ID	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9
10101327	30.294981205837267	0.0	54.77192876186439	0.0	0.0	0.0	0.0	0.0	21.429948150903538	0.0
10101589	35.77047772866905	13.698529431746444	0.0	20.0156919724858	0.0	0.0	0.0	0.0	12.631078525059833	29.07244064725248
10221262	55.06843468885144	0.0	0.0	0.0	0.0	14.98807595458056	1.3564826314078174e-18	5.02192478994793e-25	7.0267458412996735	39.45805715062865
10222853	29.11146101243326	25.539255080345566	0.0	25.812641814049268	0.0	0.0	0.0	12.17309634473897	0.0	18.200846521946772
10248033	13.012325689207621	35.72167954730492	23.667909905652845	25.78505382567441	10.512643642255014	0.0	0.0	0.0	0.0	0.0
10435090	11.813638139911324	37.914497093284325	8.9746923394188	29.30945575521595	0.0	20.40564043674047	0.0	0.0	2.4678598480969125	0.0
10684501	5.1888857968418565	37.8344203090188	19.647540693544432	19.65216809360354	0.0	0.0	9.577386615562503	0.0	11.68184010213751	0.0
11157783	55.966188764869656	0.0	0.0	17.989534981670268	14.507088522650816	14.453144404910915	0.0	14.273704107114924	0.0	0.0
11319389	35.18965799154298	0.0	25.195461131374962	21.29777674853734	0.0	0.0	4.4938004717704025	0.0	12.74837882175685	7.73130968120308
11326252	2.691215538212936	30.177635757596136	20.885903489694712	20.562717109469972	0.0	0.0	0.0	9.014830299225812	0.0	18.68811528090681
11327005	32.799668033506926	24.296094652610968	0.0	28.385369487731097	0.0	0.0	11.554089460821352	0.0	0.0	13.643729581910142
11345331	2.6760814766951785e-96	48.60959497104793	18.514522223550657	0.0	0.0	3.055582857015291	6.388859200250976	0.0	0.0	28.008372499697163
11392518	4.222713732470365	57.31883759505779	20.999039589979926	0.0	0.0	1.6133309135216722	3.1389378507077517	0.0	0.0	18.825630811966157
11413170	11.716541081192224	2.0579497858609813e-79	1.689912521347165	13.467956551541144	0.0	0.0	0.0	51.53936751223039	24.703139257507058	3.500759746722158e-19
11453772	9.689416610157396	70.88942584711356	0.0	0.0	0.0	13.432741133440192	10.439900466834247	0.0	9.452692667046346	0.0
11606935	7.200909056761638e-60	66.10571107238346	8.202990254563037	19.992705125973785	0.0	11.615260005932804	0.0	0.0	0.0	0.0
11616707	23.19144083557405	12.581565946878253	21.96714071636261	7.157467824041538	0.0	0.0	7.096472675476091	21.72941167355122	13.56585931695194	0.0
11619606	45.11013267269386	0.0	0.0	18.96038561015614	0.0	0.0	16.314416510695732	33.823046528008	0.0	0.0
11652071	35.763242958098054	15.338860668518464	0.0	17.757464139613436	0.0	0.0	0.0	42.48820110937381	0.8608324521703589	0.0
1243685	21.1525835779723	0.0	28.25179723948918	0.16329602115648875	0.0	39.68248370015389	0.0	13.80079555306728	5.355366949421394	4.800433788338775
14498577	52.24885515452726	0.0	0.0	0.0	0.0	17.295454722365466	0.0	0.0	0.0	47.592863829647925
14641578	26.971159895447073	0.0	24.32168252529148	9.906993373554112	4.580852058451103	10.608693106761859	3.7269420508741984	0.0	0.0	31.088914447886612
15387421	17.73720854311089	17.24707607416521	0.0	27.095397272020268	32.14588538684319	0.0	0.0	0.0	17.648109031623537	0.0
20112377	45.715989200595324	0.0	32.80353607216748	15.286882800210538	0.0	0.0	0.0	0.0	17.07365381479714	0.0
