ID	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10
10101327	36.56599616689939	0.0	43.582459742451476	0.0	0.0	0.0	0.0	0.0	12.333030807818611	14.737597102792623	3.607580787225455e-38
10101589	36.20613796404726	7.431822088786536	0.0	14.491557143695145	0.0	0.0	0.0	0.0	13.911375683160125	0.0	38.866004369550375
10221262	62.50986697254262	0.0	0.0	0.0	0.0	0.0	5.034827681202869	1.985360945415148e-10	14.953451745246118	0.0	32.77133927024267
10222853	23.18790580451151	51.28475583838082	0.0	29.752497054830236	0.0	0.0	0.0	7.254470929233378	0.0	0.0	0.0
10248033	8.717326868435388	9.301574979357097	15.042440255840308	16.781657829594536	3.6064537805924015	0.0	0.0	0.0	0.0	39.483700335445704	14.738917667595796
10435090	9.866074878937654	43.796509215379	11.799043811648769	30.652209764725537	0.0	14.587349223004358	0.0	0.0	0.8105663156945355	0.012990780481831887	0.0
10684501	5.722734379796776	24.89179293609561	15.685163982981837	14.515155932742548	0.0	0.0	10.015354396944893	0.0	18.72262485473805	14.631186128291935	0.0
11157783	50.256938896826654	0.0	0.0	17.636287497853267	10.092595255617178	0.0	0.0	17.99554013771948	0.0	20.20890774506845	0.0
11319389	36.169423990213055	0.0	26.452710831527995	19.78781703158741	0.0	0.0	0.0	0.0	20.669647079492638	0.0	4.5978500299664296
11326252	4.641143385985447e-26	54.07171806742557	27.331517034112654	20.75133486126258	0.0	0.0	0.0	0.7295407387695871	0.0	0.0	0.0
11327005	29.29539543560674	40.80292396159797	0.0	32.12719408655183	0.0	0.0	9.312637710918843	0.0	0.0	0.0	0.0
11345331	1.8686811139828504e-42	71.03556329314992	21.72034775206207	0.0	0.0	1.3220090050728137	7.107922926713576	0.0	3.6947891216570476	0.0	0.0
11392518	9.3920149196823	75.08350463802981	18.172405582114347	0.0	0.0	0.012573861596873211	1.4800675864088753	0.0	2.9292382166565134	0.0	0.0
11413170	5.591635183800681e-53	0.001503168664562127	19.00367139150287	6.325577938713263	0.0	0.0	0.0	42.400617784644005	36.51664683087264	0.0	0.030891726687455157
11453772	9.13263991490075	53.58263191184983	0.0	0.0	0.0	19.50301134072731	9.899981029052054	0.0	11.977121100990047	0.12170379351641425	10.642434636627504
11606935	5.619919373756013e-31	71.63896589201663	8.215192109083647	19.871170284136916	0.0	7.009744001055953	0.0	0.0	0.0	1.014065059677203e-8	0.0
11616707	21.55110759763907	19.29852082711324	23.676564256983212	6.2619018071899095	0.0	0.0	0.0	15.06446215960155	19.234961864472545	3.385238341575708	0.0
11619606	28.239136971646985	0.0	0.0	11.841325125133467	0.0	0.0	15.366680135192635	21.472107179743766	0.0	38.37510738763485	0.0
11652071	19.215344537991285	16.68843913335854	0.0	6.061169247580198	0.0	0.0	0.0	35.57580327564871	4.03232844225818	10.67274293683074	20.73882114476027
