gene	10101327	10101589	10221262	10222853	10248033	10435090	10684501	11157783	11319389	11326252	11327005	11345331	11392518	11413170	11453772	11606935	11616707	11619606	11652071	1243685	14498577	14641578	15387421	20112377	20120255	20124619	20139562	20147440	20152393	20156469	20173942	20185860	20187042	20195344	20197364	20204538	20214850	20232474	20251553	20252720	20254902	20260284	20267709	20271359	20275399	20299973	20358955	20376029	20380417	20390027	20447343	20501668	20532115	20559562	20630946	20706215	20819999	20865035	20892128	20898476	20906079	20914669	20920239	20922259	20933324	20946545	20964295	20989910	21000630	21002524	21125782	21176459	21183160	21189544	21274280	21293107	21362537	21402304	21413181	22789958	26631069	27481601	36379623	39800111	43485807	44019405	46000440	46369736	46547648	50100770	50102376	50104008	50106442	50106730	50107871	50108462	50108750	50108912	50109215	50300822	50301675	50400259	50400385	50402693	50402729	51624179	54122640	55897318	56432243	5779736	60747316	66754397	69982533	70153803	7253015	7265221	7287209	74753465	75990666	76647134	76755449	76867532	78353027	81852640	81874628	82317494	84642424	85171938	87645445	89164957	90267190	91018909	98953007
C1QB	3.397239513393628	1.5423024644360686	2.631618877288154	2.212486269092593	2.3138649720589095	2.0171891375653725	1.8374443441791075	3.5270649481574936	2.407344200007552	2.1173648148165767	2.2724985587329325	2.2267592075400016	2.3327711909363176	1.9498154410277724	2.102946447345351	1.897820788472175	2.518823213183686	3.3365816312801946	2.3256860726833124	3.1542113939242444	2.2749755286232065	2.3032803386628258	2.385626382155708	3.3001842171281184	2.6200013791249908	2.5426247521461374	2.260344068826044	3.0522590641434517	2.1202049717681426	4.251436746863772	3.759057157824712	1.6417531566323547	2.6967342726306756	2.0191643369069494	3.509471747378222	2.9590014324911316	3.0980036958794592	1.920688990695075	1.6590134270680745	1.6458728031033958	2.3663012861075123	2.3944294204710457	2.374846778378641	2.116898312152818	2.629825748575569	2.9593930248728033	2.5382881822913332	3.7712528705096275	2.372088482874312	4.124078066449286	3.0987975994654087	2.0878116894825514	1.5322536551315011	1.6410107180536067	3.1223920603039512	3.1772595921615814	3.595634365084346	2.281448315812442	2.9356969241307667	4.065904840139125	1.8937759788001973	2.6576064830930903	2.964255976009618	2.3741392674719917	2.868154948118229	2.144338201510363	1.9360090386510638	1.7680483602961958	1.8988014239398485	2.831326951462227	3.636802773720291	1.7346236729439168	2.2984510818364607	2.8554762204382325	2.6486020970164317	1.9996278426388998	2.7600997393769413	3.5712755819914794	2.246786625273712	2.908061210285387	2.8910406099282198	3.68574984548841	1.8725623119943515	3.133161664700041	2.4786703210688517	3.1286270024787677	2.480828169565981	3.3533123667566715	3.0019411095779454	3.1319733964599896	2.1284867294344934	1.3496410110961579	2.086957792909179	2.5923500602553684	3.755075422684045	3.4067353204883046	2.123919986621044	1.8716546517399737	2.1442462820210517	1.3875150676639112	2.4381242111512442	2.2933972172010164	3.6173502278996947	2.1831799250734005	2.681666811970393	2.739455818010103	1.6926949323071503	2.376153194000199	2.485858378693588	2.7992668804711847	2.39730358227951	3.8054587539961	4.329311616790005	1.7662908082580213	2.4564876215476446	2.840971682291095	2.1877300822748005	2.205662382228041	2.3293183713699706	4.067903042899621	3.1062233195281954	2.6696340073788067	3.7050891547148073	1.7003495784990394	2.4846656593181256	2.118603526477675	3.8106546278202766	2.3294961094898308	3.539044882221965	2.7893082924630384	1.9651307210743432	2.057397135758997	3.550767302178781
KDF1	1.6270297415784534	2.4149690104942585	1.7043252408779006	3.290659989679382	2.4420674179771833	3.50145864107156	2.249676996251145	2.2857692886575682	2.0796698656260415	3.0170367508232876	3.1610076504692644	2.913844926602189	2.916556115351037	1.5964677872742157	3.023943303984864	3.340644570479102	2.0235269968386542	1.8976699704054476	2.360855891360126	2.5627065190559906	2.4556723177691517	2.5991226696715435	2.6914602405737336	1.9345385686561831	2.4324937224883247	3.789973266260029	2.973190720793055	1.7229098939552898	3.3877421878761287	1.78204660964409	1.6891647138043122	1.4606972636089635	2.278288163262114	2.9621994911842813	2.0717953525339143	1.871994060147468	2.3741188135038676	3.2074575353394925	2.868087106085312	3.7712578219342667	3.655654420735595	3.484313428055022	2.116329799995623	3.1896649512077255	2.9011767835744857	1.9626366403039077	2.822285749045312	2.3259228945587953	2.0343482240644537	1.8437908711645963	2.046814872042796	3.7572435199105163	3.7633801873320905	3.2451197434620562	2.5387529692602193	2.734193494243001	1.8482230599184413	3.9627624449369088	3.113017718272724	1.5158036165127602	2.9205086102616598	2.7475607776743542	2.7924262174617303	1.0860226158365884	1.4104940361698486	1.7765288632352627	2.9865782175149675	2.961908388073544	3.8834487635552226	2.4476665911222013	1.530908804755289	3.034516521769084	3.357318705118244	2.825000404358193	1.8551604847349894	4.037301103226808	2.607022122312373	2.0192373528332617	3.7884932015182073	2.1361091145103104	1.7725550870332472	1.671748389951278	4.265030590787335	3.411136356596722	2.945149498915232	3.0901392187899823	2.188797325184273	2.4962609460734715	3.0892643496081607	2.979593273258942	3.909367549898342	2.6042782235406277	2.5471139510381198	1.350651355055232	2.1113146213746	2.213487166744504	2.837039500748022	3.4612163103249114	3.0944788234909844	2.3944379811521133	2.1158773849577477	3.0320591211894414	1.3726254779552993	3.0222610033001454	2.5330024004783542	2.411264138190147	2.813937019121522	2.456475856001067	3.6983194654462546	3.1323225255640774	2.001249606956517	2.286049553250413	1.7210207385962297	3.168013026661034	2.9790209017365554	3.16967570525682	3.171800685466757	3.451098221101909	2.6113851354454094	1.7119964002301953	2.3707197980984147	3.2710691108677716	1.707783106407499	2.8672177034826025	1.0285500423982914	3.205705968538037	1.9008696833301575	2.3424352290502224	2.4286967105014954	3.457997835704682	3.4683657177214164	1.961175326054443	2.4787886183221293
HDAC1	1.9617414662621526	3.0619964669204114	2.357646152652959	3.5101987708951294	3.068616980047157	3.3585700940161947	3.225490370084799	2.4352566856657494	2.6997264637031946	3.0947900779528	3.54280087242629	3.018672354971178	2.997619956222313	2.6030977200953003	2.871143753865301	3.4499157260103637	2.5995538000818086	2.7784152460168143	2.744192652882053	1.6990228478775484	2.136554464147649	2.5114297939937167	3.077397674651563	2.3915437672358433	2.9883267073570883	2.746072759256045	2.3661754467140743	2.5461220737278647	3.529145369070463	1.6431916334097698	1.8420292746142855	3.240989295848043	2.646271985793404	3.641113462962646	1.8276197761722628	1.9372802319389855	1.8132101246791479	3.525228360311227	3.6985254048511944	3.667331577329029	2.699100978656777	3.2361491311579273	2.7877579847900043	3.2918533473648792	2.945799139094044	2.2454165613658734	2.773522663325767	2.230184883180184	2.401281750588329	1.7775206389048341	2.2549569179892837	2.865731406107449	2.25788932433891	2.166292655001193	2.5082689713154798	2.7252477425745343	2.02783767438054	2.757510801997786	1.5851450039707813	1.8639282743651717	3.529266180623473	3.0798718831157865	2.393874548380761	2.6121410117942503	2.227560096421828	3.5188235544741895	2.676159863197011	3.0873223909663947	2.6675877387812443	2.724426989271108	2.014451291003899	3.1268597280985766	2.562614077673713	2.223076892257057	2.8314812491009644	2.7374883958892293	2.499926625692186	1.9446173777029165	3.2481413703338906	2.364938625417208	2.3247040324170247	1.822479530079601	3.323688940209562	1.964059647569423	2.584254510544462	1.916034263591262	3.2967710231861163	2.666184384456559	2.073499669655036	2.9264373720063546	2.488984946247875	3.342526992143524	2.757894005786331	2.447033395280814	1.9949851106567122	2.098294092082441	2.4465771384590616	2.7443887266490656	3.329070806131067	2.2224605115387717	2.3374242991658054	2.294902337984655	2.2043304770473324	2.1482692120513294	3.0963290693735397	2.3294292580233544	3.5112091795521736	2.505128921701977	2.0884137674722636	2.7094715039061508	2.539394677235903	1.9251279321217856	1.5383004531009126	3.26717044417079	3.0552547848242892	2.2599505870585292	2.711262246826792	3.045081468215375	2.5533909856277965	1.7490341816153727	2.184264280529746	2.9584650332678883	1.9339353578347864	3.345892535639711	2.5758725189626546	3.3037351522437013	1.472281311886916	3.0573559839538733	1.8354240802268988	2.5836193967411605	3.014659231669543	3.072086523383376	1.2712404179085928
HEYL	2.4659977663284662	2.290492131342489	2.785129419763222	2.2549386079919436	2.1076761054877577	2.1129954091170635	2.003146993001678	3.3860039308596313	2.4572366122840332	1.6647675741824892	2.3073252580764874	1.5440513028164078	1.597036877152812	3.2580971487001475	2.1307614898560487	1.6354696263285455	2.586973823206205	3.3930963576724906	3.191088604175341	3.0592406419047444	2.7533963164113517	2.355568163024617	2.4278021239261807	2.7429363138323466	1.9273303682354754	3.2726136415431144	1.9209860645334893	2.8499320224216635	2.115096432205548	3.4566079053236605	2.740022396134182	2.5370937391693777	2.5882787798636406	2.46399584506616	2.7224211738843387	2.450013104625746	2.9392773235892857	2.384420643485472	2.252939357257612	2.249142027435604	2.726273861900651	2.4547811074609127	2.7205410024707355	1.7508179307861	2.3872312358536174	3.1057641842097805	1.6665327872681277	4.2867939998774265	2.505235655914638	3.2976304071660345	3.002363848518496	2.1208420667830628	2.800635664688658	2.4763066749960823	2.3256579122039334	3.373807066171272	3.1564051928879366	1.950611330902258	2.708205487619074	2.872242839812149	2.4502502807652418	2.0648266769736114	2.231744702513025	2.7658648173043314	2.556598395668919	3.0066462036817154	1.9556849043325817	2.005994896099078	2.794629673149917	2.3971119238621195	3.1230287387217976	2.105548680333866	2.59168547236355	2.114885352326966	2.557616023736558	2.403420911398091	1.7660263893017676	3.4227492920148204	1.9754026313372417	2.95134457487615	2.759334243329389	2.5080031007999173	2.5636426364546985	3.011331873778591	3.3713873331430935	2.95372361905623	2.7204553190410428	3.0998948829399193	3.0714057477575007	2.921795103560644	2.849228609700317	2.444140021628225	2.5531046751384605	3.274647356542395	3.266822618761373	2.582714336630281	2.4862332977305233	2.1122965472783837	2.3829476964054765	2.746764946076413	2.6910830672623804	2.6804584119524457	3.4568813254667794	2.580719262968369	2.2803747763170663	3.5031099500918983	2.5816223941876855	2.169023036503601	2.447961676575118	3.114834325142206	3.418945230819735	3.078472028980711	3.2995490251934796	2.598408035720934	2.414812291942307	3.6234100671204943	2.5057196108123145	2.317965646550199	3.2362914052657503	2.8889513943476333	2.0854898616779196	2.708226438552987	2.875853679081343	2.185587923348554	2.8253259030792583	1.5385743197347335	2.8411858736980613	2.3567162844710627	2.9929669577462743	2.962700782554867	2.246370649943439	1.9172678315714404	3.7117063787846267
ERMAP	3.334037639425276	2.366890796046496	3.005796739571786	2.25466492041623	2.6348979879338743	2.3008859339950565	2.1868235532598543	3.1742318765839954	2.864674826848965	2.105923172202216	2.521490011170501	1.9112872315144986	1.9529541539875734	2.0215559257816555	2.031454203860987	1.780295364746387	2.5212071525684854	3.240476856060605	2.355021774322949	3.1348493883601902	2.8769110799570607	2.7064046254429535	2.2699757205953803	3.3629611406164415	2.25085147858112	2.130456965607891	2.376173757550527	3.1678079048163514	2.4863325709288824	3.7690228150078795	3.529757617817444	2.535560986440933	2.9808400871739704	2.5442277569903102	3.2449981707684623	3.0687970825580995	3.2570415504922665	2.32069222415038	2.254812986723142	2.252580270689856	2.326001138391579	2.373587147608477	2.787811437985467	2.1772096528649696	2.6764662196504196	3.0007699767685376	2.308373162210994	3.1297949852412326	2.653515510266747	3.7351279774951913	3.429799030005643	2.0652585186428025	1.8298103882154442	2.1813992505792803	2.586037481747994	3.4665166936337535	3.643602332299652	1.291654295008476	2.4733065049897496	3.696789154670911	2.753314507290826	2.2929474743565454	2.5385874607105188	2.6579172805869633	2.997929304086514	3.1639561963109624	1.999968317765084	2.2456329808125806	2.2246534142300445	2.6066626653197544	3.5269560149580674	2.816150116104997	1.583115723683824	2.9928125152684903	3.2293660911870217	1.0090912211914227	2.6680699749412042	3.110294520995906	1.4554090657325836	3.361102576704818	3.1908339265456154	3.504223604331224	2.0317381781927106	2.3231755239088567	2.8379787849100264	2.414259475555788	2.9338285680220153	3.4972934130748565	2.3040215402406803	3.0232082599746137	1.8626660631036491	1.9850584362890027	2.056540970724761	2.508760894889006	3.5440897724541007	2.839644490878243	1.6220396015678935	1.9298734953558143	2.456688489620633	2.0145372714743375	3.011736079895354	1.8270807068372716	3.303917564128972	2.4336973276700906	2.775908389332957	2.413096794878787	2.674112861319564	2.7335063844246292	1.8563183975396154	3.2095248531825975	2.0933365506111934	3.3842579949100284	3.8746502545644854	1.8722264777581477	2.516060731323936	2.1542287612929663	1.7338293899785684	1.970359138017807	1.9305937570401062	3.6393963756515912	2.8776031267504245	2.6080230614988515	3.476753173611392	2.2011550917719376	2.6779447796507694	1.6494203671943455	3.579875390236937	2.87894254695286	2.830173239294394	2.698495164865497	2.0347472267094924	2.0988179817684265	3.2177140861939266
NASP	1.7944951555738606	3.2591571159345816	2.4576973250166474	3.134126767237663	3.1608767092607883	3.106836827880309	3.2429739781263116	2.243594549153876	2.488150611446802	2.829980303536523	3.1226325344615704	2.862685307824185	2.8053052083191523	3.078041722969746	3.082774552254479	3.193823921269416	2.6093979290168163	2.931691596886719	3.1710120547696934	1.9314068004690175	2.5986261814641796	2.6442159652269783	3.1755250987348083	2.059019316950882	3.0212145374810793	2.9138111835068963	2.520358942676571	2.2690298299628737	3.13688914820324	1.4438317272015369	1.681086748156442	3.653185615504384	2.2756646170504458	3.1961724836403334	1.6289877341986236	1.9464220220523196	2.0573126201913268	3.2544887096875117	3.4525790662757867	3.319915814522468	2.651592424939051	2.8258016759538402	2.9794438602707	2.9893147001840745	2.564235060544447	2.4869376864162587	2.606537438384756	2.2660399308625108	2.5475741430850363	1.545684708433317	2.313014335763967	2.6749456993016167	3.190731202458224	3.030508997389364	2.2304425586872583	2.4965757460171663	1.8959683779356538	2.704967088816095	1.7831154950430705	1.5782902310654843	3.5686034772518895	2.881067230593584	2.2336590203903124	2.6656368479291945	2.137149388899415	3.9763298675144365	2.9197622292516643	3.119872967395232	2.779009569354497	2.6405741846491053	1.8125786995946758	3.2028988474289513	2.7237224120649444	2.0725943615577003	3.051517902249978	2.969501576315747	2.339015959667762	2.005604997421417	3.2156596344254083	2.5010608954825573	2.350344322760671	1.595174712485562	2.9512507710188802	2.042241975754688	2.8680886623681316	1.9510413570363718	3.4075055209776703	1.990671995319487	2.163362268635948	2.5402188314633887	2.5610770598687367	3.5457533400794268	3.0007661949474405	2.695548198806784	1.724347069373578	2.049937182208829	2.5825051960855028	3.169176940379014	2.9883111046937803	3.150614994218141	2.5792705548619135	2.610722051451341	2.110009996009519	2.7093131180561434	2.8581544827818437	2.730441710804172	3.3379132130338327	2.645158549947919	2.3517174282526296	2.3878937399426814	3.027804963268503	1.6476775714101528	1.1950575398207264	3.229233644776408	2.776250400714248	2.6485888393990082	2.926942141756594	3.0338410583716766	3.10027734169688	1.414693234466775	1.9557337483441462	2.58193856273221	1.6517844459469244	3.2520728313034475	2.5762544323744243	3.1473474527895067	1.2758690598582088	3.2664972649156434	1.6164056679558307	2.4317687058676922	3.0943201894135264	3.2530488992485354	1.6316844080450126
DMRTA2	2.2052954711410155	2.6448294372372536	2.8290998552877555	2.6147269960285167	2.6095527515928056	2.492452805384924	2.7018636627313044	2.7504939211405066	2.4252310182415435	2.193937503273558	2.807080160473118	2.334909193661226	2.373616245066769	2.2140465636583073	2.798716846407642	2.5130709431695717	2.3441864443034675	3.0038031087549326	2.3594470864661363	2.0338734314148117	2.583456080323302	2.3100218861672333	3.132678640030725	2.5663216066148538	2.765651201578403	2.764223656843817	1.9365345880586655	2.870365011855301	2.3293750133024043	2.6689918650752307	2.4578775075578676	3.291068118734502	2.463666359614182	2.8505031093463336	2.3693634008044375	1.9608563179670446	2.4912375772778215	2.3372535780639336	2.8404565565895004	2.5818035493865232	2.8154302258326256	2.793133658418555	2.5315081452328125	2.2936282585341257	2.510282366957657	2.3717736482274123	2.103126109705535	2.4409821715097357	2.606320619248164	2.1845672790341983	2.8007884531366796	2.271742414968631	2.540066355375208	2.5404396565471763	2.7210972819763133	2.854834830151859	2.8416001401440365	2.801997695552759	2.433342599968011	2.6207842313605996	2.8187979468174955	2.8628013486035546	2.4315145236074414	3.1813900011949783	2.5161309172663366	3.8014562662254656	2.385305429166742	2.118089980485291	2.7083232573724274	2.530499150836504	2.927558924243057	1.9988231665305978	2.9498447032091217	1.6910573022706146	2.839139815355737	2.8252335560650854	1.864571161614955	2.8396482215391043	2.7624715485709666	2.8055020394088537	2.6794166506191184	2.1482812068719532	2.7443911208565392	3.1026715634572395	2.52934840349282	3.0151971325869784	3.399145793544622	2.7742001019592255	2.7806835380110737	3.031060212589656	2.556067127913737	3.1324401214375435	2.664056669783401	2.6948080777983625	2.3451753307978063	2.7603593686534365	3.0433297014597422	2.6474144175228216	2.731870887140164	2.9575513540685323	2.5857619655358453	2.307911472153201	2.983201109052879	2.6215899054649867	2.6982762053671836	2.512263728307255	2.775856152297853	2.1301298032517004	2.3050037289844667	2.7591136733104684	2.4116822510913214	2.3422031162201553	2.513479071737153	3.171638952345814	2.756183194570871	2.49625232067058	2.6338104585286257	2.9228767568160934	2.5161387474958588	2.5163329149959477	2.004249215830702	2.8599720204264982	2.5477223311717347	2.5777243144408146	3.2030703467196253	2.633379288514702	2.1971743997645965	2.785501226390996	2.9453443728253337	2.893756213915047	2.7278562278711123	2.8574114128813606	2.602934366533119
DHCR24	3.259748934905467	2.1944971712209194	2.717468568859127	2.215470407888372	2.9041208068830002	2.1275744260503515	2.2977611313127686	3.268384414693198	2.731212470984429	2.1169768753987364	2.2310561370463664	2.0157792451807173	2.1023000789028043	2.3632026444093617	1.8873044711844298	1.8876911777563736	2.6187644449598735	3.1517888281617443	2.4046068562500444	2.692053234655085	2.3427108720232304	2.595675336654931	3.2061715060175073	3.2221108243045595	2.8098035065735814	2.713882781973867	2.5146279765433435	3.1450001315103235	2.33826523015892	3.4551686855156825	3.369959785713261	1.6869548444119602	2.825921128305422	2.454482332991786	3.1658033335066142	2.8925674879459025	2.8194269130973972	2.2411558789235815	2.3018000102780904	1.9762119352838994	2.60894466904655	2.591399130027249	2.81668745402469	2.1692912445983676	2.480705581957651	2.8820015978864975	2.3592780001674454	3.0932842768128084	2.718500882498419	3.417556575398377	2.953325589410922	2.4138860276552276	1.8691524090886935	1.7766391410404123	2.5344861535040835	2.9809822201472436	3.173729680401239	2.2635038057218555	2.593232793839686	3.633266361211726	2.7274062440400164	2.1783593022869274	2.6530047064917097	2.68035640782929	3.024248225011531	1.2758040845915446	2.153901595652158	2.089954546430807	2.1372776432248974	2.348479442754378	3.277097955684479	2.395614779692347	2.4054134275986394	2.913616657770933	2.223943856375274	2.3112271648083915	2.5924019847976822	3.090472148516659	2.1257794756357886	2.8713084113579286	2.9365057506869765	3.371174173179549	2.3824501583528983	2.735235103038112	2.4502428803788323	2.6720310597953607	1.7938598507253791	3.0476090484377667	2.793423926861079	3.2654989974300266	2.2707417677031305	1.7672756463820405	2.335452172467495	2.7624778648228707	3.1738874442283604	3.4283800167579703	2.6424676865670347	1.77223177384195	2.309611639004093	1.9973308912737762	2.562161917187694	2.2664125042998027	3.3737411175425622	2.0610508888365486	2.9390949573275953	2.7198455879948003	2.409564063979021	2.4789716832821362	2.431409217837843	2.644851477627678	2.681054959087122	3.288697609869841	3.4500316804468154	2.5794331242230064	2.3800227441536346	2.697915210835265	2.2570389363485734	2.9076553880387617	2.677865052850745	3.5258455542914175	2.7876863211735254	2.9246208207556528	3.360264936946731	2.502855878706217	2.9601085817337607	1.870394898640808	3.1356015599626037	2.0011504550180046	2.912236763372082	2.7949908964365324	2.3557268606067865	2.6516387300152955	2.66725449567265
TMEM61	4.0142150067638225	2.2129489326419063	2.858945143852412	2.079760396503478	3.3476939074598504	2.277340519675817	2.416081370538992	2.925170343869215	2.905296888587961	2.5260030041798887	2.227353154617906	2.4845388682102105	2.538331877781757	1.4356339374003104	2.130120406593867	2.035727793763955	2.5898844189843166	3.0727662629216828	1.900077015544625	3.165355147041196	2.7256035789728363	2.952270228306704	2.818124218092151	3.581230152515684	3.155017345931662	1.575709316650308	3.038213437744193	3.172892236515792	2.525753523106206	3.76012080850795	4.082293111766798	1.814905731176279	2.9107453496326845	2.1686241695851187	3.566741650659437	3.580272862053519	3.4196786931847756	2.0468097119946043	2.03384639277209	1.8167285914375466	2.108966375288581	2.176748979535728	2.89106541446757	2.528693236030215	2.6173344632814235	2.922870523113653	3.0800938094048367	2.1407301431395687	2.8027660798120286	3.849451776626221	3.3129509492214986	2.184406310349025	1.520723365809318	2.2000282892600054	2.8048481498148496	2.931016192153924	3.51742205267776	1.572410390251763	2.569397179054199	4.261111535559615	2.8162493605257715	2.4555874728064597	2.928781868463693	2.416084821001719	3.3228905748753013	1.7068544914038977	2.4116711264974504	2.373298744261597	1.6789043149519276	2.669411147398526	3.480009229119357	3.0493103125768535	1.3840514370744303	3.740481082805638	3.035985287807446	0.9704911415512267	3.5583883128651634	2.867670181934323	1.7354584568162412	3.243606711617938	3.283161243608281	4.2470620936601735	1.4489198425948273	2.0368592406648145	2.194142875289601	2.1063888807057176	2.125406216269724	2.9901388203646975	1.9928601355550508	2.973845694882115	1.3119038896879878	1.251143268295729	1.9424596709651394	2.1023923205652535	3.395904867080891	3.519466513102168	1.60882775689321	2.109106474018053	2.1936634148824585	1.8937951264594304	2.898763956981768	1.6841769866175005	3.1193470595239376	2.4494823458580943	3.223694010252993	1.9581077239636833	2.1893934358373857	3.1403317324205147	2.082547250027768	2.604212774394804	1.6604746040187948	3.478574842555801	3.929892222112516	1.544797715637542	2.3930674629137374	1.4862820767262588	1.649473236189618	2.2868632573286582	1.649463588328107	4.076332076972935	3.5588766372158243	2.42440686449993	3.772210844767693	2.302670659608847	2.5928622793735836	2.118511562804317	3.8926022136960694	2.6995321341490475	2.5525565968831905	2.402100690772697	2.1609128474094654	2.8295286755191182	2.722815873464134
