k	rep	MSE
1	1	1.2891265083741927
2	1	1.04945862712335
3	1	0.9767147270300587
4	1	0.854065862642506
5	1	0.8038473514760663
6	1	0.7797114773348699
7	1	0.7528961635258185
8	1	0.7370903223075532
9	1	0.7166877568790919
10	1	0.6980262707818936
11	1	0.6782438229601849
12	1	0.6716273923727233
13	1	0.6554074777386412
14	1	0.6403022467287829
15	1	0.632228153430552
16	1	0.6238110160945635
17	1	0.6147491589677181
18	1	0.6051547143512293
19	1	0.6008696998861265
20	1	0.5911438596718098
21	1	0.5894846263181872
22	1	0.5858240380224898
23	1	0.5789485970750456
24	1	0.5788493856948085
25	1	0.5748871443987968
26	1	0.5741968299381868
27	1	0.5667726122702021
28	1	0.5637258041228532
29	1	0.5655703415834722
30	1	0.5577237113426141
31	1	0.565590340601581
32	1	0.559757441458151
33	1	0.557492789828954
34	1	0.5493917953173798
35	1	0.5537788699060437
36	1	0.5512217251437385
37	1	0.5563577208835343
38	1	0.5498772455406105
39	1	0.5533465160201365
40	1	0.5430533343135683
41	1	0.5497839085255316
42	1	0.5459332710340576
43	1	0.5561874897423308
44	1	0.5484780818987723
45	1	0.5466142145869124
46	1	0.5535335715799032
47	1	0.5410404985214315
48	1	0.5493722050778523
49	1	0.5547808833975771
50	1	0.5488110383659867
1	2	1.3095814348978005
2	2	1.0696081652436207
3	2	0.9956031990960358
4	2	0.8604097318009909
5	2	0.8065673953122674
6	2	0.7780359339879735
7	2	0.7504390743374054
8	2	0.7310741745296718
9	2	0.7086282190958887
10	2	0.6897272801247865
11	2	0.6723721112974095
12	2	0.6633567104719306
13	2	0.6487673786088215
14	2	0.631569093094797
15	2	0.6228212365207092
16	2	0.6150052555617138
17	2	0.6094595107340316
18	2	0.5988922224764588
19	2	0.5912688739212897
20	2	0.5875654948026724
21	2	0.5825768293316489
22	2	0.5840477184728159
23	2	0.5759111580138293
24	2	0.567563661216286
25	2	0.5675992798535682
26	2	0.5625838495354326
27	2	0.5592689987265015
28	2	0.5666420710120336
29	2	0.5658524584110664
30	2	0.5570187711615444
31	2	0.5643843224249502
32	2	0.5517352979958231
33	2	0.5619388548027161
34	2	0.5493893690719902
35	2	0.5498466339818038
36	2	0.5611688099710234
37	2	0.5490856887364696
38	2	0.5539187002444662
39	2	0.5581119906099028
40	2	0.5519337460248039
41	2	0.5447099451817995
42	2	0.5446619723855599
43	2	0.5486904285893126
44	2	0.5465137742823782
45	2	0.5430407812322886
46	2	0.5513766209473505
47	2	0.5514525562152917
48	2	0.5554287670236348
49	2	0.5435857378866057
50	2	0.544598707749621
1	3	1.2940108544338222
2	3	1.0504558829884532
3	3	0.9752499669069984
4	3	0.8544532101050082
5	3	0.806333938968449
6	3	0.7799122738493811
7	3	0.7559325351637068
8	3	0.7408067435066021
9	3	0.7212008371834492
10	3	0.6994224342687111
11	3	0.6844521397873325
12	3	0.6791234327556235
13	3	0.6620067423565281
14	3	0.6448998727584454
15	3	0.6375251788690642
16	3	0.6269967386491202
17	3	0.6176632496659392
18	3	0.6099588359791234
19	3	0.6035452709020712
20	3	0.5966198125012407
21	3	0.5938664510417216
22	3	0.584156132307887
23	3	0.5850787519992848
24	3	0.580435692522069
25	3	0.5734115322169877
26	3	0.5778179069644184
27	3	0.5709829282711637
28	3	0.571305831713944
29	3	0.5666655594845527
30	3	0.5557360309879739
31	3	0.5660263117149873
32	3	0.554528081575245
33	3	0.5636526241503637
34	3	0.5493204558850079
35	3	0.5578864042131509
36	3	0.5531336782005846
37	3	0.5479309911336445
38	3	0.5539791964034463
39	3	0.555182119427638
40	3	0.5465930220313965
41	3	0.5485326452186869
42	3	0.5443295776234074
43	3	0.551790694637983
44	3	0.5422129100156707
45	3	0.552641142569981
46	3	0.5532309915856243
47	3	0.5494315823063551
48	3	0.5411409986037391
49	3	0.559571268011559
50	3	0.5534096336804446
