k	rep	MSE
1	1	0.9491815720789062
2	1	0.7557804342700909
3	1	0.7178143064392729
4	1	0.6919773443720475
5	1	0.6562379176578008
6	1	0.6472587178157841
7	1	0.6261053505536018
8	1	0.6126942327993672
9	1	0.590913951865568
10	1	0.6021673361643473
11	1	0.5879350589726401
12	1	0.5788580072993706
13	1	0.5678651867407686
14	1	0.5667346652785016
15	1	0.5510921365969718
16	1	0.5530842208003409
17	1	0.5421716491000684
18	1	0.5367756389497236
19	1	0.5389743426923297
20	1	0.5436987155935151
21	1	0.5410731019623615
22	1	0.552249620553495
23	1	0.5462378766507598
24	1	0.5538288377731454
25	1	0.5569028774625809
26	1	0.5450832009544438
27	1	0.5430448304055511
28	1	0.5515278398723563
29	1	0.5506046760147951
30	1	0.5404542620280577
31	1	0.5405756504126887
32	1	0.5444385615399239
33	1	0.5556911228728514
34	1	0.5519487745935918
35	1	0.5545402549730077
36	1	0.5593165464788606
37	1	0.5723637417186095
38	1	0.5507286703497213
39	1	0.5665364761760557
40	1	0.5590012397428156
41	1	0.5604357368552542
42	1	0.5575432324389787
43	1	0.575291799803435
44	1	0.5715864177997977
45	1	0.5621766363751982
46	1	0.5526390601154779
47	1	0.586430303924149
48	1	0.577406737868261
49	1	0.5823632050971903
50	1	0.5824634989830332
1	2	0.9351878078483633
2	2	0.7338015928182213
3	2	0.6844610673740884
4	2	0.6432307421331537
5	2	0.6156291517980002
6	2	0.6111571738047133
7	2	0.6014892101899391
8	2	0.5796555080015987
9	2	0.5738459165873921
10	2	0.5599978526566499
11	2	0.5558905652252663
12	2	0.5540735899743845
13	2	0.5405493022063059
14	2	0.5334218653271054
15	2	0.5308717018593052
16	2	0.5433255168762431
17	2	0.5303794047816913
18	2	0.5283825387068466
19	2	0.5246408455766547
20	2	0.5156895669023567
21	2	0.5116863131838462
22	2	0.5140865209133613
23	2	0.5193001966122716
24	2	0.5315574659757949
25	2	0.5340825689292844
26	2	0.5081000284466283
27	2	0.5262438857994801
28	2	0.5336846138849354
29	2	0.5396494816593953
30	2	0.518122457630919
31	2	0.5380406708892748
32	2	0.5145669557144655
33	2	0.5208546817994187
34	2	0.5313292680548242
35	2	0.5200684619809549
36	2	0.5340721093879157
37	2	0.5245774886887846
38	2	0.5328134535806575
39	2	0.5452115760131592
40	2	0.5498708253859661
41	2	0.5392887046137927
42	2	0.5314500778771362
43	2	0.5291679256469112
44	2	0.5508367452471307
45	2	0.5411689482880874
46	2	0.5554710481690046
47	2	0.5502625756446071
48	2	0.5449967561738419
49	2	0.5605402496841724
50	2	0.5617446592852352
1	3	0.9569408796775316
2	3	0.7515956834710741
3	3	0.7085524378734348
4	3	0.6732972518514402
5	3	0.657813768219094
6	3	0.6373660903380188
7	3	0.6194410391193413
8	3	0.6078325232634277
9	3	0.5974593182279321
10	3	0.5735552233687476
11	3	0.5598120895889802
12	3	0.5669001288647626
13	3	0.5526231237089962
14	3	0.5398072601555656
15	3	0.5394422373564328
16	3	0.5524877434745634
17	3	0.5248069101247048
18	3	0.5371038049154596
19	3	0.5424241775728272
20	3	0.5250172921173202
21	3	0.5168735076675165
22	3	0.5297281016784509
23	3	0.5232581599633884
24	3	0.5319252890893534
25	3	0.5320952026516865
26	3	0.5208648871528687
27	3	0.523615313591349
28	3	0.5324034175279598
29	3	0.535559631926185
30	3	0.530463415781976
31	3	0.534435288474386
32	3	0.5187315355293821
33	3	0.5519761767705014
34	3	0.5361633875278398
35	3	0.5294630530391821
36	3	0.5251061425159906
37	3	0.5434043085591247
38	3	0.5435976461069779
39	3	0.5439313507361585
40	3	0.5422147699284369
41	3	0.5384418493718567
42	3	0.5543339987768585
43	3	0.5596297868018569
44	3	0.5542754627129676
45	3	0.5592337957209026
46	3	0.5517382114064402
47	3	0.5655184309041141
48	3	0.5542341008125548
49	3	0.5623147850233176
50	3	0.5692882601193707
