ID	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10
10101327	51.52174863565712	0.0	72.48190216566351	0.0	0.0	0.0	1.7832123753928854e-49	0.0	0.0	22.818296063565118	4.482994981554807e-39
10101589	43.031747502252394	18.09489214144673	0.0	30.79488679883427	0.0	0.0	0.0	0.0	0.0	0.0	63.0717951678036
10221262	80.26064215017905	0.0	0.0	0.0	0.0	16.19190205619367	7.6240967055868545	7.62385677902075e-14	0.0	0.0	54.98630446817534
10222853	23.360243902372826	85.17587540827384	0.0	45.56524117113346	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10248033	2.2242406056181348e-20	0.0002038412261989655	52.787958152748764	18.690211825817283	0.001371764219533615	0.0	0.0	0.0	52.244538053236596	0.0	26.25825104933912
10435090	7.3752563276309555	74.51834437696472	4.78657510738164	43.912494278185925	0.0	24.664134712671853	0.0	0.0	0.0	0.00040370393555117683	0.0
10684501	4.69397612618957	35.77387691910739	24.986113428724497	22.108960657526687	0.0	0.0	15.762930914220485	0.0	0.0	40.642488642565624	0.0
11157783	58.105920378668536	0.0	0.0	25.208437224465662	17.620382237947098	0.0	0.0	28.894292568733526	28.777449394919266	0.0	0.0
11319389	46.771088939066956	0.0	30.272321717403017	36.041714894423585	0.0	0.0	8.086804729189248	0.0	0.0	26.161268701262415	0.0
11326252	2.495222650978678e-74	80.43236563893959	31.415077015486514	31.63746420652411	0.0	0.0	0.0	1.2145141300023237e-21	0.0	0.0	0.0
11327005	26.686273619360172	40.12370346209167	0.0	42.8575597432482	0.0	0.0	13.613732880544081	0.0	18.004880249636127	0.0	14.183217885456214
11345331	1.0195702272479985e-38	105.14328934280967	28.854314602452487	0.0	0.0	1.9891610753744833e-13	12.180456628580293	0.0	0.0	0.0	0.0
11392518	11.939994808152843	109.84603640916428	23.43682405064594	0.0	0.0	1.1820752034607138e-19	3.0846966792237875	0.0	0.0	0.0	0.0
11413170	1.091926236203886e-82	12.953112680212854	4.415345645894696	19.943325257100543	0.0	0.0	0.0	62.14273204085991	0.0	47.992981682234785	0.0
11453772	0.8752579950496561	39.78452815624804	0.0	0.0	0.0	30.206398844317356	8.213815871828936	0.0	44.97214895469737	36.35443561186347	0.0
11606935	6.237035898136237e-16	100.78136543707103	14.84227269766512	0.0	0.0	17.20481554375582	0.0	0.0	13.989537903915517	0.0	0.0
11616707	27.630202072218715	31.481687443883075	28.070905135257828	11.782516127610554	0.0	0.0	0.0	22.741727168724196	0.0	28.781976755520347	0.0
11619606	36.655426555698625	38.43789130441551	0.0	30.24325629819478	0.0	0.0	0.0	21.627629746847422	31.291226977980845	0.0	0.0
11652071	16.363155569460552	30.516078698486545	0.0	9.960532436861882	0.0	0.0	0.0	54.995056904408806	0.0	20.452451884104057	26.18479498544678
1243685	20.92299767574004	0.0	39.02942472822727	0.07584364707804961	0.0	60.74686669743716	0.0	24.629772336161516	0.0	11.66501334669774	0.0
14498577	62.700223606179826	0.0	0.0	0.0	0.0	28.832102627587144	0.0	0.0	0.0	0.0	70.75962312974548
14641578	31.404582649578995	0.0	40.790312182444666	10.764867430571902	0.0	19.570265869133053	11.27907187774964	0.0	0.0	0.0	41.44353717528199
15387421	13.23820018661649	1.3130107151588614e-60	0.0	33.71826676141253	44.96308467802042	0.0	0.0	0.0	12.137129938608137	50.424621494486765	0.0
20112377	61.239818985484206	0.0	38.12514385674764	22.64346930124285	11.843892147854534	0.0	0.0	0.0	0.0	20.15961315955722	0.0
20120255	1.9109875602793166e-94	24.423821411346157	37.13315449728098	0.0	7.707996526357851e-8	0.0	0.0	1.4782016180156065e-58	38.33113051035287	50.692565393388016	0.0
20124619	28.39673180888265	0.0	0.0	9.992166350306732	57.261442499874384	0.0	0.0	45.81819449809332	0.0	0.0	28.037780620185348
20139562	9.587031884622107	12.434679037103768	70.66935945392942	0.0	20.463159942749414	0.0	0.0	0.0	0.0	0.0	35.72451070959613
20147440	74.53851762338333	0.0	16.999829038666235	26.308545215162116	0.0	0.0	2.032342088817556e-13	0.0	0.0	38.21035020644352	0.0
20152393	7.181838525202697	40.14381707808035	21.109224991365224	49.706016024488406	0.0	0.0	0.0	6.7526051511825775	0.0	0.0	28.341717627822817
20156469	95.6719589951146	0.0	23.636872917327207	0.0	0.0	0.0	0.0	17.47064530013128	18.043830276523877	9.342972760918286	0.0
20173942	60.61223028685405	0.0	63.93086497542526	0.0	0.0	0.0	0.4974411545607564	0.0	27.420922142662395	0.0	0.0
20185860	7.168361957757485e-50	1.088524273734125e-29	15.388256789278545	10.126033277718072	3.463176240369201	0.0	81.02423124198911	7.704573873166644e-47	0.0	31.349154516427532	0.0
20187042	39.63231349004122	0.0	19.70392973005749	37.86960685556305	17.969051004899676	22.083301550078602	0.0	0.0	0.0	14.27451850894838	0.0
20195344	37.63367300251749	50.65862106065876	0.0	57.55606251461204	0.0	0.0	10.39777173492363	0.0	0.0	0.0	0.0
20197364	64.78544504827029	0.0	43.492574969191686	0.0	18.021480395198708	18.535276942187103	0.01097317292762254	0.0	0.0	2.3822651403476103e-10	11.816832798870712
20204538	31.72560073829196	0.0	83.89175464288924	0.0	0.0	28.70757256671469	0.0	0.0	0.0	0.0	0.0
20214850	47.59159682426656	0.0	29.204380448070175	0.0018425051891382846	0.0	52.532337938863996	1.0132248465086845e-17	0.0	0.0	0.01005062063631026	37.79332345801262
20232474	4.195155841183448	60.10032426910522	5.367517133827984	57.18233920841667	0.0	0.0	0.0	22.12833807681423	0.0	0.0	0.0
20251553	23.205943192736523	17.339875644614924	0.0	46.01702838149178	0.0	0.0	0.0	0.0	26.91665650050474	39.43852018295722	0.0
20252720	3.8187051584674467	55.98569237118804	0.0	64.00423341824492	0.0	28.7701680411726	0.0	0.0	0.0015942748249980951	0.0	0.0
20254902	21.702593632038273	0.0	0.0	39.007837953673366	32.68329706867064	28.56780556066102	0.0	0.0	35.66051370174742	0.0	0.0
20260284	34.24280823986378	27.42197507029139	0.0	42.07459572652766	28.989037679120464	0.0	1.6184647722165845e-7	0.0	22.79875019213365	0.0	0.0
20267709	32.300336651393415	0.0	26.149568928689288	21.032369541542767	0.0	0.0	0.0	15.539085970357304	9.057132344929618	24.22526411735805	28.99289753970748
20271359	3.2409689525337343e-13	79.28489007251335	26.553325406704303	35.16902969726386	0.0	0.0	6.004560466352677	0.0	0.0	0.0	0.0
20275399	41.83605697208564	60.75757238309288	0.0	37.895867917201116	0.0	13.014275280433285	0.0	0.0	0.0	0.0	0.0
20299973	38.11466740693363	0.0	29.235658789566436	0.0	0.0	0.0	0.0	37.13733269623104	51.79341691751406	0.0	0.0
20358955	8.85349639886554e-78	85.46461840572874	53.93940800822797	0.0	0.0	2.24453718379009e-15	0.0	6.986216029803797	0.0	0.0	1.5861605447417981
20376029	40.90846077751888	0.0	0.0	15.094805426232057	31.422533127482552	2.051186419468979e-25	0.0	79.14804166076951	1.0999368633243884e-34	3.804001662727462e-46	0.0
20380417	51.130848474507275	0.0	18.92874790566741	17.257945283558982	21.651585469363862	0.0	2.48895450419582e-30	0.0	0.0	12.454269900238447	35.59754176273407
20390027	59.26862961664612	0.0	44.18010206466109	0.0	0.0	12.357636482660155	0.0	45.00954471046556	3.358638460443567e-121	0.0	1.92303926329382e-116
20447343	95.86323732499285	0.0	0.0	0.0	0.0	0.0	0.0	10.093087222249945	17.62701835386757	0.0	45.49227360174765
20501668	1.5128606885422715e-12	26.292304263023848	33.40489876901696	39.363955183701584	34.6011391069576	15.251180050558224	0.0	0.0	0.0	0.0	0.0
20532115	1.3701600315654233e-34	8.668102840444587e-13	0.0	5.972243342732334e-18	15.511727998360284	45.123517296867924	0.0	8.319780627819268	51.69902575965064	0.0	45.876155690708146
20559562	3.0699481144494027e-7	15.23009040537042	0.0	0.0	0.0	57.586436867996	1.4468904951237558	0.0	31.299707990456852	15.105137285768723	43.75796077564397
20630946	59.39374537646212	75.12314724089083	0.0	0.0	0.0	3.47545888192275	5.708921041996681e-24	0.01988613821277567	19.33957577730145	0.0	0.0
20706215	69.85593820239767	0.0	0.0	33.6387599697092	0.0	14.241367138447435	0.0	15.018610453026888	37.31607123458466	0.0	0.9238615780940497
20819999	119.35816125731678	0.0	0.0	0.0	0.0	0.0	3.0305700012529595	8.173983633189234e-38	0.0	0.0	44.206836424945486
20865035	17.334187254305977	74.53778710143874	0.0	0.0	52.18171725274462	1.2507625206138166e-31	1.9402649080195647e-27	0.020809863640030197	11.285241846547121	0.0	0.0
20892128	31.174129482132997	0.0	32.07776618222053	0.0	22.369538879085052	46.87222535283504	0.0693155420119769	0.0	24.03904213463472	0.0	0.0
20898476	73.22118308333974	0.0	52.69601453063862	0.0	0.0	0.0	0.0	0.0	29.000504339940544	0.0	0.0
20906079	20.32573497009273	1.532208563894742e-25	0.0	58.30808136000183	1.7631777995432725	0.0	0.0	0.0	32.193074065684485	24.493893988880615	18.519984305323735
20914669	25.103189888593583	64.40561132636401	0.0	0.0	0.0	0.0	18.7400550203355	0.0	48.4541721193763	0.0	0.0
20920239	38.501046213371545	50.35746937239578	34.327519861750034	0.0	17.082192514259596	3.4598352762990516e-12	8.538772652051833	4.825142995263712	0.0	0.0	0.0
20922259	71.42066152439111	0.0	0.0	0.0	0.0	0.0	14.623904435025244	0.0	0.0	66.8577172188312	0.0
20933324	65.7733208048119	0.0	44.438617306594175	0.0	0.0	0.0	0.0	0.0	0.0	42.66589790641079	0.0
20946545	0.011986441006117446	5.253872473327075e-85	3.276569991232446e-64	4.656362051092104e-59	0.0	1.1146367383842356e-24	133.3376491448235	16.103065124587353	6.369213145481466e-43	3.1922536187368313e-99	1.3935214023683922e-80
20964295	1.073250997970944e-46	59.42107434991397	22.294589993364117	12.744867102090732	15.417572924493593	23.629751001635086	0.029747857496822534	0.0	0.0	0.0	21.554319670955984
20989910	3.4735815336860296e-8	47.313012514153876	24.220136550057468	31.67707819764449	0.0	0.0	0.0	20.081620143129634	0.0	0.0	24.500168527998547
21000630	5.3587229485071684e-17	0.0	0.0	39.258528775651286	45.50726795196506	74.93779408294233	6.4295493777044755e-6	0.0	0.0	8.721506808418222e-14	0.0
21002524	27.90069748659091	64.63800516071011	19.944690317541895	0.0	0.0	1.3146026978141757e-12	19.76957541498153	20.097047182255977	0.0	0.0	0.0
21125782	110.77589069020021	0.0	0.0	0.0	0.0	0.0	3.7980113532446595	0.0	26.750132102264956	22.581281385826145	0.0
21176459	7.138843553241102e-75	6.093551212691796e-13	58.04378716358335	53.41571349507603	0.0	0.0	0.0	0.0	5.094402604084376e-11	0.0	41.23826694272355
21183160	19.40127247154832	43.05252466771942	0.0	0.0	60.03613363085845	9.502118693325615e-19	10.33319230918874	24.339922077896375	0.0	0.0	0.0
21189544	9.855706729564524e-34	0.0	96.35540682822993	20.97173192272298	6.035467457056231	25.91808548580879	0.0	0.0	0.0	0.0	3.0764191830626695e-28
21274280	5.286098513964492e-165	5.331079911234806e-85	67.0473130969773	1.0321843168317395	2.0602734449132325	0.0	74.12280047925539	0.00003698265434733898	1.5093163845182584e-13	0.0	4.567785472787272e-34
21293107	1.8694781067629747e-43	61.365623814134175	0.0	0.0	72.83149606117358	0.0	0.0	25.44883264855655	0.0	0.0	0.0
21362537	3.166556517961617e-29	47.743930817560354	83.41822377762877	0.0	0.0	6.76840157334031	0.0	0.0	0.0	3.1020306962581635e-12	10.25782306438513
21402304	63.81019677543378	0.0	0.0	0.0	16.142062047246224	20.815847485900427	0.0	23.75755438025229	15.096055497386047	20.525805719307154	0.0
21413181	7.007732646120083e-163	47.72760511418923	0.0	0.0	14.546089664363965	2.8841092106928984e-27	0.0	0.09535735069444562	60.65952934351772	40.940243196996164	0.0
22789958	101.47158956909482	0.0	0.0	0.0	0.0	0.0	4.090712866752839	0.0	0.0	0.0	64.60828783086119
26631069	88.53842513907681	0.0	0.0	0.0	0.0	0.0	14.252509028346536	0.0	0.0	0.0	56.50641918320811
27481601	53.70422660153812	0.0	90.09320287548017	0.0	1.3227991614426752e-6	0.0	0.0	0.0	2.5948337217267823	0.0	0.0
36379623	6.774082450368064	0.0	0.0	67.10496869678079	52.04939686747782	27.938170438598384	0.0	0.0	0.0	0.0	0.0
39800111	51.30770186525575	0.0	0.0	0.0	69.3072220776238	23.75061700378493	19.38948471416501	0.0	0.0	0.0	0.0
43485807	27.164450178710936	0.0	0.0	25.355621220469125	0.0	33.83805421624517	0.0	30.131733643898354	27.3994146040021	7.962740981786263e-11	22.018457854199468
44019405	50.34482595096445	0.0	0.0	0.0	59.31401545567673	30.091978962861205	19.59345831568899	0.0	0.0	0.0	0.0
46000440	23.557826224718116	22.597299624262607	0.0	6.085265601884442	0.0	0.0	82.8630152951737	4.629026943275309e-26	9.471742464236932	8.396221417126055	0.0
46369736	69.9706047844708	0.0	0.0	46.79807115929084	8.665237201432836	34.05124510968864	6.586308847893714e-26	0.0	0.0	0.0	2.3546175872105247e-80
46547648	52.516623387186044	0.0	0.0	0.0	57.06090988530497	9.200233945013839	7.7609779604603535	20.315347839976614	0.0	0.0	14.938253606088667
50100770	56.94785558230877	0.0	0.0	43.38514429184141	23.585364756842235	0.0	0.0	0.0	37.65885865566479	0.0	1.2200488249477823
50102376	23.59436181080073	0.0	0.0	19.185444529350228	17.267570907636458	23.98159203880325	0.0	16.577532991429155	52.777507403619914	0.0	0.0
50104008	4.0033057081793935	34.49413902603599	0.0	38.23718357278745	16.71718481062166	4.742877641288459	45.960711333396205	4.12364349230793e-16	0.0	0.0	0.0
50106442	30.229351933879116	28.01432659567891	0.0	0.0	21.005778238451967	0.0	0.0	24.931322113055508	0.0	20.483471492769983	33.88995425963323
50106730	44.782035609499495	0.0	0.0	0.0	0.0	0.0	0.0	42.399533537738684	0.0	65.19467265549963	0.0
50107871	61.17155966186938	0.0	32.10055564879474	12.068201151436917	0.0	22.258540901377614	0.0	27.937721137093675	1.9867603562185963	8.074806604251172e-37	0.0
50108462	41.21928005020825	0.0	42.56308410854334	0.0	10.618246920276432	0.0	0.0	0.0	46.44235354325885	13.179820407125131	0.0
50108750	45.005940952873466	34.560719242232956	0.0	0.0	59.196834716707464	0.0	2.7298031993999836	0.0	0.0	0.0	16.268753620669052
50108912	1.292902295193111e-138	46.67354626192022	0.0	0.0	0.0	31.457758551094464	7.55884098268215e-32	0.0	36.188536249072214	23.971396889252205	27.071479388189392
50109215	30.19221350949324	42.926103800847855	0.0	45.22333950010678	0.0	11.440035205650258	0.0	0.0	18.476369137034716	7.9680425422724115	0.0
50300822	0.000060337758383848676	2.7512588197853674e-28	0.0	6.626526000555074e-34	0.0	72.27499598621773	0.00011063456055987665	0.0	0.0	59.85524814904995	32.458637321547286
50301675	87.09668126559365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.93914531770017
50400259	2.7185796892632334e-57	34.09157898123292	20.11113260991129	0.0	35.55280708560277	15.69387348385161	4.528297571675065	36.458336989579465	0.0	4.719496287584315	0.0
50400385	90.40556056997175	0.0	0.0	0.0	0.0	0.0	0.0	19.73917512484479	0.0	52.44522166701268	0.0
50402693	18.964642585789914	18.782770273327813	0.0	0.0	0.0	43.72141174208439	0.0	0.0	51.80702968837347	0.0007946720989649393	31.168582812202295
50402729	19.372273947719915	1.7517308562243459	31.423305623376123	25.63615258896267	0.0	0.0	2.164258044625958	0.0	28.296307993737337	42.256761534974984	0.0
51624179	13.466357451871538	0.0	0.0	10.130631371575001	14.570859985882525	16.719227466941003	0.0	50.60169618521573	21.930750228194007	28.791583876747392	0.0
54122640	33.0324313045823	0.0	0.0	47.79195489785975	0.0	29.97557504299025	0.0	0.0	0.0	0.0	47.84620463530555
55897318	31.13954095193978	29.053341789628153	37.807465573500544	0.0	0.0	0.0	0.0	15.86126850460618	0.0	0.0	39.58921682729918
56432243	2.7332447374219947e-67	37.5764183877064	28.2903912138105	0.0	41.72600165664199	31.540257070357168	0.0	17.818106299678387	0.0	0.0	5.498087711562065e-11
5779736	53.84910233628957	0.0	0.0	38.60285483314809	0.0	19.233004462986244	0.0	0.0	55.58599261242065	0.0	0.0
60747316	1.3096270308016478	2.8046672632671655e-44	0.0	0.0005556458182245069	27.770194446365515	0.0	0.0	70.70103404338974	0.0	53.564865767721756	3.0228193913462134e-15
66754397	59.05734080949151	0.0	41.75317597786724	0.0	20.85200103227067	15.480804485701603	0.0	21.445532289720994	0.0	0.0	0.0
69982533	89.6406569920464	0.0	25.49563834253363	0.0	0.0	37.511628340864085	4.759134122465338e-21	8.393544008213551	0.0	3.806751612246905e-61	0.0
70153803	33.75803470418745	32.6723319320134	0.0	30.697744709839792	51.012649332183386	0.0	14.310097408177935	0.0	0.0	0.0	0.0
7253015	48.567879821042965	69.3854421892932	0.0	0.0	0.0	24.564732850170003	13.459912320994846	0.0	0.0	0.0	0.0
7265221	18.848037687935328	0.0	0.0	2.6258982098616926e-49	51.173036741734386	1.260019539375168	0.0	69.43179675926173	11.61250373727171	1.1757341367135347e-41	13.685269642053447
7287209	15.91448888590806	58.74015959946282	0.0	0.0	34.61679211746812	4.165518808544745	0.0	25.170281457457556	0.0	0.0	19.223129368293968
74753465	1.926237573968786e-38	3.4437936217290765e-65	30.594593652329532	32.95835231632198	49.160111255173604	0.0	0.031135609594827363	0.0	39.49160390643942	0.0	2.4906902510645116e-11
