k	rep	MSE
1	1	0.9970333596655805
2	1	0.8122910055265725
3	1	0.776056692475478
4	1	0.742036842660628
5	1	0.7268898082174912
1	2	1.006671156775435
2	2	0.818773246161544
3	2	0.7866846937642626
4	2	0.7575943373408943
5	2	0.7333860420189862
1	3	0.9981777731919077
2	3	0.8117096788498198
3	3	0.7733857019525334
4	3	0.7537737420849403
5	3	0.7372518772241192
