gene	10101327	10101589	10221262	10222853	10248033	10298957	10435090	10684501	10866165	11157783	11319389	11326252	11327005	11345331	11392518	11413170	11453772	11606935	11616707	11619606	11652071	1243685	14498577	14641578	15387421	18414513	20112377	20120255	20124619	20139562	20147440	20152393	20156469	20173942	20185860	20187042	20195344	20197364	20204538	20214850	20225925	20232474	20242958	20251553	20252720	20254902	20260284	20267709	20271359	20275399	20283691	20299973	20358955	20376029	20380417	20390027	20447343	20453625	20500815	20501668	20532115	20559562	20561642	20594407	20630946	20674902	20706215	20819999	20865035	20892128	20898476	20906079	20914669	20920239	20922259	20925996	20933324	20946545	20964295	20989910	21000180	21000630	21002524	21125782	21176459	21183160	21189544	21274280	21293107	21362537	21402304	21413181	22789958	26631069	27481601	35941263	36379623	39800111	43485807	44019405	4576591	46000440	46369736	46547648	50100770	50102376	50104008	50104134	50104846	50106442	50106730	50107871	50108048	50108462	50108750	50108912	50109215	50109927	50300822	50301675	50305165	50400259	50400385	50402693	50402729	51624179	54122640	55897318	56432243	5779736	60747316	66754397	69982533	70153803	7253015	7265221	7287209	74753465	75990666	76647134	76755449	76867532	78353027	81852640	81874628	82317494	83984043	84642424	85171938	87645445	89164957	90267190	91018909	98953007
SAMD11	1.6283130129114638	2.7319258293918947	2.470177625030087	3.259951617988482	3.16318026846824	3.1281726261567666	3.1574173678109183	2.6670694672938846	3.2937410732879155	2.301298236645092	1.5367452901472374	2.9110628187111134	2.9552410355876324	3.673191538846017	4.034572702407211	1.6148328889612775	3.7293786030453875	3.641543688568447	2.204392023885801	2.556537754008442	2.3708164907616434	2.3701466797692667	2.7969344479231317	2.579337712601606	2.726424429200553	1.3287879055153156	1.8669276763069846	3.7891156689867524	3.2002169629782338	2.880531109757531	1.6072907930116114	2.6553978389738315	1.8259352792629084	2.434814927925445	2.469411303402486	1.2971223875005278	2.413737515144556	2.2155160595930647	2.0796983304472687	1.7965575713831872	2.3571935660867225	2.6095823739175046	3.960188611598185	2.3681699286451283	2.7434181415172967	2.9524730469036697	3.1207577164994773	2.2029312297072474	3.1572379521104237	2.4730972634679964	3.402317394032762	2.5702232748483995	3.5903863632618496	1.4016266596780813	1.9987490152159637	1.5906061946836014	2.4046861426858444	2.316764543349558	1.6385017900988865	2.665026275131834	3.3958159857916836	3.4398340295298477	1.6200615171295902	3.1752185330746907	3.962860724834971	2.7527102153746754	2.2649643069698735	2.2782824248484843	4.434673124215998	3.0180352315939496	1.883366116851693	2.383792996139504	3.585248300657793	3.2637825518280144	2.3444925396543375	2.0701679567500975	1.8980815781872646	2.275148245151631	3.2697674595457937	2.60518928044151	2.6063170018936637	2.1449173668829684	3.0321827115106066	2.7389482931686797	2.439721031892349	3.3336979121706136	1.9807373260657017	2.313285739989516	3.694963226990808	2.8394499055948277	2.2193856806941357	4.26180748684417	2.6236525517018094	2.3476457148216006	1.9058153484959433	1.5286364570607642	2.453909057400806	3.4181536728353774	2.5272421656504265	2.8719146207775377	2.902838810317231	2.63335629460677	1.6851417469490142	3.3177175757740525	2.5124831137207835	3.2837871918748625	2.3585688564035774	3.5642324453748526	2.1972051328295636	2.9859607016624685	2.2120828690096097	1.6476426588906403	2.547536675070217	2.7733847306685564	2.92883789920351	4.1892278565325	2.747086086816211	3.3445898276974266	2.856377628792298	2.471520516076973	3.7567232524317085	2.378116803089623	1.4785532972908824	3.533701845332056	2.60426266436348	2.4867517387550198	2.2982229392209446	3.0195759563175013	3.3991138536687364	2.641764211091922	1.9337129619555646	1.7687409485036962	1.243379818501202	2.7404291236256975	3.047906786131226	2.7714895103503223	3.51578222885813	3.059795422371178	2.5640698736909604	1.8905764969819199	2.878069312857445	2.509470327755048	1.9564346585827679	2.371820813917098	2.0876190775158316	4.368567228517774	2.1499506136627504	2.1617420289548277	3.0515648040963446	2.5008942561274528	2.9216107944467504	2.928312917614152	3.184078754272896	2.5800522803002446
TNFRSF4	1.9895897546428747	2.9536124824653327	2.3506252982215328	3.015586402472824	2.876535655086034	2.187526199773907	2.894065613816774	2.6165403272946848	3.297217937137711	2.887984947759354	2.2070545647500244	2.610381374223855	2.9026021499870875	2.4438105024137062	2.678590844115395	2.448567018223437	3.0649339799282704	2.750269233678684	2.3746633991788206	3.0916123470102574	2.9609723238263133	2.07877119396917	2.800919056424568	2.3461160668397913	3.3223764180870097	1.958473796192887	2.2002093435969456	3.177464465699518	3.4605399818646045	2.580333287715886	2.4180206620283182	2.623519966025555	2.116749918715086	2.4356009673261596	2.318877473053835	2.1585972020130715	2.9178394698655477	2.20249816542406	1.9430093596553684	1.8001663718245924	2.5580608489947507	2.7470680367586464	2.888354741384575	3.1694225064402324	2.807743299637745	3.0431034796312213	3.2932990427707622	2.914767502151114	2.6855356772970764	2.4869469378975877	2.8417768132730035	2.7919496215978965	2.5756771031649013	2.65033870481458	2.5072216023474496	1.8897155322412644	2.699021682748314	2.2803138585408624	2.194733493781832	2.5651909048878467	2.9465710845453534	2.4006271801230423	1.8449956365442863	2.865184749425829	3.1264183781081973	2.783133549003624	3.1067705129995313	2.7450692878103036	3.3088900500993157	2.5617377588741537	2.095337927637697	3.4167114220868267	3.0107931728648736	2.627698840708847	2.601643133187515	2.266064843254313	2.191675814058353	1.9218889046980807	2.5547988426502557	2.5988858825958125	2.922922676161576	2.579571122431697	2.6661638345846863	3.1686248379281623	2.8208147624077387	2.9858993730592496	1.9437911385250422	2.1081487758518787	3.345748831535329	2.1322879761524223	2.532672522191237	3.809917745680054	2.9975857563507247	2.533221883289183	2.0879630739109496	1.9087433889651906	2.8519905602793405	3.0899256395788766	2.9795072940173903	2.6735903920500403	3.330166170550941	2.377759231637243	2.083838853977846	3.304385785867893	2.985364539086771	3.0341719212467573	2.4123767544829686	2.893142326276315	2.7059041473976215	2.8714065888996494	2.6033120621205	2.3059689353936497	3.0622978476433627	2.6455367656205255	2.2625109909638823	2.6475245170177044	3.0350467981576252	2.1192907475795475	2.256354691536974	2.6465165317483397	3.221661757472647	2.23132319868983	2.4429780496813653	2.632044760350093	2.7101434706873637	2.7920250721682534	2.7396463219107323	2.66560836076779	2.383629943701327	3.0160183417076945	2.95567957241752	1.9549459830802254	1.5330660873656243	3.281479132809132	2.933443612926613	3.2338110922284127	3.2164080400738695	2.9713942913173033	3.201421125048638	2.0302886309665062	2.2900454748413184	2.9282912767916076	2.170742971847744	2.732804176121956	2.9340241101724756	2.7988929970967535	2.4220240038844096	1.9088869312621097	2.2650898163621904	2.435887586582121	3.1790091435744365	2.9918537565399674	2.6806826692628567	2.4304094214418503
ACAP3	1.8712337208078034	2.78393889703772	2.4879728070521687	3.2279061345791544	2.895253796991247	2.3362328042216642	3.015575318586976	2.920137947306793	2.7396165748074823	2.2945990611461164	2.0468499220912775	2.87262260515819	2.8472167980283443	3.2015398434746647	3.570778286489068	2.157919146074662	3.9600947332021725	3.449348262282596	2.629358741214081	3.099261183844742	2.8325145547558765	1.7409803985892327	2.853714763420867	2.1924838760139522	3.3927973442566404	1.6798705433452616	2.08025490172415	3.776404010282483	2.7695385011893343	2.490474797484932	2.486219926906231	2.3976204524305587	2.341861213944145	1.9457411562479163	2.6497139114869506	1.8101365742267272	2.7605425224132794	1.9978216744406223	1.851540155548523	2.048295467036642	2.1749041994843266	2.4882363576395887	3.5238869268102366	2.944623597542737	2.5911663824039946	2.7341382527873694	3.3656085274880945	2.7734018317006903	2.9750231801998006	2.735073029210467	3.748471764740102	2.5075210114893722	2.9646087460698065	1.8984699483482157	2.735768558728518	1.0454232861296302	2.760820474784169	2.736360077469083	0.9570175676822639	2.290385222489183	3.089062161129896	3.107814774993127	2.20873523561195	2.615264648502378	3.898153053275124	3.192683351158813	2.364657537213645	2.953987009630034	4.077989254724022	2.0411731867619345	2.295381716136138	2.780124704258132	4.077415077167714	2.7751349009971733	3.3031713604438195	1.927452117174737	2.2887983120531405	2.3133047897012413	2.870158116917139	2.3937123494330486	2.830166322647322	2.199580329566042	2.6726353877157196	3.078866680895815	2.014059694824441	3.319273606604686	1.0265758066896762	2.0275090306200814	3.738040528870184	2.1434484289939655	2.5555485432288103	4.794243122157867	3.210515586883587	2.602683468598138	1.4623398518416135	2.005479194943124	1.9856350946737895	3.34937326458916	2.3877737223845714	2.47984664168707	3.419889172449815	3.2204669490028195	1.0603774779998951	2.6048869562534307	2.586286788711991	2.505379262238883	2.677645553654385	3.3411304309082293	2.666641533434689	3.19798747069048	2.867304413633656	1.4677268955644607	2.1686114275829746	2.8944859877210507	3.264150333506378	3.880121964524089	3.0913771174945595	2.7144784940931497	2.936912745963205	2.500376293179584	3.76746683341665	2.2196297829811082	3.009607850854557	3.278329963412749	3.0452877797564657	2.5636777890352516	2.3141616805485947	2.5982479453978615	2.6734392622486984	2.8303830063144537	2.6768314248424048	1.5312242230719673	1.3907455413261376	3.7338842250038504	2.9788326258837605	2.5356005277458955	3.4846375751294976	2.433242252586702	2.900286761423734	2.1031337410190294	2.459341482778425	2.5290659148831596	2.289084691662256	2.5914144732038005	3.71889566839321	4.033740760655444	1.781167622132295	1.5458892344325532	2.721215404564389	2.4316987270947155	2.219173088255733	3.03759691994579	3.1183932848305522	2.0740234556185877
DVL1	2.248029850438746	2.940080984883687	2.4899391946751743	2.6993192569064157	3.547146266819775	3.0914589060104847	2.688132217468256	3.538130001608072	2.6367580810874194	1.765420465126582	2.2699928019630944	3.3631472263019493	2.887579498376799	4.046517612327741	4.053458923040277	2.346100554164442	4.061805949912736	3.8435953725475476	2.6439439434280425	2.9382498444075766	2.7009641779722844	1.8017072823724096	2.747895537512549	2.5161440272805997	3.333850918145481	1.549611034712885	1.9881009614335012	3.873894571191748	1.8005032659645528	2.9540209704069573	2.2981326473968764	2.6426230223590137	1.9454354981241067	1.9032003125497554	3.72296443699429	1.7258461108389003	2.5295144243466994	1.844678362788825	2.183610220971514	2.7818681056950387	2.2997600513681835	2.547671620698628	3.6553531797469394	2.9540449529612753	2.602029980280586	2.060683907015348	2.5735701055974114	2.864270574931749	3.414007741711972	2.60048254698268	3.88119032329821	2.123526375296873	3.0743991761717138	1.319784791590664	2.5953675238616416	1.1542785223465066	2.566667727079148	2.343792277959013	0.6787338961138999	2.33869768025752	3.489019998824302	4.412137085597781	1.893087121071782	2.746638160128221	3.0088995534803233	2.9343722132111942	1.5675868615568538	2.148261330269766	3.5062563337850294	1.6828736456520514	2.198248359022841	2.658629948722226	3.888162115737255	2.561819712223636	2.8653740119016917	1.9647449340944945	2.270532379670605	3.855750632889276	3.343149808145013	3.2060241838491743	3.279355724786383	1.6849789719719916	2.966191331558061	2.133584695797573	2.698305737656233	2.8227454046302407	1.858001448469831	3.4359208122846883	3.178729988122086	3.403974143700315	2.0032250592803993	4.245047875498121	2.3350425670929265	2.2913379833991163	1.8682196195972958	1.851280842528327	1.8228139476410636	2.238138383012959	1.9505138519187775	1.875906889435423	3.1276133719288093	3.774971720996336	0.7205351679116468	1.5357528958220592	2.0735660549794566	1.688733539051229	3.0570484873918646	3.964490132350692	2.2157673118212107	3.3146887484658194	2.7181635951434227	1.1992742443988365	1.8578975593655311	2.5838838405366262	3.5908116342744774	5.360942121880768	2.631093773290222	4.973342070995698	4.345733192704294	2.526286752907635	3.614711768573186	3.002448469357709	2.3699937346909628	3.875120766932552	3.2887226967836507	2.1010504227153692	2.21950432825614	2.701669882172638	2.689073554598764	2.1443262460972723	2.5510648305653048	1.4457697795513347	1.1151076593060545	2.9465935640973453	2.6519392759294345	1.9025688476387579	3.0720041786324614	2.6849631504314364	2.9754255617441343	1.909588972429731	2.3316494090986857	2.061464940050675	2.107015629352533	2.7974441781177495	2.8584266973142927	4.564630223327645	1.4943594441799182	1.4256326717754062	3.799967318437644	1.9349360182092101	1.6125794926557158	3.4564494040827682	4.59593719153991	1.4281412034855172
ATAD3B	2.260471705963022	2.9578048736772757	2.8259124050994218	2.725579640356353	1.922398609595219	0.93369199828393	2.491465433741779	2.612597421501798	2.7310713212049977	3.177862118918242	3.269655480001044	1.8734631201277339	2.6571987730679254	1.411905241448192	1.4286737468172654	2.886734174388333	3.046050176054217	2.051200953268147	2.835267181705142	3.5714571978767307	3.3468021768948573	1.3508015181873647	3.0634911413033055	1.918099645219917	3.369108088198929	3.224456658780625	2.666883066122619	2.0335558263141835	3.0160269485566604	1.408798171843748	3.7657685251774176	2.281714855553156	3.3140678465256372	1.954389846243142	2.4493975498462	3.0128236336108714	3.5558901589181335	2.1179569541759857	1.6177882259867074	2.75249506242717	2.7459882037507284	2.594035913204623	1.6287305835519146	4.01443369248513	2.747838979165776	2.9504500697825695	3.634174242492934	3.250232174871517	2.0024828063184628	2.861378890789925	2.8314340022630367	2.744636743373957	1.0836977564035981	3.753123631977112	3.1701239440318205	1.9734776105466554	3.756928386064414	2.921429815974478	1.9491587931876717	1.92692192232472	2.7975801771221414	2.2045813651407276	3.005395915768523	2.0739423116680573	2.5747490922737475	3.0042336108603203	4.186306216047685	4.082008722662531	1.9826771219880606	1.4969068796676461	2.830004316393761	3.6830331482251593	3.311836032746181	1.7637408276891535	3.8658412540334743	2.149827386677173	2.8298098823906277	2.493727310546842	1.7858659011508038	2.2668725943312853	2.5112345801453904	3.3704155300976386	2.1734955913484595	3.8982271103770523	2.1049980679920495	2.3551383126930494	0.8154618995100601	1.4334191580430016	2.528403713155861	0.9999562212024936	3.1788377409817037	3.4169729168125826	4.081213384091303	2.909014538503362	1.3260425665861977	2.8861120136016023	2.510453535683139	3.1901586360191807	2.9636466512517368	2.4858836982877404	3.4574406275698983	3.3617786859367724	2.231631043488057	2.7206818662290346	3.220053735363345	2.3663749204079294	2.8542429379312955	2.8343719657236406	3.154839612028904	2.752851666745752	3.3017681609395324	2.6677521997644806	2.8637321174578463	2.4709085360756684	2.7938622344863173	2.0965546173900607	3.6858944092679864	1.2643673344803048	2.819672985601429	2.9459551607822103	3.1616213105217796	2.114861611389106	4.647572361610103	2.541893031305407	2.880380165565191	2.647015277831539	2.986416002850978	1.8962539505915559	1.1202371906517485	3.761707997203403	3.3864689114245383	2.0591406310200386	2.3755816979172417	4.844589093149392	2.822228464125746	2.9607396877683025	2.6830749868477644	1.833425996830175	3.2638053296648155	2.3562049457183845	1.3789736955201903	3.289457560428455	2.5487625832302903	2.7258411237003983	5.182758317685665	1.787562465409144	2.3768160713324105	1.2317305035612898	1.5865530720512164	2.549877681412581	2.608536128563786	2.9894024168868474	2.016927626532233	2.1529196071594727
FNDC10	2.809742978171714	2.430038703797347	3.063094842266635	2.369278477990268	2.7470393657244707	3.55125684106722	1.8618238001381395	2.5267259386580663	2.1064847603221613	2.2732025039656474	1.9597985805862175	2.5707507615278393	2.3969329551496656	3.001619028227565	3.543026955674628	1.8305084930863944	2.8230120956798626	2.5766421848802867	2.538050463174358	2.9032576150296228	2.102760801827266	1.8553057090692657	2.62195581136076	2.754699525818126	3.1372682173812403	1.7890344789656356	2.397335052106362	3.247960557542897	2.7950190147693297	3.033224479852902	2.516136781836051	2.266480199884086	2.6792336633653404	2.42726269827121	3.416354688224838	2.1361653236961113	1.9448939941982846	3.06194117883202	2.5018110074045974	2.425008153730469	1.5063019970993339	1.5460883034635866	2.9304817170116215	1.5175743586572608	1.4213749833519664	2.093094188653731	2.5137017013760476	2.614742382096769	2.4827423325123883	2.4129699473721797	4.317093969895592	2.2747185377891452	3.129264532185288	2.0614885467238677	3.5431215412159394	1.7223665950895963	3.0661089314877796	2.909726728877518	1.424892691538968	2.315323416793978	2.415581976668871	2.761850580665377	2.8430979694669514	1.8767061844126538	3.9650025317500184	3.172059386112141	1.8855968069449196	3.6830488860100488	4.654351502051185	2.6742845329968583	3.076177288043874	1.843818472702138	3.327712634843171	3.6169575248067396	3.278356181885473	2.5411736383356462	2.716997715962077	3.4838145210365226	2.75512913201401	1.8252710001872694	2.6078089852562196	1.3719086817160708	2.6992275658294713	3.2001081748401186	1.6527743424439527	4.142861657940063	1.8658511981204822	3.0533348739613517	4.099799142767671	2.2550598054274884	2.794309310173393	3.5906704311920716	3.31545705889005	3.1403208650212764	2.566052692426048	2.9213873186703347	1.5888067570187776	3.870398441652157	1.684534314886757	3.4028727174863294	3.25765502099254	3.4249580396725428	1.4852920257268614	3.027982757342594	2.465214998509705	1.9757694586485148	2.6126639107205105	2.792855330708806	2.447853451257747	3.194768752848681	2.7797590089852853	1.6574778640424186	1.6147082150686953	3.045661970944811	4.747720719875349	3.0464919538364996	1.8496204600087534	2.3316230377460636	2.316029534673405	2.8418499038096723	2.4255397839765367	2.6160736119627956	3.2634761488541795	2.915212195877677	2.761646947626318	2.069252926403028	1.8559452797698834	2.805543374533635	3.50928608898228	2.0233085283427723	2.5358293624477115	2.635511417590775	2.8008773559751896	3.2370970028644854	2.4172175892624526	2.7660074289414367	3.217930028710466	2.5510008315330133	2.3405768401230977	3.686406617181028	3.1359115054450344	1.9807416802963034	3.733478590824602	2.268281116846562	3.8051562897773854	3.6835627348784854	2.3402423752941175	2.5963771786837944	3.718754530744359	3.7093574945328367	1.9592674316856078	2.137272290177852	2.9005489076191577	1.9605886957153822
CDK11A	2.2704206622317376	2.617709622218779	3.024536949762556	2.7515531988760618	1.9048464484379655	1.2659125219093692	2.681148527115053	2.2165434238837203	2.660937222535207	3.3576461166296228	2.945516547511798	1.5058326853867812	2.7824839880649432	1.5400083500250328	1.5894938959407645	1.7247185527396838	2.838159446215639	2.046435205911246	2.5142929469647455	2.899352596911227	2.3800174808899355	2.045858288565406	2.97054747670853	2.24733731206728	2.6047535769676404	3.579171114380432	2.9243599861936165	1.7475870340082165	2.938089760997476	1.4194725358384725	3.418675845297023	2.429884197639627	3.5803288029104476	2.697994480032584	2.1744393068204575	2.6432149026475495	3.3867616190804575	2.614216519988106	2.003087369446606	2.9563249519051413	3.0964553695391936	2.5489555028016833	1.822791875328863	3.103514300277599	2.9358673064003638	3.583208120781567	3.8092435444732446	2.3627368120269954	1.9835128767564365	2.79916584101664	2.3608440307870784	2.7955165461015596	1.282563459446762	3.187639863876282	2.3633870889135338	2.76890854023724	3.584883099186934	2.9724741866453757	2.5266467608865497	2.3717488238847655	2.8811687799582675	2.4560563266321562	3.149809139823023	2.369732462127907	2.6980042753012845	2.705840399669834	4.469706559958346	3.8476109746860363	2.0392933632674666	2.494926258605056	3.1013239281151335	2.8825195215405945	3.0500317833974697	2.1436151170879088	3.412242793239112	2.518960150671036	2.643146620674748	2.5096818212531407	1.8791249402640486	1.956337433847464	1.5478372048907727	4.072118037880399	2.2944967231097086	3.832899554602756	1.9696110549653796	2.0154977574682635	1.5776512815183172	1.6071384899096708	1.9245862637312257	1.2735967058451272	3.2626706024318386	2.1957115859756717	3.9187265462704595	2.7710006664041975	2.0087576719689304	3.131702819871271	3.0467179411371688	3.6944447435415233	2.920709021818688	3.1421801548668693	2.401293958644775	3.2253162867117084	3.272453273142254	3.2577130287762497	3.3886940838462176	3.33118458867365	2.689631743296021	2.97412660317758	2.5108420980662496	2.1656333982020537	2.47252082608066	3.082528332440575	3.2608580342193383	2.620721674659928	2.699577928684217	2.1907346217030743	3.6451675660298966	1.3341381401563905	2.84561210999783	2.9243368455930776	3.301957078366415	1.8289516902408272	3.7502458941281893	2.892366456771829	2.653746888963248	2.3151516118312214	2.9249239639868585	2.122501659266273	1.6116370315797057	4.006452665005061	1.8628794447801713	2.7117736736382017	2.8736324047815374	4.333490128611272	2.8154263126758154	2.631356253010004	2.185013689252974	2.416624575091162	2.227296095152809	2.644788482334573	1.8126195056606482	3.5877189362059676	2.4431832182404283	2.3342736777895303	4.0589253864887755	1.912818463209125	3.1199232070208236	2.0747521870659638	1.6486472310881053	2.9449615337372124	3.3165137188075304	2.756944154705269	1.6142380451287626	3.0855852290930788
CALML6	1.9669293290467593	2.6818829454583786	2.8571357159881487	3.8537824376722467	2.731360783700342	1.5671926635977234	3.222069509871745	2.755304905360568	3.571582722786574	2.780532212872463	2.8110171219524704	3.018105828607076	2.7261990707534114	3.124971504046677	3.027563369629385	2.8331784444131793	3.474255370304489	3.456032931213224	2.918480981436287	3.487342382821059	3.7053359905789964	2.122768947413206	3.102728966894153	1.9999218252102968	2.1396541346493763	2.3858464453721955	1.836135628731606	3.1084440822408324	2.701391246270914	2.0744993533241876	2.154200450666658	3.6343467836334202	3.1833531597396787	2.371877068216509	1.9335478809866988	1.803747955225894	2.6884809546581434	1.5688625210603546	2.39018024675363	2.60435564496571	2.8249192523629327	3.3624354078127703	3.6961342239956063	2.8982241582561925	3.078998142419239	2.3283983840990015	3.0047781176518673	2.281276266323585	3.098570227551671	3.0350510252425225	2.8687649652446394	3.349180492911953	3.072055277512768	2.712344638680927	2.3840641168391565	2.5596743321988935	3.6067437046225703	2.804299135573158	1.792714337013696	2.4703938489880004	3.967193492104328	3.3627998404123725	2.6627365735785373	3.5099909995583847	3.1711531043244334	3.1598755594731625	3.6328122755287167	2.9666612737877247	2.5960792837274087	2.0131920556286675	2.6343190863318453	2.9683851382354103	3.7887000657453265	2.549057278361992	3.1124770368493437	2.030303993612325	2.4990908916239167	2.269648564675078	2.5900128907796764	3.1401480437728786	2.757748107618766	1.1567320007779618	3.0392532114217903	2.4201258620772683	3.080358077710485	2.1722345737120903	1.7732416267452944	1.711635188581874	2.4962818132450217	2.6347169242465083	2.3129472419561057	4.201798503726095	3.151204341750753	2.282831146191764	1.0723450898612163	2.5684064369278046	2.152475948904682	2.603452170694026	2.8198622115912397	1.994985667945437	2.129278180725201	2.8604062696130175	2.2803626532991936	2.4253697427111263	2.62179046163918	2.9861022341469714	2.1876848890643004	2.204196797440506	2.599097774042575	2.669070430126585	2.788759120536339	2.120014649029893	2.8468185428530037	2.604692604875331	2.3411734988234723	3.518739482831334	3.327493796932599	2.912272271539086	2.7603099239655813	3.1017410619027737	3.187370801409352	1.9733173271417028	3.40314768341341	3.9755332716384104	2.6335627881056505	2.717859614248914	2.7353869671531394	3.145676138369006	2.037339194278911	3.4914753524711304	2.255070166821664	1.914721274858412	1.3173578081251034	2.3803263976229547	2.7775208462803467	2.4843486889233195	3.0136652358065317	1.8522299570712577	2.84402853678347	1.521573519410648	2.225733812989805	2.527554928600237	1.7153064359792758	2.484431689948748	3.420952104051509	3.5411953521226702	2.2153325269805038	0.8829574376231972	2.1583564917625333	1.9112787294807139	2.544908985435552	2.4762011829849695	2.4637791591148503	2.344863179014424
PRKCZ	2.98789302833359	2.337470659096901	3.021598572255097	2.22078339678075	1.7478044706182505	2.1114040271761376	1.760805365294323	1.4984702918688206	2.9944049133000568	3.5877172540674986	2.790736836006699	1.2851144699170387	1.8402290111956783	1.1278498246319235	1.2761656181031145	2.3718979997845744	1.8175905814515205	1.2928851882108718	2.454061275266779	2.7374282618938124	2.672463536932981	2.629168300478294	2.8573495579787656	2.1094414405544626	2.1654697128880835	3.737212223201241	3.1641966225405405	1.492535672170392	3.0814761382031888	1.7770032694350009	3.207282143261844	2.2380512080896406	3.825213437760518	3.033104335364056	0.7827733374058853	3.578768488202559	2.263821142980598	3.2662275213074103	2.7848935354845223	3.5204458680057487	2.1899121032011015	1.8302776565144971	1.3332567952539736	2.395454432032992	1.6258391400088836	2.874586705363122	2.7286456571345807	2.239656500430448	1.2328152386894866	2.2694064621778143	2.6498004319015367	3.151652414495311	1.1419740460018255	4.777608797557529	2.912182466513082	3.8663524918108063	3.8925511320774127	2.9639982405661627	4.159743350781164	2.553339633673183	3.1041738551619424	2.5075980461585115	3.7692241151511774	1.7976549887035342	2.562544277604058	3.185615673477961	4.1639774973994195	3.878580312353777	2.21049304344871	3.3602864803726744	3.7347961925271185	2.4871151356383505	2.022746123521719	2.273901953782847	2.808311370718773	3.5108810208688657	2.9409759567130718	0.6142450408556445	1.586318952036572	1.6643490459278762	1.8917653308797073	3.0087389852409885	2.0693319349632473	3.4823176474038875	1.8413185359721502	2.3436458326070957	2.690576630255216	1.0389524780092556	2.3754667729443466	1.7188631316001974	3.601626705268491	2.197767404345005	3.5544823850601266	2.9986889155973833	3.00214234942078	4.000485760622202	2.7338726299158003	3.5133774610955775	3.062046366768777	3.4634686961821437	2.3032285068822853	1.36949029495218	4.144671089320603	3.380825251430504	3.283841992288252	2.9633509441964505	1.4097378998979329	2.406415893161415	2.9963206352023968	2.1494527163388804	3.1336291340697495	3.9497179980460486	2.752960995507374	2.9859427447788733	3.4548823122240955	1.7169885398443308	2.49415663778268	1.179311384306586	2.685260749397692	3.1341095077058982	1.9243073531671568	2.8658062364434223	4.326391781153378	3.0520107627175417	1.994691687275203	2.880633562223599	2.4700409786101445	1.98165860652752	2.45961342788814	3.4162753018268477	2.791998764252445	3.9037390342170704	4.312954157196676	2.9818458737900113	2.30030751295877	3.4976361564112644	2.424238153214798	2.0225157341840663	2.9729436948657564	3.6138635797503658	2.4530875727038657	2.976361686746982	3.489772004881285	1.9742016045831094	3.8428614460345623	1.4519231672648725	3.5079422092428327	3.474348310664441	1.0243223472319172	3.288052010682799	3.4864487837014746	2.3593128234723286	1.4173825006260543	3.587037532252269
