gene	10101327	10101589	10221262	10222853	10248033	10298957	10435090	10684501	10866165	11157783	11319389	11326252	11327005	11345331	11392518	11413170	11453772	11606935	11616707	11619606	11652071	1243685	14498577	14641578	15387421	18414513	20112377	20120255	20124619	20139562	20147440	20152393	20156469	20173942	20185860	20187042	20195344	20197364	20204538	20214850	20225925	20232474	20242958	20251553	20252720	20254902	20260284	20267709	20271359	20275399	20283691	20299973	20358955	20376029	20380417	20390027	20447343	20453625	20500815	20501668	20532115	20559562	20561642	20594407	20630946	20674902	20706215	20819999	20865035	20892128	20898476	20906079	20914669	20920239	20922259	20925996	20933324	20946545	20964295	20989910	21000180	21000630	21002524	21125782	21176459	21183160	21189544	21274280	21293107	21362537	21402304	21413181	22789958	26631069	27481601	35941263	36379623	39800111	43485807	44019405	4576591	46000440	46369736	46547648	50100770	50102376	50104008	50104134	50104846	50106442	50106730	50107871	50108462	50108750	50108912	50109215	50109927	50300822	50301675	50305165	50400259	50400385	50402693	50402729	51624179	54122640	55897318	56432243	5779736	60747316	66754397	69982533	70153803	7253015	7265221	7287209	74753465	75990666	76647134	76755449	76867532	78353027	81852640	81874628	82317494	84642424	85171938	87645445	89164957	90267190	91018909	98953007
AJAP1	2.166926616533997	2.594237450024993	2.728195675976513	2.7076039724794594	2.61600843822326	3.1685004621294324	2.6736033424711025	2.5281083911205724	2.8837490252242697	2.0880893900129758	1.962457774945208	2.6561317333784076	2.4030102658365067	3.210125511318904	3.316000062962724	2.139101403650001	3.2537623276371996	3.134395493519495	2.2122948039184442	2.4857411737670283	2.591467094041579	2.3050256077090845	2.923646065010246	2.537306212499732	2.6126070490635613	2.226582164665565	2.346949961021871	3.4616431856536485	2.8506719749331646	2.723567365606493	2.3294987098823325	2.317548482879375	2.090385472166042	2.183231731002924	1.5227750535457751	2.2960214652881596	2.4372284653515224	2.518528118687277	2.4174297876202617	2.6060902997829034	2.0192400756335696	2.11314793960804	3.196141564528963	2.742428928199551	2.1872269334016288	2.6093764384769083	2.5075977281896837	2.3443918142899913	2.6253642672014075	2.2092735272748003	3.5147895442003017	2.358765954674937	3.279255494631773	2.1857408724871874	2.5840407268725616	1.727030572648499	2.4343121549902573	2.6441136094403226	2.148196207538092	2.453607375645341	3.475642816697469	3.4106228136790864	2.452984116055926	2.2091013661263537	3.458588420721447	2.7923825256577834	2.144940942783718	2.8083618667538897	3.882488056052905	2.7397309153082885	2.4558437771931874	2.301058296968158	3.2460320699312657	2.8242885767751877	2.6911153628791964	2.3928366011266355	2.4466229553536776	0.6971278616449386	3.2102750585697297	2.3232104305038197	2.8708224369201023	2.9639551878650114	2.735530513994912	2.755007467963355	1.8379554836322824	3.2989042654180096	1.7730522235446253	1.0918823674786722	3.7166195917289415	2.744029139670006	2.629759867899473	4.153380588872183	2.6802350338962753	2.808825276206762	2.055526090815133	2.1403930784636014	2.2466391966186565	3.1825199709305627	2.4825840433599513	2.826729389052757	3.1057668085006775	1.5198584746816979	1.8823132033599788	2.9104896871144623	2.3442061000166685	2.634611581122974	1.4522097871550477	3.330698505382349	2.6320312719685277	3.062463546366935	2.795120357491522	2.047494862713782	2.920053783981616	3.3367846731744017	3.749325917267317	2.310952183078681	3.1449675459831123	3.4496297837161283	2.4403727114343545	3.1088455452799177	3.166152502572994	2.4874647921351434	3.292746252374058	2.36548362839227	2.6348248937618814	2.3494386821794446	2.505454460185667	3.346722635842866	2.4001242296143483	2.6928772222369513	2.2961821873198107	2.377749519469061	3.0115417284070185	3.0483522573389057	2.757426547362573	3.371550559863554	2.6013140018504606	2.8032662364203422	2.6832436982683983	2.8771163140469787	2.511291951422645	2.7722270572673655	2.5020532105914643	2.9444254195370183	3.8264503558467236	2.4975137621381163	1.9550614949802505	2.6665028058119975	2.492395237365062	2.842623498101013	3.0949419046027398	2.622012169223852
CLSTN1	2.2273715778744885	3.0044816913997723	2.9805376557096186	2.553812839245559	2.5532247228077867	1.9821403335963759	2.2861978701227432	1.566771035816853	2.8040286390635174	3.2321871455226163	2.2412770682222862	1.9183192018842967	2.4615998510652553	1.430879674884278	1.5996020370157331	2.2879714791545944	2.041864206458047	1.376910292297772	1.9396951323022005	2.586077181575007	2.9140453086673253	2.8135003456521677	3.244510455283088	2.493626084094955	2.810716467239108	3.512816773527799	2.756127872904747	2.1272719346045297	3.8536802109589714	2.551441434817145	3.056602572001387	2.3896181949408013	3.5350903570247794	2.4057620911391377	0.6556932349885516	2.4993281074651326	2.7856531562639417	2.6822931665786616	2.4756006005779962	2.963742996599293	2.3425483186785985	2.311479980240451	1.8281597311692497	2.6649532724948997	2.693286633898459	3.066819134144112	3.0556433683429294	3.0149985045662158	1.7692061516762925	2.5598220368811737	2.7857395636669957	3.3576982964479867	1.6657093208583953	4.155779115212411	3.0228948622367167	2.8493485491782846	3.8866564087917324	2.953646232863188	3.7517509846770607	2.1866796167856224	2.986731085795408	2.677055027915415	2.965028221611564	2.170405213535467	2.6751105546809137	2.9459323582116643	3.1934310060420743	3.7017853292838554	2.4888698944457315	2.5156588317910513	3.0647286545642167	2.373781570124503	2.4424018503173124	2.155665807896548	2.6972577998913936	3.0891146144350285	2.7453775030941134	0.3250113427440438	1.7973404690758525	2.277565314899854	2.4091967773486855	2.508814135192428	2.3452380771359542	3.8918366316903334	2.1815328647365075	2.7995572969589886	1.8361790611392805	0.5604674752565701	2.7734562014147497	1.4892429766984137	3.3792758001332497	2.333132292117965	4.117867022021607	3.2589103903484475	2.453355401829443	3.195633874192734	2.7366428933295905	3.2395752268010813	3.4707134714616186	3.171046453800679	3.0420639041434887	1.2163803288138506	2.996438399084061	3.2679836111782015	3.580825085711931	3.0967655336281723	1.4341330313505471	2.9497610573852038	3.085604031153357	2.8329746724646934	2.56521909311073	2.8310119569477465	2.8207232800749984	2.722770254670627	2.1964625354685703	2.2650658459781083	2.699901459616082	2.704440889704963	3.228700696134476	2.6969069913186408	1.834213618152664	3.8523714289770727	2.864137958034132	2.45746540363899	3.0970344615028846	3.1722745851716887	2.4759755628262066	2.452262423261841	3.5220359629804183	2.5686278168181023	3.2498324236393477	3.3764354353126578	3.0398176075263734	2.8758133218647286	3.4765344540674903	2.6005565882369113	2.154207186807238	3.125173588000478	2.511423140333257	1.7440016433289707	3.422884656030676	2.8991109041598455	2.5924398180599075	3.3099899013755283	1.779947879516295	2.6950467414308257	1.4876147069741328	3.4589819610811703	3.236656248598511	2.164226976016492	1.3628709273229371	3.943765382006249
UBIAD1	1.6786153336863612	2.1622292985703044	3.0362268141500253	2.4296691330708864	1.9418486237916457	2.676307387450577	2.6446025290634267	2.6750980247102367	2.8930194770054993	2.2836053244457135	2.3103867059695267	2.395915009549374	2.547906812369824	2.996691210149033	3.106993615170643	2.1822901605326037	3.4285895891409974	3.248742568330093	2.358649184192818	2.5874473960860427	2.5904904510636033	2.7146977798061593	2.8200985602683324	2.6889325792172927	1.7831252599217833	2.6263405252478274	2.264200964661728	2.4940426531797666	2.799956547701371	1.9831027403843298	2.164767920620986	2.356631819733556	2.3017376761451613	2.0838792582980754	3.0534956437078886	2.51706532749114	2.624878207759204	2.500460545096903	2.057683092855561	2.8830161511727574	2.949087692033573	2.3439617757135007	2.733358077286229	2.700892300795598	2.6163268665053203	2.4756770575198193	2.53122146780928	2.040541942112081	2.580260319366005	2.586943813549809	3.1049439618972006	2.1919012692988393	2.613310016430284	2.2373418945367525	2.0801797733345855	2.149214490639456	2.2570509168200736	2.7699300158397686	2.7278524763573335	2.406553715309248	3.539560137120946	3.7035627477281494	2.499994230297116	2.633648997891941	3.225935736540905	2.3233143915718313	2.930526012234844	2.781927342153973	3.034955365148024	2.9794015632662387	1.9833654237203864	2.3615837835487317	3.307427862597549	2.911417853243997	2.711671097065417	2.146647609767645	2.306319117999884	3.485021918343961	3.1630668201780456	2.394293025157869	2.350314202990643	3.200529975335788	2.753244236829908	2.649321026531849	1.7544250912122024	2.977761162679147	1.6374484515120316	2.828091798876281	2.9006834283598333	2.483577628856118	2.325053423036225	3.455093056234109	2.6063590927087144	2.738608050419387	1.7440682159049268	1.718678314250973	2.425669618943779	3.0216502370045593	2.6566705933635806	2.723898364245256	2.7064319100598264	3.373323271490238	2.475116461293486	2.902364655259192	2.0718097246344183	3.0341472373293032	2.8780555605081446	3.6999586308355403	2.762692301239301	2.681718562744102	2.927822313579557	2.225308900125785	2.459914751903787	2.8443888068730665	4.041053653399269	2.8389150054976553	3.3467400952506625	3.9132499616499863	2.2899357591925793	3.217354540506891	3.155995302925438	2.0728163494473204	3.5870871414497354	2.1366038316381917	2.5244495749271314	2.8007712906327016	2.516206221302287	2.990038244014848	2.837491450726432	2.7448317151548065	2.1302460642628103	2.7983452757104637	3.086260945103589	3.1573399750024773	2.814475465661192	2.956413137920044	2.3615780488947187	2.188787189719797	2.2570581987263028	2.6360882961437535	2.191982262051266	2.3729913172125845	2.189037512930662	2.7014260407858552	3.2383599170185255	2.4287663627171625	3.0405861230933766	2.0962539692518765	2.4862925154641955	2.6635855460094757	2.639172317366156	3.0396543634200013
WNT4	1.8672265715700982	2.0837039892349174	3.022383464864639	2.0343475990639743	1.5754365810716469	1.7032377772893035	2.416398457764541	1.5068199217242477	2.825587473028739	3.3279629293223922	2.5813692640047976	1.4431039404116686	2.5607683060846442	1.0451924554517478	1.2861320957062592	2.1928311831855596	2.2103425847543554	1.3412767489048156	1.9154400673293233	2.2999181901536536	2.6058553728921914	3.8387358344816773	3.071950190309057	2.652414610817996	1.620670242356082	4.173873944058432	3.0146128290196064	0.7768318336162817	3.4814742983373796	1.6415381334097117	2.934555534451499	2.0927253646654367	3.659488374054435	2.6165508828183817	1.8385641581661356	3.460929357052976	3.042002832689142	3.110658100911253	2.318226583866173	3.507574717257578	3.352984881071194	2.341577750161341	1.2153472909032943	2.6869407102137184	3.0894991159910896	3.311088512593812	3.0017491376563603	2.3054952606015378	1.5765591046274152	2.6891446869892106	1.9391581691254742	2.726981893306223	0.8123711062459775	4.440292527002507	2.330811516768816	3.533795792307914	3.074601049254788	3.0594579267222066	4.851519898491391	2.518714715871007	3.1500978793644747	3.06013616150536	3.3207864420294766	2.3072046015613967	2.30190877233897	2.5208723423436497	4.005364492619428	3.2896239327154913	1.4903021787264727	3.204410964301744	2.5277696026797822	2.296670224501385	2.092304682721876	2.1280107285506706	2.3813780842949845	3.2651145689929466	2.5905504760930245	2.499513209735025	1.879108276569754	2.0065657831115473	1.7467318832769012	3.761416887641123	2.0125346461990796	3.593130260558123	1.9886555074725834	2.232188123725093	2.1078572196929017	1.9817527776358634	1.7946882202606953	1.4273582034208976	3.2558498122261676	1.3217214794448433	3.2676557867597382	3.1570115985686322	2.4775592779344837	2.95162992659659	3.312460574637824	3.3056683013734696	3.8445160067524893	3.314929866857954	2.355235758705955	2.3776471277821583	4.123916609154389	3.3054114490692275	3.1749998932845553	3.6479014846348172	2.536844903674884	3.4846987832740184	3.3287118064645	2.2519415884167153	2.720342637787053	3.6311770978091262	2.5584995503186807	2.166515585262585	2.4390743170939264	2.7667579029409515	2.3562429135307954	3.5415327874254268	2.6244343419618756	2.6682011526002727	2.2946276825504386	3.029346088195519	3.0458759194391654	2.0206229377271825	3.145272849122712	3.52717467343728	2.118063976447484	2.543469844977016	3.809957917759626	2.543362201505044	3.496672074675823	4.364557254150556	3.006914210602939	3.1568756758795304	3.510654845692246	2.121961785903378	2.252158545098596	2.432030437267325	2.6873329439708193	1.6557661248837565	3.049858940087246	2.7729041013538644	2.1237706851113436	2.4445752120707063	0.9876831066568373	3.3029316619140228	1.8611166495002325	2.84236329819615	3.8290302093482738	2.257718813120514	0.8137360664519528	4.871836253492674
RSRP1	1.6580827232576658	2.824543237161107	2.30785661452554	3.861038078319279	2.9868146188377027	2.3645143777504054	3.5872392163376006	3.083971083750434	3.215366648896848	2.224564335936233	2.5007899896129877	3.157611807610642	3.0781849093841163	3.3929250665963435	3.3241970704996047	2.784744765483854	3.8265595084835686	3.7955278511091546	2.614207065790522	2.7074154295210557	3.349077141545902	2.530838053727738	2.840289498658557	2.2697058138748996	2.5767818326540226	2.601573321746425	2.0614905953509126	2.695275398720991	2.245548701216959	2.4334099853887765	2.115512113739284	3.201898997527341	2.137430831133185	1.974457827965546	2.0203286368351634	2.3393241140275634	3.2514736922275693	1.4241780097005223	2.3742475561585934	2.7318509888432376	3.1197785287730175	3.7536955700405175	3.60723851423236	3.7194347568656143	3.821244878449048	2.64377579047454	2.9517140663981554	2.6125062127352527	3.2054682200949443	2.9606774021235642	2.4867330645120735	2.729104840753928	3.0602921922418718	2.332513029821284	1.83905903214234	2.0930814573594367	2.196651637073809	2.535187728337646	1.9405235315421943	2.874267638795655	3.994710606387674	4.113659630187137	2.278034724506321	3.575914842374783	2.7070282036799127	2.5202787988974635	2.5519655376862627	1.9404855253546238	2.8906823563950788	2.0001012475598734	1.9914136909896007	3.0444508116058797	3.554319899482053	2.2508872380967717	2.8042327623339514	1.8974528592616418	2.355521932603212	1.405151624375866	3.195861935112252	3.121238689779332	2.938154307637947	2.425569825737917	2.884243818373602	1.892050566898567	3.1796314555702607	2.4991951704517654	1.848867547449166	1.4316884413288915	3.072270916112822	2.8435656322798404	2.2754506939406456	4.315288830465463	2.460364131580737	2.029106378664605	1.7140717073326128	2.0145211690282085	2.9169093327234368	2.05206864369439	3.249689030003767	1.8145572524631925	2.6579569449801412	1.8853320324231315	1.6477483414329277	1.765239835779443	2.3759275074708004	3.3007127962976086	2.54981929408949	2.9026505438418617	2.5440803164875234	2.892938653904073	2.5362877813946123	2.2177666906112163	2.4796402114598344	1.6589257054272528	3.96857295870778	3.4340164744347086	3.8158303565122056	3.879895841118316	2.3093761112980893	3.9231371313530667	2.640128682746626	2.1324128732902534	3.7525049903906	2.9121899685039825	2.9399430418784096	2.9993981869281003	2.9057743405482857	2.3907904123534616	3.193692549036679	2.8370681505500297	1.963203895460954	1.5190694388936152	2.5907956300752226	3.183238339531014	2.115058249033218	2.932521806265306	2.334074203921711	2.7471741083785584	0.7663970696077671	2.3567343046838882	2.7619623568556553	1.2004442449168864	3.136932412998507	2.3450721247472925	3.8900985108017387	1.2542815054878194	1.5328522028871154	1.6949743535556911	2.5081598884834126	3.0639344840824427	3.2176925689158455	2.7194171297349654
SLC30A2	1.6279170831458014	3.2575319289639304	3.696800246613206	2.514342654725416	2.3357044094804618	1.4099287682118729	1.8979754565884261	2.196174858588881	2.6891639240767935	3.4116824536503523	2.575523015745015	2.0864023245027776	2.587503464579847	1.7489250822828142	1.7898821958811928	2.509824689595906	2.265531226296605	1.9065098057865641	2.4330216683742907	3.297202829908269	3.240232171544619	2.0751395823052348	3.1279068838398145	2.6888388558565866	2.5226519902656532	3.204044702498806	2.0762542946119398	2.027212867544451	4.163394213670362	2.168607137300954	2.724777898847047	2.922906350942292	3.650124064403393	1.8177125525347384	3.0611248097211146	1.4271645066927001	2.6570793081359563	2.0218562773003086	1.8146862010930598	2.719101563985751	3.0035062660937064	2.6721450785643794	1.7508267807767277	2.337870613780823	2.8927750554492038	2.1401669301116164	3.0058751970238657	3.271011789147765	2.0573695354735215	3.2268494539670964	3.235817467098582	3.7434353671903344	1.5902950773524283	3.4244908769742404	2.8235847550482296	2.6868271817201608	4.517880459591169	3.0434037220987378	3.197437977304277	1.5066184030926186	2.7737355365009995	2.7474702527695154	2.4283086949929578	2.948518426113797	2.7918267298423665	2.347246204367552	3.713866061494975	4.2003803607631	2.080792957599007	2.111952763114818	2.650259837635826	2.549479606555706	3.189275687331119	2.602071672709806	3.2230367046816233	2.0567549345316154	2.5995728051580667	4.471100446162093	1.7341820858238195	2.8718884376394	2.1556607466650224	1.1035474572941142	2.9925747134961402	3.9367342452421785	2.1824220414601943	2.9695989746128513	1.171350123613448	3.1829388988521417	2.3249576328936903	1.1459552793803403	2.6384837589000822	2.2351339669527204	5.071528323116341	3.203480547263212	1.6292945950252102	2.328514402814614	2.0786213378640475	2.7211408603454106	2.9938104617636103	2.6595643085008898	3.1041264131199617	4.427298802680686	2.5578845363207208	3.162791414896055	3.289720940061163	3.012120819111535	3.41981705980327	3.056198091577526	2.9206704616493013	2.764680733748375	2.6754695945538782	1.8395656218825547	2.0305339725762934	2.5607672875965872	2.6771365651257115	2.724227472299311	3.74860225260567	2.500392617314952	3.7004758685610275	2.903885892570377	1.2851179706408373	3.8822254474080253	3.2636794127881807	2.4962308548781493	2.5515477637422013	3.55736203091749	3.086670165783413	1.5319764017979138	3.8879236531093393	2.7158743730204113	2.2775351773299035	2.7621034959172475	3.2435355678936046	2.6026387542020566	3.451687926371907	2.3726236269278003	1.4389289610618565	2.5225887113148135	1.3042372488179488	1.5238376637473192	2.942732314998394	2.191936759420626	2.4533132750518942	4.050476798440593	1.7268004180090522	1.6328031712829998	4.0740497589766935	2.905578212979709	2.054686804657892	1.5608485220610564	1.3114632635804788	3.202980041822017
CEP85	2.303724125907766	2.9310408524542453	2.6266368640893822	2.8654521687254118	2.6670104938935495	1.7382278627994336	2.5959941514283726	1.97752340217408	2.72958993821889	3.380901728436699	2.8024893910853597	2.1850475137657916	2.765906890573921	1.4627138277106224	1.4669305491733362	2.7559108315583494	2.0161432891131996	1.5325847969597037	2.3566026867636856	2.6604831625309657	3.064614068466425	3.048845989391552	2.9491558221858107	2.4961127865102672	2.6862986626705774	3.7000688896141845	2.7914447768022135	1.5397010267733415	3.2794451137953926	2.5274562625237276	3.0260724635757477	2.9223452590706827	3.5724822084814862	2.592808329745992	1.5392377363753418	2.664779024049021	3.0180365247999466	2.3804121810697763	2.725519940508731	3.1176933771392594	3.0165540020216404	3.079289732259389	1.9167329357802956	2.878295485616463	3.3807651163006653	2.9279255897031216	3.059033119294897	3.188217036028486	2.1036078027686314	2.9338429829746304	1.9431662899536557	3.4127472744253513	1.5917920212123062	4.114937130088157	2.6461307370143845	3.3798967829614246	3.5446204982155627	2.841545135697509	3.7033291184140733	2.5344618597031134	2.833343068357358	2.6653924977565984	2.996507883927066	2.82367714264301	2.0386268480326164	2.6910893815993546	3.382278205809412	3.030175257585632	1.5793486768643992	2.2944712114565546	2.908439773259564	2.6540731927215164	2.198285679855162	1.9142987474832682	2.5743511811181206	2.9439625123474915	2.7955580422831012	1.7029202784612474	1.7781848286925632	2.732308858184945	2.3554460647085738	2.267523433895821	2.3851415688321804	3.222784882522201	3.2006782994363814	2.1399534685341646	2.6343365254600095	1.7435261034898197	2.087303720331932	1.8579396104043118	3.1477766751797467	1.7191390104287718	3.687708932107221	2.7785043589834393	2.7115320119606205	3.2799885422931103	3.10078707575431	2.512949710900204	3.6507664203732904	2.6455585153549896	2.572086785537235	1.8924061576248425	3.095307570392144	2.4983952595844077	3.494980188955027	3.1764268537685125	2.343956786309049	2.504951708586402	2.9666669582864187	2.509037172712612	2.3247518911251115	3.1518202771297865	2.5157585183887656	1.8177790125760531	1.9121792912930147	2.815221801581566	2.7147480975315985	2.6133769205528004	3.0476926392820705	2.705916241677266	1.6741176586382729	3.471658583441818	2.73674132929167	2.705975450800228	3.111940161011475	3.4022305895159386	2.717835493570406	1.9673496727875568	3.699271207696919	2.5370096967792723	3.258777792499696	3.0840952379875697	2.5505232109835596	2.645508768481264	2.969209286109979	2.1403003250375443	2.1291201063117597	2.9018184197945085	1.803447026538179	1.7446157902354118	3.321487438261293	2.310963623178893	2.910796083159645	2.7430855297942602	1.3878492428196028	2.4622171637900703	1.8303337285333705	2.9494109144472693	3.242329727319135	2.1969862701170704	1.4134533554608852	3.8546603027929276
ARID1A	2.0436496810154896	2.288860636390795	2.899114387821422	2.16380288508953	1.7761185809323123	1.4158436188988501	2.397761242037022	1.419717430978514	2.741565560981076	3.6474697104256597	2.814492721332236	1.4370093001630893	2.652980846428772	0.6647226774474476	0.842656794300491	2.424016659362186	1.8138606595793823	0.9211327605688697	2.0111979100088124	2.368759649788564	2.7476550630929704	3.9013079014153496	3.041727531807804	2.622182819340726	1.8374872267442508	4.4444135460359036	3.1287840350077674	0.4579177237033147	3.5379721589953204	1.787379975067501	3.1461105795979685	2.345523817795059	4.000890120242903	2.760762571740942	1.719681768312176	3.450868258911682	3.1401697732923397	3.0212124615864826	2.512083446086488	3.569273683293222	3.4766947218461186	2.6352352798521426	1.0052881568059862	2.7094030651645635	3.357546262836302	3.3385468995147187	3.1152908322907322	2.656809677050797	1.5127690825764881	2.8568530070611207	1.5463283598191195	3.0731348013074236	0.5500001042664133	4.867232065279771	2.4361074338452084	3.9273210934646405	3.4013853049434766	3.0611229059918257	5.052392130190117	2.5583001113509103	2.888959847199121	2.7451569544383374	3.4268755426180926	2.4690290813116658	1.904235322855988	2.548470459070349	4.156490076337193	3.289487952026065	0.9578070008633013	2.976112733727797	2.744906286081161	2.4062611675809973	1.782063643436894	1.8681525599285773	2.348239760106744	3.4033146287468155	2.7269842044543244	2.486653597657404	1.5055962270522523	2.190375265575468	1.7297455186425081	3.3851442057513284	1.9591424418760064	3.650240090755678	2.5207825646953803	1.9304970364451484	2.490667982350753	2.0552034010547664	1.458211814500146	1.3167451832763468	3.3977550185282093	0.7394226946087614	3.5398759085478524	3.1007552196579047	2.753788938755256	3.3384126319478185	3.4831741152502005	3.0404799011800314	4.06897146716326	3.1985992730547714	2.2570431714821155	2.276573165289924	4.270708805597654	3.083738141822826	3.5176500110518263	3.651803548209991	2.628073593621114	3.091606575712022	3.345247837937249	2.151490427122177	2.5254458253489145	3.859909842063626	2.487775535247022	1.787297322853237	1.8303465913284478	2.8371953672575767	2.2255012045658042	3.1299506035109266	2.8282078114077978	2.5061794423479165	1.8557626056802752	3.348467217956459	2.7904359922358135	2.204831378977465	3.2532235310009616	3.715219225017348	2.2430242938911715	2.1627594615954693	4.048018481122898	2.4822353604487155	3.748564303156013	4.363615186983259	2.7935694817865695	2.9438581148145637	3.4710809304043293	1.8258802237127643	2.1544410003612136	2.5510704312958756	2.438138176591175	1.435333500335174	3.2897790724891	2.6692960212730616	2.3487154771492693	2.4219511670223604	0.4260439351286087	3.249213315971237	1.7781626252868195	2.9839643511923204	3.9464228272827797	2.093114579095306	0.5030178043906394	4.999180947680356
WASF2	2.1512538194056656	2.3397918853129323	2.73689039041817	2.337031032355585	1.9534201737057342	1.532373362208319	2.5441122735353936	1.5310295992604002	2.7632589476635196	3.581086727682046	2.852915971624743	1.598011556569321	2.7110384597553607	0.8208338595000175	0.9641365656010692	2.5167963483799434	1.8791142411980826	1.051182688586881	2.081248668078435	2.3511349009101523	2.78585580982141	3.8895782880224417	3.0048760016135008	2.5918094770431246	1.9716005923965148	4.3701453069932	3.1512479351230063	0.5913730159299139	3.365678386878596	1.9384453291014812	3.142466981233125	2.453267298044703	3.8938796483979816	2.8220384809144687	1.5890255437742236	3.483141147038872	3.177279486980265	2.954900498864322	2.650104249998232	3.5535451536206835	3.4409367078117588	2.7797121183258118	1.2157530397778182	2.8238620036301603	3.4419100656783037	3.360983167066425	3.111930101441855	2.7131842781844226	1.6531112929800778	2.850534553982843	1.4710232289395955	3.0652994105178726	0.7564718793287027	4.781637939708486	2.422765544810591	3.9096566245326154	3.2661305867224506	3.0061119338032216	4.872596659942541	2.6973821348262708	2.925427830233556	2.7765051418113176	3.4194898945403573	2.5464448281606713	1.860808773431465	2.6026443274710296	3.9974604209980016	3.0840727371251537	1.0225804514296841	2.906797902999517	2.7737009567825135	2.4745209129560064	1.7744711481728335	1.822048833175006	2.3198111089716353	3.4117741593139175	2.756237702853506	2.130002503862595	1.60922661186743	2.2799363775502894	1.864327771722861	3.374512285907745	1.9793087792702657	3.462613146446739	2.755740544399231	1.8773020434539567	2.6860893412565834	1.904014215255977	1.5451382291258657	1.5290741674765393	3.394034364696345	0.890726104667944	3.36148194636577	2.9869287700722795	2.8574534409169035	3.4041731117280496	3.5501249057912374	2.9279403237743544	4.0741324776441665	3.097013686485327	2.242921808383266	1.9841075922446165	4.1356119981339	2.9016902298571834	3.5023876878676434	3.6119008151736423	2.511857874146239	2.965786467633213	3.290558878838139	2.18532800189444	2.4719913067818258	3.8939681777424866	2.547451917406755	1.705118245988382	1.8278895349875606	2.881882663916542	2.2201353612010397	3.1179364084162424	2.76521002626683	2.5526428625232804	1.9213862853295893	3.2719054639474403	2.7604813463317384	2.314653223914563	3.294399151058747	3.6511279437915523	2.2891834045974866	2.205025106124488	3.9668265410896972	2.4876487778393814	3.758644926117665	4.181052270426	2.682951074530336	2.9252964351644373	3.318964866017356	1.8700444163469192	2.2468568907880666	2.635510477010993	2.3805242295156344	1.5437875312910307	3.3160176426821324	2.605626756935584	2.496628761561216	2.3054705474289845	0.6022434288668433	3.2111322646468468	1.565765814124166	2.9435671161420744	3.963520445021958	2.215240642410353	0.713402849575718	4.879068018509436
