S0	S1	S2	S3	S4
4.183332930916627	2.220446049250313e-16	10.395090039844828	3.615306441726057	15.678653528639774
5.675106196505115	10.211287704429589	6.760899928186623	3.3311526776126623	8.305893257121355
6.621421408078969	2.220446049250313e-16	3.3270362601862544	8.489595052269387	16.38349627872517
0.005301103305010633	3.8448572469486564	5.885377770505942	9.887312947649832	13.777144655965953
7.655643881763133	5.43431742212268	2.5966156448063256	4.701801356633737	14.25412186599355
7.005776646994215	7.526231178626416	5.104289880851093	6.470950572166966	8.724822495907706
7.18621242632087	2.7263041060830204	5.691764144880802	3.349602115896761	15.469369417642785
9.084423253857672	12.984307246117373	1.426655301455873	9.961287954942318	2.179304139888581
2.220446049250313e-16	14.052220707573307	5.786226334272866	6.031562056819926	7.403024994598345
4.971447908896917	12.066880913615517	12.422899126653741	5.099438588024667	2.220446049250313e-16
2.4165747462869147	3.1853126578174678	1.9792927417464146	9.240974965612992	17.044859331165178
0.9898802133397353	6.063357013884058	2.0042730714811396	6.84976892886676	17.358098974976652
3.6300434474397205	5.341418812681431	6.141733538045116	3.36451057892436	15.22181150449645
10.359937087577308	12.573834108784567	2.55058884261798	6.734762991314934	3.4242482013103235
5.066735654082013	11.572639410058732	14.356710227844601	1.878735808851867	1.2931790159248653
3.584886276704159	14.376616807009416	10.025888326049158	4.258856099754071	1.806896028600434
0.03378078794350446	15.611581267200485	9.331936932488095	3.0698342543261328	5.062009567698206
2.2970222871929855	10.659507510931741	5.810182150951958	0.9929167535888332	13.421954681890949
2.4369225621460715	3.897462832028591	12.410002667228731	8.697022836009946	6.549447969429433
5.879761766515328	3.5325727523980373	0.3764510339827982	5.562788780597842	18.78669256347581
5.139905065156725	10.69863714279921	2.2047778463482084	6.988130443314405	9.394599821414763
2.643556187994884	5.062300742067066	2.220446049250313e-16	10.857755889931337	15.566052116816984
1.9069066578461444	4.3103343743827285	18.45069422267062	4.066708598885844	4.845221346159868
4.7693421064429184	7.846558184661914	12.628972145955135	7.536932864491036	1.804531773347943
0.8719830743348638	10.365391356444977	17.932278046500404	2.231102021215923	1.870639942530505
4.618634578788384	3.425965750103952	2.8250889713613407	7.6737267944772505	15.681432143795108
1.7835230624554037	1.2217370645675292	4.875843368635272	6.179772302997462	19.301316419683875
5.112616692456612	2.220446049250313e-16	9.96214515017844	5.000418326152296	14.13491527303409
4.51769447752894	1.2168218618719369	2.4345872281878878	9.379912970578175	16.790212331638898
2.1365754485833364	2.3924948354107656	0.9415567988341369	10.896004450341648	17.557777535138122
4.073708859280514	8.12642319331789	2.220446049250313e-16	8.04913562545456	14.17370658319042
6.000543017210938	2.9560096696734774	4.142225790972611	7.972222401086554	13.571316015492457
6.897236936589954	0.17926190326548408	10.192339281941356	6.5318344137116116	10.976162433085616
4.102372942263921	2.220446049250313e-16	2.9771073485782544	9.29167952586723	18.15210215564918
4.84780729683031	3.5949455589541177	6.444705031949983	7.869643886595268	11.712244127319
0.28648538586978617	14.371632221397622	12.163427506201021	2.220446049250313e-16	6.116729733311658
4.362043792711576	13.36976490495843	4.87506037842984	2.220446049250313e-16	11.084666068725198
0.7781680792196677	5.755560927054244	6.477364311978948	8.108022902748061	12.398423117483198
5.113965575116032	1.6626930514513578	9.080786539031163	3.3685505785233305	14.805027746063484
13.017253562417867	10.366674417243296	5.189043732785046	6.31784351751587	1.3807372462062366
3.3589918980598124	17.33690195473706	2.3074610060128276	10.45744969087704	1.0373753593206487
5.28311120606425	9.426673071827924	4.811262275683534	6.484232824195932	8.383318539383147
3.3881326696312355	14.954519110364387	2.1106507793760754	5.193126637835575	8.168622529253064
4.256066729734304	0.9104595550006618	0.8008973861875051	6.9568050824528775	21.084128445589748
8.995327107933715	2.220446049250313e-16	2.9808544222663276	10.739280639546333	12.942875191406735
2.1985458351754263	2.15298636870671	2.893898204066642	6.430740165248547	19.808540399857044
6.199744710406739	2.100004317083627	2.220446049250313e-16	10.440489401218779	16.18421374148959
4.039046833002337	2.818205663615883	9.858608696298049	7.524252160719326	10.083836901452255
3.771396984398898	14.247301423377081	9.308584128832832	1.3710159955771104	5.0901104889462925
3.6002677173598414	17.531862690016446	2.090104044302773	8.52891986071662	2.6085328073193566
3.8382133646619083	0.7029302950098675	4.48907316135449	7.513269787516134	17.46150506599534
4.544810972224621	4.279187482192034	9.59592225878889	0.7855564396150259	14.450699130407333
0.7027022751547025	14.473329561141917	4.083216728377784	10.950649993663221	3.7158499023823284
2.220446049250313e-16	6.44841074617633	2.220446049250313e-16	7.261988425561544	19.597798728278818
8.056300389139736	6.916774670951986	10.753387209451928	7.4710249193717875	2.0991610673721333
4.959584365972457	4.12228113294597	2.367735219858159	1.535000088469621	20.63511480274991
1.7256371949956586	2.91949767148893	2.220446049250313e-16	8.357104899618612	20.59105876649636
2.220446049250313e-16	8.469096716553905	9.513261748833644	1.4071122590776275	13.38348433025874
4.815181506348728	0.494810644038985	7.891320487578186	4.959878581272544	15.895668977932402
5.3537014164613845	6.0612668547841295	16.525306893204355	4.046806846057423	2.409371371280356
3.5397533474001404	9.511981144876271	11.358683247077991	2.162108183723662	7.137206037064209
4.0193119152615004	4.411498385959575	6.247782696013647	6.783184181426483	12.685577256937872
5.188728508132086	1.8633764039542253	9.103254153070175	6.461572625505108	11.84325880832714
6.5566280333043885	7.904252327936698	8.853416166843768	1.4809834776601791	9.479148325674103
0.8054181868212864	2.9264022379256183	0.7611064020488403	10.640530347055927	18.460012057515662
3.29111919512605	11.4215231463887	10.729756441056779	4.49396250576228	4.022235417065722
6.002594180432046	1.3790229555084696	10.13503999042523	3.9163419902391974	12.870710314834396
