ID	S0	S1	S2	S3	S4	S5
10101327	29.73570153668197	12.340013846913957	12.741445037478009	2.476003024483585	2.6595529476067263e-25	12.004859717507907
10101589	12.057646731782118	20.82274902830358	1.299036925497959	13.487684645201877	6.855845612342929	24.235230108836937
10221262	2.454467253612652	22.231220213006775	14.143828225208813	12.485592166698918	17.301470136362756	16.194827867369387
10222853	11.627259701783439	6.066786858373946	1.0221027361909902e-64	29.383480844008457	2.257455730644014	26.016758039769304
10248033	21.0080610702154	13.63023207032374	1.3799329815950417e-25	17.365694709204856	9.235332918202228e-8	20.4926596596442
10298957	25.94995622201554	10.540004970877776	14.495537053339246	20.30433193802011	1.610451082919328e-86	9.24406728090467e-85
10435090	11.9602763453115	5.897305678513639e-66	9.69819663211114	29.901833085821707	1.3873467930157992	20.9575539270646
10684501	21.847948611137614	3.3647421679663	0.32409718008154165	25.298867751276546	9.260121334506316	8.660154866677777
10866165	5.478598511537641	10.465332067552838	13.083744212481452	24.64105854645969	6.51619997509516	20.691579420503924
11157783	12.798862914505737	17.256277654774024	15.19696017751181	2.1807935230353026	12.096960777001275	29.084303046408127
11319389	22.654750655544834	5.521068554476997	9.82873120800856	9.666210905656461	10.716450844486662	20.75165641809234
11326252	21.365867869578736	6.507229112442355	8.297220632745685e-56	24.575667832977246	3.853871544752514	12.62705385926439
11327005	12.938405320006868	6.442004685469961	8.69599980667581	19.983461461358797	7.688912694153823	22.137573337877093
11345331	19.078223213197116	4.539408991557081	1.755655907080743e-28	36.0545334903142	4.569911277642573	5.366525809579243e-56
11392518	14.838148151816222	6.1306872753144335	3.5226127885159424	36.31708390859153	4.486179096669193	3.7089168858546924e-67
11413170	21.183181874246127	7.044616741284562	4.969680655239688	13.789555849714993	7.368869212044701	21.486353200727844
11453772	4.077759311151348	3.061509510530827	8.001375908921679	40.251287641827375	7.398958143766769	10.314849514241663
11606935	11.78620970906255	2.29598412779667e-46	1.3857652253191059e-12	42.00127218143891	7.191761884488571	3.2982628016213256
11616707	22.810281049101622	6.985219734237561	4.09012038380835	14.912153990517796	9.771793997732384	14.179164463815592
11619606	12.317876216413955	16.202813575678505	4.294806663900259	14.748550285888268	13.160800564735718	18.659001314167238
11652071	7.403055662832591	12.842028185324656	4.650092549705187	21.01210452070081	9.061039712346984	27.175286334860125
1243685	12.34482610182274	2.3488096945696864	28.70043737140443	13.082612819004158	5.441555668150425	24.021985483551
14498577	4.235407468415635	18.17998668730504	15.432948142094723	17.562744444189047	7.924073183487097	22.479578848826552
14641578	16.687946799052245	13.318555511069832	14.756587857012343	11.603842488772594	10.71984376983902	13.541536921396894
15387421	19.08137230261331	19.862343590874854	1.5829926731905384	11.696190569489026	0.00021238862042151458	20.394454898723847
18414513	7.503100548953479	11.448020644035443	24.612629774876865	7.207720573856813	10.166144312061311	34.09396248915414
20112377	19.117178798639344	10.530477942373052	21.9708311163139	6.722660077670557	3.304912063852443	19.059252319534558
20120255	17.828288087113204	20.73120277933756	2.557297946235136e-77	25.575687592171683	1.2793340854451843e-114	2.756630309661549e-13
20124619	2.1962721022431483e-95	30.652090781847885	16.8620760996074	6.089013277889921	14.494690960694925	25.53019477019861
20139562	27.77596505990721	16.64858166782186	5.522713069273184	11.011571320207779	3.896361415527122e-20	14.452530111941298
20147440	16.164441094582898	16.709376599473252	16.65694232292169	4.405096064292789	5.914728134299097	23.212173615752526
20152393	21.39150851843022	8.423718381242692	9.222418561654121e-25	17.382330643521122	9.352908276770922	23.408106538386647
20156469	8.815895129367414	19.983935282443774	17.962286141662492	2.7306479001235902e-11	12.773625014362297	32.09551860190614
20173942	24.3779584460344	8.06507168384812	18.606112304343245	5.97813687682321	2.757527085173013	16.340973119364463
20185860	24.123408195391505	5.3293242183673376e-15	0.9412524937548025	12.326168025101126	30.678390355535743	7.193261516699216e-31
20187042	14.420932567241271	0.03436909232848635	29.300965066440455	14.073087547102208	1.074548814514775	19.061834193757537
20195344	6.177338927770557	5.920199784030077	12.822637935581323	21.701076088120672	6.605927660345881	27.3185989679324
20197364	18.19276498597595	14.931152155372727	28.407643471390976	2.9567322647365972	5.67400879898534	9.954665554876074
20204538	28.936194754302313	8.438687812981357	13.974420126136454	9.370814145763864	0.08427096931612486	17.580025069242872
20214850	14.519237436764381	9.017188960185402	21.681896489753434	13.927288294743036	8.791011333945443	22.80492298591334
