ID	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9
20275399	0.12259006793161675	0.10677611381843358	0.058456418516512516	0.038176458030498045	0.08707827512721306	0.0783406918184265	0.024884520215887468	0.14992824282578918	0.058692558616856204	2.220446049250313e-16
20283691	0.04429130810365104	0.09019557264417699	0.03962549585963911	0.23204783724202932	0.1437092267537327	2.220446049250313e-16	2.220446049250313e-16	0.004645082067363901	0.1464359496585362	0.09513468002136549
20299973	0.05047683564661801	0.09201007736682229	2.220446049250313e-16	0.0714716001185793	0.08162040531055953	2.220446049250313e-16	0.12066156109974065	0.19328122426493377	0.03304693731655981	0.09212153487567669
20358955	0.27877995850285603	2.220446049250313e-16	2.220446049250313e-16	0.05845284300526277	0.08076793911026578	2.220446049250313e-16	2.220446049250313e-16	0.1615372806976279	0.19286579355052563	0.012362847139488355
20376029	0.00033831984410885536	0.17562566670320756	0.00923451817944125	0.031009639436191422	0.07157252681764249	0.03311689120710022	0.2973181334529157	2.220446049250313e-16	2.220446049250313e-16	0.05237654476836277
20380417	0.14294285652761918	0.1318713085163814	2.220446049250313e-16	0.24387388318396808	0.06401132493277442	0.035351365455305685	0.026034017835538784	2.220446049250313e-16	2.220446049250313e-16	0.13251114511843
20390027	0.18855251473945378	0.19300111936953074	2.220446049250313e-16	2.220446049250313e-16	2.220446049250313e-16	2.220446049250313e-16	0.15755204398554146	0.1864648974200821	0.0037971255222108286	0.030211465828611242
20447343	0.0014296480493737043	0.1199005908058006	0.05085769454418851	0.29381196515343866	0.044457289195277	0.07475970067879438	0.05210041934852754	0.13834659545000763	0.02054308156733063	0.02316183288559105
20453625	0.08384990725174729	0.19357759482838832	0.02975774674562915	0.04820686453538091	0.07975200649225826	0.04560943643389574	0.025718329662782397	0.1334162195909654	0.0810119042409047	2.220446049250313e-16
20500815	0.07582651553495089	0.09031605784811891	0.052844892817990374	2.220446049250313e-16	2.220446049250313e-16	2.220446049250313e-16	0.31870744915815696	0.014618801634969605	0.08996390856239947	0.028969766402215207
20501668	0.11313593608913365	0.09996764492299232	0.00816513733339707	2.220446049250313e-16	0.06146306219200255	0.05539651832806204	0.06377482511779711	0.14639940402320817	0.08423956545165523	0.15510196259905357
20532115	2.220446049250313e-16	0.01051885000645142	2.220446049250313e-16	0.12415227228945835	0.12047564274263922	0.0745672516111385	0.09846278910201109	0.1595201251322998	0.1654502565878829	2.220446049250313e-16
20559562	0.054569609988438794	0.02759524777464828	0.05619657826018357	2.220446049250313e-16	0.13080864514951718	0.12164727749419983	0.014421682794317908	0.12021294917828144	0.23971807961131042	0.017590637656288828
20561642	0.09599771818413048	0.31167853440294796	2.220446049250313e-16	0.007478797080344379	0.07654057746571577	0.017728762006807286	0.032357928316766454	0.08899491935920228	0.05681059950509723	2.220446049250313e-16
20594407	0.15438066706689477	2.220446049250313e-16	0.03967983781252549	0.06034646285838286	0.08930437391854454	0.08890115227656187	0.012250440691553607	0.25905914230220883	0.022944270249252816	0.049699841835809964
20630946	2.220446049250313e-16	0.09481905377042568	0.040260210365982485	0.1553184510593928	0.10952379826772822	2.220446049250313e-16	0.029283870365571327	0.13853921095044414	0.2097747731787183	2.220446049250313e-16
20674902	2.220446049250313e-16	0.15230415696846933	2.220446049250313e-16	0.0008281768212943796	0.14416445752040374	0.010660480324202692	0.08011826292117613	0.12124202565302825	0.08809516798523445	0.1297017039940862
20706215	2.220446049250313e-16	0.10863252576717308	0.021707977938729417	0.2170422892063919	2.220446049250313e-16	0.17272003025124844	0.11795792184933541	0.2042251483651744	2.220446049250313e-16	2.220446049250313e-16
20819999	0.0010050958983183827	0.19718409766368936	0.05017234955411427	0.3247905442978545	0.026393219712233157	0.0869376006126606	0.013516296649213666	0.09265935205475168	0.015166330332595651	0.026300067148831263
20865035	2.220446049250313e-16	0.04403313421435101	0.032404324237908344	0.214352612600149	0.10193379994602897	2.220446049250313e-16	0.007513530557523643	0.07101820885389779	0.26585621037172025	0.1140407770275145
20892128	0.00004004129177290751	0.11390323637670496	0.04677406672145297	0.03137899406720042	2.220446049250313e-16	0.04529595447372271	0.11998945215709365	0.12202534390352458	0.22433600574558749	0.10931911991193748
20898476	0.022896358656435696	0.24951250679576406	0.011051660183403242	0.0681532671814695	0.047224970407911016	0.007108685512560942	0.03240179312959875	0.13479939798526774	0.03463638861342973	0.17130123947237222
20906079	0.04216449807176078	2.220446049250313e-16	2.220446049250313e-16	0.12495396844348294	0.099065381343646	0.14750389166034839	0.07990101214837007	0.08756242609137511	2.220446049250313e-16	0.1907770782793226
20914669	2.220446049250313e-16	0.05062500095822215	0.12851785190093368	0.04371556663325468	0.17495825294156103	0.070566585184598	2.220446049250313e-16	0.18400452899491965	0.09384331209509177	2.220446049250313e-16
20920239	0.1326724412759302	0.09637596133993767	0.07037969705925919	0.17844307732104991	0.018873654183861444	2.220446049250313e-16	2.220446049250313e-16	0.1394413600511709	0.15279818708572854	0.07299839381329552
20922259	0.04349107080803747	0.18744611641694456	0.06791633370670465	0.11125124687984246	0.120777324687609	0.07425169662246703	2.220446049250313e-16	0.0940069958299962	0.00906970501748959	0.011252274686672184
20925996	0.034212581701667265	0.1687605371503752	0.00452167603887374	0.011768613700521187	0.04757967872897111	0.01790923073795728	0.11802072283073356	0.07286991634426856	0.08045532523233802	0.1976635393162847
20933324	0.18309346919439243	0.18982151602528663	2.220446049250313e-16	0.07408016946529866	0.06888982612567612	0.05619830703489886	0.030082211115961155	0.05765507404045229	0.05367902712579093	0.026412714475038457
20946545	2.220446049250313e-16	0.0008303811327718841	0.7159408112279712	2.220446049250313e-16	2.220446049250313e-16	2.220446049250313e-16	0.09987821862128643	0.017148830270529436	2.220446049250313e-16	2.220446049250313e-16
20964295	0.21275209032312276	2.220446049250313e-16	0.03019728266523722	0.07915781058203872	0.08471816612043404	0.09217964330207236	0.003158765506321548	0.06653729258862855	0.20034946419777566	0.009413414389035028
20989910	0.2165699099858515	2.220446049250313e-16	0.062260777268133366	0.0023824446741584	0.11290033365596351	0.0788177926645158	0.06065121704125685	0.11556166092175285	0.04450604747951477	0.04202461791141478
21000180	0.20076026021781132	2.220446049250313e-16	2.220446049250313e-16	0.05637820192625814	0.15581850033033082	2.220446049250313e-16	0.09572713139442687	2.220446049250313e-16	0.05153823836197309	0.156444162189912
21000630	0.08039821672555475	0.12771821015788198	2.220446049250313e-16	2.220446049250313e-16	2.220446049250313e-16	0.40199216855383574	0.004324508928165188	2.220446049250313e-16	0.1739525231660943	2.220446049250313e-16
21002524	0.1315796955525133	0.02683209298676084	0.08874060094367356	0.10771787523942347	0.06329399927101466	0.050812793861809986	0.03880801788134956	0.14751619901408677	0.09538951785878619	0.05610092475912852
21125782	2.220446049250313e-16	0.1524879005058685	2.220446049250313e-16	0.2706327034835144	0.03369836437125254	0.18013726310819597	0.03519971774037525	0.023294311558724218	0.07912288820884691	0.05688810153456906
21176459	0.3066309578943843	2.220446049250313e-16	0.001342258078973313	0.02814154753112172	0.06174172079845851	0.09814955808300693	0.07184561806570632	0.11342735680933871	2.220446049250313e-16	0.1594305247304393
21183160	0.06135130074102562	0.07739010466253332	0.07907650472366795	0.20916281521852914	0.07157599250273912	2.220446049250313e-16	0.048245266356553546	0.015685525533561707	0.15381399819519304	0.0887796090350756
21189544	0.3163145263892092	0.1149850337284552	0.011737704052626655	2.220446049250313e-16	2.220446049250313e-16	2.220446049250313e-16	0.0896831007752734	0.07390508271535606	0.10898531572842685	0.15854656145545967
21274280	0.1976188006371209	2.220446049250313e-16	0.33002297429933836	2.220446049250313e-16	2.220446049250313e-16	2.220446049250313e-16	0.04070042583346151	2.220446049250313e-16	0.012403595183482968	0.31978229443386386
21293107	0.04469126685132901	0.03406206552380853	0.0040472336004130915	0.20610969527270678	0.11901315186477701	2.220446049250313e-16	0.06570152843819585	0.012567522727668104	0.1863934599274968	0.11639882947313757
21362537	0.28328278432212994	0.005058141387827841	0.018830943192190183	2.220446049250313e-16	0.090392709161351	2.220446049250313e-16	0.042875541083518466	0.0860505355203941	0.1623909351266643	0.10625799899214308
21402304	0.026448635809243812	0.19120797836236902	0.027432589651795923	0.06198676060317283	0.05700251840131163	0.08306041321260024	0.09318740914465862	0.0692902833137742	0.09517890042495411	0.05059919058013407
21413181	2.220446049250313e-16	2.220446049250313e-16	2.220446049250313e-16	0.06561775236435748	0.276496476966109	2.220446049250313e-16	0.07508899089278585	0.0501824701500968	0.19279662563940614	2.220446049250313e-16
22789958	0.01114506238178246	0.13019992027252808	0.03635603561689826	0.3257882210182529	0.05089222396304782	0.13601451021306085	2.220446049250313e-16	0.12307820481308682	0.00041556349440144413	0.024448328100230773
26631069	0.10918622523088083	0.15083468229624714	0.016329687395414322	0.1692915179791443	0.050882519756322825	0.07364956580321837	0.03528573114886799	0.03780968397629668	0.07667322223011372	0.05889099180774843
27481601	0.09018511019835215	0.17649022641813283	2.220446049250313e-16	2.220446049250313e-16	2.220446049250313e-16	0.027045044492098907	0.06470173564287363	0.06801532057098673	0.022936589637200994	0.3724274569438101
35941263	0.07409978047038308	0.28397346006987656	2.220446049250313e-16	0.06556481338631717	0.03586490894290678	2.220446049250313e-16	0.05140596379125151	0.13499715282532265	2.220446049250313e-16	0.11781415761579156
36379623	0.09473048777788222	0.05165751102446803	2.220446049250313e-16	0.10337219421537332	0.004020868741471825	0.18170096798575242	0.07526929861585333	0.1270945695227228	0.026247644269771817	0.15571823866389425
39800111	2.220446049250313e-16	0.16998252279224277	0.02976693060628377	0.26801914305970187	0.00794179368513788	0.1157310194980544	0.009823927318382233	0.10272195163831752	0.1814105250467305	0.016044517665435715
43485807	0.09139967187001344	0.043276658056375816	2.220446049250313e-16	0.05287480320056668	0.06826397201968867	0.11467877428641954	0.15407806456547074	0.10902206109703261	0.08787193306603189	0.013676553766913173
44019405	2.220446049250313e-16	0.1667699281632189	0.06264941815722341	0.19491217278000766	2.220446049250313e-16	0.08016298757648634	0.06152178329443633	0.052438932550914724	0.15132933836181536	0.07821885156141431
4576591	0.08140692047193661	0.022440230500732156	2.220446049250313e-16	0.20649842409354827	0.11148382507868737	0.12070323201961425	0.047296283352930034	2.220446049250313e-16	0.08927125423843732	0.09855167787567476
46000440	0.014345622300352603	0.08594917686761283	0.4197841798788417	2.220446049250313e-16	0.08610804232394167	0.07845467890126957	0.01160179084800933	0.09370860377896226	0.008804821941077123	2.220446049250313e-16
46369736	0.06387449849927523	0.17922691925165662	0.014767052287654361	0.056760246952864975	2.220446049250313e-16	0.09113698072361029	0.17892065832156465	0.05795400454179498	2.220446049250313e-16	0.061479749331839424
46547648	2.220446049250313e-16	0.05818202668854257	0.01783273502637034	0.3483265653047075	2.220446049250313e-16	0.1005489446425351	0.10549659349286752	0.059520494588832705	0.09519911965872006	0.04778759818811598
50100770	2.220446049250313e-16	0.10903434603544121	2.220446049250313e-16	0.1556149041573174	0.03734575657100002	0.1305030915197719	0.07145233046983222	0.11555522313221966	0.022915427211620792	0.17119829663861436
50102376	0.022297607873537236	0.047145825403489855	0.007348168528862047	0.13756400070819474	0.003542020323612033	0.13583169286291916	0.07852319151681943	0.22632421713874906	0.1231402151477948	0.029702377015836393
50104008	0.09432513154284636	0.0688839997026705	0.2169818482015653	0.03888612800261688	0.06446914940495618	0.12389479299787406	2.220446049250313e-16	0.06358268272418938	0.02678443759261282	0.05168054435392045
50104134	0.027530301547471107	2.220446049250313e-16	2.220446049250313e-16	0.13986439888128	0.07793731923910097	0.285060196789911	2.220446049250313e-16	2.220446049250313e-16	0.2928132739441517	2.220446049250313e-16
50104846	0.09807052989053898	0.1175927214188961	2.220446049250313e-16	0.04457830882253845	0.11691334641254056	0.03598704030916448	0.1276869252363031	0.04658282771087084	0.06670386859308934	0.008782276039638007
50106442	0.11634744470333186	0.03837480071620267	0.03413468609313323	0.14989581298035526	0.11559815161363464	0.05860223052959212	0.03545266424156823	0.026767884674270645	0.11573366768037463	0.06808698462323629
50106730	0.018135914400614395	0.12437331273000485	0.07386646534055846	2.220446049250313e-16	0.15772828658820645	2.220446049250313e-16	0.1586464048716766	2.220446049250313e-16	0.08688874636869187	2.220446049250313e-16
50107871	0.07447606234832277	0.15821570799282414	2.220446049250313e-16	0.010724301462747138	0.011053279774345282	0.10049685462870561	0.1736662295980066	0.08442416245039756	0.041095742314402425	0.08192677326484799
50108048	0.048306881347318975	0.0035499764261066047	2.220446049250313e-16	0.22412356917475215	2.220446049250313e-16	0.18116887243817772	0.03657477658821867	0.1687542068084909	2.220446049250313e-16	0.17671237163934125
50108462	2.220446049250313e-16	0.1598133238240703	2.220446049250313e-16	0.009013294681973122	0.10375459514182199	0.018968850858307233	0.06179131299146169	0.11620486697364629	0.11440777823665393	0.16131364424507283
50108750	0.014572893300076356	0.18092222264700675	0.03260076962151447	0.24701903080090454	0.06985441707380102	0.025936915263677612	2.220446049250313e-16	2.220446049250313e-16	0.2020215376837543	0.07291205742017969
50108912	0.00676322325171531	2.220446049250313e-16	0.06098176698094848	2.220446049250313e-16	0.20417503314818375	0.09611060115154393	2.220446049250313e-16	0.0658025482981267	0.30091618652077234	0.012947942210933247
50109215	0.048388140843927605	0.0682575196525124	0.024098727948651893	0.018753243417390465	0.10549772232755214	0.20125085728177222	0.04171136100969319	0.1838101522136879	0.04289631468464017	2.220446049250313e-16
50109927	0.20197067736456778	2.220446049250313e-16	0.06436186593503823	2.220446049250313e-16	0.14812109413361402	0.06106256075048524	2.220446049250313e-16	0.007504389219908786	0.2480861677702351	0.022631802158347855
50300822	0.06607245772808996	0.0649581900980511	0.004031119970017968	2.220446049250313e-16	0.14734635081321718	0.2150393372790163	2.220446049250313e-16	2.220446049250313e-16	0.22728105667533272	0.008290763717839891
50301675	0.06812061505322832	0.08754501115400448	0.03077153864100987	0.24015456867651755	0.03927608367274374	0.05754021154907927	0.03756697909107462	0.12750573289496714	0.01615775182212173	0.11330677590050316
50305165	0.010527448859849952	0.000015851094880947603	0.03962407002397014	0.040966305814283815	0.13010723152991968	0.22031596168521575	2.220446049250313e-16	0.14198334947195473	0.1840645507915627	2.220446049250313e-16
50400259	0.07589095678613761	0.004522582561422905	0.09951404317271816	0.0045923062226039535	0.07491921319979981	0.03181750365072744	0.17548341563743922	2.220446049250313e-16	0.19493431936070849	0.05789327288003887
50400385	2.220446049250313e-16	0.2972370867789347	2.220446049250313e-16	0.08697338567619645	0.12967924232933692	0.013435897229552081	0.07707468072939393	0.06715471479834345	2.220446049250313e-16	0.021908184876738054
50402693	2.220446049250313e-16	0.07870867994469301	2.220446049250313e-16	0.05469121459503609	0.1237919264095683	0.06823915929984767	0.026486152003424954	0.20839456676377296	0.21262574247902596	0.004736905151723675
50402729	0.06372136336325875	0.09133105879157671	0.03224302520838333	0.012014965774910562	0.12843132732491241	0.09954216731112389	2.220446049250313e-16	0.10040926420428456	0.012585494990416612	0.20675518001440302
51624179	0.08491665542379584	0.08161318398170928	2.220446049250313e-16	2.220446049250313e-16	0.11796717699839919	0.011589976703614543	0.16245932862899465	0.08477673706766058	0.09383672869259263	0.01866352743654638
54122640	0.17960503383081147	0.060681521683935424	2.220446049250313e-16	0.12596441511002715	0.04487899509005862	0.15808283556605857	0.04132459775075446	0.11262113350099158	0.021614433834765273	0.03708246702026449
55897318	0.19468141197674174	0.04443201837686925	0.045240753445514745	0.1464432276574188	0.04944049839446944	0.003325368642960916	0.010164178501451612	0.1960284831751676	0.05495605366386097	0.09508169930446335
56432243	0.1474726003490662	0.014155042622164271	2.220446049250313e-16	0.10466350210700462	0.026380480689126365	2.220446049250313e-16	0.08101481460113467	0.05205042329112603	0.31719352155883557	0.06596260384838885
5779736	0.0035017936770211726	0.10853125459841692	0.004717616249853354	0.10844872383177555	0.060583039386848184	0.17366357926971382	0.06757491594091686	0.20513002834283126	0.03688391428685313	0.011488300448216726
60747316	0.07995755412273944	0.020808189013890616	0.010915996506970824	0.0795205440247944	0.137909522959671	2.220446049250313e-16	0.18772012208497016	2.220446049250313e-16	0.017665579085058336	0.1125386569280504
66754397	0.09500803485334032	0.2292846674517351	0.021442846878087826	0.05320390857898183	2.220446049250313e-16	2.220446049250313e-16	0.11659935024801997	0.08547619756725253	0.06103313018281917	0.12213266246495563
69982533	0.08332723444840638	0.32530013087295956	0.032744291080383	0.008975067394201008	2.220446049250313e-16	0.023742752637009895	0.10779983782304098	2.220446049250313e-16	0.125106092851896	2.220446049250313e-16
70153803	2.220446049250313e-16	0.10227411772084506	0.06467957186595302	0.2396693737206428	0.06665739118190689	0.28814576272228953	2.220446049250313e-16	2.220446049250313e-16	0.08805450993908709	2.220446049250313e-16
7253015	0.080150162600753	0.038995636862780625	0.014883355366434516	0.12024874377371583	0.0818960381669008	0.13689766603978645	0.038958115242224686	0.10382414501344238	0.11907922483317444	0.008580338152270505
7265221	0.010782347933470245	0.013935640122704401	0.051892643745347675	0.2502713774494474	0.04264812174844329	0.00005022191168108786	0.2124375131228175	0.0076604384863753205	0.09607274244492944	0.08931081769909689
7287209	0.06260613645185673	0.012252506602827201	2.220446049250313e-16	0.16373588704728204	0.13044569914774412	0.024294399184744284	0.08567735692809918	0.06334267286406202	0.16689972183082508	0.026612744618652803
74753465	2.220446049250313e-16	2.220446049250313e-16	2.220446049250313e-16	0.16173082673788836	0.01627391632062708	0.15036005974196334	0.005871722669571089	0.07780625990897569	0.0625052301074808	0.3860876365780195
75990666	0.014420994881617468	2.220446049250313e-16	0.0023719936420606436	0.07370494927853408	0.15792322518987367	0.04154617797023588	0.18615703897479563	2.220446049250313e-16	0.05989923356839637	0.14144388798066304
76647134	0.022659735711671968	0.2560882561963781	0.013330542891546657	0.15747028123926143	2.220446049250313e-16	0.012458607251778817	0.03154298669291808	0.002726382445967984	0.07793227342914011	0.2271904507170257
76755449	0.14754488542693045	0.16532240495492273	0.005757670950011853	2.220446049250313e-16	0.03117620833603632	2.220446049250313e-16	2.220446049250313e-16	0.14780675790579748	0.2067907394048788	0.09295387237061756
76867532	0.019430867646921205	0.08339409822987259	2.220446049250313e-16	0.12986033653682813	0.02849188946361314	0.2120020489905981	0.04028234350833741	0.12469135239434558	0.04882930648368958	0.10873131525165194
