ID	S0	S1	S2	S3	S4	S5
10101327	11.676740344714855	8.976086915391893	3.56107795597956e-57	43.655453394477945	10.435176846292498	1.251467127655948
10101589	21.611185563393313	17.165024149348255	14.405104437385765	14.072016551329062	8.785734997548087	0.34431892166082956
10221262	2.878867499964935e-26	19.743084271745282	19.392719478254254	26.378521568036216	2.327209107975525e-17	10.823308963936055
10222853	19.525469543215156	16.97429529589913	17.46121337104967	5.485693409890055	10.909854718580092	3.308473937170343
10248033	38.13455521850946	10.407281544240073	0.8808224448022519	15.491654302059505	4.6923758914063844	3.3472288061846585
10298957	0.04683328699560756	13.342625601355438	13.537898775413456	44.56107559390566	4.089132462715072	2.8493750340226836
10435090	22.27761116881415	19.08490533805632	11.289522244955219	9.458205260153603	9.344146161388936	4.035404586847739
10684501	21.291105994285004	5.666103918875587	19.442503880687926	14.272588409469167	1.8474577929213436	6.150572170493761
10866165	5.776527099500832	14.465941544935278	19.694061494892775	1.9224580459930574e-114	2.1036852288262755e-70	35.48360673429042
11157783	8.845926532977353	9.539472931894911	6.690232077134705	22.35027581234049	5.06344489929422e-31	24.386646832194515
11319389	17.08231903136416	23.623924408875325	1.5938385538683483e-9	20.109592077701457	8.64441619899748	4.625796689532154
11326252	27.314012522893364	7.400908705493531	22.699857024319805	9.874892940836032	4.583952856610403	1.0183381546870686e-38
11327005	18.564681646862347	17.430280267489124	19.829145380344674	9.003887312472125	10.311164148853399	1.8857178306097837
11345331	19.776608185494954	6.245192782659532	26.02110389070425	17.932424697117963	1.168887378291888	1.5256653571103499e-15
11392518	14.658796418761812	13.332202037812905	26.38606711596598	18.32950504571721	0.00002445417238545585	1.089404933004804e-31
11413170	11.059008879079819	8.14609374439553	17.81506093889945	1.249071872009618e-37	15.574353494708566	16.849879566448063
11453772	9.369512442513258	32.17245567599199	33.933844042466994	1.9061382238196065e-10	4.149521481272383	3.615798604512359e-23
11606935	22.42361884255048	16.66662345328445	19.79986442717324	8.858014388716066	1.58617511594572	4.036598435059974
11616707	15.980558643572937	10.908255165536875	13.792479724801261	24.12665455579035	9.371442103796793	1.2010952490136029
11619606	21.918546550316833	14.841429918114866	5.6508125781361285	17.602655143803666	9.416161059211518	6.188862964434782
11652071	12.627391409002012	23.70651742529632	17.862986540758033	9.807827399613632	7.039697070111578	5.002542945893265
1243685	2.7248082778784584	21.08601893361902	7.020332017024842	25.15549496324012	14.715713642888192	5.846820473420742
14498577	10.547172968249631	25.514015004288723	9.883032294273956	24.143732999508607	2.7611895776850552	4.41294275709944
14641578	17.826887434924366	13.802042859293666	6.378292031212759	17.237823639366628	10.909332996668693	7.224320624154286
15387421	12.542523403260365	4.404126716136431e-27	20.119536860127685	5.274516113177107	16.43404689466919	19.889141082824214
18414513	3.300918167459437	31.075193076090915	8.26319326226965e-29	20.506259299492037	17.110946435780015	7.175529491699825
20112377	7.688951006226928	14.915173435176277	4.0608529944756855	26.935193942961458	17.028981812606887	6.0960086726838485
20120255	17.573074114200463	4.408744241324966	27.682510781541037	18.068595187553168	1.38528478343668e-41	4.049226157856576
20124619	2.3088010997168276	4.089469600463424	26.40310223297892	8.897330672364017	20.43108927556284	16.559116868990124
20139562	18.942006083968007	4.444312731595937	15.769048459673	21.7357492825728	10.768360237054361	2.6422452358714774
20147440	7.993529957863418	14.634895537014648	4.002483629804509	24.582244090978104	18.44615123766127	4.237212145308375
20152393	20.234498694809183	16.048913412058727	20.369697995175038	1.9084710691594232e-17	18.789792878855085	2.0847700751530986
20156469	0.003901110039123376	23.71433490359996	1.3148218920169095	38.44906365232217	1.6653288280619216	13.597633987348171
20173942	18.450564312986987	3.77228109306836	1.1289556412762745e-45	47.96733157462778	1.7016038438478918e-6	3.7047473470614616
20185860	17.508187490657434	8.44957313937424	7.549591900904009	2.777778269174209e-48	9.09731443889167	26.39404387311034
20187042	0.009622306003449632	12.250554358340034	12.887272690349375	15.747649174612654	26.68975616484728	6.929316195706616
20195344	15.911065148293593	23.089161206803215	15.25877767655281	7.279924484109439	11.806778298835942	2.3188559693472066
20197364	4.32969239439005	11.485061006588875	7.224554828047177	36.425987050406455	15.210141469222881	1.9018530725854423
20204538	9.749432090329975	10.597744777381806	6.58352726520227	27.127367984278553	18.22276797466272	1.5875900055827048
20214850	3.1723990609179857	32.10330778289252	5.139919472141706e-29	24.791337601283274	11.747985519523471	8.5101702411459
20225925	15.602546517842134	33.53381522358449	6.547951354854194e-16	4.973820275178686	16.390155146270263	7.4373752151310235
20232474	17.467673882067977	15.784056493377955	10.773271189452604	10.83022753312579	9.682056094348972	6.060951495483403
20242958	27.681469734855998	11.3730041218735	19.765017563327916	13.539045197395529	2.129805147897364e-10	2.5469721398256857e-34
20251553	16.173953945345016	15.500262840971148	15.861473433685518	4.812189836478675	2.6404128712091004	17.121142986376775
20252720	24.663285635754768	19.871010148529734	6.210378451227678	8.17531909175536	8.631947723051146	3.90130394347543
20254902	14.893020153070076	14.260685988414178	16.189149580182903	6.5754579104981445	17.117485687027287	5.253995505553805
20260284	11.400516638394214	4.511002065880248	23.955276369317914	10.732509280512373	21.83582535283006	0.40026911403003546
20267709	16.845996413867585	17.130221392953633	10.321346206889059	20.270232916930738	2.7110465497302494	8.342436106388037
20271359	24.77515418739042	5.839124451061275	16.839385757134494	9.716565084736349	14.754367054628057	3.8491920105952505e-18
20275399	17.481842758848693	23.975485755672654	8.657670736727324	13.71044220173354	7.67472860289957	1.006085606570061
20283691	1.3847286635580096	16.85323934181602	26.53440269729	30.71371796770233	2.0288452340572744e-41	1.6559711514398323
20299973	28.309708612044723	12.498651857871328	1.2166306966784804e-9	25.96190911214636	0.0019301348527608537	4.827206599215436
20358955	22.415180624773285	13.344126907038667	17.409903292264385	13.165170409205478	3.0451545135862124	3.122689237188559
20371236	4.841774650843112	13.528438198385912	9.190939786179733	15.185256191863077	27.66014856605278	5.864629311186633
20376029	1.5080830231864844	1.6578449682441107e-33	8.104299814637743	11.524569236483186	17.748673196660175	30.822598761615073
20380417	4.705456423758115	13.803837895731718	15.89998082062262	16.051229386732448	24.056924509277675	1.765972541650302
20390027	9.148606980013135e-71	20.430610413101633	7.983254481783698e-61	41.06686348971516	6.422401185488107	11.645232163125248
20447343	6.898687255894426	24.888229046240113	7.247326572764769	31.23582254467771	2.215430165925615	5.8272985950246685
20453625	5.484118993625839	28.488484021798534	2.460033839200224	32.493915827511984	1.5574873727931682	7.344236711803871
20500815	0.00002303743185439643	3.97050614302555e-14	5.9854370381248145	15.613639548911346	33.70743364988027	15.61231069131042
20501668	14.699231425682324	1.3391092908406289e-38	18.078340148172792	3.754082165700992	30.992617020564502	4.949885403231103
20532115	4.118790791550232	18.537174514406658	38.45305803326651	3.2518651689399044e-103	17.237155872143624	5.135680454744036e-28
20559562	11.456504105419576	24.82825623174308	26.87045128252613	6.113113051164621	2.9527250557449687	4.369048641598969
20561642	4.788129765760613e-15	18.492144552400458	6.398168358159647	31.089780078410364	11.138490860152041	7.753586537582293
20594407	19.120275101313116	19.28139006598554	18.110118174315463	0.0050266464580553385	12.432675137051014	6.380304326958404
20630946	0.07004561867268137	15.951495047714358	25.611873729974484	28.889681083989608	6.471615226600561e-42	4.854857645730708
20674902	16.772105627109212	7.82628377126787	18.128213485060094	20.886097422295563	3.83559701258999	4.4624148487207895
20706215	8.770097388997979	26.118826957265764	0.8062410698995631	8.256310425110984	14.291200463622793	19.547303146443113
20819999	3.917943246922846e-27	27.427939392503273	6.275255047459696	38.30808222640962	3.380062441081994	5.4779361841243475
20865035	4.2766243722121615	0.011069475868897146	41.60885825139414	19.814351204233475	8.549188569636826	3.311818589106908e-8
20892128	9.102074701636434	8.565202512648325	14.320583284238127	22.10852361508681	12.83583301671861	4.323188351329868
20898476	16.0263216017121	3.019723997651284	2.5847992139811784	42.99971626678458	7.299582406386259	0.06560243268608666
20906079	25.076015525969687	20.53704462939782	3.5143125535985638	3.1065913310141102	15.772114708095788	7.322242088079343
20911508	6.0193780014296205	19.579513621665367	7.335065543837123e-22	34.88754720613695	9.671195314483802	8.454631069079362
20914669	18.25936180355429	28.661299105452354	23.893161573811817	1.2576588018768124	4.116491709681049	4.794956685264358e-11
20920239	10.503291539191736	3.0117897705373453	21.762022151985253	27.245836310493125	11.001235378676016	0.22966141276314075
20922259	10.177045656148424	15.641292060489757	11.544679249260263	24.20191528649084	10.094775236694653	3.481618058562794
20925996	4.829907579210875	15.610113466887535	0.01101035621576321	45.162057527130486	3.72876738774275	7.161701926782685
20933324	11.26351190506241	15.455854421744675	4.656306386292259	27.634786709449646	13.314202295710468	2.69164104541498
20946545	15.25984761815047	18.188596767699153	0.6371085127942141	3.177892714233476e-67	1.5499077926745904e-50	39.5245073695539
20964295	8.64437349013392	13.99271281181867	30.425386008816915	9.223841472976043	13.480155156472621	1.203558608886368
20989910	28.78665187735992	11.813016258518118	11.639961689042876	11.249405776439346	3.727860887124796	1.9172887855346517
21000180	20.268353315667948	5.524048059223359	2.3984361959507825	6.3671653828946775e-6	7.681138257312005e-24	38.725686044486665
21000630	0.0032499834666009668	9.256151109901273	17.619397146093636	1.5836646798595215e-40	36.6097797001412	13.34303517791722
21002524	14.47364325755815	5.905580802028117	22.16948508379815	14.876415737358919	3.3881298506898445	10.886463605525359
21125782	1.3669864149560162e-30	23.397100695708705	4.177139982054117	33.31396715816105	4.8717684023520436e-18	18.306035303775435
21176459	41.33649736021439	4.487547648526217e-12	1.8904140399338517e-31	14.615582640991844	10.196000943838511	4.2822903106993575
21183160	8.831643985197019e-27	2.5797086413268047e-32	34.497239090490716	13.3443837322392	16.775110828625305	10.544603015600147
21189544	21.794511152317696	3.689570454446e-19	5.104007345746385	22.012833418981927	17.90360196634808	6.078560600352699
21236608	23.648690295584878	10.278523184552867	3.215395724229073e-39	20.798935843593846	15.517804690491367	1.5138543983589792
21274280	23.164352536000706	1.0269846907416344e-105	5.694292801387988	6.153973566676787	3.4815789787075238	30.457462533569583
21293107	0.8577266082620627	4.952043822019678e-37	52.34305367271439	7.855010265333995	14.00828455001798	2.2815899887758316e-36
21362537	26.645925800951787	10.027850974776513	3.4716628356663186	33.78734205167246	6.564904033912007e-13	0.5825824952080592
21402304	1.6695035311434274	15.160737499383114	14.065920324085504	26.649426674031137	8.844585524349185	8.782782629646682
21413181	0.012430357359201836	10.107073606199927	60.182910396292364	2.385460865321415e-61	3.3653491883994712e-6	8.756137710230622
22789958	4.395076692104689	32.2096867242367	11.116194947765726	18.983631911221178	8.402039199544124	4.957898160100723
26631069	9.667535994784606	16.38991932048086	9.621585660731931	25.366031443876516	13.161898353697449	3.6466787807902477
27481601	15.029919245510639	5.297640714255785e-26	4.4827123257856173e-54	44.99946144665438	11.447295731043209	1.2001472101208397
