ID	S0	S1	S2	S3	S4	S5	S6	S7
1243685	0.02022817993101961	0.1301950771703251	0.0833617208563352	0.18026290656137245	0.066385361717281	0.04185173408856907	0.10034345331590862	2.220446049250313e-16
14498577	0.016504570378358032	0.13291990584096994	0.08660656654709903	0.08988728681356162	0.08559523736332111	0.0690085353896922	0.025214114059950887	0.1349964334275261
14641578	0.07848547505417823	0.1081261963174297	0.01610420252400714	0.08772817156528998	0.06454577990393393	0.048248824134569226	0.10565955837776747	0.11093920778222224
15387421	0.023336663807465602	2.220446049250313e-16	0.01052177880427127	2.220446049250313e-16	0.1823296424607837	0.06243863616545492	0.060675595528779304	0.2053500928896093
18414513	0.01438909683557658	0.19253626347322575	0.1142544604436454	0.1621295659663366	0.11760548659956763	0.01824287177870454	0.05435773623741314	0.03315897344536839
20112377	0.04364792626727921	0.04845297567659465	0.04381069024902919	0.13054115366854832	0.10381193962640474	0.03195669034055047	0.11194219140890475	0.08200121373670002
20120255	2.220446049250313e-16	2.220446049250313e-16	0.048269898998246956	2.220446049250313e-16	0.029300215672542707	0.1409136302735897	0.11653850533091878	0.13318574778797337
20124619	2.220446049250313e-16	0.17617766226343046	0.188042858918384	0.08311419106080445	0.06332263509563697	0.023761494313405462	2.220446049250313e-16	0.20913677905753703
20139562	0.0040122902982968455	0.012583222545199946	0.012689156892191536	0.023510929459750064	0.13939151697839283	0.06430680939803218	0.16553447667870375	0.13927846634090266
20147440	0.03065239176012623	0.0868176846644523	0.06905073474007122	0.08952853857432547	0.12300997452324092	0.016864199369411637	0.09582378088805014	0.12581093927836434
20152393	0.043239112753602156	0.16988281484393522	0.040253633045504666	2.220446049250313e-16	0.1351421645912035	0.07316981460976704	0.13063363267964836	0.020226582352085395
20156469	2.220446049250313e-16	0.22219787043323397	0.08615997707289666	0.11850547231577867	0.11584199397215882	2.220446049250313e-16	0.06989257832257773	0.0950566283392204
20173942	0.046645012883824125	0.03825753327724571	0.007700190033544517	0.1144879574728846	0.11063035733321713	0.03362777488784133	0.1430746261413266	0.06473957992331766
20185860	0.3873925374480242	0.028551186984257612	2.220446049250313e-16	0.011606166952650675	0.01013793247779058	0.06306810030038293	0.05348388194257269	0.049055819293026895
20187042	0.07533101097023727	2.220446049250313e-16	0.04548457494996347	0.17889194425080684	0.09711278046259689	0.0603418051222858	0.04573818945453352	0.04348479483163842
20195344	0.06080852437747016	0.10674424746612882	0.002744212037601265	0.1005539237062722	0.13957468142228271	0.08052385370577918	2.220446049250313e-16	0.0830926495247905
20197364	0.05320079332148053	0.04172340154995441	0.04186597071375784	0.15968925363336633	0.038504576346684125	0.016063275480521902	0.13671347765069788	0.11863669149062722
20204538	2.220446049250313e-16	0.0800062987335817	0.02669150828373479	0.08564598842887097	0.10556008276496115	0.04661567272306094	0.21096352377620406	0.02119868612546444
20214850	0.02348288131704805	0.1645688450176443	0.0798755609956278	0.14300184262469287	0.07202843743639523	0.056283080579331346	0.11401314097267076	0.01457116504406071
20225925	0.12817452039361182	0.17710423672539133	2.220446049250313e-16	0.11207223524482438	0.10637891006962985	0.0656604388316849	0.027256494483965055	0.013191279845900586
20232474	0.056077814823951834	0.13135856165655627	0.05379645149560598	0.017889293964212363	0.16220617840611734	0.09721903170182028	0.045854299968582694	2.220446049250313e-16
20242958	2.220446049250313e-16	0.10064541567036646	2.220446049250313e-16	2.220446049250313e-16	0.06163422110587713	0.15817261673137717	0.14358914452221713	0.00824054075673479
20251553	0.03305229660289605	0.07293512774097019	0.09434367367263251	0.062264876680950466	0.13284332848309244	0.1261079269580545	2.220446049250313e-16	0.023568435870073907
20252720	0.059566498793216995	0.16907586705601893	0.033318487089350486	0.07075223746252572	0.16853209652788637	0.0926457526365423	0.0024621133287786173	2.220446049250313e-16
20254902	0.008045880895419988	0.06514776262236407	0.027293834184554645	0.15142890713527202	0.12144121294973508	0.06565391445514934	0.012351167798926303	0.10501222186660195
20260284	0.0334797482351644	0.12940457168633424	0.016651927440117453	0.0876727605244715	0.13715760367395305	0.06137504343076784	2.220446049250313e-16	0.13309349458643116
20267709	0.06494503479494296	0.07649558863312303	0.09275235211772297	2.220446049250313e-16	0.17285022027663682	0.03464724227198229	0.08471878862605209	0.14008164844134768
20271359	0.07697472072935703	0.06335835371928697	2.220446049250313e-16	0.013773702360590778	0.09194644833039564	0.12104347534867113	0.09075863838626297	0.04811175158653823
20275399	0.05518954050152818	0.197630800627294	0.054817706932313595	0.046803763167052356	0.10381650682028035	0.05836681152429006	0.06923665026166849	0.037302664350876695
20283691	0.037697579736278214	0.10844533727751193	0.06554061348128029	0.022147138054969387	0.002007970100383505	0.09354461561106331	0.047395445174076435	0.22924169076926584
20299973	2.220446049250313e-16	0.18445609992620146	0.16395381237733847	0.006712811314985023	0.14306733431325838	0.029004876039255195	0.07513233155077222	0.09056607810832534
20358955	2.220446049250313e-16	0.02257087261819488	0.0328448239155861	2.220446049250313e-16	0.023951376491839885	0.15055894636459877	0.21188431154267306	0.026496586344073196
20376029	2.220446049250313e-16	0.10004936351661677	0.29173264945758615	0.1334656015212215	0.162931209862363	2.220446049250313e-16	0.012528957250954154	0.052427574312614356
20380417	0.04048964560433613	0.048962821072622176	0.03777089203781431	0.04777282193534181	0.11330368445160524	0.015728684610892052	0.0882951632609815	0.22728125947449376
20390027	0.03694846145297645	0.1253315053943156	0.16343223326522405	0.1048215290649601	0.115127175388889	2.220446049250313e-16	0.14451670776363829	2.220446049250313e-16
20447343	2.220446049250313e-16	0.21706892434837716	0.1475282196947963	0.021577638790861248	0.1311632281440983	2.220446049250313e-16	0.030405117532901815	0.20386769350059675
20453625	0.012541974428059387	0.1782619699825129	0.10241872171723904	0.09430103952725342	0.05256669501153381	0.050028618796867264	0.0937289896071996	0.06427033281479584
20500815	0.0440528821130272	0.10357400460781385	0.30118424215217415	0.1875090619895251	0.0855421186995456	2.220446049250313e-16	0.028931814145209053	0.0070591017690124075
20501668	0.02196933516623135	0.0621417047910377	0.00319812146167741	0.11150325155038926	0.09963897634867648	0.08873307564827126	0.12746754614197914	2.220446049250313e-16
20532115	2.220446049250313e-16	0.15671937172008815	0.14859356514361247	0.09700368502884565	0.043242930650752034	0.15568111757086578	0.015428804213968306	2.220446049250313e-16
20559562	0.013438708289981135	0.17986532856293014	0.10147446591048806	0.098609403573248	0.026137271180791483	0.1618184769924586	0.021458837851064436	2.220446049250313e-16
20561642	0.006282800260994311	0.1363029902283456	0.07395220237118662	0.14014080401287793	0.07349911028071755	0.030352795264139976	0.1353437359361161	0.04262054762476594
20594407	0.09346364439184181	0.19043663375649403	2.220446049250313e-16	2.220446049250313e-16	0.14076688884066801	0.09504096701680784	0.043345629465457544	0.015591257746957146
20630946	2.220446049250313e-16	0.12809854214917468	0.09097149259052345	0.05768387145305666	2.220446049250313e-16	0.105567434191316	0.08412540730151905	0.12574679653688933
20674902	2.220446049250313e-16	0.053418170568962454	0.09508481075890768	0.07377361982008775	0.09905437162921149	0.06672388612202332	0.08047042841271128	0.10932043579139675
20706215	0.09509103446756989	0.17429551983221236	0.13291196969688981	0.12516531405543677	0.09905208008624898	0.026439961946719687	2.220446049250313e-16	0.0660554239247392
20819999	0.012351107529685474	0.220453125659294	0.08240490534445466	0.08256509498965042	0.052747577280198674	0.0001835667030682664	0.033490856714430736	0.24738808721157562
20865035	2.220446049250313e-16	0.01592605953987242	0.06164334487107792	0.019673262803914154	2.220446049250313e-16	0.1421866018980292	0.08847568527619301	0.17703470844001615
20892128	0.02321559676220967	0.11642905053297936	0.04748234691531862	0.17011133172107412	2.220446049250313e-16	0.0554197490352739	0.13735051774114354	0.044936353200240635
20898476	2.220446049250313e-16	0.08661945668735523	0.052269810962165986	0.0684415024686916	0.12331688059705263	0.015526955077784302	0.1314738970663622	0.14569279664281365
20906079	0.11605006395483389	0.020664156598176525	0.040511609542589366	0.033816580507860114	0.15045337131880326	0.08647962531434443	2.220446049250313e-16	0.0985052604756818
20914669	0.062373126253810036	0.14241339030850622	0.03274105672397344	0.01768582847671929	0.04530939634904811	0.1357872238647284	2.220446049250313e-16	0.13295423672647086
20920239	0.04190640252148148	0.14177243856658533	0.02712422014964705	0.06387918879526518	2.220446049250313e-16	0.07428556830693003	0.1302567728501957	0.09153942215901621
20922259	0.029672715099441895	0.17724849162715828	0.049592713802134356	0.03856833699260222	0.06520350209411754	0.0695357575126457	0.05803843028716367	0.11535365597341089
20925996	2.220446049250313e-16	0.05729582939290337	0.10336087046233924	0.14150582594896896	0.09861373862585404	0.018986283344358854	0.11802632182200498	0.07000716513950578
20933324	0.03944169857528233	0.09615033770820094	0.05698591843383721	0.070179179605225	0.09994352224375544	0.039058559433482604	0.12128534034177643	0.09669175831880389
20946545	0.5866112891237167	0.066034911542351	0.05786313375610375	2.220446049250313e-16	2.220446049250313e-16	0.005435950649011256	0.02709868583287696	0.010434367717328075
20964295	0.06590754672378665	0.057270810529342214	2.220446049250313e-16	0.0713595703939025	0.012911556076660072	0.14653400534443192	0.11668492059100441	0.03609644745164401
20989910	0.06975320189365569	0.11130587066540898	0.07174350318100206	2.220446049250313e-16	0.12738065839819926	0.0833134630137331	0.09251140055882472	0.03666921786753263
21000180	0.04336249707727443	2.220446049250313e-16	0.14936353011489756	2.220446049250313e-16	0.09948547702420812	0.1099119006406354	0.08392670095611295	0.06347549242631803
21000630	0.0690575544684708	2.220446049250313e-16	2.220446049250313e-16	0.26950025871428135	0.02689576746925393	0.11107402734123223	0.0280033556756369	2.220446049250313e-16
21002524	0.050428034852919267	0.14204627592673535	0.06678709981877815	0.012766524939553173	0.06195681684343636	0.08709908737436899	0.10215926010663659	0.07713181075463785
21125782	2.220446049250313e-16	0.1811812753434062	0.12946410112799842	0.10486570199546974	0.07041379738275513	2.220446049250313e-16	0.029035537020058164	0.21643484748984787
21176459	0.11329367829451424	0.028403725370033467	0.006684694794009585	2.220446049250313e-16	0.23833517237671487	0.06616280065748127	0.13012661172287357	2.220446049250313e-16
21183160	0.03626718182857044	0.06647466566962823	0.15905406657830248	0.03426209735839224	0.013495623989726882	0.09497612975086694	0.051993908704467635	0.1528718748623785
21189544	0.07439581662460475	2.220446049250313e-16	2.220446049250313e-16	0.07493441359211564	0.1385930596147288	0.014672905600949207	0.2799726162800709	2.220446049250313e-16
21274280	0.4553492300239141	2.220446049250313e-16	0.026724366698728866	0.010624731731513869	0.04132070201100745	0.01628260706801265	0.12319038935847482	2.220446049250313e-16
21293107	2.220446049250313e-16	0.031911307199184245	0.12727462658811792	0.022781990599403668	0.031481871892303434	0.1352809442814636	0.07929782115986164	0.13088831958374503
21362537	0.05781636999154658	2.220446049250313e-16	2.220446049250313e-16	0.042482161324076034	0.06222458730995381	0.11863464917405839	0.21148680121078162	2.220446049250313e-16
21402304	2.220446049250313e-16	0.07700676036299199	0.08720496168227465	0.1209878416730958	0.12124454424605366	0.03177434388957788	0.07296650962991166	0.12879738958954418
21413181	2.220446049250313e-16	2.220446049250313e-16	0.20969846662633834	2.220446049250313e-16	2.220446049250313e-16	0.23898019960021527	2.220446049250313e-16	0.029552773132356325
22789958	2.220446049250313e-16	0.28073012732430835	0.10805384701381743	0.027479592301093203	0.12223657238340466	2.220446049250313e-16	0.0037514086921232176	0.25315998486764857
26631069	0.036908650902214624	0.12389958861328515	0.06307808395450828	0.10989388874905189	0.05984632848178985	0.027302435131365543	0.056789729394639096	0.19107436615539325
27481601	2.220446049250313e-16	2.220446049250313e-16	2.220446049250313e-16	0.11545353068112402	0.1497797549633492	0.0006605324016232261	0.2101133161984693	0.0821605176022292
35941263	2.220446049250313e-16	0.09414293383796182	0.025365285394242848	0.10846973285603669	0.15575728494448085	2.220446049250313e-16	0.138366976535084	0.09765883708856786
36379623	0.03930851445416007	0.07384363179215997	0.06541985876078345	0.1353100760543014	0.13708973372974206	0.07104406142789606	0.045865768445916236	0.0029023379857097825
39800111	0.009978137374291148	0.11226096670448799	0.03227647188617937	0.1573746298587631	0.021102175216537622	0.04817243089021889	0.06145606892766281	0.19028921272788485
43485807	0.013006844697600424	0.13550116479508856	0.12647349644692757	0.12802627494057361	0.1525385864027926	0.06435843844813267	2.220446049250313e-16	0.03885592730648299
44019405	2.220446049250313e-16	0.11361283860530252	0.09573028639122519	0.14553980695273344	0.027471524703339467	0.027065427763761973	0.10451939126554464	0.1305956464685778
4576591	0.04211660074263439	0.06198283034387819	0.11723420793512271	0.02913601867449439	0.08202576704631939	0.0786515358700375	0.03662967038627338	0.1808233198677301
46000440	0.3857962399181943	0.155377266940777	2.220446049250313e-16	2.220446049250313e-16	0.00882071906442089	0.02585871089355546	0.004048724227028136	0.12741748916469117
46369736	0.055102666796869905	0.12887773674481584	0.04502480217048879	0.2144269696989753	0.07880933996267968	2.220446049250313e-16	0.05489132166904882	0.056848516204655836
46547648	0.05341780555181197	0.09494781296177307	0.04927487567858321	0.13469976347593396	0.03507149620667044	0.029605900755913322	2.220446049250313e-16	0.24443025621209374
50100770	0.020091158055074245	0.10960517232556444	0.0525058728822531	0.08086769987854545	0.1850606194729626	0.011853469156598184	0.02487450672987053	0.18122592837704515
50102376	2.220446049250313e-16	0.21758773305204354	0.06334769544102598	0.1401006632000172	0.08512915684829653	0.08500337038549217	0.0004923976993242568	0.02416780946716226
50104008	0.24656814764113172	0.1658868728820238	0.02793667794915554	0.034491822027152966	0.05883095716866822	0.051469508722474605	0.03282270239880038	2.220446049250313e-16
50104134	2.220446049250313e-16	0.16377047819249094	0.13259171350401314	0.14407652185650222	2.220446049250313e-16	0.11284019621051655	2.220446049250313e-16	0.08677790985026057
50104846	0.04336651336041864	0.11156180613534894	0.1325874674443996	0.11025615925203369	0.07396552484737767	0.05380986114638031	0.049752599718622816	0.07865109117950847
50106442	0.01211352455681829	0.09986876110706941	0.055891386889413336	0.04255760937809336	0.08032691844876301	0.08950450605106736	0.05878821895114546	0.14449906425777825
50106730	0.06507446177308211	0.06811919637269176	0.20275453628112067	0.06281550614033263	0.021369766029394693	0.08705198600039189	0.04842191145471213	0.0496224276555196
50107871	0.04366973564256156	0.03577128701965335	0.11346190670120873	0.16316756436913699	0.12358286493631776	0.02945652729357222	0.09928765072339887	2.220446049250313e-16
50108462	2.220446049250313e-16	0.054789207676496504	0.03977353140986109	0.10435059177862899	0.07772522523237094	0.07265709707785346	0.1000290158138318	0.1080996687719012
50108750	2.220446049250313e-16	0.08774875484803094	0.07583673609917599	0.059177507244033964	2.220446049250313e-16	0.04916012031369919	0.15213377306630912	0.18322705687614738
50108912	0.037503083264061376	0.14673281659847637	0.04400696194553212	0.07285024515174314	2.220446049250313e-16	0.19184783005972333	2.220446049250313e-16	0.056183866045197435
50109215	0.1148793693336075	0.11411486095465512	0.018841828068748415	0.06962773714951634	0.1250869475084888	0.10067725146542189	0.011726435531441606	0.025476266726649918
50109927	2.220446049250313e-16	0.3026734744987088	0.11522155860119065	2.220446049250313e-16	0.029402764264893202	0.12444003520939279	0.08077958048956277	2.220446049250313e-16
50300822	0.05529777023592788	0.13886197419448779	0.05720094798992313	0.16331903908982043	0.01668440919880225	0.15688787851037608	2.220446049250313e-16	0.015261995656132565
50301675	0.012121694256311513	0.1766764819524989	0.08975880553296448	0.024074078922662084	0.11600141289661428	0.017869900339382183	0.06582495517128732	0.1690425291627286
50305165	0.016800605430201128	0.1780897027220985	0.017080479659656894	0.06756768993944276	0.08278291684649663	0.1364361315992486	2.220446049250313e-16	0.06806436787674852
50400259	0.06344227856959886	2.220446049250313e-16	0.11950752198570938	0.08600824785898406	2.220446049250313e-16	0.12967529496559266	0.13147598149653508	2.220446049250313e-16
50400385	2.220446049250313e-16	0.13029053214219624	0.15362267701681326	0.03717987798625491	0.14872534773010418	2.220446049250313e-16	0.034410172846558826	0.2111515447726663
50402693	2.220446049250313e-16	0.25396338464098767	0.11066334685158788	0.08845367379154309	0.011184204565781994	0.13889549807401147	0.003261927241361637	0.021786031920160112
50402729	0.04355701886792916	0.079325376987146	2.220446049250313e-16	0.027464216199687017	0.15402034400112025	0.07411524111490743	0.06119924633644683	0.1049453204632103
51624179	0.026181186326375096	0.06745664785155786	0.13772008112712292	0.09392086045401649	0.12380696124591287	0.07459948469042615	0.034942509935990455	0.056616881756869575
54122640	0.07568104280542526	0.17356140551136415	0.08419658848609127	0.0943313937487983	0.12674886642258065	0.049730333216869815	0.0029589111061918555	0.08222595645516839
55897318	0.0554128577130589	0.14981650471918523	0.03336493204570882	0.013464511117477998	0.10507826198897807	0.06721505170839424	0.1125024482049702	0.08488522393593777
56432243	0.014053557075287921	0.02011945396110998	0.07757224920013997	0.12948869108082328	2.220446049250313e-16	0.1038812384741199	0.13857801951102305	0.06521276458297509
5779736	0.02788150170112924	0.2355577883740062	0.07128773896579327	0.10353142965455747	0.1400233095892176	0.041110245186455924	2.220446049250313e-16	0.09118171492991001
60747316	0.1296219430197548	2.220446049250313e-16	0.22167434610699144	0.018005157917780124	0.09047223525817247	0.09733980439662904	2.220446049250313e-16	0.0663047696481994
66754397	2.220446049250313e-16	0.10497228156339826	0.07316862971956334	0.15474502472427695	0.11182741961261784	0.0034523914934745797	0.14462120522808308	0.056838109407869465
69982533	0.0016165780140247822	0.1527090022817994	0.14842793174613075	0.2183858808487517	0.023044687082176635	2.220446049250313e-16	0.10338236879873974	0.046702128549887624
70153803	0.04849373562515039	0.1317385367870694	0.0328308735799496	0.10088580733059425	0.04496086881908026	0.06801024547545755	2.220446049250313e-16	0.19871386996438717
7253015	0.017903460280190034	0.13896873424518152	0.05767944978900781	0.12300951956744795	0.051158395881593585	0.10598634860485032	0.008570501622251495	0.07764326243883579
7265221	0.06686268584414261	0.0538993300580822	0.2545740015283974	0.08770533248342623	0.0665104822920729	0.03845432308990086	2.220446049250313e-16	0.13940571844682342
7287209	0.013195876069996879	0.06656351394897864	0.08787171539233872	0.05223259597770071	0.031216254472730576	0.11807029027158165	0.07799017843702008	0.1134348415288374
74753465	0.026584729348126227	2.220446049250313e-16	2.220446049250313e-16	0.11020903272843155	0.09403075719857609	0.09167071882234826	0.07035223908632392	0.09220429992449422
75990666	0.005147544381788765	2.220446049250313e-16	0.19714530436972524	0.028439905244933616	0.14039579788834108	0.07917575020533597	0.046268895348582216	0.09968736307948643
76647134	0.05206101048113201	2.220446049250313e-16	2.220446049250313e-16	0.16112318359738992	2.220446049250313e-16	2.220446049250313e-16	0.15635872253834524	0.18158980939702773
76755449	0.0051196910604041765	0.0913982616530658	2.220446049250313e-16	0.07189704589945878	2.220446049250313e-16	0.09138303026630959	0.24339723622582787	0.01271780280039618
76867532	2.220446049250313e-16	0.14307123493468074	0.056278548869143435	0.0775499753907713	0.15025567937740358	0.03568224502055341	0.03553596848501435	0.1280167683657954
78353027	0.0384820318953761	0.011880906652770973	0.08768850606459966	0.12199085097949283	0.03269286431873961	0.00826575311472634	0.15900132681709342	0.1716776475602548
81852640	0.04761686666679581	0.06282338256656525	0.017968498977168776	0.02767985509203036	0.16600016808099194	0.08015057532850083	0.0862741298776088	0.08707436220299689
81874628	0.04488063466430044	0.1374856993836294	0.15314599865357184	2.220446049250313e-16	0.06755036622206652	0.04173842031665673	0.032046370418062256	0.2231065590789585
82317494	2.220446049250313e-16	0.05375594212768794	2.220446049250313e-16	2.220446049250313e-16	2.220446049250313e-16	0.20433564034669638	0.0888521141963024	0.0779940746447404
84642424	0.031056026923000187	0.03581646233812119	0.08395340137422398	0.18505785973482775	0.02269728715668899	2.220446049250313e-16	0.21061206728843918	0.054511323387965334
85171938	0.2967185647686699	0.11097520698159188	2.220446049250313e-16	2.220446049250313e-16	2.220446049250313e-16	0.015741173371883077	0.12562296095821654	0.1610542475862941
87645445	2.220446049250313e-16	0.07170782757044683	0.09741908467466984	0.08085562332864975	0.10504176563999923	2.220446049250313e-16	0.1068564518799569	0.20106025749114126
89164957	0.015225761057070429	0.039844773481860774	0.09729778932486788	0.18087017518402843	0.12994572008242766	0.05120056044004126	0.04498267227185568	0.05038487776393637
90267190	0.04497070379147151	2.220446049250313e-16	0.006102487699167131	0.09414274510813178	0.10028119257994787	0.12906224764523416	0.03745043964690974	0.06360439735250716
91018909	0.06456327020124389	2.220446049250313e-16	2.220446049250313e-16	2.220446049250313e-16	0.04887312765701468	0.17079560175526487	0.09411040830879192	0.0445314623111572
98953007	2.220446049250313e-16	0.2005077221675121	0.16253130334651603	0.21398394396810994	0.08688568759546128	0.02832065039293083	0.03653481618329101	0.017091976310216903
