ID	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10
10101327	9.133019363144636e-9	24.77084235915603	25.367397210367606	4.439356755356722	0.0018149414866741218	1.472569048675645	3.7861021299834873e-47	27.69128369855695	1.701842890836867e-33	5.489033090827798	24.67869489718832
10101589	15.331294971442786	17.996241891758476	6.340650382703501	13.74971901205051	1.0035197421229496	14.86909297018238	14.871213116546041	13.386100801782872	2.4098496743491495e-37	18.29713820458866	1.7445390303394526e-27
10221262	13.334257348660044	18.754465127574605	28.748863652156235	21.829419560964205	3.4215967887913115	7.696736079780226	19.205278591348854	4.670529147995453e-55	0.00041257676023079233	0.9747842465805572	5.80223163975475e-9
10222853	1.0095281124393328e-6	26.34196256330777	10.622907700800416	1.7489340332984316	2.494187717183387e-9	10.33397077713669	14.491832685098094	2.896285857093359e-22	42.246237194463994	9.776633570557403	7.227877908430112e-30
10248033	18.89148943142762	13.237205962064749	3.2245155417909905	1.1863077320701962e-25	2.7009091280670354	4.621850822526254e-6	11.938814072249873	38.98773338883466	16.298587495240803	9.777474234037175	1.163409546403888e-19
10298957	25.970338921759847	32.9359501687356	2.0290819260726623e-27	32.09700698117942	3.980987245702083e-20	1.795238436866636e-17	1.6255315523456726e-118	6.990271462517924	5.146530461588322e-16	9.533316515807843e-112	21.205478935534792
10435090	0.023178280935483846	31.740900750494937	7.084191097490979e-6	1.1365765805524104e-28	1.1394142703654121e-18	25.27310104830959	5.473978828243931	0.00010595930175535458	38.512931749466375	6.406693820015547	6.506296615768128
10684501	12.840893337843701	21.90126423584889	5.818680878985507	9.166530773177259e-16	13.368730168965234	12.437013596279355	5.5003401808933045e-28	17.329643372813337	15.06400950712457	12.79100751838897	3.259299833427681e-16
10866165	23.826668972447255	8.760236108622399	1.9956737108915777e-21	10.204255770951448	1.085586336016649e-11	4.6801051605411426e-12	38.53612729293834	5.736480034803143e-51	9.44612921302321	23.22252939618356	6.159676481041521
11157783	4.950420189372715e-13	7.682137655392925e-16	18.127998281623835	6.651141380182961	6.02253553034451e-6	8.637149785415007	30.109030619121093	18.544023295177862	4.48954645240559	13.783089109106577	15.249405085222106
11319389	9.18402720759231e-24	31.61602266278155	22.883269747560167	5.636088511319071e-42	8.427399409363126	14.973278164023796	6.489560846870296	0.9197937471808256	1.1895772426705584e-53	13.58053630646369	13.652345956357692
11326252	8.00349733819614	36.68457019461574	2.606421730787125	0.3458518112000573	4.5131455324050105	1.0534785283615849e-42	3.681232352378454e-15	17.432782944903774	27.067561301267443	13.206342500447027	1.4685451614552774e-43
11327005	3.2164067243502017	18.657895462913334	3.358479792809636	7.058559765025702	10.521179879705903	19.890458411501868	13.20230706995095	15.80587671665114	15.706949321801932	7.0640195646935355	0.00001492104145852796
11345331	30.433060414234216	29.292659976536626	2.1904038338596988e-31	7.327696499143116	10.488571081485498	2.4392497801244524	1.6099139150536049e-77	0.00003875050625849171	33.231904271607746	3.5953347944067394e-15	1.4121890507450615e-71
11392518	27.679511312642703	18.413462954073573	0.01119802159282105	13.077721737913203	8.321271358021407	0.4830919573245349	9.646430605053305e-49	6.480438894067965	40.381508573365274	0.006639172757108225	6.489456250330829e-38
11413170	0.012932222138848419	40.88266233342425	6.881978279785967	5.353675286617845e-45	1.3209980001725286	7.799941596025707e-31	3.6337818509392116e-32	8.175350507963927e-77	5.3298038209701355	35.60999475371245	17.92906926276575
11453772	27.1324031904936	2.341491648469772e-36	3.2465582700892983	0.004271878702901403	11.787579015812833	20.901288245683475	3.4100350708494406e-9	3.685558899179304e-17	42.52026749936338	10.54212547071775	2.3253868575708365
11606935	22.37095907617822	25.580391179681428	4.185207993197771e-43	2.5310420735617327e-43	7.084220016263498	11.724592616819685	0.050774140769664314	1.3767340089074558e-28	42.349178301572195	5.143980296339682	1.311450959276647e-70
11616707	0.696277116496039	23.035495715127787	17.075383867737276	1.4410324218407268e-10	8.764114777607753	8.049713274464782	7.661473596432852e-10	4.063053032207266	22.143248830394413	12.839290842809337	15.209099798814195
11619606	0.07399498143214857	8.287210062984162	17.707739083075516	1.0752082170517798	13.564290063896328	4.233420409174852e-49	16.684116851769545	17.87732677273489	17.08611449772704	24.887656073958457	2.111499498892405
11652071	6.9118202006495135	26.976718645132806	11.67786835188342	7.332070335353147e-17	1.50045685935301e-22	1.1923285568202436e-68	13.49617059135504	2.1250147041645104e-22	16.86380994849886	33.196062580159804	5.49701101739394
1243685	2.251959821318896e-9	33.104533274609274	5.69576947482189e-23	1.58981093367024e-26	5.9941724396136195e-27	10.702297383874258	3.0186967326553056	2.3123112918406024e-46	24.255177745929995	1.312715719853652e-12	43.32277530660186
14498577	15.765149793279969	16.86271088113064	16.141314273143447	14.443372595816376	9.535924670075257e-14	13.140226148649491	16.613962373105462	1.5390173493720238e-8	9.456864539186185	11.904469779851468	3.9334378810855597
14641578	3.506208176876	40.513532017181284	6.735985426273356	21.814784349102695	4.654644019190367	15.678527760974461	5.466832816153277	7.139155142564515	9.625489141402373e-10	0.2225695188066372	12.224921619111383
15387421	3.1020010042250603	2.657391929663483e-29	7.63295177654613	8.500647296063919	1.1557188449117381e-23	16.502315448588607	1.533979726450082e-12	49.878998593687115	7.460671797122975	24.748608594591627	9.372918051827862e-11
18414513	5.908619296921656e-25	18.86012163145134	30.43760881208591	0.00009205759067661426	0.000040341158440068844	23.326785664574558	8.898029394941064	0.00033176557890096203	1.975282641588318e-7	1.811319377295798	30.442272452984913
20112377	1.5289137966475414e-7	12.054851974456358	18.2073341523292	4.816474404411787	1.9399335208734752e-10	19.488413786370103	0.44693182057193487	16.53541535878063	6.943302905722792	3.995006797559604	31.6304743019308
20120255	14.730236193152932	7.833377772179046	4.8527125438670205e-12	4.354824883819719e-22	5.009556748261612e-26	1.0404420111692633e-129	2.7327016653734386e-91	33.92403313641228	45.137552227115826	13.668872510884308	1.585594916833151e-36
20124619	4.386320234836716e-18	9.976334370744391	0.044566838494398596	35.226236238450255	1.8295807263614392e-19	9.369746131580861	37.16412405323258	1.9270455021337784e-12	1.5994863905200353e-28	23.001992324042465	3.0164602278438304
20139562	3.988235445820609	36.25288641819111	0.08467622743329357	12.759374392587494	4.423988128111513e-37	1.891465380686722e-16	0.2775817266411396	28.965032268875362	13.100771221252929	8.408447644667309	14.113507836713525
20147440	3.4849772309079005e-7	4.336653850946186	27.22566691487955	4.7369051703934835	3.154590783736677	23.989767251009976	4.868379862021929e-16	18.831617116498432	4.619991193502172e-37	13.329312789296056	16.815338864060532
20152393	1.236040907579703e-24	43.54029897228879	15.790762486881654	0.000076979122898666	4.83022226053322	5.1663117459696505e-33	20.253347444222108	9.33297231701365	18.86277798303747	6.1042702337862185	8.744841285282163e-30
20156469	9.23346692513815e-19	8.908901542305347	41.891852603090186	3.444134035751233e-10	2.087309545301179	7.963869696509628	12.299031659532277	3.1916483859012006	18.765425675101284	0.03292930479999069	18.867483997363927
20173942	0.11117736143213967	2.1635123380386827	12.409719577291762	5.727613060022703e-16	8.01782624742489	0.13143584083634507	25.044282819415756	26.174969258784927	13.520951061202588	3.1425825791615252e-50	24.59614327203409
20185860	0.015340802517807076	15.172909039557398	0.0008212300230637775	9.598908257265203	52.45834937624448	9.209808514488557	1.9055233824740086e-65	17.236218486149333	4.216065050819476e-29	6.41744859797959	1.6550141930821825e-21
20187042	3.784918452244177e-18	6.655572813959344	15.692763216418	8.583563934906006e-6	2.9263622837623866	9.831563243413399	0.023502816201825292	11.193611433451451	1.3215528321601468e-44	21.379460415627054	43.52380150999872
20195344	2.4483421652906873e-8	19.271201796233775	9.352635360207957	7.8338267971078945	5.906216743303073	33.00189014479175	11.191635889571462	8.024550970432575	5.756224748297531	13.232170114920766	1.1900088926722464e-7
20197364	1.911172516609953	12.184360635190906	16.87614619453188	21.259243489649435	0.00650484105039363	9.751556747503615	8.48162099067094	15.247519102465413	2.529577257073058e-16	3.724900302627523e-21	29.42692847593832
