ID	S0	S1	S2	S3	S4	S5	S6
20120255	2.220446049250313e-16	0.11413296776012923	0.13518657728698782	0.12324327878128925	0.012073127409801751	0.051042886453445124	0.0858226903706401
20124619	0.05115113009359508	0.15011620903323739	0.034349291366586	0.0367451868606647	0.08807952379400202	0.1827048903850203	0.029722901741360136
20139562	0.07049849989043168	0.059216046022788155	0.07100859889270249	0.11076208598741716	0.02553561245562881	0.0988734041124848	0.10239259463431108
20147440	0.11203599806562486	2.220446049250313e-16	0.07614643385319836	0.04630498286941108	0.1111967434528722	0.09245103727610315	0.07898166279560548
20152393	0.17358818545084204	0.09270799675518421	0.1089609319253455	0.10852536602200784	0.0028618625468972564	0.12466634411026867	2.220446049250313e-16
20156469	0.05638336349980741	0.02211391725902001	0.10509717932053494	0.016377605751376756	0.18775947526371045	2.220446049250313e-16	0.12459366349867383
20173942	0.07304847796134625	0.01689122205889751	0.014795901242777867	0.10612339777152817	0.06876978971214512	2.220446049250313e-16	0.21355616509451564
20185860	0.06299552872812929	0.16101481032384898	0.013491590712989152	0.14681825274555116	0.0802886194784039	0.057576084241899604	2.220446049250313e-16
20187042	0.11768975845047801	0.008889373687188423	0.06170608094003005	0.026873846625429892	0.11436260278207322	0.1701077247893174	0.032690331450365026
20195344	0.14541818438967213	0.05181106050897469	0.14703609093290448	0.09172693998320222	0.04709891504638962	0.0683695256984338	0.02103414781363188
20197364	0.1105692372645873	0.010555800435747331	0.06123846941151705	0.010708662858066868	0.10216474882571486	0.07928528050085128	0.14456324834857126
20204538	0.11787879068822646	2.220446049250313e-16	0.06290223813828971	0.05114595244398404	0.08326340658085202	0.10258050250793502	0.10120258259325121
20214850	0.2250166411196456	0.039769399170208664	0.08983197442563019	0.002199812077828975	0.14002775798091754	2.220446049250313e-16	0.07814282656368554
20225925	0.2291370168902244	0.0233915799482734	0.1346606083106414	0.08367712256095715	0.09618540715669496	0.026279588891486884	2.220446049250313e-16
20232474	0.05704247839012971	2.220446049250313e-16	0.1352671701611105	0.1369057902297675	0.0759191352691911	0.09049407240347969	0.01808068613536068
20242958	0.03299327239843613	0.06984808777286378	0.1624727885409736	0.1575299532307209	2.220446049250313e-16	0.03793472587069086	0.07437635443331773
20251553	0.04018989414372235	0.13316284348172994	0.1025383377948403	0.12408063751230677	0.07399907097572009	0.04541782549132206	0.015263307112139232
20252720	0.13403580586460556	0.01783772290721966	0.12981243894351996	0.15475827515864043	0.038278854064749845	0.04238422554853221	0.025874764673380887
20254902	0.15252683316855745	0.086201842690069	0.08142738334629396	0.08288454853825943	0.033562851864286446	0.10286529012749515	0.02877447125338197
20260284	0.07259339372214	0.032375048300762516	0.08666330120904786	0.0801384436723845	0.029775826736920738	0.19942965108475352	0.03729124061099964
20267709	0.05934591232550479	0.05352049394256825	0.12515571328906075	0.11379018106001228	0.0819011471524127	0.02929347544228303	0.07502220963527909
20271359	0.101685613036781	0.04819530006858211	0.08441406960515473	0.13599176106706262	2.220446049250313e-16	0.12470593808964986	0.05279991582783547
20275399	0.12791216699965277	0.005483541658810154	0.15812972773253053	0.1038314434975047	0.061750205742480066	0.036752903020921796	0.04055137996007124
20283691	0.0024321960542150562	0.12091302668674275	0.16637354215920036	2.220446049250313e-16	0.08505695974338333	0.008564584934739536	0.1346171839533158
20299973	0.08515851397425593	0.037749631411192225	0.08557022443325923	0.14836330296947772	0.03672012348710979	2.220446049250313e-16	0.12272867276482524
20358955	0.08668122031160612	0.09986838601102016	0.11986764271523437	0.12132043579006396	0.009257197661439592	0.03548866831800573	0.07117384470775749
20371236	0.1990032831837867	0.06477435089371289	0.02905540760586258	0.006082676910073158	0.08200652016674645	0.12572523688600679	0.05682316526531299
20376029	2.220446049250313e-16	0.07676734941269428	2.220446049250313e-16	0.0837506262755846	0.16498788650035578	0.1561620217548727	0.0055666118825683925
20380417	0.10811384684508799	2.220446049250313e-16	0.09871015049698681	0.0313075393061258	0.09085446429628123	0.17488381122225088	0.04191576329582729
20390027	0.09244166787066267	0.0170016639591975	0.06034493352547565	2.220446049250313e-16	0.20639673477227782	2.220446049250313e-16	0.13116909940166283
20447343	0.08679229491967504	0.03584144642826467	0.14028670323962616	0.03135442748244018	0.12753517732543643	2.220446049250313e-16	0.11156102374319615
20453625	0.09443404138884473	0.007216281752276371	0.14201673754512828	0.026217388328500492	0.1467676176990495	2.220446049250313e-16	0.10873420389143928
20500815	0.14825177985376775	0.05132813271937392	2.220446049250313e-16	2.220446049250313e-16	0.10353711299455008	0.16373858657734974	0.05090853445603093
20501668	0.141328224684695	0.06796122069557109	2.220446049250313e-16	0.09171087682354578	0.008085492363156643	0.22293425444901172	0.027060164299094497
20532115	0.1848659237466423	0.1922759404640477	0.12229517645462756	2.220446049250313e-16	2.220446049250313e-16	0.12145354759600904	2.220446049250313e-16
20559562	0.15200126389337132	0.18517728165717745	0.14851473092688966	0.03508661944278998	0.01768077025857906	0.008003217022299142	0.04320652593075433
20561642	0.062040920360475676	2.220446049250313e-16	0.10509818588263575	0.014639833344309086	0.15784552726318216	0.06422080134085327	0.09296310511054592
20594407	0.1344736710322357	0.09465476496523925	0.12414750749966263	0.11633859993658031	0.029653860125296666	0.0852070795201484	2.220446049250313e-16
20630946	2.220446049250313e-16	0.12192006524481887	0.1559249438490632	2.220446049250313e-16	0.09307854484126549	0.014214146370545341	0.12132550180176513
20674902	0.014372265876143986	0.05369193497937291	0.11372089968015961	0.11298548936649455	0.04468180382079747	0.08219378395920698	0.08802523675819234
20706215	0.17634114595479575	0.0961796552173936	0.06918487545793757	0.06504518450166333	0.13928403700221878	0.019845840152478943	0.00974586614500711
20819999	0.07312797618509582	0.0106900412537842	0.14932438293781486	2.220446049250313e-16	0.17211688670826847	2.220446049250313e-16	0.1248570655606118
20865035	0.012378340907620033	0.19109093527918236	0.07577520285638803	2.220446049250313e-16	2.220446049250313e-16	0.1429632879909703	0.11350975563423948
20892128	0.1518455946308545	0.12173234506794556	0.03037077614894601	0.024082337016480167	0.03160022146897483	0.04933180700759138	0.11463403734418291
20898476	0.030535730042101045	2.220446049250313e-16	0.05390633485738386	0.08031465048872476	0.07678301877451936	0.05039735296585826	0.18346688054366844
20906079	0.15546837582332235	0.011390455462549992	0.11359458870882341	0.16460735177599078	0.05639962923134523	0.07655449806124201	2.220446049250313e-16
20911508	0.1174464652872565	0.005106133128392615	0.07783785838462931	0.04911122230548569	0.14968837134472537	0.0118457707998579	0.11938062185029918
20914669	0.10989062740861723	0.06804418836644291	0.2236227983485323	0.09763598703575299	0.025789851130915517	0.05763754051208381	2.220446049250313e-16
20920239	0.057200849449088396	0.06921330424655836	0.07210209893543043	0.04742636182806166	0.026880726351942566	0.11726956370716764	0.13027137078441045
20922259	0.0472118975882717	2.220446049250313e-16	0.12961144708518363	0.07268076235798931	0.10240924431069347	0.09030132084703948	0.0769377549057901
20925996	0.05704795463801238	0.004177903681233053	0.08341070438770146	0.024502578957417268	0.1500505854643731	0.0022241473350009325	0.17062442642509135
20933324	0.09655400606817473	2.220446049250313e-16	0.09442397978397146	0.06246439689198029	0.09997640175347476	0.06994271720838398	0.09835332041953958
20946545	0.03159773343823417	0.20071090935366592	0.025052280459230386	0.13913393435356108	0.14329372963826223	2.220446049250313e-16	2.220446049250313e-16
20964295	0.11005262305124475	0.13016233676815478	0.11849323755523856	0.03291149678842089	0.019534707544316535	0.12046312951257504	0.04768491793169677
20989910	0.0869592376392566	0.049417860742837244	0.11544792270641226	0.17214073568846783	2.220446049250313e-16	0.042817143600684185	0.057750757736141994
21000180	2.220446049250313e-16	0.20061211816860167	2.220446049250313e-16	0.17394362568538	0.10612995994699137	0.00011588418595992467	0.01578933038860081
21000630	0.216886838082978	0.12928046238087101	2.220446049250313e-16	0.0005661963150338789	0.06534598590157491	0.18583082857165995	2.220446049250313e-16
21002524	0.03414370655482148	0.1625445603756406	0.06843488277295535	0.08615718171267299	0.03153096515449745	0.05787671766094877	0.08337732979347619
21125782	0.012767348146939826	0.06579110509326394	0.1184107856599349	2.220446049250313e-16	0.2084968217385577	0.0013361395396097736	0.10171205872266953
21176459	0.1203241247299601	0.024002912774029717	0.028056843850476625	0.2594007530792232	2.220446049250313e-16	0.03990034978821645	0.07235482297474194
21183160	2.220446049250313e-16	0.17217387496937733	0.03024294626003987	2.220446049250313e-16	0.05847459797634526	0.20465950475075861	0.06710888921874224
21189544	0.1466717010991939	0.06634151330187674	2.220446049250313e-16	0.11508523137290687	0.017250426209694233	0.08200018343888596	0.11518180723352048
21236608	0.17470017956591813	0.0024502795463933746	0.03867233852002467	0.14047742978479152	0.035391397785873205	0.04854594971466146	0.0921555168796695
21274280	2.220446049250313e-16	0.1630827855338179	2.220446049250313e-16	0.18389769081925336	0.058714146720796945	0.054751730489669914	0.05045922192041087
21293107	2.220446049250313e-16	0.19444922280593976	0.08094202567436293	2.220446049250313e-16	2.220446049250313e-16	0.22997924271409254	0.052233204751428605
21362537	0.06497106074094687	0.033309146383983884	0.10015851320575227	0.12648233941412934	0.02654926300534831	2.220446049250313e-16	0.1690099251809022
21402304	0.05621405825045507	0.05906767589142367	0.09676066640174855	0.021944059017105333	0.12111156100426226	0.06692753400274688	0.09159912396734336
21413181	2.220446049250313e-16	0.3240906083528182	0.16569807912635034	2.220446049250313e-16	2.220446049250313e-16	0.11414637903272214	2.220446049250313e-16
22789958	0.1507009330943889	0.05552153747181371	0.1632124889870759	0.00920408279558569	0.11887081298124261	0.017243008358457643	0.057192970661906525
26631069	0.11195655386981135	0.032608987867934675	0.09795275614479497	0.046741805277574475	0.09170047353848973	0.07143977547562594	0.0957882523652231
27481601	0.10134386924963265	2.220446049250313e-16	2.220446049250313e-16	0.09528821055780778	0.06961221568212513	0.027048096485751932	0.19634522533112092
35941263	0.12447497170531532	2.220446049250313e-16	0.06659205741050386	0.015782209841235906	0.1130876196997865	0.11785845369413492	0.08473733202747
36379623	0.13197837277144545	0.0695079024777776	0.012483201330854746	0.03234574278625857	0.05283114129426118	0.273953182150554	2.220446049250313e-16
39800111	0.1376329138481513	0.06431136829254783	0.028589611099152333	2.220446049250313e-16	0.05128030397024235	0.21556686243199324	0.06189183192166303
43485807	0.150469755047862	0.08164563602933367	0.1319455313555588	0.06474503560792615	0.09092373192926839	2.220446049250313e-16	0.04518083767810782
44019405	0.14025355296303063	0.09542225468806148	0.061579835287018034	2.220446049250313e-16	0.05235031182184087	0.16426272312068396	0.037398271068759995
4576591	0.0146885383055615	0.20167314453532012	0.037255254328204174	0.010503586375288615	0.03642717508865574	0.20149645199767985	0.0385026672168462
46000440	0.085480451379447	0.06553339033110306	0.12957575869766969	0.17926159746503498	0.05145665693030389	0.004301665738499542	0.03339682652508258
46369736	0.25581719018196397	0.008018481352261991	2.220446049250313e-16	0.012136012895272767	0.12531991133692438	0.13747421816235922	0.025104414703186653
46547648	0.10124471322578532	0.1418722301788583	0.005290373101405357	2.220446049250313e-16	0.13636282762006405	0.12964593560915538	0.028220891841636495
50100770	0.16303710369829444	0.03805473257257641	0.06283822836961342	0.10441770529817385	0.06039097176278713	0.06431791869649703	0.06373508287494464
50102376	2.220446049250313e-16	0.2297030988271543	0.04063418734418689	0.07433951119339682	2.220446049250313e-16	0.04485995150465597	0.09971100172173993
50104008	0.005117989819559082	0.18604442027273616	0.04076322575669472	0.13204651863924657	2.220446049250313e-16	0.10338349126189361	0.0516478611304019
50104134	0.11521773587458528	0.154597529785525	0.15025802566462348	2.220446049250313e-16	2.220446049250313e-16	0.04675235099693803	0.09615391237433732
50104846	2.220446049250313e-16	0.08425402874094498	0.11919160156188571	0.0258832532499685	0.145667083397574	0.12548714763616425	2.220446049250313e-16
50106442	2.220446049250313e-16	0.16893502715558079	0.11023727062909067	0.02031176246297485	0.0841066505527185	0.06509967052357903	0.07505533060505748
50106730	2.220446049250313e-16	2.220446049250313e-16	0.12163067122716723	0.07724798288723969	0.10112390172095143	0.08916116517341052	0.10859011703703818
50107871	0.09626353763602383	2.220446049250313e-16	0.034150228855188175	0.08501505841691823	0.1767874618197348	2.220446049250313e-16	0.1122045006601865
50108048	0.17560658954586056	0.0563586453331891	0.0363779120698054	0.10252373996172388	0.05686161115745336	0.1540196459588422	2.220446049250313e-16
50108462	2.220446049250313e-16	0.08604269822577115	0.07985577605674901	0.08720054739736816	0.04627141610939556	0.03475000101033604	0.15864347048135696
50108750	0.06590668486276974	0.11156102420936223	0.053457474682942166	2.220446049250313e-16	2.220446049250313e-16	0.1933982677096025	0.10352931694299668
50108912	0.10162394154234729	0.19621385493044513	0.18713606546246947	0.02238186804696808	2.220446049250313e-16	0.04907038740037481	0.03448077822528542
50109215	0.09625826804171722	0.025984091131511927	0.14167006395005755	0.13042772630591098	0.04471298205144182	0.06833447194298162	0.03579863877406231
50109927	0.17481006913285882	0.16127773428078654	0.15102591012704003	0.04165120200020199	2.220446049250313e-16	0.03143297184734496	0.05058724808512646
50300822	0.13195198849816991	0.195673353065815	0.11907618277434914	0.0003647738646721105	0.05234294924826158	0.03572740990218397	0.037546868842366465
50301675	0.12281873280039568	0.05193068103021875	0.13183636431167253	0.032154510715376075	0.07070308397050737	0.05641473795282851	0.08938721211398488
50305165	0.08557050056560428	0.10214338527654901	0.14804389348306277	0.06678317685509667	0.020908458032598193	0.09508022976431355	0.04040814828460891
50400259	2.220446049250313e-16	0.24090857992004625	2.220446049250313e-16	0.034090768468136995	0.06476361862459377	0.07162380436574355	0.09177656221683557
50400385	0.01351470129567632	2.220446049250313e-16	0.12598781351783075	0.012845381413972609	0.1480603285856051	0.13143636828387525	0.06783983038875277
50402693	0.12225421727331134	0.17414351117777965	0.17401215828135846	2.220446049250313e-16	0.041861655527462266	2.220446049250313e-16	0.06690460116909458
50402729	0.06267402573238692	0.0342273870673408	0.11952766011677629	0.14507119561961612	0.005062759093101665	0.08359198523909003	0.08104619008176667
51624179	0.0024181757277349633	0.07002962037656407	0.04760845847370876	0.14491894193499943	0.05678038174066772	0.08299457677049465	0.09964089587192644
54122640	0.18139131024547062	0.023990972736038674	0.08484760604873004	0.06487106518621961	0.0640798946114176	0.1495531570124469	0.00015906241406819788
55897318	0.11655205135812402	0.056039027093880645	0.1214114588812828	0.10674159838085659	0.03904791810649483	0.019092412726034978	0.08321475121269249
56432243	0.03491801880921885	0.24068217003712936	0.007259108358066257	2.220446049250313e-16	0.08002967799006463	0.09526360698603037	0.06890373163017617
5779736	0.15757514020864116	0.053659492653035656	0.16944887959095092	0.041128375457286925	0.08040096717010047	0.07618433337338994	0.010359250882246082
60747316	2.220446049250313e-16	0.07516261401433985	0.03544639585786674	0.08425118873847023	0.15367685570569012	0.15439005150600155	0.012420073595889924
66754397	0.09673402894372123	0.019452181915617345	2.220446049250313e-16	0.013343628180581248	0.12354021341320218	0.1642932420142479	0.10176079779874929
69982533	0.08682584470710109	0.014555061258078594	0.03250501104767354	2.220446049250313e-16	0.1496442449011412	0.09289729043201671	0.1367161069056762
70153803	0.13779173656378005	0.10110729525682036	0.10740382662731252	0.04931126841019296	0.006322385817752477	0.16791456874181948	0.014760432337606072
7253015	0.06870701207500256	0.09088193060294222	0.15668297781686263	0.05595937492052354	0.0461552401144109	0.05168963859006898	0.07144638294118932
7265221	0.030691798212494854	0.2109142397861747	0.005913162371694633	0.022345188872046326	0.12736479170781706	0.09086575269699335	0.0381721290346239
7287209	0.050132966152334	0.13058381783634898	0.10845361297120577	0.036894984869754795	0.04317351037797017	0.12352153839811272	0.05526556155475182
74753465	0.15462407489955005	0.15982998183471103	0.02250525909540778	0.14014679361174148	0.01985382611774142	0.08757570500215586	0.013356497889846553
75990666	2.220446049250313e-16	0.10950324482290201	0.03372668462561565	0.12118170553642063	0.05909657970717409	0.1462970144021766	0.03398730315876815
76647134	0.08272620914520853	0.004055883129839122	0.01660696001831357	0.018815841080824118	0.12808850309763364	0.06475088729721815	0.18064366254986802
76755449	0.027766657704140173	0.023573009141953094	0.06971214660051925	0.0441651832663236	0.026038065408946556	0.08990601837938075	0.1845013153634131
76867532	0.13045599905846483	0.054300684913658415	0.045702782717410774	0.09439702666661606	0.04969287693278045	0.13063398977775337	0.0396852411365618
78353027	0.05096761266682376	2.220446049250313e-16	0.0683148137499949	2.220446049250313e-16	0.16983414312846287	0.10171421066535923	0.12928042661023476
81852640	0.09719058458879948	0.02843163657524314	0.11155518044303259	0.12017022675848957	0.02349612251920631	0.1660035233554345	0.029053251018563875
81874628	0.04400843158429688	2.220446049250313e-16	0.1384267070320444	2.220446049250313e-16	0.08862997671671335	0.20120666480205882	0.04413259582676113
82317494	0.0595109881802546	0.14422310977871353	0.19223392023919017	0.054116644843456255	0.003171940224602876	0.08529137118294058	0.04447806011757696
83984043	0.09587487908227212	0.06718908243082766	0.02297154126815866	0.12145898566271969	0.03862482440206726	2.220446049250313e-16	0.16626492380146018
84642424	2.220446049250313e-16	0.03245859149054602	2.220446049250313e-16	0.04017628102293813	0.12011999639456457	2.220446049250313e-16	0.25281742367751153
85171938	0.038717547445704395	0.1299104990829084	0.0815369488618607	0.07481828886121117	0.048538129450234876	0.02662083516224112	0.1215601742048362
87645445	2.220446049250313e-16	0.022460744629952345	0.050977300032623074	0.020541485767754192	0.09004301259202557	0.12483247448411935	0.1613292643609188
89164957	0.22296146157992675	0.08820679747969074	0.061897714282079914	0.023959837480457033	0.09293676182734731	0.07841625934141284	0.025055055685309205
90267190	0.12601109679263175	0.12482934966785036	0.09782546446246955	0.1307175245884475	0.03863919663617789	0.05114832775685661	0.01665220863379839
91018909	0.05398829133684226	0.16375901643635446	0.08019912432926822	0.18199329756797203	0.02916745699595133	0.008021584297036158	0.04478776534875652
98953007	0.19978960943753504	0.08517089308771611	0.05370690919218727	2.220446049250313e-16	0.09983490388329859	0.03074898917194848	0.07333365892749771
