gene	S0	S1	S2	S3	S4	S5	S6
SLC12A9	6.501282803134103	2.220446049250313e-16	0.011701639495134586	5.630505770125012	8.32696424763746	2.374106286826138	13.60483512275377
TRIM56	4.240262813408448	2.5726277977452767	1.4721240451124196	2.7716871985774323	6.22281473438908	4.121759498572377	14.603166612975667
ZNF277	3.058587789052077	5.727359066535069	11.845647812013617	7.749777661870466	2.220446049250313e-16	4.165745601054109	0.550771008658387
PPP1R3A	2.883288552757164	7.447140102905561	3.171486924254701	2.95562439492989	1.892292933381023	12.899636710288103	3.044818048016798
CADPS2	2.669185520121854	5.097417207187755	9.308933253476475	8.731387953985132	0.06743845816040928	5.757181649484043	2.0104827065810493
CHRM2	2.333829425010068	3.4516404350919068	8.347229942965885	0.9926101203063369	8.463530694147437	0.9543591841491592	10.291210241695296
CUL1	3.6252965192466347	10.666568981237315	3.891471901332852	8.170208195946714	4.50858176032877	3.8431880628438653	2.220446049250313e-16
GALNT11	2.220446049250313e-16	3.9965739402571248	6.464283769937966	5.11549012174574	10.307086684056843	1.164154923191007	8.969604379813884
LMBR1	2.7342412782737244	3.7196331563330123	5.318103961597296	2.154777138651017	6.2389437102195515	2.5122288416455123	12.663756775206053
UBE3C	2.220446049250313e-16	1.3126229987469378	1.439634492581133	7.562754628073476	8.400169029618109	4.624210464845142	13.805740934829494
LONRF1	0.4324076986841167	6.833682208613119	3.452472316120846	0.34824180627873513	14.53791559438966	4.646899028352653	5.591931384795541
MSR1	6.986083165919065	2.220446049250313e-16	11.027544632018735	2.220446049250313e-16	5.816467074888235	4.402180953995504	5.037723743042742
GFRA2	7.797486607168551	0.5646601858888438	2.220446049250313e-16	1.1974441821898218	9.698111184034095	5.13701047664313	11.332758173512289
ENTPD4	6.50507917815619	5.970463910543398	6.098175396409928	6.552436533959952	2.220446049250313e-16	2.220446049250313e-16	9.314485633077132
SCARA3	2.5874578125239958	4.6192207310764175	8.501976576195233	9.243602312359274	2.220446049250313e-16	5.976660231488036	3.2813164783487765
PPP2CB	1.1126862511202482	7.380611684556472	8.179193752009244	3.1889677868592075	0.10465800368553513	7.281090488216564	6.769247699056123
EIF4EBP1	8.932693736851618	2.220446049250313e-16	3.552162951730942	1.3028629119430883	6.257437618027584	3.1573119300435217	11.79941221721452
ASH2L	3.805911867489927	6.181061866183793	3.168635093221817	3.3177647069093723	2.220446049250313e-16	10.999455841684536	6.931236878999959
BAG4	6.338747870672612	2.7637836757120464	3.133078072798494	2.220446049250313e-16	10.636767237741992	8.080576263858918	3.693687083261985
SLC20A2	2.220446049250313e-16	0.44922117416184243	0.5657469722965107	9.625055631509163	7.338360526049101	7.139278575320123	12.137557946601467
XKR4	2.220446049250313e-16	3.9264767083738237	1.985495343077158	4.807101553524326	10.296211110592793	7.471560793076039	7.80545910271091
CRH	6.619856183716085	1.5353191407220894	1.353266165624647	0.6774338331084238	5.120549005104693	5.816078738817699	14.298628496678592
SLCO5A1	7.243966266758472	2.220446049250313e-16	2.5004506554196784	4.284511595277181	6.764737449955311	2.220446049250313e-16	15.241073931378635
XKR9	8.8510446441626	2.220446049250313e-16	5.832170232673567	3.7695354121487528	4.519492801889949	1.9507036134775229	9.280382292208134
PKIA	4.0400938281931795	2.0451993205420056	4.109550922870081	2.220446049250313e-16	7.964579421564991	7.682765018484836	9.289565885239655
IL7	2.276111356895135	0.15653989937058022	2.220446049250313e-16	11.575054023998181	4.902976815444203	7.109817519300568	10.689989527045693
SDC2	8.757639768720376	1.6472485952376363	2.220446049250313e-16	5.872404506546755	4.025849827201959	0.9382781279729233	14.572302944150481
EIF3E	9.096241236780061	1.1043981048866112	4.91944811181209	1.2749727392050172	11.459607735193252	2.220446049250313e-16	6.948841005020077
ENY2	5.4512998440661	4.441938722057001	7.785867058285174	2.220446049250313e-16	11.78791096848665	4.097803835784722	0.4362856405721871
COL14A1	1.8146604779864635	2.220446049250313e-16	2.3187695902121934	8.123275265721826	10.034065497434964	11.454224217398544	2.083103138070777
CCN4	4.102249771490334	6.801506497748651	0.9076374640871867	3.1253577270078186	14.643355100562777	1.4859981700201974	4.855294417257612
EXOSC4	5.467802757574903	6.633866524983972	7.804750031781208	0.6132959175967301	3.1938067624560853	6.885432774688994	2.528691614409958
FOXD4	7.375224028471724	5.665011629671044	6.541626443270431	3.732238258761969	2.220446049250313e-16	5.333756229464785	4.776182804829855
TTC39B	3.023765397882908	11.394067200149715	5.592703327201211	5.903934177255255	3.100349140488315	3.554943999494422	1.4650468110168013
NDUFB6	8.888539920843524	2.5890988552527645	0.8542900867087404	2.220446049250313e-16	14.848288953302362	0.6504438001914106	7.6006534769278264
FBXO10	9.019583301644555	9.074286838263669	2.8735115072922612	2.220446049250313e-16	0.8570123878222313	4.985119221426835	6.750606273184445
TRMT10B	3.3441442332003164	7.213341996178714	6.975367478923689	2.9930565130556412	0.3434910824047108	4.182592579053011	9.014232212452818
MAMDC2	1.0872238460238228	5.318289574399401	14.445458165016941	2.784116745483111	1.0983381398324394	6.756845169627713	1.0910044228143425
OSTF1	7.093131201406661	7.853455815313456	2.220446049250313e-16	4.598602691493895	1.4092801326950566	7.60814164991069	6.15405610924066
RFK	2.220446049250313e-16	7.93234828282412	2.220446049250313e-16	7.63386273042137	4.472177205774139	7.2923262330878735	9.214173294960386
PHF2	8.576085320913295	3.4860562297141957	0.6831531578739574	0.8147641583733938	9.188862704313236	3.297107564127407	9.101527505547576
KLF4	1.1314911194002104	0.6593841607758666	2.830560378875018	8.349262802138137	4.561985997407701	4.3538977535236265	14.607649933066066
INIP	0.49841577675966353	0.21610509426648328	2.026237486503056	12.011371727520864	5.515484317313621	6.489513951374355	9.931332475821431
ZNF883	0.5418325219161179	8.861823568175511	7.1740823557234705	8.568232001647779	4.77471605214731	3.0281217455773137	1.6424995843139012
SLC31A2	3.055698016631181	4.395496633503516	2.8498689412710725	7.405758877767951	13.05172246224462	3.284360184423063	1.65354479291371
TEX53	1.0737124262346398	2.220446049250313e-16	11.042614797262702	9.014144525890352	5.53566066024489	3.6647357804888046	4.140423673154292
TRUB2	5.247049750061408	4.008864223784153	2.090909000695547	0.8609549163677253	8.352083480031265	6.936901416397275	7.579526360638917
SET	2.898487790834793	3.6403222580216816	0.16743016464479687	8.257867774904676	6.36902586749506	2.2956101892407608	13.09798831614425
DOLK	4.392830221647493	4.4535638753481255	3.7281100206139857	1.2323760210364219	11.46930605643982	3.7335283744907306	6.1506226617672475
MIGA2	3.888869466579738	0.41040570995510883	9.846002237517993	5.8398747035067595	11.172836249397205	2.220446049250313e-16	3.769088428677448
TMEM250	2.220446049250313e-16	9.746899380446623	7.141634268515977	7.726923286531717	3.173531855590417	6.269156007383868	0.4530739750134032
ABCA2	4.2150902137681285	7.761198073386062	3.831853720874791	1.316779513560773	7.515976422870699	9.490330555179133	2.220446049250313e-16
FUT7	7.568509169637564	2.220446049250313e-16	2.5162606444621662	2.220446049250313e-16	12.095050954909546	4.747994826280031	8.37569963444141
TUBB8	2.220446049250313e-16	10.295781715195773	7.209222299286338	1.2328128311000581	3.136866575312182	5.507647404134623	6.967616115339943
ZMYND11	1.5912784152418389	8.74938171895716	10.963030275639191	3.690355737221662	0.47073334626841223	3.938111095865173	3.8760537691846197
PITRM1	6.286812371469145	2.220446049250313e-16	2.539347566764066	3.3468550231241627	14.42399113077524	0.973314329557804	8.33003267459344
ACBD7	7.0529023233097465	5.179914380162529	3.16162659817235	3.9288923817029446	4.228453406727703	10.353654074642586	2.220446049250313e-16
ARMC3	1.943462209527707	4.036734240474706	3.2899031538694183	2.607298964432441	3.223738435147465	2.565527207726131	18.35065566367024
MAP3K8	10.192702754350357	8.416256012504723	7.371815811414441	3.336810898936187	2.220446049250313e-16	1.8929242712619172	1.2189917781392916
GDF10	2.220446049250313e-16	7.833493620179163	4.068080932909666	4.575158372923246	3.5839276223500347	9.933373352002654	5.140738488267357
ANXA8	7.322413951555402	2.316774491161919	2.220446049250313e-16	2.220446049250313e-16	12.224260559317653	8.594869091249965	5.09660370241014
EGR2	0.05901039656705367	5.467249586491647	5.291551101343544	2.4692118671845495	2.803259954736254	13.444870113266273	5.047860325053538
NRBF2	4.344590960316947	6.9256233289962985	5.918091808741839	3.0970290735978887	6.6056082267564165	3.982945161555901	3.285873761303689
LRRTM3	2.8091978976136653	6.733223238752771	10.676130360038794	1.4692804812009825	0.34511616744971985	8.50948496680456	2.3196830610047576
SLC25A16	3.9763455202739433	6.495148246243309	7.758219088154469	9.50842751018904	3.578704719769501	2.837752480521943	2.220446049250313e-16
DDX50	8.88981076515934	2.220446049250313e-16	9.220381685797037	5.45680324372147	2.712291251251228	4.0773334470527	2.739093928322178
DDX21	5.443413473392733	2.220446049250313e-16	6.827698045434483	7.114043996651172	0.3782642153906588	2.897849557613986	12.00735218016571
TMEM254	2.917578406356377	2.220446049250313e-16	5.737943796095941	6.887382662907366	9.607440252580357	0.59124096397756	10.156509507450114
PANK1	2.220446049250313e-16	2.5749393867485053	0.2962059553951484	10.045594800594714	5.0167668317997585	5.810356189994343	13.430682152710755
CYP26A1	1.6563430104335866	0.33257385130208483	11.333152049661173	4.519452216623154	8.877068626264169	1.1466511915422108	6.579432919613502
SFXN3	9.047562474334924	7.764752521990589	1.6237787868577636	3.0453886056454547	4.599738103308026	4.543113290847356	3.4118429803985073
LDB1	3.4835909900030777	7.744035189357307	0.42892328963688886	7.929388284756495	6.3877945784382275	8.351371846923179	1.0234620595378967
PSD	11.714269285901908	0.7109621266707222	1.5598176485188242	2.220446049250313e-16	8.883695425529087	3.333066129664604	8.246752517460788
C10orf95	10.023510142189624	6.853677865697591	3.9818182889704947	0.4280629805267262	2.220446049250313e-16	6.490273190595925	5.407683892773695
SMNDC1	3.567644585943979	2.4882154788930944	2.220446049250313e-16	2.011672853379636	11.001035091140345	3.6672472101572007	13.954927519828342
BTBD16	0.9160173921749112	7.870678051467042	8.280699137002483	3.739203695941132	5.398044929993779	2.33707234386621	5.855972195054505
EDRF1	7.234610759886289	1.0834076238875952	2.017413636637984	2.220446049250313e-16	10.67762320643189	1.2674600597477537	13.436866140352452
ZNF511	9.475674850065655	1.9389246614177633	6.66646056114489	0.6240503391746732	10.610483861609866	0.5169452256202098	3.907445284835955
PANO1	6.82667798588196	8.299286283850758	2.220446049250313e-16	4.387317976404587	3.2497005158317833	3.923416594482522	8.604591546691989
TNNI2	2.220446049250313e-16	1.7031135433972913	8.364054079932838	2.220446049250313e-16	5.569662012830492	6.353303288696371	13.366358029630412
STIM1	3.455199717256137	7.539268286652618	9.644097931659921	4.302157966701285	1.815210123384054	6.560553611911158	2.220446049250313e-16
C11orf42	5.992599727181245	1.6127197003491887	3.9183560804173783	2.220446049250313e-16	12.426810102339587	4.182865686972089	7.179529064596324
LMO1	6.703764751228864	2.220446049250313e-16	1.1447956871775062	0.6186420462101938	8.352937420351747	11.488445053556287	6.770678802491833
AMPD3	0.9776340932001572	5.95352667436387	7.9722217479735855	5.067930472040618	2.220446049250313e-16	10.680049944427829	3.318688481230277
FAR1	1.7507719536991055	8.690457743531276	4.681679284234624	4.680608546769934	3.4494454926434024	7.871005687565279	3.404743191810612
KIF18A	2.648484426154092	4.541480449718907	2.220446049250313e-16	1.736346875788099	14.207546409162681	7.71718019260754	5.326778689249598
IMMP1L	5.012050764626454	4.670325988321659	11.287293196883601	1.635446909867694	9.811596778476108	2.220446049250313e-16	1.0861190559817526
TCP11L1	3.880676685506673	5.841987087612383	7.798096372411258	5.328112478412407	0.08533097076947982	4.254137549760141	6.700994947846574
SLC1A2	3.696648632243366	7.4658867917678045	6.681965044736955	0.9500869329865305	4.75637575114103	1.2034908859788045	9.675820811822195
CD82	3.4234021708621016	1.4022599642232336	1.9001189254138442	9.967334590428182	14.12901773613407	2.220446049250313e-16	5.886972228769732
F2	4.196621765050293	7.827307575962106	4.248842951156044	5.981766428500127	5.662298350779992	3.6250215421011474	3.076482011732179
MTCH2	4.748667793024417	2.61873198082505	0.2678374165696882	3.9323022926754883	3.7183074364521076	7.770674420607269	12.697256454152425
MS4A13	4.139270072615909	7.218816359636351	0.3597482480533314	2.4413864675006116	16.605315102658047	5.283356574733723	2.220446049250313e-16
VPS37C	3.2847662555519532	5.808273514038385	8.904905083951217	1.5774242115201833	1.996015600093255	6.780829576733354	5.153521915792565
OTUB1	7.333437977317163	0.21720937038226928	3.4301087044015572	2.220446049250313e-16	10.684965610925206	6.442882829039158	6.836934130927498
PPP1R14B	9.418837385869937	0.5977369172778566	2.8559849503415498	4.262838775457852	10.970072123820323	2.220446049250313e-16	6.996203672067091
MAJIN	2.220446049250313e-16	7.215089110226896	7.878514238371203	5.720954124670765	3.4210703888915965	7.415990821097127	2.7108728976976506
BANF1	11.329851967248466	2.220446049250313e-16	5.334733000811575	2.220446049250313e-16	8.680617400041786	0.2861058068126816	8.546325059702443
YIF1A	1.4883628185689783	4.43483302509159	6.148437770652097	2.3345413106462103	3.0774263181656414	5.294414877531714	12.241361416924725
RPS6KB2	2.778123070079139	3.3827818756350236	2.195404146319468	9.785664085346813	0.4934023946830006	3.5985163128170345	13.795042308776067
CHKA	2.220446049250313e-16	1.1321291162299691	3.660012255731207	2.220446049250313e-16	9.494442818010498	10.842492536805123	10.749564444288861
KCNE3	3.339133791184137	2.220446049250313e-16	8.267706386307355	0.017952517366881082	7.658639227721771	8.447980330186224	6.519454225688636
PAK1	3.009871948147445	10.232407094021683	3.3636274002634092	4.678942880953159	2.220446049250313e-16	8.221505281161074	4.906285517009353
KCTD21	3.7707998130081752	1.452701977553371	3.1736594311651207	7.98945781935619	8.390935183557458	2.220446049250313e-16	11.602793619131006
CCDC89	11.310727010473835	2.220446049250313e-16	1.9750177163976765	3.710301150624537	6.053146502114138	4.898262642043885	6.429254737263449
YAP1	1.337004133517756	7.815049545860727	1.148768197233104	7.3936456165576665	14.654573424649442	0.8844581544549177	3.2094987589134707
CASP1	6.493397944685169	2.220446049250313e-16	2.220446049250313e-16	7.547087163263978	9.131341915510614	5.583448009043574	7.704311711296284
SLN	2.605395185368386	4.321568793006916	4.482158496303938	7.952500238234794	2.220446049250313e-16	6.034860908969783	9.728722316704523
DDX10	4.545697864856194	0.27159603229087814	12.147385719207197	1.797421457911227	9.631857347470401	1.7381800824271174	3.39596538351652
PPP2R1B	2.220446049250313e-16	5.340622331861741	3.6810041999778775	6.819687546065572	8.926264750970649	4.117068162268602	7.218638870530389
PTS	8.738363581480433	0.8021957657519678	11.278504414953169	0.8294215481733178	9.961057498747255	2.220446049250313e-16	1.390112735007361
UBE4A	5.532509043665522	9.924052742371154	9.147850577634406	1.3144826966212664	2.568543923092736	2.3259569110029608	2.079696665624045
ARHGEF12	8.699994446388065	5.252579306612498	2.7366315523393734	0.5909966130459186	2.220446049250313e-16	8.088836939589427	8.388291140509885
ROBO3	4.245506318221307	5.34268725215955	6.801195908145495	5.048855539665608	2.220446049250313e-16	10.74259557462242	1.290901480332118
PUS3	5.804032792671275	7.40050287691226	4.751379086232385	5.401065310020555	2.220446049250313e-16	6.213724549970843	4.4081310978373365
ARHGAP32	2.651945232040123	4.874732822068847	10.638330945767905	6.650445667485117	1.7933880564627263	3.7759390789660614	3.249136312524663
ST14	1.0073944478878483	6.716315295041646	1.7011721538627746	4.650369705330033	16.193884617112523	1.3986388698183445	4.806175698646856
SNX19	5.326432833956014	2.220446049250313e-16	8.984198159775174	0.9820031715208435	4.894070188447428	1.6269933630048525	12.493779996618311
NINJ2	3.860027926605099	1.9126966214921364	4.319359854049895	2.9208473363528347	5.669959181670211	4.152611518121615	12.538263529419373
CCND2	6.155187748178102	5.9978181350884014	0.25637421736956423	8.12800617891463	0.008668633550168892	7.215775503421586	7.236013996803669
TIGAR	3.3316319123362748	4.934739063785953	6.63291354816701	5.563967724202002	1.278219243889906	5.874255568124298	6.753279092507661
MLF2	8.738996633766524	1.109535417872877	2.220446049250313e-16	8.052605105482415	5.128138945317584	1.7633785769645987	10.935059380014254
PTMS	5.782296132621516	4.30001800722807	2.7394286229725875	2.220446049250313e-16	8.215145539936842	2.0561130025399548	12.311580488842257
KLRC3	2.220446049250313e-16	0.8070520430810173	7.894258912180975	4.407117296005257	5.44418152866224	3.806001580809088	13.15745984993316
MAGOHB	4.0621429939490135	6.27104367365534	6.8877246462772055	5.1047737679921115	2.220446049250313e-16	11.257254994556572	2.220446049250313e-16
ERP27	1.7889845485535851	6.529313040882148	6.40592060763707	7.916153091032962	7.710996729760101	3.3469685162336007	1.083310538615148
SLCO1B1	2.183057680126516	2.350742708426038	6.992275436645116	7.505291072473502	6.87191319140158	1.8220343221677258	7.422792189654349
GYS2	4.289222744535039	2.220446049250313e-16	2.1230394354029176	4.677800847052658	12.440498962772402	2.8912277250748613	10.0212722329852
MRPS35	1.8654243854068753	7.583120955637128	9.327937558554492	4.957427635203567	0.4912792650138922	9.057262979186742	2.220446049250313e-16
CPNE8	1.9001933585550008	3.352728470805241	2.490881031097578	3.597255483125774	7.888800285952933	3.48820224490368	13.470889281023872
SMARCD1	3.642679341782678	3.9235893738177197	5.9806297390857885	5.86580931250521	3.1999519783281487	5.733265106702385	6.153048923588265
DIP2B	0.4812649144674518	8.865417450539814	7.790562079029385	4.618246144633342	0.8426063032544739	6.904061332094198	4.540903381023929
TARBP2	11.786112623200612	0.8182385236682475	2.220446049250313e-16	4.068589738511321	9.825981824368206	1.87046590554669	6.748829765625946
ATF7	7.60837554305479	0.03872056425102777	3.1439802959774092	5.693216359880392	8.34516787097892	2.220446049250313e-16	10.655075686229639
MMP19	3.0098495250505524	5.111190679559451	1.914494499623908	7.737782189238059	9.88392982586215	2.1313230037868034	6.273537416623869
SUOX	2.645811140151625	3.367758329105822	5.105846954101909	5.607048216050065	8.338186821624832	3.658280280918178	6.59327741350938
INHBE	8.663112813574825	2.7744885720853656	2.821591382707308	3.4869850194361556	11.538610485972649	5.58195716987488	2.220446049250313e-16
TAFA2	3.8925775159813027	12.142783033308504	5.535041243070198	0.7002599329158521	2.2728249133826175	3.2734159011015134	6.018606217865325
GRIP1	6.958094964618526	2.220446049250313e-16	4.836207449070162	2.220446049250313e-16	7.736313141189954	1.5554902854871617	14.121967011012764
MYRFL	1.3353337666888654	0.3728693387450974	11.897666095172323	1.0615462128315527	5.099254830017672	1.4423997972777816	13.175685414207198
E2F7	8.091464046807598	2.307116074443517	2.220446049250313e-16	2.1366146328304954	16.823640158019884	2.047532490984372	4.345290188441655
PTPRQ	3.0644401547168765	2.5088349740944125	3.4521322214129624	2.4715799448481146	11.732884264712354	1.2180805242451584	11.61818873951177
ACSS3	4.284308911947389	7.305860227093461	3.1968588560019873	2.7417216983100055	2.3999809569186534	11.973230139406997	2.0991160761570313
ANO4	2.1167287898032967	2.286246780690435	2.520794451736206	4.1889399225055355	11.60759077402715	2.220446049250313e-16	14.063744885765416
NUP37	3.4848896417599726	5.89018416580385	9.23578883229484	2.510883561542932	3.5003663709498145	2.719696345083158	6.429970717483662
MYO1H	7.593395966812114	2.657303271401922	2.220446049250313e-16	2.220446049250313e-16	15.279250936208026	6.691719339684555	3.2615882240241465
MVK	6.197685299333827	2.220446049250313e-16	9.06942100482873	3.107402466737227	13.27040621845461	1.317579403300142	1.228031939736451
OAS3	4.487069222729394	1.832531003071356	1.8930489678553166	2.532753151563759	15.097166748664735	9.56201552893	2.220446049250313e-16
IQCD	2.220446049250313e-16	2.4355474598091695	2.6565390688737835	10.31001827710228	3.1712512489937774	4.7288904890785775	13.434213312556707
TPCN1	7.679123919903549	1.989826390440225	6.087074837850909	4.577278865079197	8.019331284408384	4.38320563403949	1.191630815836196
OASL	4.063000074247569	3.6671705081068815	7.877077895539611	2.220446049250313e-16	0.2212137137245298	9.46533301847018	8.389070012239117
ABCB9	1.1519702477900446	9.818544967953477	7.198804457619968	7.450781298232684	4.560082765533896	1.6902112540286964	2.6801289927465044
CDK2AP1	2.4367937236957196	7.204937207921997	10.88967567068644	7.797749949043485	0.5824516971769436	4.092045875628586	0.2729610033162606
EIF2B1	3.469330069072989	3.1842420193606955	12.568763474705454	6.494770165645047	2.220446049250313e-16	6.527636151976008	0.5494616361415163
ZNF664	3.9788961007313706	5.324243767301461	8.481266456379172	8.087948899630534	0.3389128523772653	7.4081373172278875	2.220446049250313e-16
C1QTNF9	1.0889948507483602	0.9396205742309132	2.220446049250313e-16	9.543748884889684	14.099309530559982	6.73325855620067	4.840856776441592
UBL3	5.01288630852058	7.3348397898240965	6.317670704990064	6.400554493093591	0.07882811973408366	7.32886487356614	1.0254819518763725
PDS5B	8.176171300929251	2.220446049250313e-16	7.337125676511233	2.220446049250313e-16	8.090202178284061	0.6844628032345224	10.025926795441372
RFC3	4.603194586475095	1.7272194186286836	5.2204956125671735	6.256843077122703	5.085230728763211	4.636337296754438	7.32294773088573
OLFM4	5.731996759798651	10.930559342150474	5.084284391048891	4.214193636545225	2.220446049250313e-16	2.251387557311946	5.581750733729721
SLC15A1	6.157048048868011	5.282559985205628	1.2039467797705532	2.899910209268048	16.158928501611868	0.551943026847181	3.3581177202353945
PCCA	4.885500224291707	3.392401976567408	0.7206757579914536	4.267172554781808	15.089474288393063	3.9993518767621072	3.5767091552055885
ATP11A	10.653508049452304	2.984253409273437	0.09964077203780075	2.7676627802474916	13.476080866866482	4.757737988300059	2.220446049250313e-16
SALL2	3.526863665038067	2.7251690249004383	8.003928813578991	1.3558287119000552	13.469500538767418	3.793544737411707	1.4859308655992218
MRPL52	7.726539733773904	4.6431403714805555	2.220446049250313e-16	4.818646148704026	15.312886195714194	2.220446049250313e-16	3.4231180135483092
REM2	4.974418534923843	0.4424521579950529	3.2305651460844595	0.7451197401193568	14.238748783432989	5.500150636627268	6.336801750505996
PABPN1	0.6461557500778127	3.9042412762462764	9.226801773330351	3.3107207286085574	8.442622091981917	3.3070580111012564	5.841106185900268
NGDN	7.660694001631563	4.540785121608849	2.220446049250313e-16	0.9311323144011578	10.348157391074082	0.7628489432020986	11.597506318971305
IRF9	13.701876881576478	3.8906558849490747	2.220446049250313e-16	4.131296346279546	2.220446049250313e-16	4.528595679101467	7.8278130053814134
G2E3	0.983870691802902	8.107481340784483	7.131924946218758	1.4072459665656245	2.220446049250313e-16	9.666146827127916	6.778596283095668
KLHDC2	4.60714033849622	8.219335295607843	7.479014975612075	4.515716743024462	2.220446049250313e-16	6.617484077046894	1.973270315268953
L3HYPDH	2.220446049250313e-16	4.193244219877933	8.778985749561256	4.000032565601212	5.632599107664985	6.428493442680873	5.516791557004777
NPC2	8.887721466109925	2.220446049250313e-16	3.531009441688818	2.7645083465304845	11.985141988651675	7.314582941472401	2.220446049250313e-16
RPS6KL1	2.210192051593602	8.692371812924243	0.04200847463816082	5.190522620456643	14.858982041736823	5.11013833996297	2.220446049250313e-16
PGF	2.1731921457678127	4.269861535186562	2.3669113988278143	2.7812940638512664	9.870492681229553	4.706082704275576	9.778088252543863
BATF	8.157629555694985	9.08104615059759	0.2680507965261505	9.24218707575052	2.220446049250313e-16	2.220446049250313e-16	8.525950847677505
ZC3H14	12.197223658841407	2.220446049250313e-16	5.227377048658072	0.9284146565458915	8.290497676870512	1.6003406034831693	5.383022702039347
PPP4R3A	9.944724594767102	2.220446049250313e-16	1.030471077518694	1.6526623802708398	10.75467130637671	5.027387602505821	6.58811334982099
FAM181A	7.205571690359426	8.405959951935866	8.27870283647279	2.91176070582549	5.808005049832397	2.220446049250313e-16	0.5868511977481798
WDR25	5.815066487018543	2.220446049250313e-16	6.373873288628516	6.483318718691952	2.220446049250313e-16	6.602007141452829	9.414295570082237
CRIP1	4.077143159641823	10.60448169769055	3.0905940478996055	5.1690103807514145	12.265876744457632	2.220446049250313e-16	2.220446049250313e-16
IGHG4	1.2400872987954201	5.5755455965541625	4.052343824569761	3.2491706697821225	8.037574019846186	0.544475020899859	13.311030162703299
ACTC1	4.66406968577222	1.4311358434740757	8.103667997201866	3.7269099562854913	6.117122329070448	0.09806888709324824	10.496784934041328
RASGRP1	3.851792582806753	3.1635458559613205	1.923256769979123	4.917837242086743	13.664091533674254	4.36498399618539	3.8757545726750835
PAK6	7.0336018918564	1.1868649548913854	4.909936842271919	1.9681757662229873	4.628403299471983	6.8016603498544	7.715007534682073
RMDN3	8.841020802357745	6.293340537641621	6.713929383012515	3.581383553563877	1.8401359998299478	1.0474883773850459	4.962472264137255
JMJD7	6.563898217193319	2.220446049250313e-16	4.93943352171663	2.220446049250313e-16	12.015349252631356	1.7970185787495039	10.03522780742923
STRC	6.461951307175607	8.53761935257437	6.514182394721709	1.5480278806072687	3.07255256404963	2.1945560608042127	5.189228154338866
SPG11	2.220446049250313e-16	7.354698235843147	2.220446049250313e-16	3.143660488023377	12.826262089271486	4.261104203828495	9.567430435382878
DUOXA1	2.220446049250313e-16	2.8416595283432713	7.834324823890402	5.657664996761125	11.833252224627751	1.7192222724672908	5.663243917500522
DUT	7.274659807641732	4.199007496265265	3.310808065304462	2.220446049250313e-16	8.017106685408342	2.220446049250313e-16	12.397422955736257
NEO1	3.8894027433659586	5.341305477395434	9.423061154131851	5.82614735698184	1.8509866761327252	4.614784421131839	2.5210100783533544
MPI	11.015130769929865	2.220446049250313e-16	2.1132421230591305	2.94414578413999	1.5091097667007398	5.2638025020612815	11.696721916327645
C15orf39	2.438383233342403	3.8104943453432334	2.220446049250313e-16	2.19146845806433	10.801726200979767	7.4590760179423405	9.704873112174853
ANKRD34C	3.62432902428467	7.287562983522703	6.964133823609038	3.730067352536792	2.220446049250313e-16	8.052300201293377	4.206455684185046
MESD	2.220446049250313e-16	3.4476905499791584	6.417007242259329	5.137679974671204	6.395867165066045	2.9444832556700042	11.507476853567564
EFL1	5.159577797753577	2.5884412647890294	2.199941758530474	2.97441721272126	12.37063252386698	2.220446049250313e-16	11.012413459654304
BNC1	6.384619233482268	2.220446049250313e-16	2.3411466419043894	3.364661659654147	15.10155721856324	8.096412064739273	2.220446049250313e-16
VPS33B	0.5627404098802473	2.2163131066049484	6.138987480090422	2.644464983824429	5.042358864834246	3.210316619616844	15.854819392619763
CHD2	2.949647519002883	9.21768074710819	2.220446049250313e-16	10.990537354937988	11.014196749449896	0.1409815534119705	1.8652178424684474
LYSMD4	8.184910457395189	2.220446049250313e-16	6.789973857861245	2.850260857002569	8.7657368881268	6.756694999453982	0.49722220285831575
PCSK6	3.530108506313354	1.9617888678741302	1.6429053765185935	6.565918318371443	12.159806848872664	2.629800488111118	7.7916332653701685
NME4	0.6641318646651919	1.0728103445834787	2.973173893536555	6.063650775334908	7.816247873269974	7.368230190135396	10.254149022270068
FBXL16	1.0317312732646216	6.4580784930782436	6.149110101916683	8.721316339515152	2.7740682673567845	2.136924313961886	7.92731737133228
TPSB2	4.902580982243896	3.7971948172866945	5.107611579113138	7.651352292583325	2.35856789046041	4.977615539568269	5.659864406952968
RPS2	8.826519538601344	2.220446049250313e-16	3.021427352404098	2.220446049250313e-16	11.27560084319266	5.796351462419864	5.9303818667759565
ZNF598	6.0204641117371045	5.448932178304835	5.958034875815478	4.713202668282167	2.220446049250313e-16	6.920325395417931	4.936208558201248
NPIPA7	3.9293190565848097	5.174448324573115	3.7412484859674264	1.9000492890640355	14.485437173505382	5.74816969130559	2.220446049250313e-16
GPRC5B	2.220446049250313e-16	4.315665346123015	8.600655215826617	8.63746623688508	3.4117547864241757	9.300864361520762	2.220446049250313e-16
PRKCB	1.933459189416972	6.36996186312367	6.629535845843801	3.2700806478690163	10.237064441654544	2.220446049250313e-16	6.911256971400857
TAOK2	4.343784074119244	5.57921689812286	1.9772048068223373	6.325727402609948	2.220446049250313e-16	9.154265857390344	7.662593646371288
NPIPB13	5.036193283422469	2.251554270389672	7.390072518479804	0.5812582541191871	10.199632331348436	2.220446049250313e-16	9.677775328350917
