gene	10101327	10101589	10221262	10222853	10248033	10298957	10435090	10684501	10866165	11157783	11319389	11326252	11327005	11345331	11392518	11413170	11453772	11606935	11616707	11619606	11652071	1243685	14498577	14641578	15387421	18414513	20112377	20120255	20124619	20139562	20147440	20152393	20156469	20173942	20185860	20187042	20195344	20197364	20204538	20214850	20225925	20232474	20242958	20251553	20252720	20254902	20260284	20267709	20271359	20275399	20283691	20299973	20358955	20371236	20376029	20380417	20390027	20447343	20453625	20500815	20501668	20532115	20559562	20561642	20594407	20630946	20674902	20706215	20819999	20865035	20892128	20898476	20906079	20911508	20914669	20920239	20922259	20925996	20933324	20946545	20964295	20989910	21000180	21000630	21002524	21125782	21176459	21183160	21189544	21236608	21274280	21293107	21362537	21402304	21413181	22789958	26631069	27481601	35941263	36379623	39800111	43485807	44019405	4576591	46000440	46369736	46547648	50100770	50102376	50104008	50104134	50104846	50106442	50106730	50107871	50108048	50108462	50108750	50108912	50109215	50109927	50300822	50301675	50305165	50400259	50400385	50402693	50402729	51624179	54122640	55897318	56432243	5779736	60747316	66754397	69982533	70153803	7253015	7265221	7287209	74753465	75990666	76647134	76755449	76867532	78353027	81852640	81874628	82317494	83984043	84642424	85171938	87645445	89164957	90267190	91018909	98953007
TTLL10	2.4698044712341827	3.095256044338892	2.259054264979056	2.954990103645632	3.6852476571213337	2.3223439556599903	2.939531141905674	3.4369201696479648	2.6216021039822635	2.491948309679934	2.2264743068053887	3.816062321835863	3.07615092296304	3.6215499317163546	3.2379547810860934	2.603486600158993	2.7411799308763105	3.3104048440593488	2.968765373822788	2.9073988525997083	2.5685934617867194	1.7872111645915356	2.3195067257350366	2.669212283300289	3.118754739977987	1.3560621221548521	2.1017246498525943	3.650723905880744	2.752335222888687	3.3009693573889005	2.0140959800464207	3.0817029219041676	1.7050189468320698	3.058252717605294	2.7054379056656863	1.8186287042855716	2.58589349736807	2.1700275493923686	2.298908206243926	1.4432249019255947	1.8280303258740735	2.6407784603742743	3.72599510886769	2.866194352628648	2.7800715305467607	2.6991429863534124	2.9277115103946962	2.830092595897735	3.4207831559413284	2.4342784531619674	2.6454206594792895	3.171344929483612	3.3017794005005623	1.9493511913094734	2.1004088639519183	2.179929629793037	1.7220479635672774	2.139039137760284	1.8279397954833094	1.7713751738521797	2.892695763637382	2.776468587291956	2.8015475589353085	1.7295112258604173	2.9000468422406316	2.5259243837858083	3.19452206361682	1.7674365596243755	1.7719876496438378	3.4685493213328624	2.5383481264912273	2.858560372939784	2.70018688239324	1.9518007065046175	2.8989611338412056	3.090769597866844	2.4650585143255395	2.059534353674203	2.2849679224082307	2.3871841294599334	2.940789376764096	3.383102143782687	2.856791744431581	1.9244428777644453	3.239737440865934	1.8219244779514374	3.963423760545103	2.9481528890600366	3.1225007651112056	2.768678782059855	3.2735363708033907	3.519831529118547	3.3620871240373558	2.1585193713672024	3.7139819736411073	1.8433244286117516	2.3998358639171826	2.7872560828651216	1.8873406560358097	2.422400719606623	2.3496647804487556	2.214067915136079	2.2564878354511624	3.0037637873003615	3.064889217839153	1.2848177675132888	1.9506455646976055	2.5481487950172674	3.5193774919897916	3.6105190668087075	2.812456333971546	2.1176202201263723	2.760518768488679	2.7695705841636347	1.8747276329126068	2.4381043381868883	3.3030996979886904	3.021757552262516	3.1490912007106213	2.843797937167919	3.03949205188591	2.422633227479832	2.448654320403761	2.979636855875801	2.9455270034400005	1.9734902851602683	2.58926033142453	3.4296836466094094	3.364170190584246	2.1683125334665294	2.875765283154777	2.6805792682127643	2.1738462495270876	2.3301527221105953	2.0355597982642504	1.9570553304441196	2.8675365736060403	2.8378188755771325	2.3084291408777156	2.9287826718569097	3.218505502368004	3.0756708778051136	2.1649340571227387	2.979056436306956	2.6541023311227354	1.935497777549964	3.177312808667874	2.21075153804216	3.3467188901929386	3.1598676533121397	2.510635992865138	3.1109778424671504	2.6206598826468017	1.8624988897637322	3.029905372530311	3.5960884509848943	1.5973825477511956
MIB2	2.8455080266691373	2.5857330626306374	3.1681225839151153	2.42574664042162	2.2863040750327643	3.242822572992874	2.5215933651113125	2.391294889763607	2.9273646251467764	2.8427724670578622	2.6469648496848066	2.3385419872744193	2.597497258558231	2.526150006727341	2.7113095856221783	2.2682046787926127	2.932710742519474	2.56280114616735	2.6587934151839145	2.5724023069588107	2.744397963936051	2.8595504372634273	2.997145880866976	2.5151346712372753	2.421865550455532	2.9244540440484537	2.7409768799697782	2.6068167009628826	2.693344716706027	2.5117958257171367	2.5825801258696965	2.3769499591728747	3.3355655586143667	2.869882656221706	2.305937842547765	2.51016383742758	2.571693759535893	2.8504795720890015	2.552113691755057	3.1020776846505527	2.6262101168339127	2.399743482908564	2.474914399523616	2.5915225790714818	2.3433610938085825	2.405301256780112	2.286109312412392	2.7969932068613366	2.187709140283324	2.5470276527811238	3.1676156208050976	2.539965262742227	2.5157464960609195	2.4899406720204906	2.456717960566143	2.550898247467097	3.2792390094072505	3.1464198221930375	3.188517662128951	2.2218351549782307	2.0110185817926443	2.666036606088645	2.832118168897443	2.932095759929856	2.4498472715784763	3.113152446864565	2.589946209511356	2.779472674174328	3.3760925237989787	2.7150240210645995	2.5242050958390334	2.6554769555359363	2.3360798530949265	3.0466860288574313	2.6721987939445753	2.62866363187005	2.7465676270605894	3.1367190096713333	2.6892430953644806	2.754770618529543	2.66265847340691	2.2643608917267954	2.3745060969070884	2.322399461647242	2.592926694651153	3.3605404055202297	1.9999515198532896	2.6514612292194433	2.2848402554181546	2.281810683936652	2.3406037311274317	2.616452714994373	2.701683282249663	2.9194672545578593	3.0455038405601815	3.085461872867405	2.8129283966849417	2.6249796295531436	2.5481206866783013	2.158070763652879	2.444827080867362	2.8541885045676367	2.4604873680570996	2.5275257196306624	2.5489589437673392	2.3677559851947643	2.624462977034403	2.462891998486839	2.425000999905358	2.3138891085780995	2.953118916055507	2.7296101259162824	2.9554333899187033	2.856604406186616	3.1011020607410673	2.190229863739182	2.7819834095621307	2.4676839115307145	2.8692861325885115	2.484134073049679	2.7784230793016946	2.8731643333947976	2.860497836934642	2.63082160855232	2.7841113031361298	2.8181553072476992	3.084987501345051	2.414768402469975	2.4945901737686884	2.3043062035989283	2.613773407647645	2.736287050732766	2.801527879063934	2.6418299242019634	2.6094490741627814	2.9322273744143863	2.3920197428400702	2.812114220507314	2.760158802522304	2.6841603737787376	2.3223312962859466	2.338778246645589	2.8794076487004463	2.6235356488102757	2.278331257530914	3.0372540413341995	2.390659988182463	2.5840488673602278	2.8405202050926595	2.59036232638961	3.0751880685701085	2.812588184080882	2.7372073177475933	2.666933639173334	2.537221486620104	2.529619691311239	2.7582351410089645
MMEL1	1.5576166727386749	2.7651687886502807	2.087301687484849	3.02677278966218	2.87780242805467	1.560696824330789	2.806983375502612	3.0610989663027715	3.6136694212226597	2.5000641271404707	1.8672657958557421	3.3803781565757967	3.0426659836286607	3.0486016365266533	2.738485165881287	3.4226034993202386	3.002716874439672	3.0176395771711646	2.513681420113412	2.5938836829375624	2.6181914962127033	1.8066414043625496	1.8779842827534918	2.509355926114016	3.877576165677113	1.564898530722236	2.022818496497872	3.1922247207838153	3.6871781370245826	2.9205901921042163	1.976873746328321	3.4800266498296435	1.2570085567629379	1.6726951744119072	3.4092701753725922	2.4926703255907414	2.6833823897490783	1.7713580789351275	2.0972748378995454	1.4370616015459197	2.183764644202864	2.611344707377353	3.058532943321591	3.127273658295694	2.5815739197547796	3.0384680141705993	3.2568384289812746	2.4472510422830207	3.2802443175975458	2.1570870548017194	2.1413530306160498	2.1950840484812177	2.8971373638247537	2.529363392487967	3.1535825251915064	2.576277932745785	1.276062597900101	1.5947829465771899	1.2799989733743924	2.7932568060403695	3.657563729054368	3.4911893877641997	2.8905902281746485	1.591639365429582	3.2460758635279348	2.164715523296615	2.750685219995112	2.407391582247448	1.2066879271988125	3.4203286468073633	2.4323919556458957	1.7626151310868459	2.892813172156179	1.552316606539468	2.8935289694102733	2.70743458427792	2.192948764766705	1.219475276078818	1.9359230408533525	3.2023915332252857	3.2107877099810036	2.855808746536087	3.533885242379703	3.4488346079696988	3.1581197344035568	1.5914659827252642	3.262501565864349	3.5962842726408915	2.8937670449662543	2.3471205939674245	3.6364243449810445	4.045732872491696	2.1305707631590356	2.0989756899728134	4.358240947966406	1.8395633098285828	2.1897641260718017	1.7823141672164118	1.8970523271220314	3.749689784907832	3.0530687906832066	2.1870543344241278	2.963850216095212	3.897459249518512	2.8010959034393976	2.3583094742046256	2.981481164148251	2.536531002390465	3.3351222810947263	3.8097391030412955	2.7191818578231124	2.781062469848058	2.8680212514594503	2.1908221406608273	1.4409363731723805	3.306492564395529	2.4647580088082544	3.249513967859346	3.230203860057796	2.6636143083968915	3.0307707530204033	2.8616427450876403	2.181431894658898	3.0171399230099545	3.32029648374813	2.0047489180787315	2.5202915962600567	2.8979410053039607	2.974996733780466	2.832784045711023	2.367685762975702	3.3898552156091313	2.4875100024052887	3.163816305897197	2.385135617292149	1.7642405842262154	3.444326405314758	2.566191492195309	3.2649661926940974	3.176034924792071	3.764180212583731	3.495171428435224	1.5866988528608272	2.1429426236855758	2.9858325716095315	1.6966440040453683	3.3478716950896805	2.589844928059834	3.299462150247019	2.2243141438990883	1.3027501322730846	2.6606470507497444	2.089396465237932	2.549109541159596	3.2835726516225034	3.5010354022122576	1.8780591122151356
PER3	2.4063524960776284	3.064223133687834	1.9949532906379635	3.0464218793752083	2.8725034847177975	2.210623358313662	2.92079358169058	2.6213477197668906	1.6171510448669206	1.5062738726772886	2.386403955694763	3.2005210909504305	3.165279811328698	2.920046541490127	2.7711923715344335	2.5999162514312646	3.1476768313466996	2.80850633346664	2.8611536821674024	2.711513412620215	2.7215555254055928	2.422817260204313	2.3122348951439435	2.5974634821903484	2.778003032855633	2.3728485824299086	2.5736126237854515	2.780973566442489	2.978810595301283	2.9999890592290415	2.61421361343439	3.5679670922369704	1.5551568968766711	2.0949789051725616	2.0356626718364774	2.9024690310005536	2.9824433318409014	2.5769571100036273	2.7835104940939575	2.155891345209365	2.6749044808666294	2.6250062484784977	2.9628634721799183	2.245470203454871	2.7367931868682986	3.0887691950501206	3.454497098342322	2.3829558286997052	3.362879681622291	2.6432205986426847	2.448123520864133	2.3140563901622397	2.7985401987967804	3.0428686080018017	1.8354123268980558	3.1722336683020598	1.7641071984063343	2.102860072217986	1.8610538235546195	2.713930836587619	3.6396711639172614	3.597122801893148	2.802162851250089	2.1057881562828014	3.0833900639388054	2.2753763667918885	2.638883724347373	2.1453040556916134	1.9836332255707874	3.2503402429482535	2.6495273268084483	2.417806875332838	2.9660542965849395	2.116304053449665	3.0529999366098597	2.9659858529589784	2.6039243188689603	1.8283803811102861	2.585860937405304	1.2434359147728042	3.3026585314043886	2.804377653718426	1.3037330444373492	3.333114181247309	2.5209603535088756	1.4768020679152825	3.0777693573722167	3.041952776973544	2.9613712740961655	2.859386782763774	1.8380795267181773	3.67833730413541	2.516158586911883	2.260002792314057	3.2240975168382455	2.439315795448162	2.7125778069556636	2.468775667690235	2.863685798333128	3.7665985484521496	3.515203324999921	2.357412181361908	3.18746362165597	3.120501126699674	2.353221161057714	2.9212271271198724	2.4445922345978657	2.7837275572844593	2.55952661472653	2.706159807266085	2.837143570573341	2.100718730692631	2.301265073423911	2.3751231013216882	1.6739273415667542	3.252504316359894	2.393891587949579	3.357653347791765	3.1166303325764764	2.8134451323617586	3.1934492673989707	2.600307501415486	2.794976278196061	3.0793945639276457	1.7876952304730582	2.51983174405087	2.635008233750983	2.999027146356699	2.5087895456234617	3.266504097812179	2.661313759594973	2.287932716552914	2.9676748127143773	2.1269921483370853	2.7639610415938	2.4013147183606587	3.6084502758633596	2.6862017403326264	1.9549550561235123	2.9656442988749125	3.0350106618033266	2.5178599800753245	2.272713034979916	2.505301345207472	3.064079816858394	2.460404858790034	3.5191268567845047	3.133948712133025	3.1948384562329784	2.2965931238851973	1.5379151590214348	2.321827920257038	2.55802645226166	2.8417992698404904	2.8030856962537705	2.4643166118098185	2.3768622531239676
CASZ1	1.7624287112992891	2.611662732067749	2.8909710209502184	2.7803069349074283	2.3236736524589774	2.245568271228396	2.6880121378404076	2.6898628921455128	3.982111704137669	2.8932173879509553	2.2401885182461814	2.749880167070054	2.855300212765472	2.696153114905622	2.7704239711937158	3.0192678300149858	3.44538984129882	2.912621665100565	2.393375488543042	2.4826253867845773	2.8965060233334916	2.321374027754898	2.563191355012464	2.430081537176479	3.204417771499039	2.355510099502346	2.205331983406797	2.8720428587595763	3.279520904073344	2.454619941619295	2.0781974095036366	2.9277003413521117	2.4337421458117623	1.825944441845812	3.1355766061861714	2.3909259570891206	2.7355634015009347	2.009922984504889	2.0175325355274327	2.432129107642225	2.612039267816774	2.527205110330664	2.7085267595550184	3.1845190525760136	2.472126942905493	2.7149618675848926	2.550141827367039	2.685293029603188	2.4843019139154827	2.39902433611732	2.748690488216422	2.17583140575362	2.7087921685478453	2.3454181832732015	2.9484762036036387	2.414633300004765	2.266659008176888	2.4618754600796797	2.3736087334334885	2.244131567387309	2.525660552036854	3.29743932685793	3.21162958567848	2.2432984417509187	3.0095874636766675	2.783564167384535	2.5843839233867816	2.9070451242420483	2.3779939690969703	2.9818692575168986	2.3252751793127144	1.7005098851462013	2.6290493987858197	2.2145014264401754	3.0949118150254016	2.3921209723579286	2.387204881695527	2.00685317622667	2.1111291927040616	3.6326892623920277	3.0019678836003925	2.464806506317368	3.4094135594922457	2.875331207505275	2.941837026639202	2.7481038309020143	2.173406651936938	3.137635638728699	2.164107403897776	1.960567295202092	3.169894590313759	3.367504418978474	2.096977835772243	2.5515439309904733	4.2472941375757065	2.7137463810349463	2.3813879911729403	1.6027928613492914	1.8987418724904082	2.7505245357470125	2.475921041269815	2.766354410625957	2.671521006314092	3.32108714900703	2.8587234596245343	2.1610973210630697	2.931991472809579	2.360119100680025	2.9226390833097886	3.145702894538097	3.055611358214069	3.1109553254325215	3.1843621533611155	2.380286659556381	2.2778111578018088	2.67263349776682	2.4038565738963125	2.6407997837202237	3.4317948697062923	2.595589833510731	3.1145072166723518	3.263312068364455	2.4993342784619945	2.944895358758433	3.348104974301645	2.3491779589108917	3.188833460753364	2.4741016887726976	2.534468139263449	2.501165143917893	2.452773427231926	3.291999327838368	2.8659944786011238	3.0676518293949027	2.147093246859875	2.0595210355564197	2.914532122977139	2.8233188315339546	3.36464378359403	3.0227741852132537	3.0843370331058355	2.9561494178312877	1.804663931207544	1.9987980472638336	2.455645238500495	2.106706831408215	2.706355814076616	2.4909657639694767	3.3214880144540784	2.069590274636743	1.7895461810478392	2.7597834043972647	2.0256239210165528	2.707530989720179	3.0980722867187143	3.2003560996300595	2.3809747510675643
PRDM2	2.4444558807372596	2.460892826635809	2.8319299496111436	2.4911083703497043	2.2155941725634625	2.695902861599067	2.490822340720862	2.3872584319532835	3.3769790565505176	2.885231250906998	2.3887180981781397	2.340822049902538	2.585653394041352	2.374634150990037	2.4361234575402073	2.7770584348417784	2.7247699615578562	2.456944837904888	2.495480574622948	2.515544532664996	2.6189215467385702	2.6724316588835784	2.5698625076102926	2.507622369569043	3.038384007284544	2.7186369750639208	2.6570680486785725	2.5177240839866277	3.2202048633617233	2.514998103245122	2.5259274783261225	2.644138583372266	2.834329299709324	2.3586149758042323	2.8431748609646568	2.7718650854236055	2.525981994197273	2.5954157953705432	2.4793258669495004	2.761257902506074	2.60269670210544	2.415585455285378	2.300478830874855	2.7457634814136096	2.298201729299946	2.6115119804393196	2.574096440688413	2.597084245525608	2.363553097027494	2.3100222678978994	2.6912008043505407	2.232087697025917	2.4030521608151076	2.7470016928227814	3.1331453661583746	2.684032863692998	2.8337534305432386	2.6380317838869694	2.6184652358964025	2.873345222787902	2.66047976385888	2.8437830772934642	2.6763669346867	2.6648816308196683	2.6280856647716746	2.7140592130319803	2.472212092600653	2.94439236475344	2.7451980449802154	2.738406038795856	2.5043184213561975	2.2802243497634533	2.5144560575448143	2.7075474105866317	2.4908109141775268	2.5405169577478395	2.551943325782919	2.5968629165760646	2.4843957281527853	3.202296512440647	2.7320113180417946	2.1891787291129137	2.9806539831580388	3.0919477792316767	2.667767044851753	2.9775100405078643	2.1812407839450714	3.03048776040782	2.4964520232440113	2.2633960407287246	2.8850779866108556	2.893972824288093	2.266812410650573	2.746227785414343	3.210192209579795	2.730445143118821	2.644306195883147	2.3420773517113886	2.5083584891760786	2.9494768032917005	2.821426580863193	2.6408364579808974	2.7535324644238544	3.0321950635426567	2.4937480498009785	2.864810990735022	3.119493510656862	2.5413342123993656	2.4943607399446823	2.666838449507298	2.6751555823339026	2.917885165838011	2.89141227389625	2.5710297926312986	2.7339331928653254	2.754547858673173	2.4993266533321368	2.666610608497332	2.685836549490024	2.4083687230492683	2.6355969688684384	2.8496633451581816	2.577837482980431	2.5724571756075423	3.057308915582037	2.6759535967012673	2.7259939909806192	2.3229917609608495	2.5738910716368464	2.614707449162256	2.3672218848067685	3.1203501650525247	2.698581624654507	3.1366082815554526	2.85020801992194	2.779186877920887	2.67664127795164	2.552922604261627	3.2369423136653075	2.7743088412470094	2.8303750789487783	2.764639347983124	2.6309758138001675	2.3379941742150003	2.5830432151408758	2.8116728404537557	2.608540247871456	2.6551687254597836	2.6895521427222127	2.371584155456712	2.5675874520998865	2.6402971800241555	2.5361167469632284	2.8619015970646324	2.7257343734677604	2.69992879383305	2.6726011512851318
IFFO2	1.9632589715337692	2.837580365523759	2.6273179577038297	2.894853080288035	3.126331956100308	2.1246082565721456	2.880654599311651	3.115790155746005	3.7944802613389523	2.978649081074975	2.3009035806731366	3.269246545318918	2.9548006876280626	3.0950736837055466	2.9515108072881526	2.951473980925494	3.1093487992779876	3.1991623187130678	2.593321801212551	2.7590865074086053	2.788393364236232	1.9976702546643121	2.4828994220672755	2.599034491957684	3.286817567208204	1.876780849366497	2.0832304516708033	3.240578996426237	3.014255068231787	2.7924083674124667	1.9509480344715113	2.9758255846481796	2.1673245596504196	2.3806116195705482	3.28698397641714	1.9637946711500225	2.676044604143788	1.9041560069858574	2.003323164615444	1.9982317396558735	2.363263103670031	2.6436984724988535	3.242852695151106	3.284661559351685	2.727149794143415	2.6932184800108163	2.542917419970597	2.8606123448411256	2.8751565799153105	2.444078716427122	2.58195393613579	2.7796694082701205	3.049466534820221	2.0203178994631186	2.7603857159252656	2.115725307844734	2.016658296843671	2.329248894244945	2.170882335964614	1.916916646464349	2.5556491589996435	2.8877976527163067	3.0685985780566094	1.9389218248763722	3.039862470651189	2.585153824748689	2.874773846204258	2.593184007022529	2.050262384943707	2.982590474201504	2.3373644847877144	2.121406350582278	2.796662350163274	2.0838511304639424	3.057525824492305	2.5472962672873716	2.366349770913073	1.9969882270037267	2.116243321829943	3.6600936326062303	2.8509921733450763	2.9894016214581933	3.7417147520839644	2.318496036252933	3.1632216501668613	2.4685617865751897	3.1484361589680963	2.9201337290179383	2.5826459289337427	2.319601865353736	3.6525956596509555	3.1685459570613905	2.722438568582178	2.326174993815037	3.956291827329391	2.308047712701112	2.3146083515479314	2.010658089517966	1.6898403537423827	2.3734102840795908	2.1132479009627256	2.618106702695346	2.295676910680153	3.069396709233223	3.2272875306444186	1.6166610226235099	2.529572494152599	2.4825952282956676	3.227931594002754	3.495078152356428	2.813956624969124	2.755572909404379	3.026207892677437	2.4932939521862783	2.1494225367340323	2.5845242702979085	2.7770397476524895	2.559814678585929	3.26303387841737	2.761576264193758	3.064235766145301	2.9005785315062984	2.3791391924301566	2.9018171382390663	3.359803610883275	2.0333839400148728	2.897442669035047	2.9107672603688863	2.995188011941337	2.2567025471512903	2.690806955270845	3.087298256656606	2.5062645180753362	2.8812701773544975	1.90359653217834	1.8496867328144742	2.744805861120408	2.8094098748416023	3.079989373156495	2.9097316384566674	3.316455576189053	3.122717339208458	1.823679770947558	2.2921205434446503	2.502888359585848	1.8586476383564294	2.8341098936452953	2.115479049764302	3.2887533643620546	2.6525145088597237	2.08192992291597	2.9920037544560953	2.073063069664101	2.300848526754477	3.2434856557639264	3.697003992988885	1.9462333038712618
ALPL	2.441281070117775	2.0154417374480307	2.807871785511477	2.220281506644841	1.590837228208992	2.5031600446795212	2.316420433766622	1.5675736944717413	4.061093847653769	3.298960678329693	2.685173247420549	1.2205165005942331	2.1920045371407255	1.1686579655128562	1.427645896396199	3.180561701183534	2.190407463394729	1.7397882022551572	2.0915549345715765	2.4676303715957437	2.527216831809256	3.2898383598036123	2.5520898825921585	2.6075605218970566	3.2959639084808834	3.8440451182647957	3.205042891245892	1.379687788235355	3.62255040967836	1.9756178707571375	3.062556431772007	2.5047872841911447	3.479287002090379	1.8111192470177335	3.4871677514447805	3.6165607088875302	2.500697123978642	2.8270687868473576	2.7204144870620217	3.7508424149021535	3.5361044005634974	2.3889793820255343	1.1531118216558873	2.7617822795459466	2.2047978144482943	2.7072865010528875	2.3382765976792266	2.414390836778771	1.7841753489908676	2.2379216285215757	2.053302043821443	1.7488414118297548	1.6924810021957195	3.600667130244911	4.378004699957639	3.0947890553170225	3.5384700835187477	2.7650460616237007	3.001878680914701	4.222519713061432	2.9234340310429636	2.505151630186392	2.2378970101982403	3.235235936718431	2.5686933932773925	2.234683560223553	1.8130669612169614	4.204565244989603	3.102603659523712	1.5911020823360496	2.4430818946579302	1.8542714550836163	2.8742304607435356	3.2852976632768054	1.958134188501556	1.9111445867867156	2.536264649998011	2.8413087003994972	2.6988211182137425	4.398166306531812	2.2998310860983	1.4551349678848777	3.7583083867340608	4.370941243235543	2.1440370494535252	3.661625854929483	1.5401971151155571	2.8451038283300445	2.463644191934373	2.2883460986251616	3.210879083062675	1.7666344658299291	1.49968363734363	2.978865093705695	1.9190370503426186	3.1763522138997136	2.8091976152657128	2.1259187486804474	3.1197492512412732	3.668874822934381	3.17449127353505	2.9371067767531445	3.0728008275099663	2.809642272522878	2.323830402924418	4.617903975963365	4.28303208816149	2.8988231348855633	1.4245511320330175	2.0043386509409054	1.8663201265761948	3.4081585900294358	2.565404896692111	2.1651782893017835	3.322159846442426	3.58903510047366	1.6174678455479652	2.118175078817969	1.7047116822204615	2.1589025984519465	2.046608286519971	2.809742647847731	2.4601097309620314	1.9709793803392626	2.9763122208333437	3.0173355114488465	2.224353912464101	1.5128191073727102	2.1396042202921595	3.2562165672040284	1.9918385509036636	3.3421747012423713	2.960022907626056	4.020654185300786	3.6579966324033752	3.379612123142684	2.4735029690538655	1.9803584944001724	4.063417391591966	2.3831355788363537	3.0385277519210825	2.705595630160056	3.0249282780778937	1.6062143039971737	2.845729900878863	3.4081569621982886	2.31116805073898	2.760541328940861	1.6687774835600608	2.0163943833191844	2.4465049486593022	2.1045593131386506	2.2050424011816387	3.8400129329223986	2.7299144709507295	2.312596467528868	3.436484729519706
WNT4	3.1525100234829813	2.93826175871055	2.7009694542146674	2.701708302044291	2.5864063895109797	3.085004845696126	2.8799091430316706	1.9918047370087764	1.5952975232668516	1.971549293589371	3.206059485961536	2.2584516786983166	2.851871486613845	2.1921267287047272	2.4602131840037957	1.9969082111012801	3.109726872752579	2.4803933181618083	2.814237109758539	2.8384613067919644	2.929665035656732	3.2903574675666976	3.1954524119379166	2.7384929768972457	1.837041654543029	3.7421813903327728	3.1724435804348228	2.0131875916907704	2.255863621050374	2.507554093318232	3.1299604981040217	2.8836728381116696	3.1933482773384365	2.6778909919715863	1.726031558666004	2.994137855829682	3.0565554136147792	3.19270379619313	3.051172048622585	3.714061168595703	3.5800068834646734	2.611907500688225	2.3820048285038276	2.113737739514641	2.8136469051831363	2.7413851963613274	2.5554639178723093	2.712220486147685	2.4810745382485155	3.078741030722931	2.820685459390799	2.622856834446742	2.467865800802583	3.1597192799203553	1.6765644205800074	3.13397563567551	3.294816634049591	3.2697301598300155	3.392577396177058	2.4814284015285075	2.4518619912032555	2.8438574902808167	2.7809048938274876	3.1093410982155736	2.7182104854591205	2.6528383465752334	2.333656195146549	3.024817723211399	3.5598212760750565	2.104694866405304	2.593654579892889	2.759095608461335	2.984985977244004	3.306925732018439	2.997079679033416	2.516768738837928	2.959190977434021	3.134673028312361	3.143400686608054	1.7559306078985977	2.7223052174498594	2.3922874218081	1.1284909449051697	2.7872424136329763	1.9922099438946872	2.960295773634291	2.2483468881126436	2.0537495929062315	2.4914814131341267	2.904484854167379	1.3032300425392602	2.0019807273193946	2.7791603507410363	2.801726156599213	1.7885616443761123	3.5454191173721634	3.1561596912818404	2.785648491555274	3.339422827654323	2.62890519434849	2.8649978249253465	3.116143723977636	2.7537864122087234	1.859281314798291	2.495153214576397	3.316369407466237	2.478509165660157	2.9504152085902016	1.5454077242122972	1.5238153695509675	2.6479244167981677	2.2220075942232715	2.2028660912124405	2.5872364106593078	2.980941390085996	2.8223660586421007	2.212705466589554	2.336664591048042	2.637874996407696	2.7859799435715926	2.9728445192387607	2.643855799178568	3.2145773548179317	2.653343890696433	1.3251582688612422	3.0240892985656807	2.9411151822741535	2.493887005238893	2.0414936675192896	3.1177898167583717	2.871226794390688	1.7744500310155216	3.3737311663183713	1.9959296822790042	2.856724728335045	3.1402579453470154	2.7614330773979314	2.7224379040529403	1.8469646862857283	2.418500849120817	2.2880478341872936	1.6889395923960924	3.0397602774749313	2.3802555461470734	2.6407369233671805	3.338196175814939	2.7634458649834235	2.931601418483233	2.612296513703781	2.499807872135289	2.4757565341196766	2.278974316618845	2.5630390619154593	3.269894043084628	2.536878288875736	1.9946602790183932	3.1654459191095308
