ID	S0	S1	S2	S3	S4
10101327	10.744388315992344	8.740932396173072	0.00013243994924438596	27.227927071358277	1.5380664605961227
10101589	14.924563586087181	11.013639706538108	9.278236261870239	7.704564490673145	6.412283696993993
10221262	4.2150232949046903e-78	16.20859588952818	1.9282495399865933	27.58353707043393	3.270063492102235
10222853	14.924783531517077	16.604272987270562	7.6940211588390115	0.00015944304296318496	13.037516884034494
10248033	21.57763759597658	12.524040905203101	4.872505517574618	0.9408308045386654	8.515245709484862
10298957	8.201591742697907	0.041112009083688124	7.8430599042412785	35.69756980388693	1.8892385748045236e-99
10435090	7.584111827907569	22.568265336380062	11.36260776534486	0.0998061545752455	12.987308970640703
10684501	26.596453513157446	9.859977584600774	4.851797034933386e-6	2.9683134556495947	7.048335590677022
10866165	4.119170526118218e-8	10.290095748241228	28.587955343791577	4.492835613124419	11.187235218680803
11157783	7.897713072245785	6.998251587532004	4.103004625103672	20.673512435050306	11.548460553725057
11319389	9.032077012778219	12.081816562757083	1.5572327673975354e-15	21.481719301630164	5.879886989068675
11326252	26.20827982238895	6.010840147055984	7.882766457633652	1.977510722582978e-48	5.201376413415831
11327005	9.15774823067962e-15	16.579744637211327	14.261269823105566	1.6950991414878251	21.49148254490044
11345331	16.47746270614314	8.167932423660302	7.859419844609492	5.584701764856237	7.427629530912544
11392518	15.352052796774027	7.558754053480363	11.86947091304742	9.271253901040252	1.4035798071706362
11413170	14.328137755048282	11.000531578989449	10.947719727969735	3.2861548973691122e-52	15.342610422005624
11453772	1.1664899988800952e-17	17.71697331193431	29.041883424390008	0.00025293868214368965	12.178939515005366
11606935	9.682338996279357	11.487974970470077	8.859108038223887	1.1405287804449701e-10	11.513707136474897
11616707	15.904351329322415	8.323424858783799	8.43209174889989	14.446938819424213	3.782714350845255
11619606	14.102949125560226	9.11465055413891	10.769525834310985	7.7669358624796025	11.720266830229043
11652071	18.270118332249343	14.156992687409138	13.238728714698825	3.447516830794711	4.3391093310488955
1243685	3.4942230381569237	4.9938005459599255	7.074527732769499	31.444915403429526	4.594815112726965
14498577	1.1475572205171123	14.884057248205224	15.899848686979668	17.36084510817588	5.397155966188429
14641578	14.837480763124388	6.026720099378969	0.22432420777832307	18.390978775587655	13.36593667439211
15387421	22.325923961138884	8.38047168908375	1.6275590064941108e-11	0.3395060674562759	19.77640030451657
18414513	6.312230373598885	10.193050325165943	1.1879182676890875e-31	27.091633292183545	8.844476654186536
20112377	4.41260801849665	10.328679322757075	1.8924147825395545	21.283737190990603	12.651258217844319
20120255	27.486267713461903	0.22794961352414317	11.179123581040757	5.213094627132842	9.553721499584668e-72
20124619	8.885157014862255	2.6755963624413592	19.783268235757	5.8389659737560695	17.485737297601403
20139562	16.436134179701693	8.347881571352437	9.349502972137328	10.929577773946319	7.199951193344447
20147440	12.703083157009218	4.619367257010258	6.28120012886002e-14	25.219654309601523	6.091174647782797
20152393	16.70159603069662	9.477437668011785	8.647411840597718	3.2504441546515544e-38	20.48810021546073
20156469	5.165977562106073	17.648468804154767	4.591761776454604e-38	32.89754687566011	1.9828451487274908e-15
20173942	3.422132605857683	13.212031057322694	4.886837125289486e-35	35.1698385867348	1.4076620490450812e-19
20185860	23.774300122375177	4.328290005037071	5.077641176307042	6.590293445510585e-33	13.165476973390565
20187042	6.541198267134013	4.226734924673151	8.226188932098937	16.83754937645323	16.325947108130396
20195344	13.036130285044676	9.666527369388428	5.7212705251798415	7.349669248772891	17.243350039038162
20197364	4.352221922686563	7.442803663013208	4.971855261445405	31.04971558708823	5.874556491364292
20204538	14.022089110354266	1.0080396295620726	2.6141613562803805	24.92688912300935	5.827576668157997
20214850	1.167554502300027e-22	15.675979090151866	7.338783139133017	25.70366793543878	7.519875143115187
20225925	1.9440476212919326e-7	22.288347281268514	7.465784137819718	10.472807189020394	15.392689381913904
20232474	17.07868530464109	12.579709821942302	0.9244241060553827	3.705680933424462	15.954474918238002
20242958	20.43060515406673	13.19279055745583	9.090330690483416	3.0286160266709126	4.3053178174574
20251553	21.68759253102436	7.94642115373514	5.018704977211024	3.4568017057392115	11.935012023490234
20252720	13.065451004601083	15.211816360707695	0.06713626710757592	3.3109161643045875	17.00032167242726
20254902	9.973447827623646	6.521514337072129	12.10980628164177	7.66668755961543	16.49310794095482
20260284	18.59514141684769	8.662776805904524e-11	7.166643898824799e-15	5.670741232446381	20.0284685979012
20267709	12.786916798865938	16.037655727304692	10.018620611027472	11.181118636315475	5.363589176733555
20271359	21.750264650937876	4.584170348648741	5.978539996609419	1.6580925821188326e-6	14.2388660323752
20275399	14.672167658472656	6.275262258037781	3.966494932092198	12.204796136195037	8.580494707477888
20283691	14.598179329860596	3.986756999609049	12.009890471126763	18.78009275376738	6.606481416964615e-132
20299973	8.18120169716084	7.887758220321797	10.784786422024665	19.825777376789762	1.3365709361622586
20358955	14.320303818706222	10.384527484432017	13.974044580511567	10.317750334331235	1.1121572534246975
20371236	3.3095797228932167	2.8770840713051533	6.727872056282605	19.974408795940423	20.474076775595474
20376029	6.89431773944387	2.7115850014260707	7.965952731875289	17.143184731405896	18.29351650215364
20380417	8.946257661811915	8.684360316632093	8.905343987973179	14.115026563431146	15.344436790204531
20390027	9.05843247774792e-35	15.032279178937667	3.2045690111785484e-13	41.074610414945624	0.590706597322722
20447343	2.590417931396943	18.73999872615193	9.23854142715619	22.44200421455583	0.023663298939762715
20453625	3.752724022521354	18.217830480296794	5.615282688064861	26.947337256279102	0.00005614630315179849
20500815	1.0591953548622547e-43	9.233740936285831e-79	7.943061595955692	25.033050477988315	18.454698819178645
20501668	22.58002804220117	6.532049607359364e-32	6.318653759784578	2.131168308475753	15.453912785325045
20532115	6.063795055599818e-27	8.474658457760516	33.651608130438646	1.1028827668348792e-12	14.83325901143321
20559562	13.38346966369179	13.970878394845183	16.216165778341303	5.513214927507152	4.0446653106885915
20561642	9.772728014628038	10.507649854804617	4.8451813734109835e-29	28.275261915984427	4.009231817021296
20594407	13.786251495821428	10.838189916719852	16.999793478473144	7.308388872631617e-60	10.497779192334153
20630946	0.6827589820977849	11.533078370972309	12.639277379867108	21.61024190936191	2.3587128257778045e-32
20674902	14.706973794637381	5.276061720964308	11.86330515647222	8.7817452514444	8.796681616370705
20706215	3.2434365527416595	14.067797620382064	5.29896939609321	16.872652719583137	12.800365090116966
20819999	9.074241358187814e-10	16.843525817101366	3.3052227256129183	33.5446372968581	0.06692223518629295
20865035	13.251645674704776	2.493591366439623e-25	24.59850454568132	12.36931778764329	0.03667913639985025
20892128	2.0538547345824734	2.5535367249361095e-84	17.374634151535425	25.334448420843437	4.142897917620245
20898476	8.84265541680352	8.527973939328248	3.5069164616204733	30.800873240502717	0.07882663185253375
20906079	17.54750033895328	16.584752058669086	6.78607712211471	3.990547193489341e-7	13.92832153821917
20911508	0.015576706612736135	14.886059189987208	1.379798871823319e-9	31.779106914272315	7.358378828525622
20914669	10.902415380631606	18.432781983120197	17.1407602168822	3.445129451117113e-12	5.651247670632791
20920239	16.46555267594775	3.4440078780120786	9.12861427098116	19.704828311883613	2.138128673579174
20922259	17.790841271981105	10.053683127038683	3.0983638017454576	15.109614176820344	2.3840524722740004
20925996	3.170319394056001	12.405674862499517	0.6501435232076767	36.78168247734084	4.1023327792688e-38
20933324	11.7369553056485	4.732746527291479	1.6230465689023466	22.419805854424784	10.486294284200698
20946545	2.768433966093522e-45	20.162445432279434	15.896919473414084	2.1082081382103803	17.71748236921542
20964295	11.3213261343345	7.115061873327601	15.097863164769151	4.640740046181	14.993017110110205
20989910	20.11738018820225	9.410782522191948	7.331892375105638	4.588278202707118	5.397014638382191
