	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27
ABCB10	0.0007066205946179577	0.0011145170791265542	0.0006404066665948935	0.0012729325458657383	0.0	0.0	0.0016029078420792978	0.0008916855234696637	0.0014102636344771042	0.0	0.0005988179200359429	0.0005151698855474225	0.0	0.0	0.0012245160469146672	0.0014494024325574797	0.00017066655216854183	0.0009898220263402046	0.002808863634826677	0.0	0.0012628563612499834	0.0	0.0011714927110571436	0.0005647162797265692	0.0007927742982633131	0.000990599677793768	0.0003963462469581005
PCNX2	0.00046032848727436216	0.0014423831399644463	0.0007499541161503433	0.0004237645381937895	0.0008859077289334453	0.0	6.852751225068393e-05	0.00025474567055691144	0.0009476195422163745	0.0010408032219159605	0.0003714215824443744	0.0005348437293822705	0.0017526579445985315	0.0011434283825667707	0.001023687494996319	0.00018991640904074733	0.0010772272346026208	0.0011821603813608683	0.0	0.0018774168206146327	0.0	0.0022928160465203145	0.0005215475598208517	0.0009745385809004833	0.0006930406202398353	0.00024437485929293325	3.699675535054937e-05
LGALS8	0.0010268270710725007	0.0002138705116712783	0.001057646618075443	0.00040946397096011054	0.00031047984003310867	0.0005998658370312528	0.0003832503718321404	0.0	0.002663806344172529	0.0014026340355935871	0.0009405635076113926	0.001118449851053894	0.0006343899284436666	0.00018825282985465312	0.00033179993728068706	0.0002266885359820192	0.00015022192113753213	0.00048421647490881864	0.0009289632338715223	0.0009417504292563547	0.0011256835070143582	0.0025191635491552656	0.0	0.0	0.0022926537018953495	0.0	0.00041079584090234454
AKT3	0.0006948321705816602	0.0016765348783649911	0.002975882979783177	0.0	0.001379357825512789	0.0	0.001184376452896239	0.0006465091625422599	0.0	0.002055070243739046	0.0	0.0011357478570926055	0.0	0.000694252923063447	0.00110800603961329	0.0002530551117017952	0.0	0.0013186654851819195	0.0	0.000745795750354235	0.0006249253434711532	0.0009397614513806567	0.0003009040025424345	0.0004374163169478322	0.0	4.226052832436713e-05	0.0009692777544902843
EFCAB2	0.0002871080528489683	0.0012930605883391072	0.0	0.0012828716384076116	0.0	0.0	0.0003690228566392438	0.00019261554933230662	0.0011651949251609726	0.0	6.751712449754603e-05	0.0	0.0	0.0	0.00328438571152755	0.0010101487610083562	0.002304006134253334	0.0012801702226166796	0.0005397341188312749	0.0014814972509543318	0.003038124829783438	0.0	0.00040077786428352377	0.001424358674207045	0.0009253815929026572	0.0	0.0016249951577453057
ZNF670	0.00046710739493867543	0.0011260456629580077	0.0018168886607554072	0.0004703705682322886	0.001677604737100547	0.0	0.0	0.0003173420858873137	0.0	0.0012858845797425237	0.00013285249437698077	0.0009727885118017243	0.0	0.0015574350560094128	0.0	0.0	0.002365951597433704	0.0009254126437520938	0.0002660250820282597	0.0	0.0	0.0013388006231102654	0.0010751760215006582	0.0009209062825858281	0.0019237762539059766	0.0019291942701641545	0.001525115917095544
ZNF672	0.000424146995934889	0.0016095923353229627	0.0	0.0017498248391739132	0.002419773688411739	0.0	0.0	0.0003431935186211818	0.001582892174698456	0.0008625353479177185	0.00021034819519008733	0.0001964070130843906	0.0007488492863338019	0.0004527421895552336	0.0	0.0	0.0016844650019228382	0.0	0.0015470569181184855	0.0007073722582548629	0.0008402728841069914	0.001777740138093158	0.001456414499603813	0.0008449782503328152	0.0	6.089035592550154e-06	0.00037217232142252855
ZNF692	0.0	0.0008992405191057814	0.0002009992017520154	0.0007393133277403039	0.0002507208687014449	0.0	0.0	0.002931795527911634	0.0005786036645222591	0.0	0.002417752824999711	0.0005818983374410565	0.0	0.0014894787403992105	0.0016313337636841088	0.0	0.0005818509243272399	0.0	0.001747891635422999	0.0008278379798761416	0.0011990612611089161	0.0014091930820322662	0.0008629491527602137	0.00019157268970824076	0.0012336122955420303	0.0013660288518866975	0.0007417841291783362
PGBD2	0.00025462852142075533	0.0010966555598012258	0.002027922402502076	0.0010399282194108552	0.0007860186755843385	0.001447846824885575	0.00038339215850714266	0.0	0.0003228566337470498	0.0008096258738902755	0.00010332829595357963	0.0	0.0	0.0006349144105422856	0.00105601784592841	0.00016146190585259614	0.0	0.0028419882163799285	0.0016048714613864806	0.0004569933400081268	0.0017614906602450775	0.0	0.0017107904216676088	0.0004843949485135468	0.0	0.0006551526272983771	0.0008758299981383276
EIPR1	0.0002950833980874181	0.0014405856126177153	0.00022075566192697547	0.0012619534319413112	0.0008569810474794629	0.00045989068332564294	0.00030433861780731163	0.0012830617580555659	0.0	0.0011622568725996462	0.0	0.0	0.0015779567724750112	0.0021725165455531697	0.0018726359099518722	0.001166817077528372	0.0006273362050980191	0.00019291757694230607	0.0017548887662799542	0.0	0.0	0.0011269844379902054	0.0009040670708023192	0.0007055168099552542	9.947285870593378e-05	0.0	0.00044201518609307116
TRAPPC12	0.00012286840109773517	0.0015130976917083164	0.001936962085343827	0.0007302971508182868	0.0007059227346469468	0.0004015634491348495	0.000687373124378658	0.001618407488197147	7.093609268939648e-05	0.0009480186920867214	0.0	0.0	0.0	0.000555592362456056	0.001842595359579744	0.000640591481915082	1.9627683949156717e-05	0.0028202251208078737	0.0005355944494001292	0.0006805842280344064	9.235629255755793e-05	0.0	0.0005161781787675435	0.0014674163394466377	0.0009393333674984502	0.0007661288482232991	0.0009000812336503124
KLF11	0.0004202504435402599	0.001601098047232572	0.0011190623460326434	0.00091636269818211	0.0006785270448236444	0.0017716230881528235	0.00038951194014447165	0.0	0.0	0.0	0.00036494780949311703	0.0	0.0	5.112311516161285e-05	0.0019415287367923783	0.0011607431021127797	0.0	0.002664586898938049	0.0003903669365097055	0.0007245022940747237	0.0021760148682587275	0.0	0.0013919533751837153	0.0008295199005670019	0.0	0.0012243123258524142	0.0014177034901955894
LAPTM4A	0.0	0.0010732675509921514	0.0	0.001738754867206785	0.002036592590813014	0.0001894116074062688	0.002291359276939906	0.0005690204539312357	0.0006629744481479361	0.0	0.00040864999474549135	0.0002764201507573952	0.00010081968734917334	0.0013239591181853278	0.0003757749369233303	0.00045963313044501653	0.0018840936446878798	0.0	0.0015615505621338632	0.0	0.0006776769960602023	0.0009185711288138126	0.0017560266412021915	0.0005726049797035546	0.0003078626377702404	0.00017653357796513686	0.0006863149413448062
ITSN2	6.445579982507744e-05	0.0014272163339892896	0.000868291571306312	0.0018856648124698004	0.0020380495475250024	0.00027609167771373486	0.0	0.00032592518331398337	0.0010999651677583006	0.0010881047191386856	6.427595052367335e-05	4.7865288355267313e-05	0.0	0.0008749434348109363	0.0004875177236392013	0.0012216957198413897	0.0002734043620429625	0.0005590152891244999	0.0013991697523529896	0.0	0.0009142288628822777	0.0009338710431924272	0.0015694381257266479	4.193109192460862e-05	0.0008219444172492148	0.000837587119886817	0.0017432353312050103
CENPO	0.0	0.0011514614999813778	0.0	0.0017536293742334954	0.0005812335481530657	0.0	0.0012402461615519302	0.0009949636191780387	0.0009508266996325703	1.4629685603656967e-05	0.0010833165836834407	0.0	0.00024769410968300624	0.0016521562656858929	0.0	0.0008255398732819723	0.0009200854900030074	0.0005014870250358962	0.002264244366395229	0.0002726725585821272	0.001636156013024864	0.00016454406058421478	0.00040453471132241087	0.0005889030119449948	0.0012056703063265013	0.0022862212508651383	0.00217500457057617
GAREM2	0.0019575255277959895	4.317169395684076e-06	0.0	0.0006366373141519135	0.000818530563428824	0.0016142910199351166	5.686846116410333e-06	0.0	0.00038647164682220343	0.0007903603519968212	0.0	0.0008719089434240182	0.0003896232495578656	0.0010327859641100702	0.0003648028035904934	0.0012627883472331916	0.0010575121911073169	0.0001388218516462	0.0013706686019453504	0.0010696814773557834	0.0011351659311800992	0.001878215903773644	0.000385781048543419	0.001426179291627879	0.0012657089271113785	4.475734859134976e-05	0.0009388512427846662
OTOF	0.0003098232156405009	0.0005597604420001234	0.0	0.0020071314248494613	0.002250460645680201	0.0	0.001255694264011259	0.0002788653432132315	5.772031712965666e-05	5.019594052008647e-05	0.0011809227218851446	0.0	0.0007666652728360725	0.002303308213476357	0.00010630537010787701	0.0016107190431514098	0.0012553091583148309	0.0010102472763552316	0.00162134373336846	0.00037162493416311094	0.00023644369819219628	0.0005376220210279765	0.0011126259216365905	2.0635767098753707e-05	0.00021497200899291697	0.0	0.0006242826476116652
AGBL5	0.0003343907298774493	0.0012671100295206584	0.00031562703507600115	0.001144664643020537	0.0	0.0	0.0	0.0	0.0013547615597761305	0.0	0.0007285500559448283	0.0	0.0006147067696699869	0.00034498840619201927	0.0012927907877550858	0.0004048588901769036	0.004338389995643424	0.0008801084177473163	0.0012475021688413493	0.0007721082541664591	0.0007508390815693293	0.0005638256558419771	0.0003793200730573835	0.002988109538590986	0.00016120441583087348	0.0017588670589928244	0.0005146921575937518
MPV17	0.00046950506418974006	0.0	0.00015133005670377964	0.00012572661857205002	0.0	0.00015175270374939527	0.0014310639672234667	0.002182664185734236	0.002455836643886696	0.00030730426043564353	0.00039234353105334764	0.000917231625512812	0.0018184340293925492	0.0	0.0012774320943341334	0.0009988040372885913	0.0	0.0008136205165802787	0.0023589656643230217	0.0013213509167496421	0.0007813356526060313	0.0	0.0	0.0014999412155562012	0.001539571451612253	0.00018919432906223984	0.0
KRTCAP3	0.0	0.0010068403089483569	9.917522633957882e-05	0.0015194788434943784	0.0	0.00018566991778628698	0.0	0.0034174184225431365	0.00036767806833185664	0.001187501744084683	0.0012467985327184639	0.0	0.0	0.0003272953130496167	0.00032716120112593185	0.00034269200024633016	0.0003837983753217963	0.001004751997804199	0.001282502057078714	0.001954512583508323	0.0016075960909803719	0.0018557084139081716	0.0007397570514927338	0.0017578382731789517	0.0	0.0	0.0002514146744558996
IFT172	0.0006870515011389155	0.0015932441482573933	0.0010307794725979511	0.0	0.0021112995397866404	0.0007191152503039057	0.0	0.0	0.000722669477043984	0.00038488579207161583	0.00047246514804631147	0.0009544243287100434	0.0014600297086465232	0.002268813541145851	0.0007430673166470069	0.00023085824733291518	0.0011609090387641255	0.0005167028740738171	0.000535768998287214	3.382943800904165e-05	0.000963772692334794	0.0008724951515374993	0.0008994781894391689	0.00030819408116979454	0.00030805028632646734	0.0	0.0
GCKR	0.00012787107758903608	0.0017281665112654026	0.0021898682011782973	0.00015175804144836063	0.0011841394816170428	0.0012573937628646405	0.001365595772260557	0.0008150369125843357	0.0	0.0018133032703621177	0.0	5.5132836038407266e-05	0.00011764416352154548	0.0019885479756369495	0.0002338056452472314	0.0	0.000303737234495686	0.0002289632188830557	0.00014723715873424573	0.00110804951247078	0.0004438506832976613	0.0014202589414782948	0.0018659665378657035	0.00040799556333520403	0.0	0.0	6.087550953875531e-05
C2orf16	0.0001100056857669429	0.0002474275911406156	0.0	0.001793628102790821	0.001791325550373852	0.00030782267055887917	0.0	0.0010490151643870159	0.001030197657488886	1.0022767021236884e-05	0.001268313675984558	0.0	0.0003144674833860574	0.0029794467792618427	0.000778023892574541	0.0010779341336808143	0.0006794215390054423	0.0011737641267664217	0.001668922844825038	0.00044573026434375086	0.001187674082838943	0.0007512586839919289	0.0008253636414407893	0.0004906162551701662	0.0	0.0	1.4560506774820661e-05
HNRNPLL	0.0	0.001662769799705304	0.0	0.0008896625730567189	0.0007054229095763256	0.0025523445712818	0.0009176593697666743	0.0015605098426980867	0.0	0.0021242359010787944	0.00024354285053695962	0.00036205716023878756	0.0002700506701881164	0.0008619720391288008	0.000681151650749821	0.00010801677727781911	0.00019432342858632538	0.0	0.0004020011990498935	0.0	0.0013760654098746012	0.0008783897299896117	0.0004902683953260362	0.0014316275327452203	0.0	0.0021092756693561906	0.002128736594223087
PKDCC	0.00044696727647866087	0.0017730422463503356	0.0014629320926061653	0.0012523902071659276	0.002150181193597454	0.0017378589141331898	0.0	0.0	0.0	0.0	0.0004358053992143054	0.0	0.0012056665974255816	0.0012756448636225884	0.0	0.00028168169522159307	0.0015310590081388934	0.0007984973756785086	0.00011008128694911663	0.0	0.0006670433455823835	0.0001092314755995487	0.0007720227750505742	0.0017440560139505218	0.0003195117570123399	0.0017463255576443126	0.001235820622241532
PLEKHH2	0.0	0.0008225446686300083	0.0006108273346861131	0.0012149211000777997	0.0	0.0006425546330400675	0.0	0.0008702384902269989	0.0013457937519828615	0.0001852941001232634	0.0014180864249628436	0.0011043221795518448	0.0	0.0	0.0016061013809943122	0.0006651244327615575	0.0012205151877563959	0.0011432057170756764	0.0010945564531686042	0.0018444888659468381	0.003434722112344102	0.0	0.0	0.00021969037753444788	0.00039428870874758576	0.0008613023014512696	0.0009276944610185641
DYNC2LI1	0.0	0.0014336955503162876	0.00020004581101354933	0.0016043101072404121	0.00033409944653530214	0.0	0.000477854690692059	0.001969736552950914	0.0005794572797460526	0.0018790384973791888	0.0009602591949346768	0.0	0.0	0.00014949957267714793	0.0001675130322100663	0.0011017273073935462	0.0005399849676078874	0.0019312303490524997	0.0007484812432316176	0.000610491973647293	0.001450618964798206	0.00040678471309913805	0.0014217016962402968	0.0014381093131846238	0.0002444740630370069	0.0004458410670336836	0.0012909141867176329
CLHC1	0.0021210254945651604	0.0	0.0005984928491249167	0.0	0.0009039554171698247	0.00028736173674318786	0.0007602822135744516	0.0	0.0010894018109957578	0.0	0.0007523870327973728	0.0017523834997927585	0.0013709272227958322	0.00017577151550493867	0.00022006114005152357	0.0	0.0027145846284400846	0.0002311193467902573	0.000494365225329336	0.0010768506707242453	0.0005010842130528214	0.002427428046195862	0.0	0.0	0.0013725723726951491	0.0011399453114913653	0.0007111515626963901
CCDC85A	0.0	0.0011224248215108159	6.061098863170545e-05	0.0018007412991384955	0.0008718654858060505	0.0014069880718934492	0.0007732589310269728	0.0	0.0	0.0	0.002060989957132309	0.0008773299694584418	0.0004969249057110003	0.002119121093806663	0.0018165833738085812	0.0	0.0003559960471626433	0.0012126459000725508	0.0004451962418928727	0.0	0.0	0.000292839112306832	3.892696758944755e-05	0.0005520915206367392	0.0019851107307551764	0.001899113100396904	0.002345529699734944
FANCL	0.0007915529554358668	0.0003365076231575032	0.00031299444261145967	0.0	0.000905483475354882	0.0019327808658943374	0.0004324524056087114	0.00010663175297426127	0.002469693556045793	0.0	0.0015113345378456608	0.0017113558064285653	0.0	0.0	0.0016932428475921757	0.00046645010742883875	0.0	0.00020484812494041363	0.0008191821863094689	0.0006440022940466056	0.0028105842134758725	0.000169743825765164	0.0	0.0012138412521747785	0.0	0.0022720398985625217	0.0005826727648846672
TMEM17	0.0020321289456853332	0.0	0.0010242751045713954	0.00036664279814933577	0.0	0.0027627674682720684	0.0	0.0001418917494706048	0.00011788177469075822	0.0	0.002262032032308604	0.0007690196229700605	0.0004984997241893543	0.0010938505344969718	0.0	0.001169366538570846	0.0005047626499615092	0.0012947929376958755	0.0	0.0015259838938490795	0.0	0.001064060289228393	8.444276249132582e-05	0.0006147049462777791	0.0024364196701436524	8.781641392311906e-05	0.0002051622729247151
ACTR2	0.0	0.0010612368910923136	0.0002981042687328123	0.001557715043473133	0.00013536252563785858	7.138093270042996e-05	0.00015345855700566819	0.0006724877031848889	0.0014071904052133943	0.0	0.0003103406545994591	0.0003881418252103326	0.001601831657649737	0.0	0.002172486543081047	0.00012658047521411312	0.002244088733785712	0.0007060999520828737	0.0008622316053681497	1.989584587164858e-06	0.0017991899643871954	0.0	0.000671847466581762	0.0021655779105569342	0.0013276956166346837	0.001378615551916634	0.0016425132352573233
MEIS1	0.001552639597040235	0.0	0.0	0.001403478007690397	0.0012785409387626703	0.0016280378836397665	0.0010486116195575536	0.0	0.0	0.0	0.0010792136504361634	0.0001885688955127658	0.0022347406800573857	0.0015613735571350547	0.0	0.0008322742544389577	0.0007578406778416706	0.0008324780444335284	0.0009141979060757763	0.0	0.0	0.0005705519337000907	0.0013053851822362535	0.0	0.0021250625601723252	0.0013956034547773573	0.0009587186855203386
CNRIP1	0.0016307478626071729	0.00040112969452372473	0.0002828182087917068	0.0	0.0	0.0	0.0	0.0	0.001987493341475513	0.0026607139775129914	0.0	0.0010148005550878532	0.0021090591253977815	0.0	0.0	0.001046384595754961	0.002471659065083507	0.00019980302674435152	0.0	0.0029504928316715	6.893135855211211e-05	0.00021871539527057533	0.0004566145852719373	0.00011034478771775634	0.0016469235598331159	0.0009350087977066854	0.0011834266016068006
ANXA4	0.0008820967436845398	0.0009602629769228114	0.0	0.0012558021923780686	0.001451704858339077	0.0	0.00024894215559494523	0.000645963462155775	0.0	0.0006130897254025172	0.0002905414039984295	0.0005994949718542684	0.0012186259495281441	0.0016725577753054595	0.0	0.0010016657212211968	0.0020711433033491805	0.0	0.001292080525900645	0.0	0.0008444949603808887	0.0013960002261302576	0.0011733672152244511	0.0008330769291424912	0.0016119935063380777	0.0005866448355183958	0.0
GMCL1	0.0	0.0008742302854040651	0.0	0.001562238103467856	0.0022313640728671455	0.0035800864298739933	0.0011432043293975584	0.0002442028881710276	0.00047416885295526465	0.00047759976725193613	0.0011275124832795561	0.0	0.00010806013081168454	0.00012952999897288073	9.311729838785281e-05	0.00057761382380184	0.0009169464210161668	0.0017080826516156443	5.331577084157813e-05	0.00028059698097403517	0.001172920284587765	0.0	0.0011183337999387457	0.0005222781610228651	0.0	0.0005211324782245614	0.0010165190898427014
DGUOK	0.0015765467013130062	0.0	0.0016470782672462381	0.0	9.611525871622247e-06	0.0	0.0018193667675460478	0.0017024119038132812	0.0	0.0019439970382298854	0.0013704396046432736	0.0021039792923422777	0.0013230384323213498	0.0004943162066334165	0.0008146099599142574	0.0	0.0	0.0	0.0	0.0005529023361637565	0.0	0.0014939517484514942	0.00046743098663293894	0.0	0.000453659279304321	0.0017680830248960088	0.0010424361926200973
BOLA3	0.0	0.001427029605393582	0.0	0.0008306330602798616	0.0021609534659647284	0.0012628567254627215	0.0006532004434953474	0.0010646376351644876	0.0004913949558352126	0.0	0.0008272393769850734	0.0	0.0014220015833716184	0.0010937008456502345	0.0002569859454329173	0.0008331876933325557	0.0007911991409244384	0.000721944115006539	0.0015520363368526145	0.0	0.001288390867253399	0.0007228146257031548	0.0013388921325446256	8.187415545477459e-05	0.0002961599086184229	0.0010103816448893458	0.0
MTHFD2	0.00041674843964532334	0.0011948066678833251	0.00019815625641108996	0.0019466161117787301	0.0008627804856618111	0.0	0.0	0.0003088296850971159	0.000397930399907635	0.00028601601579813287	0.0009949651682278392	0.0	0.0014582248452855526	0.0022222014126879685	0.0004630080314771146	0.0005595936353065597	0.0024942007168537853	0.0014322449304237884	0.0	0.0	0.001245291719652143	0.0005580421302955409	0.0011597370059918853	0.0003366032077976231	0.0012565308244123971	0.00010706884575341305	0.0006035012551488624
HTRA2	0.0011899062715670008	0.0	0.0	0.00011673955809284053	0.0	0.0004079516601753796	0.002084765879029432	0.0019926699946338318	0.0009039238262812557	0.001603053890868667	0.0015382867236429583	0.0020611170516776868	0.001028358556988628	0.0	0.0004838432131070678	0.0006861367688463205	0.0	0.0	0.0004376036735777478	0.0005209051530021862	0.00025605378233178476	0.0017470313233469955	0.0010175159694024243	0.0	0.0017272831614710857	0.0007171176494254668	0.0005286499428605086
TACR1	0.001511658106319562	0.0	0.0	0.0003813063730338802	7.075549908702577e-05	1.9745465873683755e-05	0.0022884606128633594	0.0014320747123874754	0.001555554368757791	0.0005839544143941687	0.0	0.0008355839167601191	0.0021476952897141865	0.0	0.002782613548891484	3.988137879392471e-05	0.0017210899289576257	0.00031846812918883647	0.0005925155511778608	0.0	0.0017558510647223578	0.0003356688261839214	0.000694875319233997	0.0	0.0003584794323666258	0.0	0.00023961280631099396
EVA1A	0.002818849099569702	8.656556358577645e-05	0.0	0.0	0.0008486598018508097	0.0008920338304994761	0.0004365915004524717	0.0	0.0004793089906607813	0.00035856336934437843	0.0014799759061536694	0.001103115355486027	0.0009260432332585973	0.0006114340417648164	0.0009209006893027477	0.0015851007677613886	0.0007013768163714529	7.485981444386488e-05	0.0004599926230175122	0.0003370737412370937	0.002331514400338952	0.0004967632105224968	0.0010289659376334823	0.0008772645756213714	7.201162949151666e-05	0.0	0.00023895507569984028
GGCX	0.0007724463309447629	0.0	8.351539418710634e-05	0.00025395915165565326	0.0	0.004427448791296179	0.0	0.0	0.0019540854211992737	0.0	0.0012951844189335105	0.0009295393215102999	0.0011890179752350578	0.0	0.0014724687341382357	0.00041585425572219804	0.0	0.0004690949676735528	0.0006914340237554447	0.0010246419195684407	0.001931150759563604	0.00011771539273110939	0.0009950257781406234	7.61585323393405e-05	0.0012856670552418127	0.0013691140683054362	0.0005386709743331777
GNLY	0.001009320757574976	0.0010803309925333051	0.0013097519237042932	3.891513498494228e-05	0.0020042694488116497	0.0006783196665922907	0.0014612099342946805	0.0006236484490849158	0.0	0.0018005476361603278	0.0	0.0	0.00011054486690545334	0.0014189726577277803	0.0	0.0001113393126591419	0.0	0.0017318538933445828	0.0006001439970367282	0.00022707836108450423	0.0	0.0010111140413857148	0.0009882907233237186	0.0024646280661210778	0.0	0.0008217121017318481	0.0016174216428920913
REEP1	0.0	0.0009234687834570486	0.0	0.0012409750785405728	0.0	0.0	0.0007147532869067391	0.0037828576207704664	0.000557101210604872	0.001066854755918604	0.0019530934333054147	0.0	0.0005634324830338782	0.0	0.0011581179077903205	0.000757318169950862	0.0	0.0004541036223106956	0.0008041443818123451	0.0022425920044315184	0.00168042621684633	0.0004951617857013914	0.0009066118824235069	0.00043251515733417	0.0003619160873982173	0.0	0.0004043987541103367
PLGLB2	0.0021973107751719037	0.0	0.0006869025724051828	3.856881962427121e-05	0.00025573554604941444	0.0034208668160233173	0.000583832206936142	0.0	2.4203331906126886e-05	0.0	0.0	0.000651645246340311	0.0014341394768081447	0.000938881242269838	0.001645257422446609	0.0005398800178064567	0.0	0.0015147937499095441	0.00035207063656001955	0.0009168633849309136	0.0	0.00010640687207225023	0.0	0.0020910929067740015	0.0008602809182788884	0.002030067980397199	0.000868179531041852
SMYD1	0.0011566405058657501	0.0	0.0	0.0004913523025883606	3.0955250761743846e-05	0.000703373742379644	0.0023263964802154573	0.00128260104882949	0.0	0.0004947654931199407	0.0007245642766981951	0.0015405934577141403	0.0026360154835399353	0.0013651913776372524	0.001013133162169081	0.0008574716203113076	0.0	0.00035281195649922007	0.0005716823438886115	8.344674678744905e-05	0.0	0.0007063857708132836	0.0009978250942898976	0.0003134884047109638	0.0024244746817923216	0.0	0.0005488466289730535
GPAT2	0.0	0.0009625444692025867	5.6009578440269254e-05	0.0011129609262458431	0.00040802961626554084	0.00040371097322191966	0.0009317250600136295	0.0005309429744919837	0.00014817862427117192	0.0004610874638863726	0.0014923126191773118	0.0004669136350540038	0.00032827719313714037	0.0013891781660244286	0.0	0.0017322051627594757	0.0019134109871401126	0.001745638259578935	0.001990797766246047	0.00040602784616805006	0.00023347631750829904	0.0006516672235983476	0.0002893576010732311	0.00011265836478662738	0.0022755512653874427	0.0010829237142440348	7.750220846866969e-05
ADRA2B	0.0002956979182341869	0.0012572878809000232	0.0	0.0011823103337584928	0.0007044761711591544	0.0011081871141854188	0.001656124263389072	0.0025596212353331234	0.0	0.0020546534003030555	0.0	0.0	0.0008513556159354437	0.0022636692015759333	0.0	0.0005161587654906727	5.408377789051171e-05	0.00035453619614158363	0.0009528684277337014	0.0	0.0	0.0017092148281184012	0.0010143193537644074	0.00034016913865780315	0.0	0.0	0.0008489772526975915
CNNM3	0.0009671751697030839	0.0016655154508353667	0.0012963477705797194	0.0	0.0011085966556603425	0.002076435236708865	0.0005998315922602459	0.0001872971044422074	0.0004765418424414502	0.0011898907994082129	0.0	0.0007015441215392087	0.00031241082063903687	0.0003416841390069359	0.0016227327342750438	0.0	8.145630389950621e-05	0.0009036189279091437	0.00022458899887756458	0.0016604862827593768	0.0	0.0004123167750658636	0.0	0.002008995173701623	0.001351942981995983	0.0	0.0008082203098815825
IL18R1	0.0	0.0018216980688614702	0.001844719330482709	0.0013961277419321197	0.0013401673083791629	0.0	0.0	0.001291498148340057	0.0004979788317144376	0.0	0.0005157656439860416	0.0	0.0	0.0007166773101306051	0.0018930723804966572	0.0013448788420693165	0.0	0.0016748126035493135	0.0011828330224466245	0.0	0.0015187844281913724	0.0	0.0010572842978190647	0.00037986390723159094	0.0006444802975531699	0.00025771611218049353	0.00047301610034591386
GCC2	0.0011993426501036323	0.0	0.0	0.0007772602235550752	0.0	0.0	0.0013141452303312225	0.00174285376199909	0.001140555560901406	0.0010338888869650554	0.001697671943827249	0.0009606794513741691	0.0024561663198126352	0.0006873470972822806	0.0	0.0003998888392274568	0.0007548069850854988	0.0	0.0008758593381525554	0.0012391808902085806	0.0	0.0006246767243798324	0.00036187125462162076	0.0	0.0014426571462951541	0.0012525873223167804	0.0023977463464607846
SLC20A1	9.320354495198525e-05	0.0013012102078910307	0.0007032081126450935	0.0014251065134445542	0.001806425542156402	0.0	0.0009510539738158434	0.00046608659480177846	0.00151225903649521	0.0016949740308170342	0.0	0.0003861784109351546	0.0	0.0	0.00027705081008242376	0.0009560888721566551	0.00173196142358862	0.0004293299773241417	0.000967127777180729	0.0005967234488537715	0.0003191477107607314	0.0016209446939794072	0.0008556398686022101	0.0005139652261097967	0.0	0.0002397085109047866	0.0015791162160561552
PSD4	0.0023573334454180016	0.0	0.0003770992298495192	0.00017379358937766052	0.0007744901356527239	0.00031112936211247986	0.00010455492214143892	0.0009467219576898263	0.0011443985314209728	0.002106551423121489	0.000967153067094599	0.0011227882130783985	0.0010166428976267267	0.0003547780780430268	0.0	0.0016864083904584068	0.0001975372517749601	0.0003252408680818492	0.000301499636210175	0.0013995536904435604	0.0	0.0022178471585256984	0.0005797199446438289	0.00040475026347925155	0.0	0.0	0.0004180199861183409
SCTR	0.0	0.0010449550498238553	0.000194238091185425	0.0021984723235836732	0.0007161007412642396	0.0026606519711052166	0.0003811836377656867	0.0010147607405304267	0.0005082943098265228	0.0	0.0010650975315018064	0.0	0.0	0.001039286355492028	0.0002872029769392766	0.0	0.002060305706606016	0.00216258399991787	0.0005432898332495324	0.0003952498694567319	0.0011398900906868915	0.0	0.0005754742545749343	0.0	0.0011131859313344816	0.00011287780407191285	0.0012654361914390848
PTPN4	0.0	0.0007258394442595197	0.0017118928672050246	0.0	0.0006934400183686566	0.001286148739945951	0.0009394065286498975	0.0016424418888517016	0.0	0.001314771547349842	0.00026852766633982816	0.0015344687116892177	0.0	0.0	0.0006717501987579515	0.0	0.0	0.0009013214491522863	0.0017420983031264038	0.0004554111310090087	0.0017544732021638428	0.002775862552642977	0.0018587420253090322	7.048652337201717e-05	0.00011502141753659117	0.0	0.0
TMEM185B	0.0013177718319103823	0.0	0.0	0.0003510455737256695	0.0	0.0	0.0	0.00043638264270031557	0.0016002968397690698	3.529238566259774e-05	0.0020530878220544934	0.0005049268273951308	0.002016493328867152	0.001752361180582238	0.0	0.0016073787690031294	0.002751901339134257	0.0008566004343273966	0.0002492796878764272	0.0016916879041066661	0.00039206393541065063	0.0	0.0003107881989651566	0.0005866946331980526	0.0009290520238881043	0.0011186164177735493	0.0013748423059674704
CYP27C1	0.0018356567998361758	0.0005494238947525164	0.0006431203477269261	0.0	9.393244795411362e-05	0.00010206318465010947	0.0014889252301343763	0.0008509414566816263	0.0024914275494218865	0.0005632336019421454	0.0	0.0016526087003487524	0.0006418256908042823	0.0	0.002714347282700749	6.118231986676223e-05	0.0011792616054666393	0.0007949023397624831	0.0	0.001901399798287974	0.0	0.0002727344794327052	0.0005667306979070668	0.00017136270842285715	0.0002945749177445832	0.0	0.00037015794954425364
