	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19
CRYGS	0.0013427842733136834	0.001697668159543969	0.002801433535211699	0.0	0.0	0.0022100295289249356	0.003137919208998921	0.0017528562967892133	0.0006390136468934871	0.001144684623123753	0.0022976466356281963	0.0021123526152895104	0.00024699441431381004	0.00224824639934359	0.0035552958622723156	0.0011842855011533929	0.0007938492605616691	0.003337834412642219	0.002277804956367205
ST6GAL1	0.002241612043334261	0.0	0.0018488903789206956	0.0017040694191217012	0.002202722501865859	0.0002406220750317892	0.0	0.0038718759301873086	0.0012810998553609851	0.0032593305493916476	0.0	0.0023788270372174874	0.002982599429739759	0.0010551694578880408	0.0	0.003390343896377683	0.0029188915402607036	0.0026687476659663736	0.0
UTS2B	0.002202325631843758	0.0009650230161060523	0.001545632553396295	0.00030529818812463877	0.0	0.004309635445235188	0.00459960066794345	0.0018638988546637167	0.00020368053932531743	0.0013710860243341275	0.0009303928843880198	0.003645027573415629	6.314042770563819e-06	0.0008250720183289808	0.0027206545893718424	0.0029000766139102028	0.0003517596972496344	0.002490767190167888	6.262605372290004e-05
ZDHHC19	0.002690294362118006	0.00293807162672826	0.0	0.0005012748666463465	0.0014034227361468974	0.004309790061035105	0.002454777093380623	0.0	0.0002237438300394281	0.0	0.0034424480595824565	0.0	0.0019022785763845793	0.002064580026157236	0.0025083765668564005	0.0	0.0019730720257660236	0.0017998286751934834	0.0034482337012998418
IQCG	0.0005880277731969838	0.0007577388486065622	0.0025702827326279766	0.0	0.002370397175971091	0.0032189907467071914	0.004233100137773149	0.0	0.0025256461994758047	0.0	0.0	0.001387367980715039	0.0013810350289082257	0.0012686018383887042	0.003698041728913414	0.0033498752474729393	0.0019827648558946357	0.0018045422333021108	0.0012242065901767257
LRPAP1	0.0	0.00041967560724902683	0.004157972739125018	0.00102333711165213	0.0011941619675677351	0.00502101265763462	0.0010075506426327607	0.0019383980853319885	0.0010421967711636752	0.00013765409179878227	0.0006251998342855044	0.0007363933682720579	0.002869648427877826	0.00284158014581605	0.0011671390533688204	0.0011081631686927246	0.0030062916780134253	0.0025076038619078482	0.0011310688518699427
CD38	0.0011167813566871204	0.0035869540639385977	8.62406605358143e-05	0.0008780854774083032	0.0027919284321363492	0.00046299416265616734	0.00034592346752068703	0.0027603982481454754	0.0024833978104485737	0.0	0.0024156105692786827	0.004230320265874214	0.0	0.002027113855012986	0.00444073852486692	0.0	0.0024260513980513187	0.0008844059232235682	0.0006391351512305519
QDPR	0.0001615104303589966	0.004542288965999746	0.0005181557555339963	0.0035639668914298045	0.002253926567137514	0.0011022029857152833	0.0	0.004615246054307091	0.00020129952700602015	0.00024014343039298127	0.001218994788269408	0.000856493800186379	0.0	0.00188281347619993	0.0014755121360222113	0.0002876120675516128	0.002677185000653453	0.0031903005562921856	0.002760969388599229
LCORL	0.0023754838750392527	0.002614849137132853	0.0023595597606501425	0.00228926454584149	0.0017600126827860612	0.004593317687690697	0.0	0.0026412217055542153	0.0	0.0	0.0	0.0017699869709288819	0.00035528009906411404	0.0006246445451917115	0.0005605588129393907	0.0	0.001521927609649724	0.003364761553159406	0.003952179560373972
C4orf19	0.0	0.00032786123195939926	0.0044697628666553624	0.0005208724061571299	0.0016789615404249013	0.0010363202991157984	0.0016596196857369251	0.0029170026401651402	9.589446481839736e-06	0.0	0.0008205710962302575	0.000912309856064622	0.0036758787835814584	0.00124905045224785	0.0034596975954567784	0.005593387774411697	0.0007516461390512342	0.0026125325074928896	0.001610989978369372
DCAF4L1	0.0023827174420785247	0.0018479806521583975	0.0022676777273351757	0.0038849913225646954	0.0008172598899171156	0.0035448535680592417	0.00020794636361931256	0.0	0.005405715389044696	0.0017825154970420804	0.0	0.0007860750391795816	0.0004698506253622657	0.0022174499293685732	0.0005124380980165576	0.0006080285412397985	0.0	0.0002979721575301399	0.0025979471245005043
SPATA18	0.0022338469613482318	0.002001643250022827	0.0	0.0007652964984851281	0.0	0.0011053402530284149	0.004272629964992414	0.002527548602471981	0.0016647088743313352	0.0025662329690855504	0.0035478172149074937	0.002652576125175901	0.003246987309155466	0.0	0.0016329359445166347	0.0	0.0	0.003472427885181894	0.00016489495912596795
RASL11B	0.0	0.0012121598676162755	0.0038232599809306968	0.0012125486727320618	0.0029553221846762563	0.004516995508943615	0.0	0.0015626593356164922	0.002091842152238815	0.0	0.0006110196023984868	0.0	0.002066295043534959	0.003349663656793418	0.0024520522913290357	0.0013160499385417295	0.00208235784002369	0.0017138638158833428	0.0
IGFBP7	0.0021697998688779167	0.004444005804270092	0.0	0.0023260389027728546	0.002269741689297353	0.0009476737536644838	0.0025414087950520153	0.0013610045666800855	0.0033160189154243904	0.001259198489728968	0.0003950596956491155	0.0021867767639353196	0.0010186573817160226	0.0008286954725953092	0.0004971848639168864	0.0001593012243895208	0.0009679505191548627	0.001314349411446398	0.002152323562855447
JCHAIN	0.002653761105209898	0.002596183665513917	0.0012245048119324845	0.00012397794183045894	0.0	0.0004945715784371943	0.0013267122324719292	0.006389921457140316	0.0012474098339487032	0.0	0.001481749649623984	0.0011183123951459602	0.0019139227775831177	0.0013850478762800292	4.0743436859145815e-05	0.0002279936524237935	0.0033323539443003603	0.0050461203860907265	0.0018671661191247907
CXCL1	0.0025106993550470034	0.0008449335337859362	0.0016659368154325982	0.0	0.0024224185917701545	0.0028525875266003633	0.0014681401387799807	0.0018077832329078	0.0	0.0009408915992445456	0.004461415970515662	0.0026806855552535826	0.0	0.001648863378747565	0.003647705620345052	0.0017184542118953983	0.0	0.00028930096423363335	0.0029718087955555817
CXCL2	0.0011736289739683354	0.003981221118164093	0.0	0.0037021651466756854	0.001539252534647873	0.0027023927785757933	0.0004355078793151744	0.0006390754861960725	0.0026056086061388207	0.0018938614167261403	0.0013799758202725422	0.0022730958177817197	0.0002792976640816524	0.0007088512574704717	0.003915277967061362	0.0012974625853490295	0.0	0.00022585151587058527	0.0013795330456666394
PPEF2	0.0009631154077564059	0.0005761176646750344	0.004296188580829921	0.0	0.0021455079240171437	0.0008283815397607304	0.0026980786643582806	0.001504996200958347	0.0005803876435679364	0.0	0.0012078292736969866	0.0022092268291972724	0.002200254304690764	0.002695749903060014	0.0008412960087874232	0.004521243828068033	0.0006242265171637446	0.0022565008829990864	0.0027026598820537773
CCNI	0.0010226511719291502	0.0032368332793528544	0.0005485062772272723	0.006203311804965117	0.002002327265183162	0.0022261467188336905	0.0	0.0009108767303467979	0.0	0.0013675856368009355	0.00029940808824691426	0.0016149385819002337	0.0022587550732980333	0.0005127048890125056	0.0008199947421293095	0.0023545023068555423	2.6596496115577643e-05	0.003568247871135303	0.0008210645976296921
HSD17B11	0.0020057720510285545	0.0	0.0021238493650152933	0.001497634580532354	0.0	0.004934846883636936	0.0015304439810465264	0.001533110102872719	0.00016527961089804358	0.000763048531151955	0.0003776096398892622	0.004325056959582607	0.0024866118348867215	0.0015368640384412601	0.0004739688263955097	0.0030538018444614965	0.00037105389135056577	0.003960355109511841	0.0007875383012615572
ABCG2	0.001343680981216776	0.00030802380294299805	0.003661463739030397	0.0008642932309366426	0.0029312530297282004	0.001484655621871991	0.0016486923563029147	0.0045188015604464985	0.0017591065577631647	0.0018305987743181531	0.0	0.0	0.0031041574677166655	0.0016985982690385158	0.001602111679505423	0.0024393049731579147	0.0	2.547699596424223e-05	0.0017340392076161913
FAM13A	0.002745979056733696	0.003706626671138633	0.0	0.0025093585496362594	0.00031476013051039153	0.00276819346456462	0.0015155699899467561	0.001078612580874602	0.0029979804754504042	0.0006459446550979699	0.0022055376631063012	0.0009124884234097614	0.001014196854035997	0.0014442305958329452	0.002734094957557841	0.0	0.0008678116962062619	0.0005880441760826216	0.0024140016696676493
SMARCAD1	0.002436608128333604	0.003278186658049494	0.00013465886595975912	0.0025403281048243793	0.0009225967250104199	0.0	0.0006620929422413268	0.004770313533746356	0.0010157968851149883	0.002024639094988514	0.0026317209704197868	0.0	9.21091000831313e-05	0.0006246473409730754	0.00019542196846537065	0.0006046714363992708	0.0036430743383802614	0.003890408281089591	0.002353832359582061
PCDH18	0.0018469806125813199	0.0021793787480494254	0.000405701733453719	0.0025095121861694017	0.0006208837252106718	0.0003810448134926719	0.0009355312076266961	0.0	0.005276772909385684	0.0027038586120950517	0.002130190166717237	0.0041408399694490335	0.0	0.001515046820051703	0.004902466800795133	0.0	4.3197061764300895e-05	3.6205859302137655e-05	0.0021554772647902893
EDNRA	0.0006978250295224135	0.0007459098935638322	0.002700044504991191	0.001604723549075697	0.0009385895044407315	0.001336454013077317	0.0015189756716256614	0.004500226095416213	0.0	0.0020230128951306318	0.0	0.0021816615523579633	0.0019117619122708874	0.002604515116080868	0.0019335849312687133	0.00252193400113408	0.0024917915377513037	0.0016232418758901238	0.001100769342706946
SH3D19	0.0020625394166892065	0.0037871874951628075	0.0003260993290721725	0.003355423975322751	0.0020736984815426275	0.0009732054684560722	0.0018314095725464243	0.001488806308341064	0.0	0.000588732200032035	0.0026042445939319495	0.0015893030844907562	0.0005029600330856376	0.0021220197425196145	0.0015214301673082884	0.0012750323869786138	0.0032027635028756426	0.00037737356659013843	6.47364639032329e-05
SFRP2	0.0020420348924998716	0.0019760889131116214	0.000696540068363919	0.0017121939822774463	0.00125064647777009	0.0012233694299493237	0.0010657937769400364	0.00011133794143542176	0.004837841927439024	0.0032831863192916053	0.002572980829715637	0.000936273643714309	0.0	0.0037700349083628942	0.0005605223161109577	0.0013379194723694772	0.0011343907289044753	0.0008895918762343059	0.0024964799663322167
TDO2	0.0014646574536315684	0.0035595608027222583	0.0	0.0023808700863941325	0.0015578473942610969	0.0028899738652802694	0.0	0.0005984425537233123	0.0016459347168674772	0.002259174383651733	0.0009040765675375201	0.002169361481819023	0.003655813062501655	0.001224168389057309	0.004168769041115103	0.0005635875160233428	6.866090823264982e-05	0.0010427007440072396	0.00039819207088179947
GALNTL6	0.0005370522121649387	0.00019879193701369968	0.00326605239073024	0.0009873862501557698	0.0018672443245368604	0.0007360147708363926	0.005995620216269402	0.0003676648741813467	0.0010644182798209842	0.0	0.0026075930493265407	0.00178340996235287	0.0014073383395127488	0.0017165539175649466	0.001956175989512718	0.003028345170302975	0.0007620515792438053	0.002461938624760037	0.001731922067621086
ADAM29	0.0007173628183580463	0.0007142386572113632	0.000519417335615217	0.000923205056008173	0.0010253543082603808	0.0006864521989434856	0.004469169763990042	0.00010174892502621454	0.00544848325524731	0.0027232314976590338	0.0026029803575182433	0.0004187573897139658	0.0025071097361036763	0.0038674227736283265	0.001657699511163742	0.0014901724150636754	0.0	0.0021602095400398485	0.0010586057431338
CLDN22	0.0022904483722743464	0.0025251589656333485	0.0	0.0021995503193855317	0.00040497008914859556	0.0029581567527902507	0.0	0.005205515062957822	0.0010914489897148147	0.0019895060517145734	0.0010924919500674018	0.0007721049494249209	0.0004548278269577109	0.0034576100044514334	0.0018018425410960097	0.0	0.001983473287646573	0.0014303009234680419	0.0017033918577385675
NKD2	0.0029489376256966477	0.0019527556088363746	0.0	0.0014072758249595355	0.0018571848589445086	0.0	0.002224443343924752	0.0	0.0014918806655539471	0.00361991143359295	0.0036196287590692508	0.0008860028358044508	0.0024085868379592245	0.001595461373176787	0.000978109076650596	0.0029837203793341375	0.0010016867427861346	0.0008123232501017925	0.002138935730680782
FYB1	0.002522115709309549	0.0030420422653900346	0.0002884814684369118	0.0029427572299774913	0.00040729911704829534	3.1403623789234504e-05	0.0013616284673616294	0.0010911442379468957	0.0032565063617265824	0.0005172457784248497	0.002146792700089687	0.0	0.0014088152608612758	0.0013516477220763931	0.0013457064458534335	7.667581286561056e-05	0.0028619675612669036	0.0031815047757128103	0.004774552424646575
HMGCS1	0.002926249640455813	0.002795720798116659	0.00021948321300005463	0.0038221290193938755	0.0014954812137347045	0.001039859109114982	0.0014992564569635718	0.0009108633963325306	0.0031651272990103237	0.0	0.0009269228533123116	0.003495529792724714	0.0	0.001749601366861445	0.0019384120494027415	0.0022374288069184705	0.0005670562884746628	0.0006748868859529146	0.0
CCL28	0.0029798060100204547	0.0027635432333518012	5.9480866007843995e-05	0.0015728627023871692	0.0031804868876908533	9.549990426229066e-05	0.0016692282667829968	0.0015467622903740333	0.0032727332455804313	0.0008882943816098782	0.001985585811608329	0.0016267193319546216	0.000627443911321266	0.0018757854190706357	0.0029450355958337868	0.0016020705373847156	0.0008182102391298713	0.0004796321210186931	0.0
MIER3	0.0008734721360797168	0.0038962521889535926	0.00018096650796219833	0.0043490446106383175	0.001669862810756157	0.0	0.0	0.0018667156366350775	0.0031372768254213893	0.0014157299632767436	0.0023274028795456495	0.002342045943465215	5.352875741038582e-05	0.0012272395495423732	0.00337621751528854	0.0016003089107989082	0.0	0.0012568653209722226	0.0011682473296708252
GAPT	0.0017005253982309019	0.0036120558221872895	0.0009221429750214645	0.0037926988743478877	0.00039675585096505585	0.002085437950146135	0.0	0.004347529208352885	0.0012786710830317146	0.0010999139876531532	0.00037405114039157735	0.0	0.0008038298069027358	0.0011883684950052566	0.0013778387904594055	0.0	0.0025531100626534353	0.0032915675979480925	0.0022217440112409378
CCDC125	0.001173382686511662	0.0007556050315220161	0.0035190984460884145	0.0003073402274326108	0.0005998765473688062	0.002354244075757308	0.001277272870060161	0.0008147417940785432	0.002845005874809993	0.0	0.00137927807455236	0.0014295326933269382	0.00035085861342956215	0.0029434944615011477	0.004948229362371698	0.0013619081230492824	0.003203825002141679	0.0013885340523081995	0.0024495545533593935
F2R	0.0008944175693202493	0.0024293054710993896	0.0021668263947328217	0.0	0.0004281628313696109	0.002673994211023384	0.0020699830821774494	0.001943086430627498	0.0	0.0	0.0011809917566608101	0.001321199302818942	0.0022405752879422346	0.003688415679516034	0.0030397754172124427	0.005383524473445578	0.0	0.0014476707490041845	0.0017933902608397007
SSBP2	0.0003334458294956295	0.0	0.004234762725492067	0.000779204498300631	0.0020567078449010667	0.0006258327028262596	0.003719551139159441	0.0035358447989946727	0.0	0.0023560526536713245	0.0005459682225732317	0.0030921238962982995	0.0016369261839664026	0.00011893272320876695	0.0022663583531742767	0.0	0.002667464897326411	0.002776468404008125	0.0016483643694769306
GRAMD2B	0.0014308197337033319	0.0021866865996288914	0.0002438521132174596	0.003082070189770526	0.002921832756696906	0.0	0.0	0.003160273546370164	0.0021700776091986614	0.003191289390219059	0.0006723725767335201	0.0003368029161323457	0.005052403457926186	0.0009187824344391027	0.000594107504479567	0.0	0.0017501822563755875	0.001335528716783837	0.002627205598509734
C5orf63	0.0	0.0	0.0047567723421053105	0.0011330305884497828	0.0033355070068509063	0.0019880544245167745	0.0016860097756194875	0.0012490530137453605	0.0011009201487744054	0.0028730248846330748	0.0	0.0023924249488415238	0.0026780189438799953	0.001385261716315932	0.0010380173140826364	0.0	0.002907291099901981	0.002864818169422106	0.0
SLC27A6	0.0011636403301076381	0.004420180581526941	0.0003132116288155567	0.0033006126253132865	0.002350058238310476	7.446572977730818e-05	3.5169348872179684e-06	0.0021520788758110313	0.00042689964945899175	0.00048569457406908784	0.003490040756138558	0.0018236967444298841	0.0	0.0011482023845389366	0.003545484274508955	0.00025601855666895735	0.0029788097842068104	0.0008637257072858884	0.0022652529122612697
HINT1	0.0	0.0	0.004831756861000482	0.0026581232494200108	0.003019496383472535	0.0011643733624782865	0.0017516855353838625	0.0	0.0	0.0012180909697990653	0.0018937336908178516	0.00043824673755473267	0.002432040880485471	0.00371065842351228	0.0	0.0031188662004130257	0.0006432555071681084	0.0022226663271232667	0.003143212476464356
PCDHGC3	0.0026216682237418256	0.000889040564503528	0.0032955126091716966	0.0007782337410366275	0.0	0.0011578331386363904	0.0002047523294992076	0.0038093704434504164	0.0016278670507505215	0.0	0.0008676174704123007	0.004858651029584194	0.0034201122756964994	0.0	0.004207436563439548	0.0	0.002208454774345504	0.0004524352233687112	0.0009072734429741603
PRELID2	0.00344955744696137	0.0007290819132808749	0.0016711100726404448	0.0029270665744554896	0.0011198796973682134	0.0023613246092809154	0.0010479192128015965	0.0	0.0	0.0	0.0017493621261511683	0.000605560967138706	0.005857152610108807	0.0027424237166143125	0.0	0.0022423851302952737	0.002061635135544969	0.0018272431154064729	0.0
SH3TC2	0.004168063496333994	0.002000956143558261	0.0	0.0011099867428040915	0.0016058533162205716	0.0031083749211850975	0.0005841649181551499	0.002151251841251936	0.002038353536909253	0.0006025021408931393	0.001304078400072499	0.0025990290669990978	0.0019459601739201132	0.0016199652172920898	0.0019127384452615396	0.00037215778431045384	0.0012098440393834423	0.0011861523603980855	0.00036514872056092357
PDE6A	0.0015287366002333803	0.003086199185860024	0.0	0.003521620074432623	0.0019806795637370314	0.0006877693802876495	0.0	0.0026570877767745655	0.002382188821937466	0.003330878789381576	0.0018544660812300335	0.0002447751702907503	0.002336071570068201	0.0016260458266202597	0.0014916277452887226	0.0	0.0027534521026262165	0.0006088998232924033	0.0007571223153239409
GABRP	0.0	0.0013238647000858392	0.004638635322551924	0.0	0.0034537527559183705	0.0021144071505553334	0.0004676237098128667	0.0035708899253575743	0.0013571113859973877	0.000680437950334652	0.00079731079719126	0.002212770824511455	0.001371354737909688	0.0027508095745202234	0.0008873148621157953	0.002103012900902613	0.000436071611831942	0.0023747006172100114	0.000568685087688142
FBXW11	0.00037909127492437186	0.0	0.0030027391269486997	0.0030062917441498853	0.0024144230127018207	0.0010712110200019327	0.0014046734421350395	0.0019186177707692718	0.0023764613675869312	0.0015088498068234616	0.0028958171312672572	0.0008846680149372626	0.0	0.0014771801354556424	0.004834572197272734	0.0007857901674346582	0.0028047373791551975	0.0	0.0010462651307338244
THOC3	0.0014864022029133252	0.004003278654857747	0.00022355350859378016	0.004352332092161324	0.00341432991148243	0.0006131548743220698	0.0	0.0022470283534535298	0.0	0.0007906516409588957	0.0016543416645059144	0.0015195517947392166	0.0	0.0010919389590638342	0.00137173367001751	0.0008392628216394315	0.0023607691504473724	0.0023883592287992582	0.0019065137211209215
PRELID1	0.0039144367256917015	0.0010527976723669326	0.0002687821002042158	0.0013389600553139786	0.00020142360109093245	0.004713138433674948	0.000654307334314369	0.002559097769764215	0.0	0.0011022544894123496	0.002228999666702154	0.0023146813632547326	0.0009888406414183403	0.00037527759021223936	0.0005010599397404465	0.0037424318538778092	0.0010233283258340492	0.0033154134136663717	0.0005808959944125155
N4BP3	0.002006178777001355	0.0007220996570861775	0.0029458305521580827	0.002041215991724797	0.0	0.0020324291282324196	0.0	0.001026742124848144	0.0	0.002478274761127944	0.0013848596489378876	0.0014449362073444543	0.0019673609312213	0.0	0.002189103841480439	0.0038463053239653844	0.0023265833701789185	0.0024583300513236674	0.004333088112541571
COL23A1	0.0	0.0	0.0026004550165450334	0.0	0.0036202123619065107	0.0003450641409129558	0.002740426730562762	0.0035513471807135694	0.0018213595729453698	0.003544310838823062	0.0030622362906318327	0.004310582562407543	5.5242685259053966e-05	0.0006933672395153178	0.00028293813795129497	0.00029566905291295427	0.002709933997654112	0.0007311352621137107	0.002594781220917945
CNOT6	0.0028940647716665644	0.0014148634248280143	0.0	0.0012034100474252144	0.0	0.002579295893591619	0.0021654877070687584	0.0	0.0019267967133728002	0.0004306463258110771	0.004468869790403169	0.0022299259072283456	0.0018142415191890295	0.001510680608461284	0.0037148667232245235	0.004349976131226287	0.0	0.0006305760869793178	0.0003627436816499767
CDYL	0.0017139874841289428	0.003565375987641802	0.0006182665786547215	0.0002711493224836912	0.0012734998450512928	0.0028803555369819774	0.000727215106580356	0.007626439300350073	0.0020089882525397506	0.0	0.0016999837573521694	0.0	0.00037123787404835383	0.0022180430207333858	0.0	0.00230982109675178	0.000634259989108771	0.0	0.0035094271092454684
ZSCAN31	0.0019484589378441384	0.003658802381639473	0.0	0.001157596508824121	0.0017694831502428688	0.002957249233712546	0.0010026961185093783	0.00244474828115715	0.001501228998074215	0.002246976853289291	0.0011572178914335692	0.001211900945764291	0.0027807196771507787	0.0009687469944620623	0.004144194096225567	0.0010874292278081968	0.0	0.0	0.00017281809472532127
ZNF311	0.0036414643578586924	0.0024576857492655626	0.0	0.0016328949367830992	0.0025966480103404134	0.0019026234407100789	0.0006881042226521958	0.0002957964151058785	0.002943481517523807	0.002558244986428618	0.0014769119507108874	0.0007962578602038404	0.00212195437320046	0.0006029626192878583	0.0022558349947253338	0.0017261113229069148	0.0003766513110517789	1.5530332302281607e-05	0.002032944159937341
VWA7	0.0037734555949741878	0.0023781422417887043	0.0004729851261026115	0.0	0.0017003610090254623	0.002138460838956998	0.003016694136575219	0.0005686192768146153	0.0008367596339508505	0.0	0.0035852381932088926	0.0027629594923859117	0.001671735477093553	0.0009022463308146933	0.0028450396453621758	0.0011078409520345162	0.00136628350679443	0.0011607268304165345	0.0
DXO	0.002552844655208271	0.0020699770791949004	0.0	0.0004151488548468049	0.0027708602427805313	0.0	0.0023073658711933584	0.0022780864468899824	0.0034785444461109126	0.004186527850125797	0.0014187668536887726	0.0013045217016754516	0.0016063175166858253	0.0001945808925779186	0.0	0.002650909096561045	0.0006017988644904381	0.0012293600370213878	0.0035087976560123
SLC39A7	0.0019754797873685346	0.002948851461267484	0.0001206872189761369	0.003746426185249922	0.0017921993249486788	0.0027343332689331165	0.0005246218409281631	7.274273986624023e-05	0.0008415845236984911	0.0032438861862531454	0.0016702135775925467	0.0012139238315565623	0.001536764785480107	0.0015560727078976465	0.0034306199733060744	0.0	0.0	0.0014796243268078869	0.0012095022421089755
ZBTB22	0.00157807646129655	0.001563646201845086	0.000858083088560735	0.0020577656235470027	0.0014713435792841898	0.0014515565470310683	0.002739165450809329	0.001210547225360169	0.002994765587762374	0.0	0.004656322067148894	0.0	0.0013253550291707455	0.0006990645551018472	0.001017046369053503	0.0032294205538772967	0.0033174611459687547	0.0	0.001438919962908338
TTBK1	0.0009533109188131404	0.0009633319311327523	0.0029772216995913136	0.00046982228002481736	0.00481465687581092	0.0035008375320466916	0.0012814384696616854	0.001268595992588376	0.000538280694586694	0.0004950454261067769	0.0002962599677401624	0.0	0.003334047524404747	0.0029464126511284014	0.002718152063682928	0.0	0.0014275444518991709	0.0020527319247401563	0.000501137977776514
PLA2G7	0.002787069653991751	0.002210080059858552	0.0005990381859570761	0.00313229747861145	0.0029424392709652496	0.0025051982061396957	0.0019497568933949405	0.0	0.0005788370968139861	0.0	0.0003760742305264833	0.0008922914727091504	0.0023063777481117393	0.0014868766868734106	0.00239226099362839	0.0020277364722090666	0.0013476693696064573	0.0021690831580211374	0.0
HTR1B	0.003648449347344663	0.0017002759442915532	0.0	0.002002350646509007	0.003925311252593852	0.0	0.0028848795927673737	0.00024199921949038866	0.002506523610941489	0.002932831437588653	0.0025611327977337404	0.0	0.0	0.0013411695681752888	0.0	0.002959754891952371	0.0009379985287589338	0.0007203973252450772	0.0021999938636674005
CEP162	0.0	0.00031984109971011193	0.0038506342925239247	0.004359085580263633	0.0021138457565087806	0.004454433848109861	0.0	0.0	0.0008201309252499344	0.0018773825542115945	0.0	0.0	0.0021309336832962635	0.0021854531211444265	0.0016666784789525291	0.0016644645869932618	0.0028544427391818806	0.002322626816618858	0.00016522158662505548
UBE2J1	0.0017365752602305608	0.002643520164877669	0.0	0.002850342846044949	0.0	0.005036123707730694	0.003148247156053173	0.000642124671850528	0.0021186090971694205	0.0012188504875759662	0.0	0.0030117183167646467	0.00139722736910443	0.0003022522894840249	0.0033393041157718344	0.0	0.0	0.0013699326213090697	0.001938187123186854
MICAL1	0.003376290372628764	0.0009813438514894319	0.0	0.0008109244076078946	0.0012462709247583231	0.0006642539546867631	0.0017870290546763347	0.00017578070720025536	0.0026648095756740364	0.004016320562202354	0.002771875965777794	0.0010565432958292043	0.004274678366143541	0.0014448100237100026	0.0006261639205372637	0.0017319410157069317	0.0	0.0016285641603097575	0.0032998381251436093
KPNA5	0.0	0.0018950988613525668	0.0038483675401116395	0.003332358204712826	0.002700113194434398	0.00022389064257763894	0.000763145961694217	0.0006203568908500428	5.264353219551849e-05	0.00430063683337889	0.0002810644559376677	0.0	0.001198871046261241	0.0023294481186839485	0.0010949223827343005	0.0	0.0024827619799122113	0.002573125741232931	0.0047650853218182765
MAN1A1	0.0010742748186266177	0.0010696195489345902	0.0023323857612155443	0.0	0.0012909956183941409	0.0009094435965705988	0.004305500245705883	0.0	0.0027261035038968822	4.4413607948097365e-05	0.004659478847187506	0.001766835638947659	0.004008765209863918	0.002012030354431754	0.0011829350635334346	0.0010246982445492206	0.0	0.002316698018633236	0.0018071300533909279
PERP	0.0016376316140557818	0.0014861751040463253	0.0012743536835507796	0.0023001065200788386	0.0	0.0025922549199241716	0.002299611562688512	7.856202299970557e-05	0.0009716003330283969	0.0057338784808395335	0.002378053280463823	0.002007505896432944	0.0	0.0	0.002991328712277557	0.0033383817791763134	0.0	0.0	0.0029965080200066206
ULBP3	0.0013706946978552536	0.0021370360966984927	0.0009344971746119244	0.0005074918147798023	0.0036390832780537697	0.0012182706176113863	0.0021978395077429675	0.006862099229021768	0.0	0.0018364254249509777	0.0001696838635405732	0.002527687268554489	0.0	0.0016089858152538575	0.0	0.0	0.0007993166813678425	0.003029559006029969	0.0032843716000010006
SCAF8	0.0017069790580978587	0.003581484297054945	0.0	0.002756696141253189	0.004613055871477221	0.0007078136510291965	0.0	0.003702211274416412	0.0	0.0016840028870220615	0.00232186920461479	0.00044033764160257235	0.0	0.0013030301585098708	0.0	0.002100189299239633	0.0024883102551914098	0.0009150183832280569	0.002071823286464215
WTAP	0.0	0.0010288616846123929	0.004694914890041203	0.0009285337143743737	0.001541600677713476	0.0	0.0020492995929647473	0.0035939734718753603	0.0028442586229764344	0.002584491112349377	0.0013169169934594488	0.0	0.0026705787272585445	0.0019341399552834288	0.0013924093831815183	0.0009931792423719052	0.0013896872340290844	0.001212606259879298	0.0018997807319540356
RAMACL	0.0018207780221683276	0.003551360647532286	9.520291088690898e-05	0.004067645196637554	0.0017089558972179346	0.0008975150712862845	0.0005127318439652827	0.0	0.0014673357887300675	0.0010953249182447755	0.0015978775974067143	0.0016508554505862516	0.001977302713081665	0.0027908339822467795	0.002890508321801261	0.0009484023087412086	0.0023989280383991183	0.0	0.0009051030604794569
INTS1	0.0033982103886522875	0.0018529108884696088	0.0	0.002307554773057076	0.0029104269634238414	0.0010998220715331358	0.002891626387493882	5.836335638831928e-05	0.0016741523316379007	0.0028103554224377966	0.0025189820360280073	0.001125157346460685	0.0015834327259198308	0.0008101242116086013	0.001788927103518371	0.001030695206498871	0.0	0.0017597243286171787	0.0
VWDE	0.0012690890295017686	0.00038697959297092493	0.004141808828565695	0.0	0.0022892619111719733	0.003942770609194584	0.0013749542484012434	0.0	0.0	0.0004535870999294815	0.003436705264600975	0.00437300811534782	0.0007780616380542796	0.0004835203094078741	0.0015714931050395255	0.0016382963486244295	0.0025895976573681195	0.0020750709586496155	0.00033054582132451964
C7orf31	0.0015459059428855227	0.0039538420818836795	1.719318972649732e-05	0.004499778698997057	0.0023061910111149358	1.7458229753998208e-06	0.0007010865219678941	0.0025949377443056035	0.0002844124077304443	0.001922784417692361	0.002686278073907112	0.0003889689580866386	0.0	0.0011132539430254856	0.002176514555998979	0.0011696909529992099	0.001441999424972253	0.0006925108372357062	0.003289720673553925
STARD3NL	0.0027185331007301304	0.0026531449275606937	0.0	0.0004470190453498665	0.00032748751016114917	0.0005592750660639509	0.0011137560148119423	0.0008999151709893211	0.005234327944894244	0.00493591238237884	0.002457806762576921	0.0011014457001876899	0.002846869878777086	0.002163879960995868	0.0006433160129670264	0.0008644451915410808	0.0007569774485032921	7.359877220722826e-05	0.0020827347692341067
