	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49
11319389	0.017475099955914616	0.0026676897632212935	0.008600450715685312	0.0	0.015787460872651492	0.007603130100144736	0.0	0.02192155211506085	0.0009917495531280756	0.0012994515265118724	0.0	0.01082923303693066	0.0	0.0	0.012202778508539017	0.0036047153310200435	0.020506937245715832	0.0	0.0	0.0018252164831805532	0.0	0.004638705715447348	0.016030164884623107	0.0	0.008727634479379734	0.010099318874724705	0.0037082422893718347	0.0	0.008463223764398427	0.006870264872280071	0.0	0.006436563574802343	0.012257255193554558	0.0	0.0	0.0	0.016705753259442277	0.010167797822353029	0.009106730355564429	0.0	0.0	0.00758720218483833	0.0	0.028512259705595854	0.0	0.008101107799698345	0.0	0.011056692718695934	0.005266629884737376
11326252	0.0	0.006595796913770678	0.018784102508038084	0.0	0.0	0.0	0.0	0.019681310138996516	0.0024936280715294142	0.010198602839318156	0.012167221503011673	0.024745944598157526	0.0	0.015436798288419514	0.0	0.0	0.0	0.019400033850953607	0.0	0.010474942479874442	0.005655018965265997	0.008141368817319037	0.0	0.0	0.0	0.001268615050204424	0.008526033106779353	0.004096110900265401	0.0	0.027641809783445034	0.007171076309331996	0.0	0.0008204166706909093	0.013523238695440993	0.005195639134777752	0.007805763773927907	0.0	0.01252582393931615	0.014691344979483965	0.0031937820875936962	0.00545765490965712	0.006423177157669414	0.0026487142980286017	0.008691341091278752	0.0	0.0038801768394042617	0.0	0.0	0.0
11327005	0.0015928714065254514	0.010803672623717167	0.0001827495957872341	0.0	0.003944973908051786	0.0	0.0	0.00474318782497629	0.0035042859496818655	0.013922588752769919	0.009222245481729379	0.019619154031418954	0.006578050808483292	0.0	0.0	0.005093197467862698	0.012119588289780091	0.009179785163137862	0.015090918561719405	0.006176034839310426	0.0	0.004780848242987889	0.010386772967151675	0.013009741127308851	0.00727121073866043	0.00011199467595791719	0.013681365454714003	0.007170424430712555	0.006084064529193376	0.008968633717716055	0.0	0.01862511727050617	0.0024610076545744076	0.006059046210595628	0.0011584891697628272	0.006218659303897452	0.003788216959517368	0.006499776133594988	0.007812643351871231	0.004107194773365522	0.0048474199292068525	0.008477248615383222	0.022611322505608038	0.0	0.007420905648483864	0.007546255272930928	0.0	0.005018423416435573	0.004556519389903094
11345331	0.0	0.005011183568089371	0.0	0.0	0.0	0.0	0.0	0.02077805199457146	0.02263806736421417	0.02270073053380618	0.010499688004695201	0.015726665337432468	0.0	0.008260503237787545	0.0	0.0	0.0	0.003425870693620785	0.0	0.004159402365366223	0.028718032785069986	0.006952549850551796	0.0	0.0036052376927401732	0.0	0.0	0.02571163314977728	0.0	0.0	0.02870847414721026	0.016313453877090205	0.020793625836755692	0.0	0.0	0.02034531756019101	0.0	0.0	0.0028808701201486213	0.008655683920926346	0.0028284310586221273	0.0	0.004419779620662237	0.0	0.0	0.013981326766747237	0.0	0.0	0.002393709207175284	0.0
11392518	0.0	0.021371273648075836	0.0	0.0	0.0	0.0	0.0	0.013313728063176378	0.023029824306136242	0.025064354549617935	0.017617104259285598	0.015929083097594002	0.0	0.012064846637748558	0.0	0.0	0.0	0.01067982443512973	0.0	0.0	0.023621988489479506	0.006907036005179549	0.0	0.0	0.0032225572416453552	0.0	0.007838372261783412	0.005967748404614419	0.0	0.01716110458793602	0.016791837703217925	0.023427435425519463	0.0	0.008079245024224833	0.011736864921052062	0.0	0.0	0.0	0.0018128479571743608	0.0023216409184998155	0.0	0.008684062094843598	0.009760444391449193	0.0	0.015254893303482162	0.0	0.0071127247024668026	0.0011740925711150438	0.0014749718630183287
11413170	0.018083939026254044	0.0	0.012927342028171218	0.0	0.037281028713762474	0.0	0.0	0.0	0.0	0.008328045169602451	0.0015060270435057158	0.03231304479944357	0.0	0.014938185792265048	0.0032963307234098417	0.0013180647480741886	0.0017693788509651235	0.0	0.002591501873826523	0.0	0.0035032024348680517	0.0	0.0	0.0	0.0	0.029610603040562122	0.01049573222662388	0.0	0.0	0.005448669022315434	0.0	0.0	0.006917154934956742	0.004829165751589281	0.020013869648968993	0.0	0.0	0.01530892057763716	0.0	0.0	0.0	0.0	0.0	0.0314704228325804	0.0	0.0	0.0	0.015508341868148189	0.0
11453772	0.0	0.0	0.0	0.0	0.004030940665983452	0.0	0.00028751855283655297	0.0	0.021239370743584	0.032025555999404785	0.022599806746150825	0.0037409089439378574	0.0	0.029111296003328475	0.0	0.0008958598401899177	0.0009469879545482251	0.019313976970420213	0.003445481792590628	0.0	0.0068652040223252985	0.0023328387601903727	0.0	0.014353906558244181	0.0	0.005918453588039331	0.024870169552843657	0.0	0.017515601131497614	0.013331052966888862	0.0	0.0243838182599886	0.0	0.0031572218153053154	0.0	0.0033374987331594398	0.010811217644187911	0.0	0.002082882672374997	0.0	0.0027566471539797583	0.013924492783909044	0.0	0.0	0.020083540923010224	0.001810671177524822	0.011885927161800978	0.0	0.011595840283298681
11606935	0.0	0.0	0.00048583725428394224	0.0	0.0	0.0	0.0	0.015944251665749396	0.005406985459779591	0.015983175750980995	0.01765251488383447	0.021926590469706134	0.0	0.02427889084621968	0.0	0.0	0.0	0.021645982302621193	0.0	0.0	0.01589486966879458	0.009447418284378424	0.0	0.005676813752695663	0.0	0.0	0.02757550546298137	0.0	0.0	0.02273063071171659	0.007399248309375596	0.018791871022381522	8.849473371754601e-05	0.006682017363007431	0.014766570584133765	0.009482749245753565	0.0055996036590965975	0.003949898689591534	0.0	0.012899686757735425	0.0	0.010793297897563807	0.0	0.004031554809987849	0.005250010822912412	0.0	0.0005682592664742488	0.0	0.0
11616707	0.013347448621186296	0.010247625156133039	0.0025140169469891256	0.0	0.01349837068212486	0.0	0.0	0.0	0.0009978648648996968	0.019875685861546057	0.004657825472656944	0.01777180819067361	0.005488368778273324	0.005371349679283886	0.006467785353033723	0.0015852610406263195	0.0023543672343263856	0.008565381194770858	0.011856746149231176	0.007423841949988663	0.0050197426966286235	0.007025652379842178	0.0	0.00024432278598567677	0.00702309804351383	0.003841582327589912	0.0	0.0	0.003909600399063702	0.0069042374516467605	0.0012904901300800796	0.016205781653690812	0.0027747226007541863	0.008657997961107777	0.004126704102970724	0.0	0.005443946418026339	0.00904284423129999	0.0	0.0	0.0057444864264108815	0.001054670261269862	0.028302908966313087	0.018218011110039824	0.0	0.010530607039248881	5.052038983278932e-05	0.015433461910420557	0.006217967946148603
11619606	0.0	0.018817753482384597	0.0	0.0	0.016246167717055424	0.015210731719546908	0.0	0.004039731811285448	0.0	0.005778762869181477	0.0	0.00389471151474961	0.009344980852195069	0.0	0.0	0.011715309189741875	0.003354774730585252	0.016978347365296232	0.00739251002787906	0.014787783039066584	0.01030241082666362	0.0	0.010948632478833176	0.0	0.0	0.02465426286927685	0.005119350499258259	0.0	0.003039833207150197	0.021597442935341313	0.0	0.0	0.0	0.0029925633033399146	0.0	0.0	0.0	0.006193234805025974	0.0	0.005265689055314705	0.006831762583080745	0.006293054783620519	0.033652278267484605	0.010213201914453816	0.0	0.02316869763293234	0.024520529479317762	0.008250215448882051	0.005637927246183544
11652071	0.00631192074798767	0.0	0.012930384070928416	0.003763180041954752	0.02679724761922439	0.006190689692621932	5.809050745531418e-05	0.01562612622416105	0.0021654851860761436	0.007375386663637441	0.005329109297979225	0.008141180927742355	0.0047441794555272586	0.006128978824973214	0.0	0.0	0.0	0.023278899882959607	0.0	0.0012236373062072478	0.016380872326155614	0.0	0.017776974513315752	0.0	0.0	0.01591114091081755	0.0	0.0	0.0	0.012090048970946933	0.00029182842676942237	0.0	0.013184634359528512	0.013757536713561783	0.009705221844020838	0.005242466381210767	0.0016875275795246163	0.0	0.0	0.0005641769693894292	0.006172999478681263	0.0002461356101119931	0.011302574000445887	0.01779076924386468	0.0	0.008015978375601723	0.02603293670279501	0.0031250363918811914	0.0
1243685	0.019060559548571727	0.0	0.019513359058169304	0.014462652179330132	0.009525247264743185	0.0	0.0	0.0	0.0	0.0038411858704396405	0.0	0.0038001355774481054	0.0046717509478439705	0.015320264829179591	0.014043177015202104	0.0	0.011517636536170201	0.0	0.0	0.0	0.017617399626942892	0.012112471745957415	0.0	0.018132811006478722	0.012211283411386721	0.0	0.0	0.0	0.0	0.0	0.022566422617041393	0.007296912733055157	0.0028343950450001897	0.0057216458992169344	0.028664407168200408	0.004528603891361427	0.004548626487212992	0.015464361419796324	0.0	0.0	0.0	0.0	0.01904817055188927	0.011207646616272889	0.0	0.008463718558144371	0.0	0.0	0.0008912867473655138
14498577	0.004362478579779032	0.0	0.014040917778907584	0.004160010825212697	0.005775656180484773	0.004306009770374104	0.010827445158220799	0.00716523989538113	0.016870441149103056	0.00013882321597249593	0.004536600491156313	0.0037012935805047363	0.012507439597948573	0.0069368847697744915	0.008683848938819573	0.001437131084354757	0.0	0.004655873417593556	0.002181275638706245	0.0	0.00895411962914552	0.016174679169515375	0.016472073262253487	0.011193409729390192	0.0028890490879959745	0.009671123838591537	0.00615766392632471	0.010412773305482851	0.007020389180237884	0.007916673368482651	0.0021786344470583544	0.005810716540748741	0.0029037548782228353	0.009763823835857046	0.006309970300413866	0.017633083860398968	0.011220690507995599	0.002542091545326479	0.0025514395936189547	0.01127706593448531	0.007576447450329081	0.0	0.0048582565702381675	0.0044331090971269265	0.0013442374472918284	0.00858808961596079	0.010594946749512904	0.006288899524201076	0.0
14641578	0.006999111251581766	0.0027016905381211987	0.015824246790548856	0.002607906588207483	0.0	0.002837442143680017	0.0	0.01920436241771367	0.016751638975500967	0.0	0.0	0.00949098342226008	0.000972192465291416	0.0	0.014036883354057865	0.016355015027157187	0.016283868984799145	0.0	0.002882674710334198	0.009446700433993987	0.0019721136409859437	0.012272823445775908	0.0	0.005542447021235082	0.011193147190667491	0.0007391606119491749	0.007157494933160557	0.02484202299627222	0.00035699428277205227	0.0008631495597206893	0.01247609777576967	0.004514385929824709	0.0	0.0	0.01394023620214017	0.0018605876487552183	0.007441662978792281	0.024556215377780185	0.01342263400523786	0.010588154617241675	0.0	0.003112118635048082	0.0	0.010585511052421202	0.0	0.0	0.0	0.007214515380022966	0.011443780692769925
15387421	0.00028505254780912445	0.02448601846789679	0.0	0.0	0.0	0.0	0.018297955971952315	0.0	0.0	0.0	0.027839550479205655	0.004132361563382661	0.002323501263922783	0.002149319098952164	0.0	0.012042411900959256	0.0	0.004779314571145221	0.027385008671044632	0.022536136898308783	0.0	0.0	0.0038347695134230437	0.0	0.0040062446011718015	0.015194195806998358	0.0	0.0	0.0027706469820410647	0.009581809078825209	0.0	0.013910332800566584	0.00053952613195756	0.02583366713325232	0.0	0.019253667239658608	0.0	0.01149329200828299	0.02632242016881095	0.0	0.0	0.0	0.0	0.0	0.00607563169871728	0.0	0.033830596503984046	0.004055394874795858	0.0
18414513	0.0198086091452283	0.0	0.019699257550179896	0.006497358263150722	0.00878090872876953	0.013400427305766386	0.006293360998885577	0.0010429184536016843	0.0	0.0	0.0	0.00013268851452357511	0.018013031052814134	0.0006161325085937283	0.015267391212176327	0.012929943126936102	0.016002555139429088	0.0	0.01236382148208507	0.0	0.007475424393902887	0.00635021041178926	0.002807000242066682	0.012843839912374427	0.012819747665219827	0.0	0.0	0.004391044645106551	0.014182118256627059	0.0	0.0	0.0033465744159867582	0.01001981396325278	0.0	0.001799381869097983	0.006734002758315885	0.017900398751756263	0.007511530140837762	0.005370718182366731	0.0	0.0	0.00029560256381327526	0.008429150563191327	0.01505164694514972	0.0	0.007690137058231668	0.0	0.0	0.009611037407457277
