	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17
KLF11	0.0	0.0	0.0032412521746538006	0.003560043567531396	0.00087914043217261	0.003545938526469442	0.0016185716616442063	0.005723001838931366	0.0010406306775874678	0.0	0.002786168325564016	0.0	0.0	0.0014677942584540489	0.002857713647401626	0.0015162072813337541	0.003373433395032615
GREB1	0.0032699429599049386	0.0	0.0006171486172837767	0.0	0.0	0.0052484465040025085	0.003144184795344354	0.00156541526081639	0.002371172165679245	7.560563963046884e-05	0.002058380263643987	0.0	0.0067721470007514484	0.0	0.0010198431159123744	0.0011228858742454407	0.002054256994833225
NTSR2	0.002256124834819672	0.0017767008791316514	0.0038133164183501113	0.00047716148845989507	0.0008908277758515538	0.003881668346096501	0.0007906697595259775	0.0	0.0018559697917404615	0.00028481703553003153	0.0	0.0047962673919618535	0.0	0.0027805933419772825	0.000207356194931306	0.0014386758481099212	0.005820493734984153
CENPO	0.0018287002257290218	0.0	0.0	0.0011457289464588244	0.00014351172469590027	0.0	0.003993068698589061	0.0017901219499571854	0.0030248275958205933	0.008541419641575588	0.0	0.0063744551520577295	0.0017295262530732643	0.0	0.0	0.0	0.0032204421457754672
ADGRF3	0.0008000225586562895	0.00020061741945282075	0.000479595290209833	0.002689920850673421	0.00259860028897051	0.004641949378556497	0.0015151237207481267	0.003930854843993549	0.0001990923378782991	0.002636096509808144	0.0006439245615998716	0.0017455014369874425	0.0	0.0	0.004493863608085073	0.00036228842055242654	0.004392921250927445
FAM166C	0.0037208577667820547	0.0	0.00029631941652471903	0.0005566651671610787	0.0	0.0	0.007689457671339003	0.0012447203340707734	4.8350485545488225e-05	0.003938472443058896	0.0	0.0014108435718371301	0.0067531807282339784	0.0	0.0024177364239863076	0.0006005222591665913	0.0013514596814327771
KRTCAP3	0.0	0.0036101766244241236	0.0031918013243095425	0.003963629544326473	0.0012950962429560244	0.0	0.0	0.001686893484881668	0.0009227405190570462	0.008336357122425487	0.0005778934409386216	0.0007490280531110257	0.0012816225548650825	5.8482025678498126e-05	0.002951564524112229	0.0	0.0
TOGARAM2	0.003665184103165959	0.0023787308768635127	0.0	0.0025969596296251804	0.0012574606181384711	0.0019077330362711326	0.002153159181258517	0.0	0.0034613764564705757	0.0	0.00012817835716642678	0.003622427484500843	0.004491948400072689	0.0	0.0012691317223030595	0.0	0.00016759866271396658
PKDCC	0.0019644411682850564	0.0	0.00112645568338332	0.0023778737897079513	0.0	0.002703500393657188	0.00197497324749667	0.003834876429559061	0.0	0.0032520728496084265	0.0	0.004802165730864557	0.00411761479206072	0.0	0.0009026531620406473	0.00137908684373035	0.002666994884016279
HAAO	0.0	0.0013121126552697257	0.001594957697565142	0.005139847977328384	0.0	0.0025337957962336607	0.0	0.0	0.002472185502724426	0.005671582297532028	0.0	0.0025857036315954755	0.005020291652301817	0.0008090898669286094	0.0020231019312781737	0.0	0.0012745621568114247
DYNC2LI1	0.0	0.0	0.00431000839372558	0.004904386193761869	0.00379195016808445	0.0	0.0012735492716721842	0.0008843640389258992	0.0	0.005521048093906684	0.001104037424693092	0.0	0.0015768322699780083	0.002665109546539213	0.00028231263830659774	0.0009540174395832199	0.003248480359555366
ABCG5	0.001546096693063283	0.0035857665251550997	0.001963266210052901	0.0008095653816287905	0.0035047808051819015	0.0	0.004370412923023861	0.0004527274488504847	0.005698791773347809	0.0	0.0	0.001510382322132386	0.0	0.0	0.0030634083826641427	0.0007107322609774754	0.0012920863246659346
CFAP36	0.0029991505641449117	0.002289146123797518	0.0	0.0	0.0010278984395865973	8.162521296912892e-05	0.001022418242902762	0.0	0.003978644711854475	0.004932094468838669	0.007365301651656813	0.0009813656111735	0.000553164187709127	0.0002045814573751349	0.002371229250005563	0.00021790146164124918	0.00031807303051143625
NFU1	0.0	0.0	0.002742678301241996	0.0018485259320831526	0.0028315870173454484	0.0022821764461285554	0.0007231539964564348	0.00434755432462672	0.0007843273907400319	0.0	0.0	0.001090716397266955	0.005417575747268646	0.00010626025212526972	0.0021003408135821396	0.005835204382424622	0.00315265225059652
TLX2	0.00487377653181358	0.0	0.000653365765362235	0.0011302207995877863	0.0034559046640407678	0.003302703636255353	0.0021948545748713103	0.0	0.0025576523728698167	0.00030636508466872707	0.0	0.0009869534710240527	0.0008459741278396684	0.0037190723172597887	0.0	0.0019478633221054846	0.0009892168357192325
AUP1	0.0010696135322568708	0.0005504429102520302	0.0029583863226530518	0.002012992897199798	0.0	0.0039010087390693713	0.0	0.004216042128327542	0.0	0.0	0.0	0.002752686717146922	0.0016965638461222737	0.001058356177952688	0.0043230505827575455	0.005202913280525103	0.0028739897102853674
TACR1	0.0007857145447377125	0.0039807081538100475	0.001087361177957522	0.0	0.0048542934236128574	0.0006589347618920548	0.0035945723686237954	0.0	0.0	0.0030537299692662864	0.006488664514112718	0.0	0.0	0.002677281729979858	0.0016911493496133332	0.0	0.0
RNF181	0.0009069226490325088	0.0006001704819600113	0.001963328654554397	0.002454194352751986	0.0012063227985934645	0.0	0.008613458553711139	0.0008256300870321996	0.0	0.0038750862417204456	0.0	0.0004579016452133015	0.002347599128864653	0.003221557797961078	0.0013339539556702334	0.0010942391483780253	0.0016089306905226622
PTCD3	0.0043563935322169746	0.001209620007944827	0.002174773700034323	0.0009483141611003201	0.0037809595842481685	0.0006283384826606732	0.003266830828843952	0.0	0.0014366031197058145	0.0	0.0029951144172839176	0.0	0.0	0.002567972367191512	0.0	0.0019601357484953755	0.00173657860343132
