	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14
RBM34	0.0011562015052771525	0.0036433127541830998	0.007723238240204522	0.0014065671501710501	0.0004414805450116732	0.00045307249809884836	0.0025036529494122323	0.006828869529926506	0.003405722368637687	0.005551830282541259	0.005169834107384046	0.005658580142444059	0.0008153600593467329	0.005646483649225488
WDR64	0.0	0.00629685104981592	0.007906099543116532	0.0012081863515306	0.008115239263163073	0.0	0.0	0.008678084155986756	0.007931443108086784	0.0009819831478851823	0.0	0.0	0.003989167827065891	0.004466739592468466
KRTCAP3	0.0004248863375095611	0.008431349038823302	0.004239524185794792	0.0	0.003699820545859265	0.0	0.0057435302759989305	0.0042943828056933855	0.010732765302249732	0.0030421395528809065	0.0	0.0044093440170003256	0.0	0.004253483993571214
CRIM1	0.0009673709405071528	0.001521790698192616	0.0029734983793033567	0.0004228075613048775	0.0	0.0011987975007205138	0.002943226594993807	0.00825187629963251	0.0003465988803037997	0.004137612204862036	0.008080652864051269	0.009581511767239481	0.00703431339968381	0.006391987394830363
SLC3A1	0.005862688264029473	0.0	3.407733341078663e-05	0.011450212621696178	0.008085231619400711	0.0010854069388345916	0.009575051491479478	0.002893671875606522	0.00044932984198493023	0.0004374172648848514	0.0	0.002216377961573448	0.0034807565761767493	0.0
CFAP36	0.010853780274325882	0.000475333120902922	0.00146954905715648	0.0024110187417146346	0.0	0.0071975499076625	0.0	0.004520481776347611	0.005079752586388552	0.005043642810232493	0.0016662753267296642	0.0	0.0001751264404053713	0.0033641261796387846
RNF103	0.00769563526549715	0.0020464077931853504	0.0	0.0	0.0	0.011032194783621602	0.0004643596331989668	0.0	0.0021001575597988237	0.00665875624297929	0.007288241397458351	0.004150637384387461	0.0023722004840914406	0.002499341796100679
MAL	0.0	0.004339782759554408	0.0029478973365056086	0.001539313569283624	0.0	0.0	0.004592196564318962	0.006875019158601361	0.004762311935910703	0.006526775543497943	0.005636153672436743	0.0056601243202201714	0.005094114775628909	0.004629060948160292
ANKRD36C	0.0	0.008804518382930764	0.011444889735631009	0.0008929626767138746	0.009666141184797835	0.007510753868329511	0.0	0.0010052062331129044	0.0	0.0020300964171222698	0.0025626053864284347	0.0	0.0	0.0031527362558584566
LIPT1	0.0016802247872272592	0.001991637065852069	0.0009363160900402776	0.0085170440983019	0.0	0.0	0.0	0.0006015998938740332	0.012771646827994032	0.0067359705772399355	0.0008721258171228969	0.009669184165948107	0.0050453477504670404	0.0028944081266928214
CD8B2	0.0	0.006734731528396636	0.014589285028005399	0.005357704266085188	0.002540835463994262	0.0	0.003452003201727792	0.004042135979475231	0.002183973539494998	0.003968363947197703	0.0	0.001350407362054341	0.0027678647499350738	0.0
IL1B	0.0033723724095672345	0.0	0.0059780840672839786	0.009297489725952282	0.0	0.002458080191871595	0.0	0.0	0.0013525765055200263	0.0064659336218474825	0.007166057177347442	0.011841221167819039	0.0011526008426297615	0.0004434732418293465
RAB6D	0.0	0.0031267241856404154	0.008802923173192602	0.008402483933210773	0.0021644930585825875	0.002930700575877299	0.0	0.008873709029709421	0.00380423276789577	0.008174650019216348	0.0	0.0027868776047491202	0.0	0.0
PKP4	0.009659559798694976	0.0016581837809754485	0.0009119543959003865	0.0	0.0	0.004686046338490167	0.006462842303704783	0.0	0.005376516674095873	0.004282713452804155	0.007982935951660304	0.0024103992665439958	0.0	0.0
TTC30A	0.0009760852727885733	0.0038450393859848836	0.006555544954090307	0.0	0.0018834224518317125	0.0	0.01227573232663959	0.0004383541531728802	0.00020040111321384385	0.008767235195730068	0.0	0.006657919779055611	0.007111874426286475	0.0018899414356785829
ITGA4	0.0	0.0064116055872083825	0.0	0.0	0.0	0.009734731691109182	0.0	0.000494803845755827	0.0014819566855096937	0.001612076270107883	0.005848711430311016	0.008018492360007828	0.0059713183405043745	0.015235613447799369
MOB4	0.004612587635108795	0.001791022801688129	0.009567869620610079	0.0	0.005193289799537992	0.0019285176005994708	0.0	0.0	0.0	0.003910256613135498	0.0	0.010124899345461309	0.010476364085170999	0.0007172100458452374
FZD7	0.00834394482203541	0.0038197357472688222	0.0	0.0	0.0	0.004372328817682474	0.0	0.0	0.00185508244742587	0.0011825826196899382	0.009659632426455744	0.0	0.01099648872126471	0.006563409883865338
PECR	0.0	0.009477137347569322	0.004009003226885903	0.0	0.007835112039432768	0.0	0.0030631121500944753	0.0009260823251975613	0.0	0.0038796070185280205	0.007515451048146798	0.012755395932496381	0.0	0.0
RPL37A	0.006249209331150013	0.0021352823278586873	0.0	0.00772943920031636	0.0	0.008088913431473626	0.002966654661981542	0.0	4.09327877065633e-05	0.0	0.006469169621720036	0.009617404684035734	0.0	0.0030572989533618924
TRPM8	0.0	0.007298686189191554	0.0013579326027804458	0.006379696942355919	0.004779304647298728	0.005415876189174903	0.0	0.003440320194356263	0.0010439212514233528	0.0034184549111824355	0.0031485962537512032	0.00811056606081005	0.004804160067371333	0.0
DUSP28	0.008472348915894637	0.0	0.00045554861591658077	0.007054752489378088	0.0	0.006084705368710279	0.006967786038968831	0.0002368420486069612	0.0005648530064178614	0.0077180106800660165	0.0034896702370497343	0.00232882654368174	0.0	0.0010667455201973416
TBC1D5	0.00047677806487895455	0.0	0.014409817844909755	0.005920817533981635	0.0015600147981915053	0.0	0.0	0.005910692743299004	0.0	0.0017664317328977774	0.012519723621198036	0.0	0.008318258087262637	0.0
KAT2B	0.010257276497047857	0.0	0.0	0.0019186082704541782	0.002304717071447823	0.0047315475916932005	0.010219818608541122	0.0	0.00400145659493747	0.004277655231618015	0.0	0.0009182562746787577	0.004821790231728634	0.0
ACAA1	0.009430909051666093	0.0009573763571278294	0.0	0.00421490128790361	0.0	0.009628250227690378	0.0005413027254357445	0.0	0.0038605954536240906	0.00319143700245142	0.003938149013257098	0.0	0.0	0.008523272652253397
CX3CR1	0.006953838080838451	0.0	0.0007719074416618452	0.0	0.0	0.0072283465003431125	0.0031968252881782386	0.0033542329123199526	0.00436649013994196	0.006470697833581263	0.0032312879592181656	0.007660975602387101	0.0038742719661568822	0.0
TOPAZ1	0.0	0.004976439209461422	0.004646956936780655	0.0007085532645392168	0.01284508187963781	0.0	0.005813011854925903	0.008683255564040754	0.0027842215714558183	0.0	0.0003091699056234366	0.0	0.009328880268567418	0.0001853493680356848
NCKIPSD	0.00800897221088678	0.0007522646260918021	0.007712931267081855	0.0022039982920260405	0.0	0.005859069723872728	0.0	0.0	0.009198998515896941	0.0030806485061809484	0.004227764636669471	0.0004875785391673236	0.0	0.0025196932079708154
PARP3	0.0	0.003947792519728909	0.0027162286516526288	0.0	0.008400912622925017	0.0014526308141959642	0.0	0.011650155967124662	0.007035880815508137	0.0005419323151197045	0.008666818970484158	0.0023219140088806315	0.0	0.004728099467407742
BAP1	0.00930302311505952	0.0	0.0	0.006805340266286497	0.0	0.007725476589519496	0.0012586684513851236	0.003668792097481161	0.0	0.005745851310109764	0.00243223419517691	0.0	0.0019476761237936732	0.00580091893486531
FOXP1	0.009137244272252848	0.0	0.00093359850145994	0.004076039124168391	0.0	0.009558760769573007	0.0011373142552342011	0.002239523119875915	0.003297073164392647	0.005077784461887469	0.0071177886008095504	0.001123850454920189	0.0	0.0
NIT2	0.0	0.001440616304700712	0.0	0.005244549031572998	0.004840663507864621	0.0	0.006285404236650798	0.01143652222833153	0.008715417257920438	0.005136661106646386	0.002752689567335885	0.00512409539838009	0.0	0.0009000711832882628
IMPG2	0.005643675837112838	0.0	0.006285063354192291	0.0027471405297606276	0.0025551534338846293	0.0	0.005905927657410707	0.0	0.0017181948679847805	0.006161496703521332	0.0	0.010249665886402148	0.0	0.007497821399552207
SIDT1	0.001865131339833847	0.0029948573675567867	0.0	0.01742904561739404	0.002666765321906616	0.013366474373089916	0.002601590540148877	0.004384607683177145	0.0	0.0	0.0	0.0	0.001840519174375568	0.00023132279184354885
GRAMD1C	0.0	0.010366936420060773	0.0035850337169242063	0.0	0.0033438298802145328	0.0034573047485296944	0.0036162279271677355	0.00459811322335714	0.004323289052381717	0.00445986317067032	0.0030023484509772535	0.002819288959203093	0.0014687351479391007	0.0036301277622303907
EPHB1	0.008246742458129027	0.0	0.0	0.0	0.0013606076888725296	0.00533221978738482	0.005951770573874501	0.0003744561013172132	0.00018755144864428247	0.002718505018147238	0.002643440562917742	0.010401226848422635	0.009991015321675374	0.0
SLC33A1	0.0	0.008266591485087614	0.012910390647362857	0.0	0.001008644956529646	0.0	0.0037443313107362324	0.003980299101516491	0.001351110308371402	0.00526122179940446	0.008785330935174402	0.0	0.002888496699225934	0.0
B3GALNT1	0.00483529378373393	0.0002944744022350612	0.002732851291791022	0.009162304373669881	0.0026449308586438186	0.008630622950242644	0.0010765982647179722	0.004222226110835418	0.0003441836077707134	0.0	0.004811614695839668	0.005280145338585441	0.0	0.0029159275151576236
SLITRK3	0.0010241646965362921	0.008867361902435216	0.0016306156425523282	0.0006684549147810452	0.007703727750646332	0.0012479744553833781	0.0	0.002976215108347178	0.0	0.00870001570050379	0.0027450152680761797	0.0063554128442839496	0.0	0.007571945691833275
PLD1	0.0037226691084510577	0.0008954084941839725	0.007277979232490019	0.006553878132552308	0.002242769607829592	0.00131958644267146	0.0	0.0	0.004894564878912571	0.0	0.01328888496920313	0.0017537562509435496	0.0	0.007890797158886558
KNG1	6.838102848495868e-05	0.004161416963083458	0.0016495491080081345	0.0013370090440956578	0.005618644847405141	0.00980667894339288	0.007165226856359357	0.008502816493562864	0.0	0.005883275531568605	4.555813963109039e-05	0.006284967057814771	0.0	0.0
EIF4A2	0.009393389937226099	0.0	0.0014557642262275291	0.0	0.004958032309876757	0.0	0.009647848328999549	0.0007583042337234941	0.007941178103950368	0.0016648733443963143	0.005267131968734359	0.002361752014504493	0.0	0.0
SPON2	0.007311507159589257	0.0	0.00034455053232083135	0.008092158985185113	0.0011394253305565937	0.0	0.014543594353002336	0.0	0.004337172263239803	0.0	0.0	0.0008425322399630139	0.0012532017606640157	0.0092711138866521
MSX1	0.0	0.007493100110068986	0.0	0.0	0.004978145905151175	0.0051193353195732325	0.00403685856556202	0.007311584144600242	0.00886344087668248	0.0030926096691808293	0.00234102096607493	0.003080072261622748	0.0	0.003954359201846775
WFS1	0.0	0.008101175497112716	0.00026794229719145235	0.0	0.003747453646508364	0.0005796418924010044	0.0	0.006310223029804269	0.0006427343053401398	0.007717740406271529	0.003448306094178977	0.005179936717919918	0.008087023810660014	0.008619775786985827
WDR1	0.003185479208980374	0.002232170657569545	0.006560022951201177	0.006002329949271728	0.010186728382878716	0.0017159939226537345	0.0	0.0	0.00635809046323625	0.0037281948216165138	0.0	0.007263611738470383	0.0	0.0
C1QTNF7	0.0	0.007216336309985699	0.0029594129754827144	0.0	0.003954036048347192	0.004405243173656354	0.0	0.0052506698688455965	0.004198721450317909	0.0030612815511532575	0.009888953075842928	0.0	0.0006960102749871668	0.010669999342893638
GABRB1	0.0019946193374786314	0.007069520704974976	0.0	0.0	0.01386713263183404	0.0	0.0066419606454288654	0.00171989992819725	0.002311800112944376	0.008382584519770933	0.0	0.0	0.0014716960529018326	0.005175248727460788
RASL11B	0.0	0.007954939460010576	0.005918754394225171	0.0	0.004075288961304647	0.0041588636914780056	0.0036868084944346557	0.004624240964292147	0.004953836359088448	0.006178099730020585	0.0	0.0002111604094338545	0.0	0.00821475899095812
THEGL	0.00011357736682801405	0.0023717611136750095	0.0	0.01282677727501299	0.0006780950288059766	0.015136335861199054	0.0	0.0035342447931709675	0.001061763384237328	0.0	0.0	0.009967270543593455	0.0010676415639052123	0.005456597569360859
COQ2	0.0023485726339534324	0.007515306942258192	0.0017696001407987464	0.0	0.0	0.006796563127051583	0.0041719100679869885	0.005495818501541411	0.008142860686648054	0.0054691008354822625	0.0	0.0006766281373048339	0.00204147917125575	0.0032339496920979465
ABCG2	0.0	0.005966216019126928	0.0044300827691966865	0.006945256602001547	0.004303030076935811	0.0	0.0	0.004895869106043609	0.0053636670519507604	0.0033776152496316648	0.001311813977420154	0.007396676185545599	0.0033079839523903975	0.003284717487767322
METAP1	0.0007119512977350527	0.00712636204314431	0.0	0.0	0.0	0.0008429085691849677	0.0	0.0052936975225796575	0.010899546145565119	0.006647748666335932	0.01253919814105802	0.0025871146122673637	0.0009347407612451134	0.0038252164866168273
DAPP1	0.007026423274571707	0.0	0.0	0.005261982537102505	0.005101978438434894	0.0	0.005326045177760094	0.0	0.002224383371990887	0.0	0.0005609210066479278	0.013168602903753256	0.007784857433241766	0.0017462883230713732
MAD2L1	0.0010439131806676723	0.0	0.0	0.011961265019593614	0.007293442352437137	0.0	0.004524845019727768	0.0033089317598703222	0.0035649107129607015	0.005775357921658898	0.0004994125766454175	0.009514808534467916	0.004243439651966123	0.0
TMEM154	0.0	0.005349924705210357	0.001313970775948481	0.002811195966238027	0.012113964019674035	0.0028010593957936347	0.007829492447706407	0.005881726758009837	0.0	0.0	0.00434886680649004	0.0	0.008330110543324378	0.0
PLRG1	0.006897367153712685	0.0	0.0037869768751346245	0.0030891722280047586	0.0	0.007991916434002821	0.005340170712352	0.0017461179768940222	0.0019070063627529249	0.00018213367538563355	0.005575622725743333	0.0005302840501892832	0.009092836590701875	0.0
TDO2	0.0064207732680896055	0.0005212089392101485	0.007180266763069376	0.004306641882117632	0.0	0.004205600170566637	0.0	0.0	0.0025220543276692304	0.005545378610304384	0.00944754651814853	0.0	0.0	0.0073411796684546065
GPBP1	0.008962399968549677	0.0	0.0	0.0011379624050656715	0.0	0.007788603015150256	0.002110220516367667	0.0	0.003242064758246786	0.0010207238807641952	0.0073637479220417966	0.0030180728161071533	0.0005996347756452356	0.011925598579798287
TRAPPC13	0.0	0.007918601329758843	0.006613785877561803	0.005070498587519979	5.4035443108255377e-05	0.007006831227520995	0.002894815716079002	0.006310690210953227	0.0003212411766569527	0.002012414133491975	0.0019725054482181807	0.0018416197118693374	0.00293296442469949	0.0036824277161566807
VCAN	0.0	0.009112873044932069	0.0	0.0	0.003032743479990608	0.005862939595180369	0.0020376786329382047	0.003046817470129734	0.009402049789345057	0.0	0.010095249351433714	0.0	0.0027819702015403876	0.004927125542060372
LMNB1	0.009258740918115587	0.002857437353870537	0.005567188606432912	0.00013177985659481217	0.0	0.00931974877853826	0.004033958184339214	0.0	0.007019523081920622	0.0	0.0031963006559238443	0.0	0.0	0.0007819611939630279
FAM13B	0.0041311741019221205	0.001314076469903436	0.0016153855244280476	0.0099877463123074	0.001996209256634018	0.0	0.0	0.0	0.002253342953606124	0.00493373618548923	0.0	0.016789910418167263	0.006455287133078105	0.0
MZB1	0.0	0.0042763708193140765	0.0021545486793604443	0.008487509881771663	0.0033088394334848804	0.0	0.010374042643280821	0.009786941513100098	0.00530009593336245	0.0016005010106185749	0.0	0.0	0.0019194334968105466	0.0031614175886454043
PCDHGA12	0.004597944182401545	0.0	0.0032659111619107828	0.011859450209148295	0.00048169537449369666	0.00483471945843414	0.0017350305445214416	0.004062617781867712	0.0	0.0	0.014048572521655601	0.002567228035158369	0.0	0.0
PCDHGC3	0.007374408666447251	0.0	0.0004145172863514273	0.008269467254118527	0.0	0.009255110091347885	0.00028330825989381417	0.0	0.0	0.004914836034751249	0.004898785799004053	0.006744464840209639	0.0	0.004221845389858422
YIPF5	0.00704542409811085	0.0	0.0	0.007746187736635952	0.010289173841587573	0.0	0.007956106741056339	0.003894876639509868	0.0	0.0	0.0	0.00023152178269299423	0.007576103526136278	0.001150018300054596
DPYSL3	0.0	0.0063947250501128405	0.007031363676399377	0.0	0.004116781357006655	0.004943140170697307	0.0005988200571673875	0.006882340579039341	0.0	0.007839180979265043	0.003825731978741486	0.0	0.006119391571371176	0.0029717020290837217
RPL26L1	0.0	0.005446018398286572	0.006588965411717289	0.0012128858585648892	0.010681485881218426	7.777768609736334e-06	0.0	0.0023683988812007962	0.004227875433543972	0.006750706371510667	0.002932528134465226	0.009408026784916097	0.0005550477235713336	0.0
SYCP2L	0.0073358806937033755	0.003910879935665219	0.0	0.00620817394757682	0.0010692579840505066	0.01231781815134596	0.0013820855091491867	0.0	0.0013990337742997281	0.0036623226692424123	0.0	0.0	0.002640832615208937	0.0038386978712817437
PPP1R10	0.0010621041783390242	0.003940140056699239	0.004738708483212151	0.001370082279897429	0.006275168981680295	0.0	0.00038024174480986094	0.006747292833371709	0.002066129854569923	0.00239229076031491	0.008157308151509947	0.0	0.009696423695104631	0.004608433405723776
PSORS1C1	0.0007766489704703174	0.00606027100154496	0.004573716739767859	0.00010084632336585782	0.00180309084366644	0.003689202029856217	0.00292668384808603	0.0068229354393874835	0.0031078887716767924	0.00664997304660698	0.0	0.0	0.009537724681346756	0.0037045959976309078
LTA	0.001417224412056055	0.0032300341878214924	0.004952738101689017	0.0	0.0009333272119964526	0.003739004033344535	0.0	0.009097271585775965	0.004961646003981771	0.004406863032756449	0.008618187821562706	0.0	0.0	0.010758953106498026
ANKS1A	0.00028984166484240573	0.008740774534767515	0.005155422191959662	0.0008036970775086533	0.0014270172227832244	0.009707209403471369	0.0	0.0030553650086483524	0.003174023013994749	0.00597436626015824	0.0	0.0	0.0	0.01120778778168259
PPP2R5D	0.0010129764593112317	0.0029327702982483534	0.005261957237366585	0.0	0.00383892133837011	0.0	0.0046594762141905915	0.004897044639748347	0.00990732024260623	0.006876640869634492	0.004764830947176766	0.002261669074173722	0.0	0.0043904247476937155
MEA1	0.0	0.006126505511558298	0.0034978145242527785	0.0	0.00459364268392299	0.002197469849403187	0.004365611612971669	0.00563376850384409	0.013751875124793362	0.0013860170543201556	0.0016031604317032584	0.003671200585389095	0.0	0.003984707543744672
TRAM2	0.005189557455546199	0.0	0.0	0.009229093714053395	0.0	0.010994833679814447	0.004889461286843897	0.003348841493832105	0.0	0.0016441505852708134	0.005787946018327957	0.006679531448219737	0.0	0.0
ELOVL5	0.006334986495742501	0.00024129675485771797	0.0	0.009478931781108382	0.0001689492642329581	0.011803687369004258	0.003314235828225312	0.0	0.0	0.006723250359665729	0.0	0.004835593251910558	0.0	0.003630605658928948
KHDRBS2	0.004202937764658624	0.0019195360350809567	0.0	0.002846842496965768	0.0029754350232076812	0.008447803882461146	0.0	0.0	0.0	0.0	0.0008225075805506117	0.011996988483417861	0.017691278226425973	0.0
KHDC1L	0.00031704248113522386	0.0006008329124505635	0.0	0.004642064968926869	0.003973472408152454	0.00304950435904778	0.0018041886104097295	0.007671043349279413	0.009940618907139308	0.0009534895365401267	0.010939454360684863	0.0005631385830412967	0.0001683506599192759	0.008688007354996502
SENP6	0.0	0.0	0.0	0.020933201532683576	0.0020240956192298046	0.006365611774342412	0.0	0.0074912717400608805	0.0020034566610661543	0.0	0.0	0.0124676045022866	0.0001979591555793928	0.0
RAB32	0.00011983260709689173	0.004778121181145707	0.0	0.0	0.006320588684943682	0.004642263943274884	0.0037213315702130777	0.0	0.004436575901307307	0.0031872321064710324	0.00688384507753512	0.006408857503546534	0.010814325556503378	0.001195688526200015
PRKN	0.0	0.006946975156686387	0.0031468227431168156	0.0	0.006753497379309302	0.0	0.003815865739490906	0.008044036414990005	0.007047065499111516	0.0	0.0017686087440872628	0.0010355594861932984	0.005106454176743703	0.007445224590574443
PDE10A	0.0016970980751679953	0.0	0.0002892749500208199	0.002061700233647609	0.006201333537699209	0.0	0.005038250037567748	0.014220118061287894	0.007654897276925849	0.0072138309576838386	0.0009033498111038178	0.0	0.004634072145304253	0.0015252972119190822
SMOC2	0.009867128458856508	0.0024353028019518355	0.0	0.0	0.0015285488671395496	0.0	0.009360099495934204	0.0	0.003207161521613982	0.004034900160587864	0.008542792393129217	0.0	0.0	0.004915525146154912
SCIN	0.001995385427599615	0.0030342812586549093	0.0021399418053006437	0.011781395335010407	0.0	0.007757230978648855	0.008870775479094447	0.0053760711429551074	0.0	0.003248948596764296	0.0002597637685386945	0.0031159629467434565	0.0	0.0
TWIST1	0.004154398010266082	0.0019962133760777225	0.0	0.009317719555919868	2.1531155912020003e-05	0.01093776644424856	0.004412001977507901	0.0003223215186098419	0.0	0.0027362545429924965	0.004050965299497387	0.009686246178965036	0.0	0.0
NPSR1	0.00493320923837177	0.0	0.006688964350947058	0.006628460146305765	0.0	0.0	0.0	0.0	0.008733554776451989	0.0007114932306354636	0.0035417354606954057	0.011229017904443224	0.0058024059045302745	0.0
EEPD1	0.0	0.009134095539408672	0.00789832443022175	0.0	0.0	0.002467777478195317	0.0005957320996621616	0.00040148731846528725	0.0075006721744067814	0.0	0.00912516306329865	0.0	0.007169343527762563	0.005973788095475637
PPIA	0.0	0.005716167315295595	0.009543416621219795	0.0	0.0068905744657128	0.0065771424681131145	0.0	0.0038386299396862156	0.004620675689026538	0.0012402552032619416	0.0	0.0	0.004649420486035171	0.007211816296369093
