	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17
10101327	0.019386479472031988	0.006620832446873198	0.002816185629640822	0.0	0.0	0.024984524650926373	0.004278599929735703	0.0	0.006029794352725108	0.0	0.01435807159744376	0.0	0.0	0.017649596150272825	0.0	0.0	0.0
10101589	0.0	0.001518755686821843	0.018385707082707835	0.009952610492706527	0.013250626086544273	0.007407375261489494	0.0019407609736480944	0.0011044067937050993	0.018305653247854728	0.00958671560646422	0.00548245715502543	0.0006910187440265055	0.0	0.013357115817615063	0.00010760456534124518	0.0	0.009966627488269483
10221262	0.012503168299335265	0.0	0.0	0.001408498725819856	0.006748779804983593	0.0	0.0	0.0	0.0014656735139818257	0.0	0.007909086486842893	0.0	0.059154723162534846	0.021098364806915182	0.0	0.009906982808767662	0.0
10222853	0.0	0.007413011678075977	0.019636614067692088	0.012848827572311622	0.005339258329251818	0.00020276785359127627	0.004502480845653191	0.007795206903692706	0.0	0.006500984706823179	0.008840216217100154	0.0	0.02050750335527931	0.006534071544716839	0.0021131510251781002	0.0	0.0
10248033	0.0	0.006777751474956675	0.022061105152436714	0.01987036481073472	0.0	0.02235313701364553	0.006897930711747891	0.0	0.0	0.0	0.0024027070597171926	0.0	0.0	0.006873181478742509	0.0028067588039904163	0.0	0.004934324964707173
10298957	0.025317236105019354	0.0	0.0009331874997819438	0.0	0.0	0.007092444997447422	0.0	0.0	0.025579197718373164	0.0	0.004544120936449414	0.010312971751372678	0.004125967012325601	0.029129464784827825	0.0	0.0	0.00025945449310279015
10435090	0.0	0.009756001029058374	0.020677846084500545	0.0061297354032887235	0.010340772287920663	0.006157236375819657	0.01142324894391941	0.0037379062233551946	0.0	0.007992016041607406	0.0014871427831227213	0.006801872537189208	0.008966891655489117	0.002382847558165966	0.0	0.006401903635907682	0.0017686769224499323
10684501	0.0	0.0	0.017046633541880594	0.0029859383573231572	0.0	0.007935867440837832	0.013287864102120147	0.01568105636962142	0.004324043916904066	0.0065678990387653515	0.0	0.0	0.003603680727050706	0.0	0.006196394447098871	0.006523944365109273	0.020120405029096462
10866165	0.0	0.0	0.0	0.026135564876546682	0.005803994458485163	0.0	0.0	0.0	0.0	0.0	0.0	0.00973976531442765	0.00414791059448252	0.0	0.0	0.07752868719710773	0.011983859517418887
11157783	0.011847461998884439	0.002794295170344109	0.0023348110421207613	0.0	0.0	0.005748986123481812	0.016276582010898287	0.0	0.0	0.0	0.0	0.0011533183736930368	0.00496574698670106	0.0	0.02026739206500679	0.03305984749777079	0.018038310667245098
11319389	0.012499247434893225	0.010019775842884888	0.020818793046273498	0.0	0.005042832900297356	0.0	0.008739753890794962	0.0	0.0013057202282944632	0.0	0.008557352995371453	0.0	0.009949924915662559	0.015191558026836666	0.0	0.0	0.005047862578066192
11326252	0.0	0.0	0.020287567137276055	0.016936579145226442	0.0	0.009378257214857001	0.01179822771751028	0.014740589292838197	0.0007719214875153205	0.01019639896929517	0.00205671642488785	0.0014518511493226101	0.004648216261535657	0.0	0.0	0.0	0.004277498657299776
11327005	0.00036017098978196384	0.009190178850036663	0.009221677249638073	0.017622025566075176	0.010694555145075989	0.007621903540939886	0.009886986091534298	0.003882982601306163	0.0030515458695942934	0.01509730199326449	0.0027792871326644234	0.004874590430102208	0.002957318992332999	0.0009499130256776017	0.0	0.000337287020941945	0.009175532824769392
11345331	0.0	0.0	0.019318851367224724	0.007581380657691152	0.0	0.004798920099459228	0.011312660204149599	0.012987449001502657	0.010003764667690724	0.0	0.0	0.010986515410624384	0.017948547553779573	0.0	0.001962795016708704	0.0	0.007430398465927531
11392518	0.00013025169614273524	0.0	0.012538882861438718	0.02034391728858989	0.0037573503159803296	0.002585627203329177	0.01993903304231143	0.0	0.020392845305533827	0.0	0.0	0.018142172897339777	0.0	0.0	0.0	0.0004793144069113141	0.0
11413170	0.0	0.0	0.015850305327218827	0.0	0.0	0.0	0.0016234938224688855	0.006334500000115136	0.0	0.03170754386865748	0.02072804214542382	0.0	0.0	0.0	0.0	0.03131630044149754	0.0
11453772	0.0	0.00822097990725628	0.0	0.036301544681366114	0.01604153257931697	0.0	0.018849872865683855	0.003684031952505348	0.0	0.012425130221067057	0.0020194022605563786	0.0	0.0	0.013461434301316645	0.0	0.0	0.0
11606935	0.0	0.0009421751929689378	0.021106426023313418	0.01281733409717172	0.003032862621639323	0.0	0.014274100084632344	0.009803203022992087	0.0	0.0	0.0022539016593410665	0.00668342920069897	0.01992464757676041	0.0028681725659926486	0.0	0.0	0.017821328637807828
11616707	0.008679778437028588	0.0	0.0165776108042471	0.00728863145626001	0.0	0.008087062087716465	0.01351160516769766	0.0001791584552990887	0.00595800732301043	0.01063696446932639	0.018042905318308128	0.0	0.0	0.008305144948918698	0.0018548988612504412	0.0	0.0015741280541200756
11619606	0.006516703217699456	0.006989515017025591	0.02730938341378656	0.0014686512133784654	0.004452168751712146	0.00010015715078957628	0.009847730556141923	0.0	0.012468991443827243	0.000382501944558776	0.001866593079175888	0.0	0.0	0.0038141406460908095	0.03043115647008643	0.0	0.001708250817492121
11652071	0.0038255429399817447	0.0016812182493301628	0.013246056021878927	0.012739905606607694	0.007292414866864171	0.0	0.015372701475043311	0.0	0.0	0.0136999957327451	0.014607916114953054	0.004071020707015217	0.0	0.013066496325892692	0.0	0.009188103388011841	0.0
1243685	0.02062793295830521	0.01600131868664727	0.0018751760009735011	0.0	0.004487990207434541	0.0	0.007271670725188038	0.0	0.0	0.00948208235695165	0.004757220841767723	0.016467585490716634	0.008627730622830752	0.006287326568348439	0.0	0.0	0.002544483721335646
14498577	0.015780151396486992	0.0	0.0034490646035588704	0.012600635203842848	0.02536393948823916	0.006513534796660508	0.0	0.0	0.0075523888414293985	0.0	0.003399165056608558	0.0009540448101346112	0.010281692228051463	0.010503493806506893	0.0	0.0012459126303282122	0.0
14641578	0.002474273281348725	0.006897749162512776	0.010626232775767517	0.003728410478520364	0.014588287596577024	0.01059107521626304	0.0	0.0033642672306895146	0.01797905386481718	0.0	0.0	0.015791299623271523	0.0	0.00026092293178595457	0.0	0.013938824417486942	0.002080332697235563
15387421	0.0	0.0006770861746137991	0.0033594162885345244	0.018131070492334044	0.0	0.0	0.0	0.012938578205056638	0.00898800982470783	0.0	0.015763776666285974	0.0	0.0	0.0	0.056948674381887325	0.007234936303304663	0.0
18414513	0.018514997953370204	0.022360208730180856	0.005150679097442214	0.0	0.0171652861192305	0.0	0.00813828338739122	0.0022500710013180817	0.0	0.0	0.007094809213230354	0.0	0.0	0.015252847127755582	0.0015300027019845537	0.0	0.0
20112377	0.01174913577199349	0.012968486372177046	0.0	0.00450757785996652	0.012336345242905822	0.012061681813645381	0.0050722966263980675	0.0	0.002744033847890878	0.0	0.01657698695130708	0.0	0.01410991283841369	0.0	0.007692465894906998	0.0	0.0
20120255	0.0	0.0	0.0	0.03188419295441001	0.0	0.01577179481605122	0.023029125733071584	0.0	0.0	0.0	0.0	0.0	0.0	0.000807987817512799	0.028614564581680366	0.0	0.0
20124619	0.00027594318702549466	0.0013939497865941499	0.0009694114821780575	0.0	0.004737607583672789	0.0	0.0	0.006644788012438916	0.013132387084498398	0.027495735394903405	0.015711568822587153	0.00916821323872592	0.0011281410855694277	0.0	0.028106603336976677	0.012143019242562506	0.023367123066164605
20139562	0.0	0.0027428508734593728	0.011244677444657375	0.006550026943291893	0.0010888491289650789	0.017740500879448676	0.007022198767204204	0.0	0.004656305242202976	0.009667431451560625	0.008053496937693132	0.011962270416304743	0.00780277053017428	0.005789703661308154	0.01410048299276051	0.0	0.0
20147440	0.0106725609396328	0.014627737303222005	0.005410197754226246	0.0	0.0013315005799939361	0.008063339319216859	0.007931650699957498	0.0	0.009332375938753613	0.006609380415395935	0.015969419678130387	0.0	0.0	0.013644825645785848	0.0018253306879301193	0.0006147774523730833	0.0
20152393	0.0	0.010620482601011567	0.012512653396782205	0.014987500533756833	0.014703639362796074	0.0	0.0	0.027200185595302233	0.008181717340167005	0.009072101254853205	0.000816538238999092	0.00701932567094066	0.0	0.0	0.0	0.0	0.0006410658026494489
20156469	0.03720888909344644	0.01078622534879741	5.954951633432428e-05	0.0	0.0	0.0	0.015330852512731051	0.0	0.0	0.0	0.0	0.0	0.0	0.01264578814284645	0.011380412182990123	0.005700811587081764	0.0023511299046240163
20173942	0.028247354839466308	0.0	0.006336792298473162	0.0	0.0	0.02899417303331066	0.0	0.0012978419071486068	0.003168377039929174	0.0	0.0	0.0038131221675035435	0.0	0.006377138811849271	0.0014217007811960767	0.0	0.00273926473400427
20185860	0.0	0.007611443384058443	0.007589927405954903	0.0	0.0	0.0	0.0	0.027437215773834712	0.0	0.0	0.00015308392234069084	0.0	0.0021400533758805453	0.000642164238392979	0.0	0.04077278941794934	0.039921394843970545
20187042	0.002725086858681319	0.0174654295362638	0.0	0.0	0.0020521568514707406	0.007268251926000864	0.007939693205625048	0.0	0.0	0.020421068684528098	0.028368968764447642	0.0	0.010187657136285184	0.0030515871035943177	0.0	0.00034831096619897717	0.007402114290351254
20195344	0.0	0.011164882105560955	0.013432326618965167	0.0	0.016703944579401185	0.0	0.007887558019428018	0.008327736137684404	0.007579844575026651	0.013381168005495317	0.0	0.0	0.009997965307510202	0.00444987103952209	0.0020436367122703587	0.0	0.021681241358884395
20197364	0.019466443682248126	0.006517707424868308	0.0	0.0	0.0101233032610438	0.014069640675367841	0.0006460714682659083	0.0	0.01625222353667632	0.007791587479650641	0.010388002297771386	0.00886700484985472	0.0	0.0	0.0	0.0	0.0
20204538	0.009380737074899996	0.016803395999131176	0.00010383872819628038	0.0	0.0029364266151688254	0.015919081228408457	0.013474064811890427	0.006391804825204177	0.0035188950419894885	0.0037992010478825793	0.009415247878796473	0.005335189776346187	0.0046165065031887435	0.0005635813461301926	0.0	0.0	0.0
20214850	0.02106976787968492	0.02077694425460568	0.0	0.0	0.0035420389206153673	0.0	0.0	0.0	0.0015994045552986877	0.0	0.0013589302616729474	0.0	0.0	0.06557698415729113	0.0030589098555270705	0.0	0.0
