	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42	S43	S44	S45	S46
ARL4C	0.0	0.0	0.0	0.0	0.0	0.0014156138259681992	0.0050338023600836725	0.0	0.001781840428107743	0.0	0.0	0.0	0.0	0.0	0.0025400427237239802	0.0	0.0	0.0005131158552086733	0.0	0.002247603718081009	0.0	0.0035305047921037197	0.0	0.014285756617536659	0.0001914903869676815	0.0	0.0	0.011005316819694447	0.0026998868084329958	0.0	0.0	0.0	0.0	0.0	0.0	0.004291670198772728	0.00010306400531717665	0.0	0.0	0.006899143818711141	0.006094975782899296	0.0	0.0	0.0028356014451878927	0.01263478209434356	0.005485094270753607
ASB18	0.0004974057709283342	0.0030991415747277343	0.0	0.0	0.0	0.0	0.01024392931959751	0.0	0.0	0.006201901040889014	0.002849788140469459	0.0	0.00015208524888361678	0.0	0.0015365302703160297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01322313482493849	0.0	0.0010347917348159177	0.0014353301040140973	0.0	0.005926411655806279	0.0	0.004438962058940693	0.0	0.0	0.0017868449212066072	0.0038310677208163247	0.0001740070045795172	0.006956660781934715	0.0	0.0	0.0	0.0	0.0063423951569956385	0.012538525089596016	0.0
HES6	0.0	0.0	0.0	0.0	0.0018704281867463009	0.0011620998745547368	0.0	0.0	0.0	0.0	0.0017379419498604989	0.0	0.0	0.0045052011734761	0.0029731899432685637	0.0017118787987416549	0.0	0.0	0.0	0.0	0.0	0.0012737536140658833	0.0	0.0	0.012074119150413773	0.0	0.0	0.005822202549794145	0.00213141923583392	0.0	0.0	0.0021009705380230534	0.0039501546025545765	0.0006064385055408818	0.0	0.0	0.010704882515032696	0.011507957105885343	0.0018058342742439894	0.0	0.0	0.010785053083698981	0.0065838102198957135	0.0	0.0	0.0
DUSP28	0.005144830566905911	0.0	0.0	0.007443960526038133	0.0	0.0	0.0	0.0007090928287777921	0.0027758056968266004	0.005196509758973028	0.004417522219865273	0.0	0.0	0.009649208360484104	0.0	0.0	0.0	0.007829809558917069	0.0	0.0	0.0	0.0005346171372711544	0.0	0.0020545868634318162	0.003151317379814037	0.00419767592177019	0.0	0.0	0.0012408886317910744	0.0016583474102884596	0.007740559863906222	0.0	0.0	0.0	0.0021250961293261122	0.0	0.004016819102073269	0.0013517550468369716	0.0	0.0	0.0	0.00506969227563025	0.004077632005785865	0.0	0.0	0.0
IL5RA	0.0	0.0022594857758938447	0.0017839458887238704	0.0	0.0	0.0014386108449609253	0.0	0.0	0.0	0.0006887306505917719	0.004090491989277737	0.0	0.0	0.0	0.007692076141031306	0.009206758226062997	0.006273517482231852	0.0	0.0	0.0012262524208938828	0.0	0.0024862498047253123	0.0	0.0	0.0011866077332418096	0.0	0.0	0.00010368661413970365	0.0	0.0	0.0	0.012289576458237503	0.002545794867627748	0.0	0.0	0.006642470263814637	0.0	0.0016567578757323215	0.0005655722362033422	0.0015879075417419232	0.005168437188931209	0.005286132712889503	0.0018307550938453637	0.004920201085512635	0.0004274266331725742	0.0
KAT2B	0.00042243061434860514	0.003712570302182114	0.004280051802345692	0.007978048635766533	0.0023994444420328714	0.0	0.0	0.0	0.0	0.002548845743833973	0.0	0.0	0.0	0.01118274649174422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005170641090739976	0.0	0.0027620160268502286	0.0	0.0	0.0	0.00230733098613103	0.0013609958076348202	0.002577565051997213	0.0	0.0	0.0	0.003127487207584986	0.0	0.0	0.0	0.0	0.011948736082607934	0.0020762544740171246	4.187994305435658e-05	0.005065275957338537	0.0	0.0	0.012826198602389607
SLC6A20	0.0	0.0	0.0	0.008442544605757765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037336035214729345	0.0	5.986912162503309e-05	0.002894355743626171	0.0	0.0	0.0	0.00885642231303535	0.0	0.0026225302541367794	0.012352332944312969	0.0	0.0	0.002413429916230389	0.0012034791973294966	0.0	0.0	0.006497695671739566	0.004684104925326634	0.0008790905588035022	0.0	0.0002950135643460495	0.005212144574505072	0.0	0.005836571489812468	0.0	0.0007762950535987411	0.0	0.005370023522016035	0.0	0.010605702907160616	0.0
LRRC2	0.0	0.0023439111938155614	0.0	0.0	0.00444938994987454	0.0	0.0	0.0077804061371519444	0.007607997790746448	0.0	0.0	0.0018330384825609915	0.0	0.0	0.0	0.0	0.006926028681619776	0.0	0.0003755029855944424	0.001660233289355892	0.0	0.002870589507804522	0.000981887057568353	0.0012492929865774724	0.006581032213426023	0.0	0.013137978514790656	0.0	0.0036536837126073707	0.0	0.0037656919839016297	0.0	0.0	0.0	0.0	0.002637231888965584	0.0	0.004923658258816185	0.0	0.0	0.0	0.007771318130181932	7.708129765606272e-05	0.0	0.0	0.0
APEH	0.0	0.002070174057120328	0.013335977031350846	0.0	0.0	0.0011006467728803633	0.0	0.004199285826677688	0.0	0.0	0.0	0.0	0.0	0.0	0.001092383716828119	0.0	0.0008917844336346117	0.0	0.0	0.006532564184813531	0.0013979829906146607	0.0	0.0170114976530781	0.002766151394193725	0.0	0.002488561040051857	0.005052651138176789	0.0	0.0	0.0034396689377076918	0.0042651545669840415	0.0015721971867569803	0.0	0.005309209352210178	0.0	0.0	0.0	0.00646724562135659	0.0	0.0	0.0011313801798254882	0.0	0.0	0.0	0.0	0.0
SLC38A3	0.00870545567739293	0.0	0.0	0.001437973926179928	0.0	0.0	0.0021695903677008506	0.0	0.0	0.0	0.010911135029058175	0.0	0.0010921045992521054	0.001532843195813934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012864225605138252	0.006014618428320463	0.0014512277301571984	0.003014924126748122	0.0006158897441706753	0.001556183527985783	0.0	0.004202402934540222	0.0	0.0014873554502371211	0.0	0.00413007377259266	0.0	0.0026110744381410166	0.00037237301512419504	0.0067038972310507	0.0	0.005360471079962791	0.0	0.0	0.0	0.0	0.0017332509700604963	0.011440426139967963	0.0039123998889788215
RBM15B	0.0	0.0	0.0010111745653890284	0.0	0.0	0.0	0.0	0.01369070773513284	0.0	0.001585846149361818	0.0	0.0	0.0032831481048872855	0.006793129620641677	0.0	0.00191902774743434	0.0	0.0	0.0011295908524886762	0.00636690203316475	0.0	0.001232172275411585	0.0	0.006235543054940109	0.0	0.007954141139497129	0.0	0.0	0.013348144270504406	5.9174822453120846e-05	0.0036551919203246437	0.001721583951299969	0.0	0.0	0.0	0.0	0.0	0.0	0.006469525581105761	0.0	0.0	0.0007863478145045058	0.00439833370886814	0.0	0.0	0.0
ABHD14B	8.838467965078393e-05	0.0	0.005385250734267494	0.0018718325986916686	0.0020151718984468677	0.0	0.0	0.0069278638421789475	0.0	0.0006058600639357589	0.0	0.00800763165657168	0.0	1.5041112138352332e-05	0.0	0.007326172732278951	0.0	0.0	0.007638560455009199	0.0018074977414227996	0.0027570860778869297	0.0	0.004727898838381208	0.000938203372329989	0.0	0.0	0.002908803434203908	0.0	0.0008505127566493333	0.0	0.0	0.0	0.0	0.0	0.0002717517360369234	0.00043198739847974133	0.0	0.0	0.008648993044689001	0.0	0.0043049327706948404	0.00762818287021821	0.006585621104126498	0.0	0.0	0.0
HESX1	0.0	0.00351487881375506	0.0	0.0	0.0	0.0	0.004718492030483721	0.0	0.0013306689181463865	0.00514549523973225	0.0020618297818522147	0.0	0.0	0.0	0.0024840967803913	0.00801174688650408	0.0	0.0	0.002760630829631265	0.0	0.0	0.0015724543756486728	0.0	0.0	0.009217137992895011	0.0003232080790634308	5.716550936209363e-05	0.010374824924355056	0.0002610686731637186	0.0	0.0005496245961883587	0.0019538544738601474	0.0	0.0024442810562287846	0.0	0.01149871935923984	0.004278955241618195	0.0010072283355287508	0.004843542159552088	0.0	0.0	0.0017166955350786412	0.0	0.0	0.0	0.000898078377989246
C3orf49	0.0	0.0021548882163956954	0.001144821396459413	0.0	0.0	0.007725215273795167	0.008271013907387546	0.0	0.0	0.004091140325715238	0.007822682760173666	0.0	0.0	0.0	0.0	0.0	0.002825909769345184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009983305685702428	0.01564938478434057	0.0007691476005867236	0.0	0.00010177188093613509	0.0014325558629752864	0.001990007978355608	0.0	0.0	0.0	0.0	0.0	0.00025640570238194923	0.0	0.0	0.007187415873638411	0.0	0.0	0.0	0.006921192973471702	0.0024890852769604453	0.0
PROS1	0.0005264706971038036	0.0028881118941808267	0.0	0.0	0.0	0.0	0.0	0.004136985780745125	0.0	0.0	0.0	0.00563702954530701	0.010207125153539888	0.0030240297026044695	0.0	0.0	0.0020215562849692143	0.0026152775975106977	0.0	0.014411406958472062	0.0008115019448698302	0.0	0.003571614663047696	0.005596305403747749	0.0	0.0018620846423118094	0.0	0.0	0.0	0.004307858305964691	0.0017947753139959295	0.0	0.0	0.0	0.0	0.0	0.009765988137751758	0.0	0.0	0.00012145958134994783	0.0008017106154316947	0.00031923921692036776	0.0	0.0019418239329021942	0.004091416962110945	0.0
DCBLD2	0.001201257005981459	0.0	0.0	0.006194604846478151	0.0	0.0	0.0	0.0023653062539184754	0.0	0.005267485759820777	0.009657771882951128	0.0	0.0010507612128275385	0.0	0.0	0.0	0.0	0.0018447977409028176	0.0	0.0	0.0010557598554012935	0.0009774273506944296	0.007473233390018461	0.00040210694583867865	0.0	0.0	0.0	0.0	0.0006785857472795277	0.0	0.0	0.005358076109040979	0.002702106193886207	0.0	0.008705468115368166	0.0015374522878292194	0.0007252713724886517	0.0	0.0024195273962339912	0.0033025791429697458	0.012221106436056116	0.0	0.0	0.0	0.006576111184542968	0.0
FILIP1L	0.0018738581202898574	0.0	0.0	0.0	0.0	0.0014892883053437035	0.0016249650554148625	0.0	0.008925883967370115	0.012657547523301789	9.126097426359511e-05	0.0	0.0017311341704602703	0.0	0.0	0.0039254140271734505	0.0	0.0009466191175937262	0.00206641582155284	0.0	0.0	0.0	0.006000378888124113	0.0012242585962216398	0.0	0.0011378967575170382	0.0	0.0	0.0	0.0	0.016147269055367695	0.002649932378766625	0.0	0.0	0.0	0.0	0.008757118179482222	0.0013187016435907124	0.0	0.008111960642946088	0.0	0.0	0.0	0.0	0.0	0.0
ABI3BP	0.0	0.0015516473001341725	0.0055422262100597005	0.003607838483764418	0.0029278784268795552	0.0009947259536804325	0.0	0.0	0.0	0.0	0.0021680916729196176	0.0	0.005995587646020526	0.0	0.0027277511523814846	0.0	0.0	0.0	0.0	0.0	0.0029181571520388956	0.003354104198060245	0.003005171112301203	0.0	0.0	0.0	2.041805404401553e-05	0.0020338616569062743	0.0034233170562974562	0.0	0.004868170099417929	0.0015980596371756558	0.0	0.011384471860905791	0.0	0.0	0.0	0.002917223024590155	0.0	0.004177660377460448	0.007564788475357669	0.0	0.003037815932049146	0.0	0.0	0.005799823178002553
C3orf52	0.0	0.00792928888633746	0.008373135738882001	0.0	0.0010354798865468188	0.0	0.0	0.006826075230259979	0.0	0.0	0.0	0.009726373787662416	0.0	0.0	0.0	0.007401895399891899	0.004628924477955103	0.0	0.0031379306396883797	0.00437053728406394	0.0005634989181530269	0.0	0.0	0.0	0.0	0.004320886261140727	0.0	0.0	0.0	0.0031254193860586945	0.0028545359184365326	0.0	0.0	0.0006294832515885983	0.0	0.0	0.0	0.0	0.0009205655826668146	0.0	0.007320073679164922	0.0036427587407493766	0.0	0.003986871070704441	0.0	0.0
FSTL1	0.0041812714248278	0.0	0.0	0.004901893233367921	0.0	0.003109622198850339	0.0	0.0	0.00220680205174056	0.005042067538323087	0.005738302144562772	0.0	5.5485238312336026e-05	0.0019208866832951925	0.0	0.0	0.0	0.005673414514166949	0.0004444440708089719	0.0	0.0	0.0	0.0	0.0	0.008620372082087624	0.011877489704704109	0.0	0.0	0.0020813253809754753	0.007453827849357153	0.00797170505495804	0.0006147503400857574	0.0	6.829087507336003e-05	0.0	0.0	0.0	0.0	0.0	0.0035389904631381204	0.0	0.0	0.0	0.005319637827864251	0.0	0.0
PARP9	0.0014387681849977153	0.0	0.0	0.0018838203864796931	0.0	0.0	0.005182106938204214	0.0022978021150198437	0.0	0.0010393443354426816	0.00728210906511505	0.0	0.001333828003936094	0.009236205253819829	0.0	5.892336767868184e-05	0.0	0.011371194594037501	0.0	0.0	0.0	0.0	0.0	0.001608794148449682	0.001358592621378114	0.0011672084647060127	0.004289338545171752	0.0	0.0	0.0	0.002149504100601824	0.0	0.0	0.0	0.005027238381563761	0.003593130467057362	0.002095777839388227	0.0023311982819538934	0.005022520304270932	0.0	0.0	0.006186246901660015	0.0	0.0	0.0	0.005160123074732612
PCCB	0.0	0.0	0.013046638430904861	0.0	0.0	0.009499263531664685	0.0024220922394270227	0.0	0.004431180368166119	0.001819794561642396	0.005168561213483686	0.0	0.005026050773554458	0.00040563506141298613	0.0	0.0	0.0	0.0	0.0002511349367563118	0.0	0.0	0.0	0.0	0.0027246492882606298	0.0	0.0	0.0	0.0013819012444739045	0.0010176013984609326	0.0029512572533527967	0.006690415560195672	0.0	0.0	0.003774048525478363	0.003961064991106753	0.0	0.0	0.0005781642614284214	0.0	8.015681030917573e-05	0.0	0.0	0.010375869987110044	0.0	0.0	0.0049467562538067006
STAG1	0.0	3.336877492570998e-05	0.013814312041807128	0.0	0.0009174377590408159	0.0	0.0	0.011690607243613434	0.0	0.0	0.0	0.0	0.0038456697329865906	0.0	0.0	0.006204131292858255	0.0	0.0022967085557508062	0.0	0.003945089924980422	0.0	0.0	0.0	0.001839864139980581	0.0	0.0018573108847284188	0.001102633123715844	0.0	0.0	0.004406424523507413	0.006956029742317118	0.0	0.0	0.0017386403129257002	0.009241401366078407	0.0	0.0	0.0	0.0	0.0	0.0	0.0022127836023049163	0.00671595735534917	0.0	0.0	0.0016003421195794941
GK5	0.0	0.0	0.0	0.0	0.0	0.0	0.0008543420841322631	0.0	0.0042911123723832914	0.0	0.0	0.0003934909201916195	0.0	0.0	0.0005875618607294297	0.0	0.0029349310882869476	0.0	0.006498911057639102	0.003435003465368752	0.0	0.003082877643793954	0.0	0.0	0.005108429188103125	0.0010747834620677859	0.0065777310113425795	0.002673315191532326	0.003994802492777131	0.0	0.00010903444888719633	0.005149588158302098	0.006454349504666453	0.0019834729959232063	0.0	0.0	0.004125251790778718	0.007241208788886944	0.003526789161549784	0.001973280435813065	0.0	0.0030864811004926215	0.0	0.007586503476400882	0.0	0.0
IQCJ-SCHIP1	0.0	0.0036915176900308017	0.004360332545770181	0.0	0.006185546949694442	0.0	0.0	0.00025527718445418016	0.010335775276759027	0.0	0.0	0.0	0.0	0.0	0.0	0.004980343199604387	0.0	0.0	0.002166711010016694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006408861699920677	0.0	0.005897335672272998	0.0	0.0	0.0	0.006272760479744753	0.0031825671071502516	0.008180353779372145	0.001538012829045092	0.0005158822120707255	0.0	0.004156862963471815	0.0	0.0	0.009539492606447661	0.0	0.001662145747128562	0.0025215904403741783	0.0
PLD1	0.0005354706007339071	0.004911483305489824	0.0	0.0	0.0	0.0010409749059163663	0.005108012085075909	0.0	0.008165548595777334	0.010788914490128317	0.0	0.0	0.0	0.0010728536661783656	0.0	0.0	0.004566108601749696	0.0	0.0	0.0	0.0007286469276345461	0.0013521527405521063	0.003444060707584335	0.0	0.0016933134911636687	0.0	0.0	0.0019814949484728756	0.004654713659393577	0.0	0.008534746843544315	0.0	0.010683397771407886	0.0	0.0	0.0	0.0	0.009096192187180736	0.0	0.0016857229018723066	0.00016871489983995313	0.0	0.0	0.0	0.00019869955030869666	0.0
EHHADH	0.004235365297779851	0.007060724123565153	0.0	0.0	0.0	0.0015969476515700777	0.0	0.0008437809695651776	0.005265758699763108	0.008295849868649315	0.0035302223435541235	3.572909265148098e-05	0.007406379290272706	0.004831002662748153	0.0	0.0009123693838583576	0.0	0.007909013117428195	0.0	0.0	0.00014583284459670603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018127037195008447	0.00032688965849624193	0.0050562417540183325	0.0	0.0012150579932976606	0.0	0.0	0.0	0.012358961794447908	0.0023242356321386774	0.0	0.0	0.0	0.0	0.0	0.005511034317446516	0.0	0.0
DNAJB11	0.0	0.0	0.0003177441696620271	0.0	0.013466810267714872	0.0	0.0	0.0014856962823870223	0.0015376462317305594	0.0	0.0	0.0	0.0	0.0	0.0037010629264264414	0.0059423773875437996	0.004530120072088931	0.003911393761709532	0.0015432710166954503	0.0017630272083539772	0.0032901631457557556	0.0	0.0	0.002808796671658023	0.0	0.0	0.0032002006253509176	0.0	0.0022800221164902624	0.0	0.0	0.0	0.0047018482008269425	0.0	0.0	0.0	0.01142514890069021	0.007697014515969078	0.004294640159096457	0.0	0.0	0.00042600924527495115	0.0	0.0021833424280857366	0.0	0.0
CLDN16	0.0070548541699428004	0.0	0.0	0.0005252175511694761	0.0	0.0	0.0	0.001613015100192653	0.0	0.0	0.0	0.005459423504320035	0.0	0.0	0.0	0.009405781605624854	0.007766469158165283	0.0018949177522370223	0.012345737730184898	0.0	0.0	0.0033819496225558784	0.0	0.0027881729760888463	0.0	0.0	0.0	0.0	0.005838349855731512	0.0	0.0018863092629082356	0.0008931928149740095	0.0	0.0029222047331365574	0.000256255196263239	0.011516841211867256	0.0	0.0	0.0	0.0	0.0	4.616797833355459e-05	0.0	0.005033407893562464	0.0	0.0
UTS2B	0.000985482221508103	0.0	0.0	0.0025526986225604263	0.005201092663698622	0.0	0.0	0.0	0.0	0.0	0.0	0.005558393729724175	0.0031561129860718075	0.01114164654928782	0.0	0.0	0.0	0.0012237952617987137	0.0	0.002688874551806967	0.0001793755328929643	0.008462281383513083	0.016292275297512378	0.004755987747782987	0.0	0.0	0.0	0.0	0.001416778809107579	0.0	0.0	0.0	0.0	0.0005472688047559221	0.0	0.00046993403854794216	0.0	0.006286046446568973	0.0	0.0	0.0029913524125263573	0.0	0.006136066602809699	0.0	0.0	0.0004970299635908785
ATP13A3	0.001834686031573139	0.0	0.0007424709969510318	0.0	0.0	0.009472025992996333	0.0	0.0012082390063221458	0.0	0.0013383403287579088	0.0	0.00450530453611217	0.007884342630893099	0.0	0.0	0.011283950483312358	0.0	0.0	0.005845055574904093	0.010247008315972217	0.0	0.0	0.0	0.0038010580500353543	0.0	0.0	0.0	0.0014878742699024788	0.0006121962523179591	0.0	0.0	0.0	0.0	0.00035891006045349344	0.0	0.0	0.0	0.0	0.0029483138502166702	0.0	0.003570058129133908	0.0	0.00851463742362022	0.004578129955568146	0.0	0.0
LYAR	2.7025971029568256e-05	0.0	0.005005421969199463	0.0	0.0	0.0	0.0	0.00022590638267725246	0.0	0.0053985235667275535	0.0026525679767497004	0.0029388066530733757	0.0	0.005867358355482169	0.00034178681737307115	0.0011906398844439645	0.0	0.0064361017155613095	0.00428378286899042	0.0	0.01338481490196393	0.0019205900061886483	0.011413430549295422	0.005469729208006248	0.002536716349248584	0.0	0.0	0.0	0.0002090425967156706	0.0	0.0	0.0	0.002207990612133768	0.0	0.0	0.0007146581312345573	0.0	0.0003791780513676756	0.0	0.0	0.006822465583563794	0.0007406478826030978	0.0	0.0	0.0001533249669812589	0.0
ZNF518B	0.002106777058797663	0.0046183990895205616	0.0	0.006753241416231449	0.0	0.0	0.001318075669113715	0.0	0.0	0.0	0.0013117182578635904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007999469918557066	0.0	0.012433081621224536	0.00963252843839805	0.0	0.0	0.005603748632939244	0.011087077947320868	0.0009395481708671403	0.0007878530198415281	0.0	0.0004367509128176877	0.0005273136655640446	0.0	0.0	0.0	0.0	0.00868586040765629	0.0	0.0	0.0	0.004274364153513354	0.0011589324309310678	0.001959937082111138
RAB28	0.0025066225634346865	0.0	0.006704148711474197	0.0	0.0	0.0	0.0	0.004411501080012073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010552764716352564	0.0	0.000791698549451487	0.0018256950537751363	0.0	0.0019700215158992046	0.0	0.0	0.020902112005654134	0.0	0.0002513318116688962	0.0	0.0	0.0006418263980799951	0.0	0.0	0.0017402994054876854	0.0022421435297336726	0.0	0.003461144197934695	0.0	0.003526372769724733	0.0	0.006268093649708504	0.0	0.004304806146745285	0.0	0.0	0.0014718550292816613	0.01164978182447462	0.007325242996350435
QDPR	0.0	0.0014394230094206476	0.0	0.00896987097061738	0.0	0.00810551478951175	0.0	0.003008850672623225	0.0012260415894839994	0.009638483878742493	0.0024857198566861165	0.0	0.002298858456077494	0.0	0.0	0.0	0.0	0.00604294116544243	0.0	0.0	0.0	0.0	0.0	0.0	0.00654867890587015	0.0	0.0	0.0	0.005937212758793524	0.0	0.0	0.0015652206935457256	0.0001962971746724579	0.0	0.005040914415322066	0.0	0.000996337267761464	0.009112358019933292	0.0	0.0010750348479463834	0.0	0.0006339438408423303	0.0033216369739439825	0.0	0.0006334145807446732	0.0013939798941298841
SMIM14	0.0	0.0	0.0	0.002265808794367194	0.0041648598797205776	0.0	0.0	0.0022946893180184075	0.005379197813693256	0.0	0.0	0.009435438737297313	0.011021162381692734	0.0	0.0	0.0015878141036474514	0.007424122552538244	0.0	0.0	0.001359561058004141	0.0	0.0	0.0	0.0	0.0	0.0	0.0046238091452783835	0.005639719656310829	0.0	0.0	0.0	0.0	0.0025880994868757905	0.0	0.0	0.001241702806400438	0.0	0.0	0.004345209831979119	0.0	0.001599989201444233	0.0012986419467184089	0.008381611982247579	0.006205308758577976	0.0	0.0
RHOH	0.0	0.0	0.0036984587045455724	0.0	0.0	0.011593121038433988	0.0	0.0	0.0	0.0	0.0012337733154041339	0.0062297449801393115	0.0	0.001732360869931504	0.0	0.004936888700739347	0.005380678066122828	0.0014201160914996307	0.009054346998669043	0.0	0.0	0.0	0.0	0.0	0.0066409746318867235	0.0	0.0	0.0023229560115338188	0.0	0.0	0.0	0.00018846188507186065	0.00561800483296308	0.004443040055096002	0.0	0.013561361944386605	0.0	0.001687606962252554	0.0	0.0	0.0	0.0	0.001048535015034774	0.0	0.0	0.0
RASL11B	0.0	0.0	0.004019005766075591	0.0	0.003353545528463869	0.0	0.0	0.0	0.005497162420037167	0.0	0.0	0.0006737727996208697	0.0	0.0	0.002594345321550687	0.008548204324290728	0.002308629699102023	0.0	0.010956807022817051	0.00013814756783419197	0.0	0.0	0.0	0.0035010791107912493	0.0	0.0	0.005534952202098154	0.0014952368337615523	0.0020851928644811343	0.0	0.0	0.0069394701438471726	0.0	0.0	0.0	0.006378176654985865	0.0	0.0014622224194623084	0.008166122692209718	0.0	0.0	0.004178448687423375	0.0	0.0037729985980894318	0.0	0.0
SRD5A3	0.0	0.0010611025789474301	0.0	0.0	0.011355393242051166	0.0	0.0	0.004863015508129831	0.004800341524939698	0.0	0.0	0.006525055579893293	0.0	0.0	0.0	0.0	0.0014670151956633914	0.0	0.0038882166757726717	0.0	0.00483554739984767	0.0	0.0053541729421542955	0.00457220788079261	0.0	0.0	0.0	0.006262128558953542	0.0	0.0	0.0	0.0	0.0010917018863378415	0.004508313035371065	0.0	0.0	0.004482280455388826	0.0	0.00011903965440051108	0.0017003766554868618	0.013889787796785109	0.0	0.0	0.0	0.0	0.0
UBA6	0.0	0.0	0.003709094055492847	0.004728931099886289	0.0034173461209234387	0.0013423055009015106	0.0	0.004169832685462618	0.0	0.0	0.0	0.00910586748749079	0.0	0.009659135555087864	0.0	0.0	0.0	0.002740642550195061	0.0	0.0	0.0024576463303869777	0.0	0.005621441819938529	0.0	0.0	0.0015954681598415188	0.0	0.003684596039074644	0.0	0.008705182816124672	0.0	0.00800791983310932	0.0007495761716675373	0.0	0.0007129306297922743	0.0	0.0	0.0	0.0	0.0	0.005038254730716253	0.0053053622377826634	0.0	0.0	0.0	0.0
NPFFR2	0.0009721566924361801	0.0021534714044387617	0.0	0.0	0.0	0.008254303862327285	0.003450875958892508	0.0	0.0	0.0081336206416307	0.0	0.0006699963432273787	0.0	0.002410697337468046	0.0	0.0	0.0030041508166371517	0.00674884952463166	0.0	0.0	0.004321981784896161	0.0015488577737074252	0.012710798817970393	0.0	0.0003480867137475322	0.0	0.0	0.0	0.0	0.0	0.00010064150879837927	0.0017540587487237971	0.009588966232004758	0.0	0.0	0.0033519567748371373	0.0	0.009049245754490252	0.0	0.0002795936987076984	0.0	0.0	0.0	0.0	0.0011953268297267732	0.0
COQ2	0.0	0.0	0.004897760318210072	0.0	0.0	0.00023793076613269225	0.0	0.0	0.0	0.0	0.0	0.01174624748236525	0.0	0.0	0.0	0.010479154558353458	0.0	0.0	0.010627232274066468	0.0	0.0009561969168876127	0.0	0.0	0.0	0.0	0.0	0.0	0.004546623327087611	0.0	0.0	0.0	0.002265413139101857	0.0023525453338378165	0.004144764922895873	0.002334012877828927	0.001938926935995016	0.0035040447915318513	0.009730641936884065	0.0015649767215611906	0.0	0.0018070719508290515	0.007617505079787508	0.0	0.0	0.0014165986340451422	0.0
ABCG2	0.0	0.0	0.006548665529749056	0.0	0.0	0.0	0.004675970030843243	0.0	0.0006519321949147402	0.0005380138383614008	0.0	0.004651051066242862	6.299531746301913e-05	0.0	0.0024734002837002505	0.004648857582311705	0.003588131401908732	0.0	0.007916801408614083	0.0004836866162628024	0.0005910986381610178	0.0	0.0	0.006141524553450009	0.003825936984666626	0.0	0.0007786734611223531	0.0035729820971977873	0.006193768652810218	0.0	0.0	0.0	0.0	0.000842410956355017	0.0	0.0	0.0	0.005977254563748157	0.004246472117251407	0.0	0.0	0.007876603329192088	0.0	0.0050499496604939475	0.0	0.0
DAPP1	0.0	0.0	0.0	0.009690479229403925	0.0	0.0	0.0	0.001461598063104548	0.0	0.0	0.0017773922807260395	0.0	0.003242449790527589	0.0027401756270821233	0.0	0.0	0.0	0.009444950952020015	0.0	0.0	0.0	0.0022906852508020156	0.0010794513372460726	0.003350317088427016	0.003870000552494766	0.007082373376259112	0.0	0.0	0.002299993140756189	0.0	0.0	0.002695394153953075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018861147562402418	0.0010004635751410759	0.004268992857616553	0.002394366029968354	0.0019762167750420876	0.00232914697721263
EMCN	0.00044777270847274746	0.0	0.0009979182890724435	0.002987063810736717	0.00017966519673628083	0.004496843308724484	0.0	0.0	0.0007878753345006394	0.0	0.0056012726632096955	0.00697509356723472	0.003628571430305571	0.0	0.013893462610687654	0.0001067407839656337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011257622183055746	0.007700435883984443	0.0026276148338442527	0.002532339181497136	0.0	0.0	0.0	0.0	0.0	0.00630202512839404	0.0	0.0	0.0	0.0	0.0	0.0	0.0009336598940132688	0.0071332053441906145	0.0	0.006818061773751889	0.0	0.006130099950520235
PPP3CA	0.0	0.0	0.0	0.0	0.0022808686473115083	0.0	0.0	0.0	0.006093370967662818	0.0036058876693854814	0.008130545781577478	0.0	0.0	0.0	0.0	0.001022327080396413	0.0	0.0	0.0	0.0	0.00129079259588838	0.0	0.0	0.011907807063865211	0.0	0.0	0.0	0.0	0.0038264480576329562	0.0	0.007750713022301742	0.0	0.012715788289990652	0.0	0.0030289239540471575	0.0	0.0	0.0056291673392356995	0.001441694586896341	0.0	0.008930808917225743	0.0	0.0	0.0	0.004585876098718734	0.0
