	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31
MSX2	0.0005645040342111594	0.0016423694516264039	0.0007751876265369913	0.0	0.00027309776034228336	0.00013910509729270405	0.0	0.0006186558159063008	0.00040263616393469915	0.0	0.0028228945595196488	0.0	0.0	0.0	0.0007710685296749616	0.0009601357833357158	0.0019834305555875144	0.0011660536401027187	0.0016229619411645372	0.00044096489033022894	0.0	0.0027034289298716167	0.00010397417017301838	0.0023284129448725038	0.0	0.0009589943416991143	0.0009335619951696633	0.0	0.00021024972977193814	0.0013167316351784357	0.002513241590062821
SFXN1	0.0022264653124509986	0.0	0.0001476751616436536	0.0	0.0010667195275882565	0.0011477538416523503	0.0	0.0	0.00014733032009803604	0.0	0.0011552927566136077	0.00031194236587201335	0.0013802639151414503	0.00042714233223459285	0.0018772566406113846	5.889751580028145e-06	0.0012503587134343038	0.0	0.0017364529635434912	0.0013968317089789576	0.0002003582528691452	0.0011253424904340448	0.0020066757215163665	0.0008230813860870081	0.00169561711705485	0.0012714244723430973	0.0009356491411133242	0.00018882531759067421	0.0	0.0	0.0007639184726852633
ARL10	0.0	0.000952841185404442	0.0007511599221527552	0.0006888399764969936	0.0	0.00038609676751564045	0.002519121718605395	0.00012938545134350902	0.000808664868809313	0.0011454396182072842	0.0009845097248473988	0.0012711033921623588	0.0	0.0011456555971657003	0.00033289802451609985	0.0018270922866938724	8.01893943643812e-05	0.002061077902242915	0.00122985939722101	0.0016768945887176377	0.00010926362417519374	1.7428107361413533e-06	0.0013048172373650202	0.0012939954511996712	0.0	0.001084384856450326	0.0	0.0	0.0006673484660034797	0.0	0.0005443153368720494
NOP16	0.0008212350689529914	0.0	0.0018071228958450834	0.0	0.0	5.475606990035628e-06	0.0006371404323122585	0.00011169912490986567	0.0	0.0	0.001391813860207416	0.0	0.003011460182347801	0.00189823194255404	0.0017084997721513253	0.0	0.0006666205587945029	0.0	0.0009221940268311356	0.002214105450579591	0.0	0.0017345457225373174	0.0018663624104159047	0.0014977464469420102	0.0006745731651526108	0.0014419841618985962	0.0	0.0	0.0	0.0010602013961129256	0.0007717773539117606
CDHR2	0.002221340042026282	0.0007924394278538882	0.0	0.0008321010108491608	1.384298182611326e-05	0.0	0.001554254584156418	0.0	0.001748119737815697	0.0	0.00029842691451815805	0.0013432478506370177	0.0010353043214646807	0.0	0.0	3.301472513402235e-05	0.0008909374259586066	0.0005955119520461674	0.0	2.6602625791756323e-05	0.002892481311023832	0.0005293263034424143	0.0018806371405489305	0.0012692059065636074	0.000607979784617189	0.0011719097996785925	0.0018519081527285741	0.0	0.0012631311751691025	0.00037605895378506896	0.0005668984840968282
EIF4E1B	0.0	0.002094640908162417	0.0	0.0013519155188257248	0.0	0.0016446470127296246	0.0006941709425430242	0.0012794982689677532	0.0	0.002179079313928886	0.0	0.001189389949369701	0.0006302343171623639	0.0	0.0	0.0010033795085485837	0.0	0.0014873115597833029	0.0008432504289550977	0.0	0.0026208108718663746	0.0016693693485842868	0.0	0.00020418298520045775	0.0004541982543128261	0.0009758729641930486	0.0011834794088492907	0.0	0.0	0.0009093855165238882	0.000919628408208554
FGFR4	0.0	0.0013403107046776122	0.0005304768142197911	0.0020813138052327715	5.028315859330284e-05	0.0008388343744755476	0.00020449681493567016	0.0023456065517288827	0.000932729228955006	0.0022394237366386203	1.2375909317171037e-05	0.0009182075296387634	0.0006256213809115601	0.0010275650869517195	0.0	0.001546195070757732	0.00014758000300639553	0.0	0.0	0.0	0.0015163570836260406	0.0009209090518371711	0.0	0.0	0.000747823809154155	0.0008579096875464025	0.0012238413524595525	0.00047292472613750386	0.0015070580119973943	0.0010444265480366807	0.0005170274563175386
FLT4	0.0006130186141401684	0.0	0.000716297216937121	0.0	0.00031511252217068043	0.0	0.0024258935257956333	0.0	0.0	0.0	0.0005953541984110646	0.0005251740152556456	0.0006251035975632354	0.0019772720722992044	0.0015552664266015258	0.0005314297741410563	0.0008778871813159856	0.002642191838304042	0.0	0.002350170791295783	0.0006333097896028352	0.0	0.0033092972611585094	0.0004942917799562873	0.0011890694574688116	0.0003796072356415799	0.0	0.0008324579073684464	0.0012749315587269466	0.00043648234702438126	1.8035072797322436e-05
HUS1B	0.0019346737705328066	0.0	0.0	0.0002309539626722274	0.001685848736544391	0.0009988974629318134	0.0	0.0	0.001202123948877163	0.004141087713403727	0.0013904906169626328	8.561707406183153e-05	2.3806453889339066e-05	0.0	0.0010631248597664303	0.0018313277852659694	0.0008869240876825048	5.31134718199921e-07	0.0	0.0	0.0012838143315539168	0.0004754073128598995	0.0	0.0	0.0016438173486659823	0.0004519395232417765	0.0	0.002049726329295119	0.0005552466765809138	0.0007961858040892608	0.000764436771021872
FAM50B	0.0009075351565716157	0.0015452652681721625	0.0026860550230897793	0.0010173524422075631	3.3689064429837844e-05	0.0	0.0	0.0008749709099517008	0.0003423898155346232	0.001102184623070124	0.0	0.0017659011432685236	0.0	8.496799766945218e-05	0.0	0.0009488144397354789	0.0	0.0	0.0015408442883450444	0.0010434467583031724	0.0017889000337588993	9.093621897536673e-05	0.0	0.0015720137579591602	0.00078372768034475	0.0001260329406589251	0.0006655891597447214	0.002907962592608043	0.00032921228947837286	0.0007126183498070992	0.0007760334572794943
RREB1	0.0	0.0017905366548539212	0.0012395971095183296	0.0026402758387909526	0.0	0.001038644292354126	0.00029955812174770047	0.0014373744712270582	0.000731164365826463	0.0003715445890373401	0.00031844566029101375	0.0005829111086370798	0.00017689262176473207	0.0003802288008945791	0.0	0.0012769960631324351	0.00025379400523169393	0.002378122705456265	0.0016873138043118192	0.00020141230179687158	0.0	0.0014817781663430231	6.536358657388211e-05	0.0001034985669855629	0.0010818677894282244	0.0010927480898055106	4.074583587214109e-05	0.0	0.0	0.0007480980435188817	0.0012480968500349643
MAK	0.0008194803737628051	0.0	0.0007441208283544669	0.0	0.0010177556218352393	0.0	0.0018869127325280175	0.0	0.0	0.0	0.0004794990488480839	0.0	0.0005851462277727098	0.0022775302572817114	0.0020986718849259384	0.0	0.0007639305192636393	0.00034753448540703513	0.0005188856875896259	0.001655238088591768	0.0	0.0005697441105497475	0.0023740427065007184	0.0004014477741674558	0.0016707478933756298	0.0009098224210405905	0.00015538157498734106	0.0024414869344268784	0.0007599183083859585	0.0022761752619887355	0.0014955926205062193
EDN1	0.0001849941980255589	0.0005045967763630143	0.001782419867761945	0.0	0.0	0.0005326394798301571	0.0016071083788457992	0.0	0.0003738128201803269	0.0	0.004072442404811957	0.0	0.0023823641811381705	0.0007821467601703689	0.001977517864444052	0.0003861784773791112	0.0	0.00041560280412219965	0.0	0.0004808092903762124	0.0	0.0014421006001680606	0.0023280644942885293	0.002071290752645678	0.0	0.00010315156166221664	0.00037472936103969036	0.0	0.0006200909935608431	0.0003593236946514354	0.000600139703380937
DCDC2	0.0027080090752844813	0.0	0.0	0.0007799971104807913	0.003091000117265265	0.0003417280598990356	0.0	0.0	0.0	0.0017058140078844357	0.0012384978263282964	0.0009655308215580127	0.0	0.0005028858907693796	0.0009188157004707125	0.0	0.0015038314592769214	0.0009738632127476369	0.00035872269679589086	0.00040046203918675175	0.0012975243178734333	0.0011072017923619319	0.0003657704409741692	0.0	0.0013016512237571448	0.00034288810274917973	0.0	0.0018211674310180295	0.0004726127966254932	0.0	0.00033843164752380014
GPLD1	0.002427498612514904	0.0	0.0006458709152540698	0.0	0.0	0.0	0.0007207915660984888	0.0	0.0008405719860186557	0.0	0.0017634100567703321	0.0	0.0014170929115643691	0.0005241707429066044	0.0005591615933914163	0.00021009715019097263	0.0	0.0	0.001863762932747392	0.002368801629948912	0.0016589593609019693	0.0012150945789447488	0.0012294533851930996	0.0024500063035402995	3.9753354463953256e-05	0.002227935191991746	0.0004123731261211655	0.0	0.0005296368043502436	0.0	0.0007278837066034179
HMGN4	0.0002998167352923498	0.0005293888690734198	0.0004656368266317292	0.002516974608772786	0.0017969404340414492	0.0	0.0	0.0018394722022445672	0.0	0.0	0.0016748889408424745	0.0017763247215994956	0.0010479105986569768	0.0011909901985107348	0.0006038215946751052	0.0023196200635888222	0.0007607539422316652	0.0	5.5534890071001644e-05	0.0	0.00040999924676779546	0.0007353587448239846	0.00039277060534084854	0.0	0.0004613011990071592	0.0	0.0007907993572943168	0.001487976605437818	0.0003605564305503478	0.0004885551872581565	0.0011562099348228164
ABT1	0.001137419369842497	0.00043463797212233134	0.0	0.0008044185109045701	0.0	0.0	0.0	0.001327808624309453	0.0011220446366449277	0.0	0.0003178210700785577	0.0005716693257836311	0.0013303859273614512	0.0006310890998398034	0.00214081758642738	7.704806107069734e-05	0.0011080135508152466	0.0010938390591098404	0.003163980109840556	0.0006787325274233838	0.0008658784627860802	0.0005420464494217856	0.001135196433100453	0.0009691489017826172	0.0010235095193301931	0.0012912710699797896	0.0005224897662950726	0.0	0.0008687161447831645	0.0	0.0
ZNF184	1.0044968537867343e-05	0.0013707554258398638	0.00032315938818673563	7.5766061666496854e-06	0.0	0.001010657737519704	0.0007728221532914833	0.0027912749208600326	0.003323331286631219	2.7979399150090273e-05	0.0011117013777274358	0.0	0.0020563616120893168	0.0011975825368220148	0.0013949884588580481	0.0	0.00016680200935332177	0.0	0.0	0.0003810201122439462	0.0	0.00345944812895693	0.0	0.0	0.0	0.0	0.0	0.0006711138356526087	0.00031530436796657434	0.001539189863901957	0.0024251760155981537
ZNF165	0.0025653297053327305	0.00018710812290889637	0.00014935518763216954	0.00040910654498432374	0.0006777337005766486	0.00040461384319942116	0.0	0.0033904778733010008	0.00407404912367461	0.0004543085882784697	0.00028405542896692667	0.0003200779645058074	0.0	0.0	0.00021112013191733795	0.0	0.0010557883986161394	0.0003066994838756033	0.0	0.0	0.0024707515719824117	0.0010723573339567745	0.0002786100205817522	0.0	0.0	0.000655749022745805	0.00022429945514136726	0.0007431958953470155	0.000821380048084595	0.000660125940218576	0.0016059113442919027
ZKSCAN3	0.0	0.002024341835854621	0.00034354469362882266	0.0023979671183154525	0.0	0.001074904627298341	0.00161515465929513	0.002091542083876453	0.0	0.0	0.0012702841714170715	3.964048211165548e-05	0.0005412574001059348	2.9619390628110603e-05	0.0	0.000887175771086078	0.0012324303997902708	0.0018931308257323063	0.0003025736641809049	0.0	0.0	0.0011723449885863836	0.0	0.0006248777559945387	0.0014911308527272768	0.0007978235085456364	0.0012975294010673813	0.0	0.0004501455142044558	0.0	0.0019143368139566204
ZNF311	0.0014122564557066102	5.609609009414491e-06	0.0023903801713217885	0.0	0.0005274713131717898	0.0006583626527522274	0.0	0.00016714543042870358	0.0	0.0	0.002645577186755797	0.0	0.0007592723599944417	0.001455034428369832	0.001135563565004959	0.0	0.0009626885769226034	0.0	0.0013553373191461744	0.0018613390188749253	0.00017148838199249303	0.0	0.0011403241528165462	0.00016863725338021082	2.0454066716303815e-05	0.001421537686971769	0.000978029934982874	0.001537491169220442	0.0012608206883608477	0.002634812015764382	0.0
PPP1R18	0.0	0.0007101768089534004	0.0013811390630612762	0.0009584790626637447	0.0	0.0006535148925079542	0.0004235500221910017	0.0012699810355774118	0.0036344784493212248	0.0006566279184515383	0.0010360639215347758	0.00017011085866071638	0.0	0.0	0.000850518105901462	0.0	0.000834264569037842	0.00010283309423734855	0.00040264078486359003	0.0013933430312169023	0.0009522717447115706	0.0	0.0	0.001559110568469485	0.0020070825005211756	0.0	0.0006262021269727473	0.0012590465055859854	0.0012372896416877922	0.0011299331080887474	0.001898030292304315
MICB	0.0002574784086758167	0.00011744495751625237	0.0	0.00021960341329606774	0.0003464045567257678	0.0	0.0008655371780356538	0.0010109587390973718	0.003124818767084761	0.0020228197365529995	0.0002613488812055409	0.0015161305499275543	0.0	0.0005263232776563635	0.0013360144618200151	0.0007702641672347995	0.0006123213489766896	0.0	0.0	0.0019576649161445045	0.0035006676562431204	0.0	0.0	0.0	0.0	0.0008454738175487938	0.0	0.0024942149337978587	0.001851374609180396	0.0007482537587654679	0.0003203725415523647
NFKBIL1	0.0020505664389763893	0.000194670176087484	0.0	0.0002895646527542232	0.0	0.0012213667065991696	0.0	0.0	0.0	0.0	7.814467319958126e-05	7.844614826244537e-05	0.00040146157282323273	0.0008705211242500403	0.000503517978314093	0.0	0.0022300675994086196	0.0018712915575307926	0.0009254887191835942	0.0024737941308881945	0.0	0.002808791248434795	0.0018141043783918614	0.0	0.002057583178574097	0.0011942465712988354	0.0006775651385719811	0.0012557475660294052	0.0008469535785666663	0.0	0.0
LTB	0.0033417779926745096	0.0	0.0006879392411442211	0.0018393870758790457	0.002103618119126019	0.0018629351387113957	0.0	0.0	0.0	7.623039434165322e-05	0.0003759195644398845	0.0	0.0	0.0008398454093907514	0.0009704814919563252	0.0	0.0009328822697678938	5.138319171734964e-05	0.0	0.000665361044380313	0.0007257781097729908	0.0016596810942969443	0.00015449332909304756	0.0	0.0013484556456176177	0.0014184553092908088	0.00012014433888036949	0.002570202429170325	0.0	0.0	0.0005939850429899266
GPSM3	0.0027022012032053453	0.0	0.00029480971597076243	0.00160766953348777	0.0003699328391961819	0.003391837929713413	0.00024760405519974377	0.0	0.0003938326711440093	0.0	0.0008636345651591371	0.0008563803627010748	0.0007014360794411331	0.00032418769082972457	0.0009680390166325658	0.0	8.148467805694584e-05	0.0	0.0	0.0015957210627653728	0.0011778129817082519	0.0009685379965974859	0.00036164991470792786	0.0	0.0020674431407424264	0.00046051267439772804	0.00020642474151511973	0.001029204221339436	0.0009083730730590048	0.0011559619869981627	0.00040183116309343937
WDR46	0.001733574632177851	0.0	0.0	0.0	0.0015487790367673328	0.0009061197869109761	0.0	0.0	0.0	0.000333131128095669	0.0	0.0014622710957381093	0.0004566041534735932	0.0018235905748409601	0.0011633444387717325	0.0	0.0013906762711143206	0.0006839124933086442	0.0008958041050084902	0.0025344035327090624	0.0009079935553059366	0.0013397072063170952	0.0016726044357336105	6.425752228778722e-05	0.0013403272271120994	0.00024382657619602486	0.0	0.002868778737708779	2.622037014485665e-05	0.00020084717474633243	0.0
LEMD2	0.0	0.0015631779969053482	0.0007949990953676366	0.0021598766862891408	0.0003543073455154464	0.001378591399360607	0.0	0.0011686994200022305	0.0	0.001975761083992344	0.00022685679013431228	0.0019340126886253487	0.001049450605506593	0.0006180861463232619	0.0	0.001793823239310472	0.0002457160415022297	0.000859456011219986	0.0	0.0	0.0	0.0015606447964483668	0.0	0.0014694065731915443	0.0006431584846369722	0.0	0.0007319388839887992	0.0003405824328015221	0.00012335151831453472	0.0010573010642375687	0.0013678302431364116
FKBP5	0.0	0.0014378211849651456	0.0005025884251632981	0.003743995521085107	0.0006095511639390837	0.0012708053209073804	0.0	0.0016022855719982783	0.0005920717162963805	0.0026225875302147857	9.685290326712061e-06	0.0	0.0014202208857583144	0.0	0.0	0.00118180771359069	0.0005796992918799878	0.0003677662112293622	0.0	0.0	0.00022547198421523043	0.0	0.0	0.0	0.0012016053553762576	0.0009351093552417396	0.001080896818790608	0.0014378145826737258	0.00034182557818925974	0.001117647539083642	0.001264767699331096
MDGA1	0.0016517057356901523	0.0019254257501237768	0.00038345943107980716	0.0014317984407824942	0.0008569769338614427	0.00027035284986786805	0.0	0.0	0.0	0.0	0.0014846404757101143	3.867862627671795e-05	0.001481834495942899	0.0	0.001278840461935992	0.0	0.001742322506851887	0.0	0.0	0.0008908737993624772	0.0	0.0018254915447235252	0.002099836080913236	5.9760273859057756e-05	0.002226682872440664	5.815219790702408e-05	0.0	0.0011460214488420038	0.0016243899961436315	2.847099608034794e-05	0.0006258314891450804
APOBEC2	0.0005810824694607612	0.0012100765042119272	0.00041745244083550505	0.0013511230273220817	0.00186074567971772	0.0016077656318888261	0.0	0.00033480539173510153	0.000591071526860862	0.002994072690294069	0.0	0.00031707451884888555	0.000352255740944783	6.236389961819295e-05	0.0	0.0018625015174351905	0.0003313933694701518	0.0018183754711338623	0.0	0.0	0.0019110113437305232	0.000361220646712997	0.0	0.0	0.0007027414290515928	0.0002184075506802301	0.0018705416834019315	0.00043575651230644876	0.0008362141852168692	0.0	0.0006958625687629848
TREM2	0.0015739297074605703	0.0	0.0019029089683651756	5.853743939481375e-05	0.0033347286338094957	0.002506444630558874	0.00039193871937987656	0.0	0.00017936662210436835	0.0	0.0020800211780715055	0.0	0.0018472036280984582	5.4570181783144053e-05	0.0009705723187860325	0.0	0.0	7.360605617756074e-05	0.0013736954494858338	0.00024226125583593156	0.0	0.0	0.0	0.0004886304119266379	0.0004318869482061183	0.0	0.0020595588427225905	0.001356781609548268	0.0011386404048521854	0.0004009470179197893	7.048776080106453e-05
PRICKLE4	0.0	0.0003481135854634909	0.0007905613362474051	0.0	0.0	0.0008344024696690502	0.0	0.001376061877883696	0.0	0.0010423581987174825	0.0030139803459598093	0.00014693820144332745	0.0	0.0	0.0	0.0005138953367228156	0.0	0.0011898952974776047	0.003245106879489548	0.0009712159171246209	0.0015118897228648578	0.0006930836310386134	0.0	0.0013951408448186122	0.0009967325951377687	0.0006351251127035579	0.002074835533024833	0.00013409391334835566	0.0013747232872417577	0.002358558748791108	0.0025280301144271554
TAF8	0.0	0.00019422743883135948	0.0	0.0006242093939213071	0.0015390960693870625	0.001436090198319371	0.00026319205293959675	0.0024669066408752366	0.0035534797796505	0.0	0.0014910894463193828	0.0	0.0	0.0016204412432222468	0.0007867092038121028	0.0	0.00026979654608803204	0.0	0.0008630246211617489	0.001162561867298981	0.0011339114700848123	0.0005999611125583234	0.0	0.0	0.0	0.00019302514689168294	0.0	0.001921842029629315	0.0006725201932213986	0.0021628149537157603	0.002218833145799019
ABCC10	0.0	0.0015597302835736173	0.0031209324362129922	0.0	0.0	0.001685317429577409	0.0006023634350687943	0.0005247197751087162	0.0021744134220477458	0.0	0.0004039707712687485	0.0	0.0008694828973792562	0.0	0.0008043196042613613	0.0021824586442645852	0.0	0.0	0.0016021274879524795	0.00018443977816712592	0.0014375877859999556	0.0	4.553513887734355e-05	0.0004839981719237351	0.000285184646943657	0.0020784925252436168	0.0009577863737443633	0.0	0.0011377747676492695	0.00027115671907135676	0.0005572280917587151
CAPN11	0.000746423305069352	0.0009689348113139898	0.0	0.0002054017328471063	0.0005455096048447843	0.0017672505099194347	0.000711519325944499	0.0	0.00012090620678235141	0.0012867148476821096	0.00010514491215497408	0.0009318733343670298	0.0015162459878631821	0.0009198542190989513	0.0015785709589997343	0.0016488661542690916	0.001344104917754274	0.0	0.0013212139885560342	0.0007171824668055893	0.0	0.0007204154088872263	0.0	0.0	0.002660846497096459	0.0011572128031936842	0.00024245565342222676	0.0011172003405302004	0.0002642399273231727	0.0	0.0007606118440895497
SPATS1	0.0	0.00019735858824809646	0.0003917220162031912	0.0017268139533844849	0.0005425955009888122	0.0	0.0	0.000326421957724988	0.0026086316441197694	0.0006353523738836947	0.003257007883093472	0.00045925497199400815	0.00025150025409975354	0.0	0.0004032400734183113	0.0016530630154562118	0.001247004578786031	0.0026508041201156996	0.0007644960456617319	0.0008912342153986983	1.0672870034735356e-05	0.0	0.0008649752465316125	0.0	0.00019363857461729002	0.0002838588481627241	0.0023358424093274173	0.001356359010655112	0.0	0.0	0.0
GSTA1	0.0003794837934010683	0.0016158857114987023	0.0005841014086469602	0.0	5.322766563214569e-05	0.0009045028623267871	0.0024205696028211316	0.001189971927302426	0.0014608412355836718	0.0005159416970755297	0.0	0.0006213192117283298	0.000516650118923348	0.0015974882775229642	0.0010290011168067523	0.0005917196890664247	0.0006678001431535434	0.0007671276761719527	0.0003134261616634278	0.0	0.00019584464170410536	1.3505605350879673e-05	0.0	0.0014317873538204618	0.0010482006709838308	1.995396360892136e-05	0.0026283616818619728	0.00014808459295671253	0.0016477625998726191	0.00017982839333360073	0.0013735481908680445
EEF1A1	0.0007706265003482274	0.00033160141761851193	0.0	0.0012191239462788878	0.0018010847769256019	0.0019406549295556566	0.000825170236527293	0.001237781039563105	0.0009696575125256955	0.0033474309883520354	0.0	0.00019664027415405822	0.0	0.00011322898615867122	0.0007437992570811134	0.001107258442201018	0.0	0.0005909808633131421	0.0	0.0	0.002633953300137567	0.0	0.0	0.000697527955434123	0.0016960886287012498	0.0002734930869685379	0.00048446819388509656	0.0010423577554160798	0.0006637960741034463	0.0	4.3488004419717855e-05
FILIP1	0.0010001189702719127	0.0014872373225260616	0.0	0.0012252257778180462	3.541520252510032e-05	0.0	0.0	0.0	0.0	0.0	0.0006454203232357762	0.0010157962014650127	0.0025393149539148768	0.000408053815385395	0.00118036758344056	0.0011507730091994482	0.00029991098714550224	0.0012897365698406986	0.0	0.0020532094896793607	0.0	0.0005300696505337468	0.002861615958940093	0.001124502083110866	0.0009483090579898058	0.0005500698614839396	0.0019075596304369738	0.0	0.0013014100703449682	0.0	0.00012346107305126168
HTR1B	0.002295223707797815	0.0	0.0021366740766005257	0.00034988020464470933	0.002092238285165667	0.0010335836274844084	0.0	0.0	0.0010158726667325979	0.00018388886141315446	0.0009905903552145324	0.0	0.0017288256726375943	0.0008345796519301368	0.0026154916144069734	9.211805876044832e-08	0.0010185934499731034	0.0	0.0	0.0011200859596724715	0.0	0.0008700605906242977	0.0011271108176923862	0.0	0.0	0.0005240994411785054	0.0	0.001470357756681838	0.0006372057162421939	0.0	0.0
TTK	0.0	0.001644421398824779	0.0015547968097623145	0.0	0.0	0.0012280005070389674	0.00016443142498104773	0.0014916469504204397	0.0	0.0	0.0	0.0014885788284461244	0.0013365846537049567	0.0005070792797703151	0.0	0.0008651162189928351	0.00016535387769382279	0.00048470533832783937	0.0024291489790233428	0.0013041220373006311	0.0006811474379500904	0.0007880091147242107	0.0010553614532715565	0.0003784315113566139	0.0010714066428493072	0.0014059200215356719	0.0021517744760066776	0.0	0.0017314784074294522	0.0	0.0
RIPPLY2	0.0006831550472005504	0.0005823848267775671	0.0007711634332086419	0.001813007227812737	0.0019436842270603757	0.0007327430653228055	0.0	0.0009714448704081229	0.003315550283384008	0.0001736580096081581	0.0005578653476868538	0.002152285103196041	0.0011478918975054832	0.0	7.56776888540466e-05	0.0009563435094807315	0.0	0.001037278566145656	0.0	0.0	0.0021113903590309333	0.0	0.0	0.0	0.0	0.00015456009287262778	0.0005037899649313135	0.0006267671717353632	0.0005024651789931519	0.0008313619473669606	0.0005198557118966439
CEP162	0.0	0.0020622003567563408	0.0014148639893671628	0.0001391458450746403	0.0	0.0017195790794146334	0.003589050004242264	0.00018418004385734876	0.0009573552597206634	0.0	0.0	0.00017711091391675411	0.0008838512425245374	0.0005780392586368984	0.0	0.0011676466992182474	0.0	0.0027602599946841256	0.0015320220511863523	0.0008572290850698344	0.0008704048029211618	0.0	0.00010216701803952262	0.00040955561330723944	0.00011203169718942189	0.001534015379604928	0.0005823574561251585	0.0	0.0	6.011986952122843e-05	0.0005795026912569698
SYNCRIP	0.0	0.0013783776585541794	0.00017199215870527206	0.00282674602379353	0.0005901459928566317	0.001491361346303044	0.0	0.0008668869738653756	0.0	0.002285622872213405	0.00042367548400118585	0.0008262032824162453	0.001381321987011975	0.0	0.0	0.0025147697458706834	0.00047173023683726455	0.0002257333429613246	0.000329723036979564	0.0003576959773182458	0.0	0.0	0.00025592352965986303	0.00026158644631532054	0.0018161868772507293	0.0009726968794539875	0.00039499788699273443	0.0006567376189423471	0.0005143228637226176	0.0018899201022897594	0.0013104463300968822
CNR1	0.0019916600843578186	0.0	0.001709215079682911	0.0	0.0	0.000875596736020062	0.0	0.0	0.0009749717819028859	0.0	0.001312512337692261	0.0	0.0008832115708165668	0.0007971788020814509	0.002026037366273901	0.000701780682480004	0.002445754727756887	0.0	0.0015628178575231193	0.0018500875214200832	0.0	0.001128419672407954	0.0	0.0003335326382492098	0.000801979862745642	0.0009980740207237457	0.0	0.0009174490174016125	0.0	0.0022173112071737326	0.0002502726627750639
GRIK2	0.0012434306312920124	0.0003281200842100194	0.0	0.001588002459787525	0.00024104756545884282	0.001275306869454155	0.0	0.0004057704234989782	0.0	0.002236156087521409	0.0014135271255455047	0.0009173087350001972	0.0030212425995583235	1.6776545550763364e-05	0.0013264027743519998	0.0008907507337865528	0.0	0.0	0.0012144457650103094	0.0	0.00022700686007474594	0.00022429011396044715	0.0010301680149602996	0.00034797630452911005	0.00047611552262761544	0.00017811714426334437	0.0019593881263744685	0.0	0.0008314901940572952	0.0008821842365489384	0.0015644553385967311
MICAL1	0.0016490850214084232	0.0	0.0012660431253629183	0.0	0.001010560505922497	8.282533835456441e-05	0.0003121034281924433	0.0	0.001896991725626039	0.0004952734180989411	0.002588309504156911	0.0	0.0011419169520943658	0.0006770856601029676	0.0025443157286686537	0.0002709431939692319	0.000959873138717659	0.0	0.0004525077982736653	0.00035082509201921075	0.0003373557497091601	6.474086589254222e-05	0.0007629483423587935	0.0009820559444561037	0.0013207962683457824	0.0	0.00018825136346718504	0.0013588499220294295	0.0	0.0016628745609329092	0.002295945911745333
KPNA5	0.0	0.0012079955912884508	0.0031616844304975535	0.0011275684336603615	0.0	0.0001307519630741867	0.0	0.0002906792633009178	0.0030182149780965573	2.067320418964625e-05	0.0006184763045957248	0.0	0.0	0.00038917920613052104	0.0008404927683104943	0.001641082586533686	0.0010846741883715257	0.0	4.707631955555442e-05	0.002243020043305499	0.0007687323307282358	0.0	6.264077559579547e-05	0.0010597316214612038	0.0	0.0	6.768013731451878e-05	0.0009419409865910726	0.002246973962085451	0.0019395723509114883	0.0026846272786675398
RSPO3	0.0	0.0012320114281437128	0.0006366567008742953	0.00026022842871247783	0.0	0.0	0.0024887666623587927	0.0007317036246317905	0.0032676469042334975	0.0005119907375161474	0.001426523246544176	0.0	0.0	0.0	6.828611311940623e-05	0.000529341349744662	0.0	0.00016142589785327952	0.0	0.0	0.0015027484970307288	0.00013917964445581558	0.0	0.002701974866528423	0.0007093581695182004	0.0008885789377886514	0.003149451484693654	0.0005820090330808866	0.0018460260208042957	0.0016977007928222253	0.0011682747647188782
MED23	0.002458002314134105	0.0	2.2260256776451986e-05	0.0007583243359225982	0.003289102554373923	0.0	0.000658515595067292	0.0002596925232345151	0.0	0.0	0.0005042488944642479	0.0011489506222139678	0.0	0.0008052322664060406	0.00019482384473603544	0.0	0.0006241888447983458	0.0	0.0	0.0007892610939339133	0.0020165959570747475	0.0005804501238824668	0.000684065865833151	0.0015145756347970068	0.00048486288095138136	0.001496836963623676	0.0002720841617912066	0.003083515402511471	0.0018673043954402595	0.0	0.0003112256443158665
TBPL1	0.0	0.0014787190372403515	0.0012409950262670876	0.0024164378487227744	0.0006401541940943246	0.000989008697353749	0.0	0.001557632051855409	6.173820603993156e-05	0.0	0.0	0.002010345476779991	0.0017542732041515054	0.0008241282621346673	0.001105409325856899	0.0015435400298766172	0.0	0.0	0.0010254686564984056	0.0	0.0	0.0003776595265295265	0.00020165423588434594	0.002307059187075442	0.0	0.0	0.0	0.0005773867096844257	0.001559155628466551	0.0006798396250367509	0.001529534782929077
HIVEP2	0.0007970518809665757	0.0013727366677354874	0.0005876106035780066	0.0011952208120395902	0.0014886338733066337	0.0006073085516512098	0.0005907450500735172	0.0	0.0009464438832393848	7.774893255109234e-05	0.0	0.003254656104316328	0.001917689777693231	0.0006641818039032049	0.0	0.0006069674098756898	0.0003997343689096549	0.0004571536154338097	0.000665274750698713	0.0008313120541087046	0.0014870825990743089	0.0009638783607415367	0.0	0.0	0.0016877591481900525	0.0005648643863670401	0.00021674421086920596	0.0	0.0	0.0	0.0007314322653972004
