	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31
11319389	0.004870934675631588	0.0	0.005136092587409575	0.0	0.01723663693486302	0.0	0.011846429969796301	0.0033311070460108672	0.02359211787204854	0.0056095972665450855	0.020215196530519224	0.0	0.0	0.009512786872504866	0.04345536592608512	0.0	0.0	0.0	0.0	0.0	0.004323380960909213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03355437793671603	0.0	0.012535888569981469
11326252	0.0	0.02322521175386449	0.0	0.018385250187019902	0.010738095943074868	0.018103014004002164	0.0	0.0	0.02316040654265303	0.008056719988051981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005132214475470682	0.0	0.0	0.02868291721517517	0.0030160323076912706	0.0	0.0	0.0	0.0	0.0	0.0	0.04059732100543735	0.0	0.0
11327005	0.0	0.006330004641974169	0.0	0.0	0.00696388213851917	0.023505538381640635	0.00517049186588088	0.024404757075350773	0.005289301512690595	0.013712148550708514	0.0	0.0	0.00598599395424185	0.02500619803754882	0.0	0.0	0.0	0.0	0.01435689837307648	0.013665984141338188	0.0031661182473523173	0.003623748149716283	0.0	0.004510335790274159	0.0	0.007426662206119217	0.0	0.019159981964545332	0.0	0.005599327171552724	0.0023647563645523744
11345331	0.0	0.03271491998678753	0.0	0.02713938036799649	0.0	0.0	0.0	0.04215182664331893	0.01289504862104612	0.006472314933612837	0.0	0.029053923545603415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014581649433377345	0.0	0.005613763328649048
11392518	0.0	0.030982483365174403	0.0	0.02149735240454854	0.0	0.009685979290649528	0.0060662833353639905	0.038653524898268385	0.0	0.01580890198452879	0.0	0.025897378748671887	0.0	0.0	0.0	0.0	0.0	0.010016211178262908	0.0	0.0	0.0	0.010221816576940523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11413170	0.0	0.0	0.0	0.025536515911083423	0.030306604424378433	0.0	0.00542191452327315	0.00039920168464538185	0.011354724366295336	0.0	0.035215131022309276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038072957983296185	0.0	0.041322321373741366	0.0	0.0
11453772	0.0	0.06220307717748982	0.002001275171016504	0.0	0.0	0.0	0.0	0.03363831088072765	0.0	0.0	0.001228342891509469	0.0	0.012689773875558115	0.017325844580379463	0.0	0.015627500120698898	0.0	0.0	0.0	0.0	0.0	0.004547299873814051	0.0025085944524687715	2.1439216452044774e-05	0.0	0.0013081597788633307	0.015579782463406891	0.0	0.0	0.0	0.020356457077724793
11606935	0.0	0.04137411950904957	0.00411513978766777	0.026924805808924254	0.0	0.0	0.0	0.034968301992396034	0.02161236052379895	0.0	0.0	0.0	0.0	0.0	0.0	0.011224681692205822	0.0	0.006893449494028445	0.0	0.0020557364405191627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019418515050336777	0.0	0.0
11616707	0.0	0.0	0.0	0.007996631935800583	0.0121581191736907	0.031920076067654936	0.005473257240171065	0.013374331058083649	0.0	0.007587519801896317	0.016642584256997092	0.0	0.0012299283382165547	0.012816521952520065	0.008933810256625586	0.0	0.0	0.005371072435535971	0.0	0.0	0.0	0.0076690116878139125	0.0	0.0	0.021773573366338794	0.0	0.0018451103643923748	0.012090433421075892	0.021185746504723352	0.0	0.0
11619606	0.0	0.0	0.0	0.0	0.0	0.04534219649380994	0.0	0.0	0.0013470486312271593	0.014723748006990394	0.030926326876214424	0.0	0.0	0.0	0.0	0.0	0.0	0.008286269701016119	0.01007814412117972	0.0	0.0011210051618053864	0.00028902316298240753	0.0	0.03576250952462891	0.015594261700886068	0.007018568784852395	0.00015564622336809548	0.004379817707314297	0.049825305762192115	0.0025845389925166066	0.0
