	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19
20275399	0.011541218936275528	0.004505653793426292	0.0057562973765178035	0.012544234283152718	0.010776484960935959	0.0	0.01390534402389127	0.012059387331247362	0.0015689850220642401	0.008941383204726656	0.005135669342140416	0.0	0.0	0.0038609708984504183	0.00031719656338999146	0.0003197093474361944	0.020014989424304745	0.0009612922197226819	0.011086449792582142
20283691	0.0	2.7539462421566183e-05	0.006153890949934506	0.003161875467839668	0.0038924959987211576	0.031633659475373596	0.003972704264005519	0.003805913513883313	0.0	0.0041815635870449	0.0	0.012149827617540934	0.00725061053401018	0.017677130688154692	0.0	0.005712290456098722	0.011398360674862985	0.0034359113410475438	0.01083122300230619
20299973	0.019539249196639887	0.003985681395590969	0.0	0.016293465778085527	0.0027238896342254995	0.0024142363993943363	0.0030073049124924598	0.009960279876725465	0.0	0.00459704912233906	0.011874799227782073	0.0	0.010646703483264729	0.003584883816408482	0.0	0.010184540587948999	0.006187029276533224	0.02730790323015349	0.0
20358955	0.0002893393810400438	0.0	0.027528418297053957	0.003392242526091	0.0	0.005029252801689751	0.03264311919238458	0.0	0.0	0.006036298868539589	0.0	0.0	0.0	0.0	0.0	0.009277856209162487	0.013708418579732429	0.0	0.0
20376029	0.027212931848827854	0.029408489497324084	0.0	0.01338741417145749	0.0008210990332841367	0.0	0.0	0.0	0.013389512700012958	0.001839098294493457	0.007298558850287852	0.0025751259596038137	0.026939089557570562	0.0	0.0025425940272857765	0.002152614838879432	0.0	0.005255241673680994	0.0
20380417	0.002610710525636622	0.01136879397213979	0.0	0.00435956456467959	0.0026697297389697908	0.021747910214793286	0.005621797229037872	0.005347451460460477	0.0	0.022909799788582114	0.0	0.020634412689717142	0.006042227554814521	0.0	0.009928258927886523	0.005666584547755123	0.0	0.0	0.0
20390027	0.033515540707116064	0.01096306494087855	0.0	0.0	0.0042787836782788545	0.0	0.010819883023300749	0.003916276518693067	0.009898000661807144	0.013591378481273154	0.018250373972141323	0.0	0.002709488754410942	0.0	0.0	0.0	0.0	0.01137286752668403	0.004306380776879359
20447343	0.023760746173344477	0.009258626433787921	0.0	0.019785721778794316	0.0	0.017111960791347254	0.0	0.014912072379060394	0.0	0.010452060581793867	0.005161174062483893	0.00607594685005073	0.0032528092723207863	0.0	0.0	0.0	0.0	0.01907366170885939	0.0
20453625	0.016863594648901536	0.004565144164822659	0.002169743180786992	0.00706728866239946	0.01222357905345211	0.0002899514756893862	0.01615627071891822	0.013684721397166793	0.0	0.0	4.2505049791468854e-05	0.008880756866926177	0.005995135114232964	0.0075013660362260315	0.00788670469432341	0.0	0.019665345008349207	0.0	0.004636164298333622
20500815	0.019712593807076864	0.04426176787064964	0.0	0.0	0.0	0.0	0.0	3.085253031682164e-05	0.01245747555660875	0.0	0.01860382853686636	0.0	0.024601369269297298	0.0	0.007061561025315412	0.0	0.0	0.010335602080996544	0.0003507191187145009
