	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15
ABHD14B	0.000891187294969167	0.0	0.008002416233119874	0.0032265702115799495	0.0	0.0018955004868527968	0.0	0.0013836477966466653	0.0	0.0013257849664792788	0.0023561017338927476	0.00027679423981388817	0.003117896882318933	0.0009226118040721558	0.003554210557420485
HESX1	0.00013942710806024705	0.004744640834842394	0.0038781131222014975	0.0	0.0025256118779329894	0.0003984973826148122	0.0002028221831599298	0.0015352437989418733	0.0015750919458652876	0.0011020822127946674	0.0050041382441428665	0.0009360533118834218	0.0025486038971208784	0.0009247711939472728	0.0
C3orf49	0.0019451360584418073	0.0053800620010553335	0.0	0.0	0.00035285551152420934	0.0023111731370004654	0.0033620878645666285	0.0019546321652767463	0.0	0.0	0.005235838822485072	0.0	0.0	0.0033302662181978644	0.003265515568330429
PROS1	0.0013050497713055194	0.0	0.0030359016324606127	0.0	0.0011580461888654346	0.00016432518580499685	0.003929784259333249	0.0009850510151987884	0.002457139021297894	0.0049338960207962485	0.0	0.002960724464712485	0.0	0.004122867684681608	0.0038786058649183377
DCBLD2	0.0037495246301357745	0.001806793413365591	0.0	0.0022620448265509574	0.0	0.0008590883193047737	0.000534313339181372	0.0029489676508044596	0.0013627512732103282	0.001827943781117582	0.0009941933988668215	0.0	0.0025803667984155123	0.002084275277813807	0.006992612892307425
FILIP1L	0.0033461238788785727	0.003273122290194123	0.0017573353302121582	0.0	0.0	0.0017897701853540299	0.00026233184394429377	0.008725377157618529	0.0	0.0	0.0	0.0010987780742978909	0.0	0.0031303428815153697	0.0
ABI3BP	0.0018980223335315688	0.00026612308053418305	0.0	0.0010079850559075133	0.0014052897931718352	0.005559608997962235	0.0027663625947302118	0.0025711235178017882	0.0032498368260861967	0.0	0.0	0.002692268613802505	0.002594649619728833	0.0	0.002901812656161733
C3orf52	0.0	0.0	0.0060141064846239755	0.002460093922947989	0.0007590311451228163	0.0037746717098672473	0.002076759214694539	0.0020385816840597943	0.0	0.0	0.0012972541784380795	0.0024590134033287327	0.0	0.002549843291024558	0.005621674584215783
FSTL1	0.004008089858099267	0.0018189622756133656	0.0	0.0	0.0	0.0011813269278145913	0.004553691835873394	0.004017176922299003	0.0	0.0	0.005013135980296332	0.0	0.0007176888601750599	0.0033228419269175137	1.85133856268817e-05
PARP9	0.0031159562258550643	0.0019127572029011915	0.001460864749201509	0.002647389140438294	0.0	0.0	0.0019052712474468868	0.0	0.0019522271322087328	0.003795050819922488	0.004457940834893497	0.0	0.0015364761653716078	0.002071829567456887	0.0
PCCB	0.001584128801562034	0.0026495736625503433	0.0	0.0030906251596357105	0.0	0.004454587423084115	0.004749222422623154	0.0027758742182465287	0.002508577603294033	0.001952044900313668	0.0006478610984382402	0.0	0.0	0.0	0.0
STAG1	0.0008019341442819509	0.0	0.0011063101125452623	0.006694967981021102	0.0	0.005543853905667334	0.004049095848415211	0.0011801177474196041	0.0	0.00338209372668828	0.0	0.0004639276454770952	0.0	0.0019582311762748237	0.0
GK5	4.963997222259863e-05	0.002938595765690422	0.0031621899862521777	0.0010355981826118252	0.002776639745928429	0.0020669697573709607	0.0	0.0028210353535384957	0.0019247710167107149	0.00046307606740459003	0.002701273473731842	0.000811382226275928	0.002814218057883508	0.0026088556339322086	0.0
IQCJ-SCHIP1	0.0	0.00015972692239233472	0.002353270495186896	0.00638021707203523	0.00309591352533528	0.0015153981751903907	0.0	0.002895651039106924	0.003102979151007909	0.0009290172128770862	0.0030252832031767893	0.0021169347717845148	0.0	0.0	0.0008482480973853475
PLD1	0.0020985523054862483	0.005241199360219846	0.0	0.0019823239441917623	0.0013661592743942968	0.0	0.0	0.007074739371559484	0.000702827318202297	0.0	0.0012868471982839514	0.003974885503046419	0.0002627332509838271	0.0	8.616531985771288e-05
EHHADH	0.002492322675961458	0.0033420065455122224	0.0008392699078928737	0.0003151661263672432	0.0	0.0	0.003744311218687864	0.004136667262039153	0.002071473248830916	0.0	0.0019511143010253716	0.0027681701572878485	0.0	0.004255125831032887	0.0
DNAJB11	0.0	0.0007784112265454687	0.0015494774780057837	0.00357773901613722	0.0030719644826658335	0.0020642933852943056	0.0	0.0012145577177011843	0.0028297498846683133	0.0006980591208238645	0.0019059151963403032	0.004350379274083305	0.0018909331898969107	0.003887837685371293	0.0
CLDN16	0.0011437363278678666	0.0005409359971136061	0.008953076600903952	3.929971967904727e-05	0.0015580312635445365	0.0008752179885947674	0.0007580546243945477	0.0038837432900459368	0.0003986268060519821	0.00038106410395833106	0.0022901053450709082	2.000934560209629e-05	0.0007958658163535464	0.0011780123440373869	0.001706579865401973
UTS2B	0.0033478602200021066	0.0	0.0017087767605963823	0.0	0.0	0.0	0.0017210363334669648	0.0	0.002316143460479696	0.002615260967738306	0.0023025612125434133	0.007956970769526898	0.004800599545108233	0.0	0.000920956624152036
ATP13A3	0.0016258744852382166	0.0009122879704349294	0.007696401454743768	4.778533737829444e-05	0.0005878350779811308	0.0011461412767141436	0.003581661468290057	0.001664060171939267	0.0017943336401824933	0.001963936573886051	0.0	0.0	0.0006333625440510327	0.000901433685108355	0.0015898386654779476
LYAR	0.0034577489541522794	0.0007041959677093777	0.0027021550924691425	0.002092846807357094	0.0	0.0	0.0	0.0019157565260149879	0.0010813569396637202	0.002845214225686929	0.0004030774690480977	0.0035386150077026546	0.00293140170299492	0.0017830153075441139	0.0033798551115852647
ZNF518B	0.003532038561902107	0.0018557699288508447	0.0	0.0	8.442710446611558e-05	0.001825297325847634	0.004103502935417638	0.0011526557034398249	0.0	0.0	0.004327407139507757	0.002480681336303803	0.0029165626832789	0.0014335473883003262	0.00356651169916613
RAB28	0.0016124984036339364	0.0007823107739436923	0.000697976865030459	0.0014580249845239086	0.00014887506891093704	0.002390744893656904	0.0	0.0	0.0022703534112299144	0.012074247333918845	0.001179883698246413	0.0	0.0	0.002569461219902182	0.004053164593564545
QDPR	0.0033432661111404203	0.002989642407590624	0.0	0.0039227118900916555	0.0	0.0	0.0027270425041608466	0.0043346165749994	0.0026675260647541534	0.0	0.0	0.0	0.003084867123852178	0.00036435529245711106	0.0
SMIM14	0.0	0.00023278016077190534	0.004139398856648429	0.002177238808853145	0.004580949566313721	0.0	0.004150045213637747	0.001120517989507646	0.0021742464991058156	0.0008954482060930604	0.002318141619937131	0.0	0.0016935542549544652	0.0	0.0038250091004227
RHOH	0.0010199168042395834	0.004342881135874031	0.007254328068648978	0.0	0.0	0.0007961813354396267	0.0011718551143159988	0.0006835257653345463	0.0017182291746346925	0.0	0.0033723557129676385	0.0	0.002772192170581732	0.0	0.0012533971316640096
RASL11B	0.0	0.00032952428929772915	0.0068567318220843915	0.0014786819953064	0.0033318538988895254	0.002156550277978057	0.0	0.0031130238903061785	0.0	0.0023487718021601846	0.0027082514643773834	0.0	0.0021079844602987664	0.0011815489823569778	0.0
SRD5A3	0.0006183249982759922	0.0	0.0019035530855616455	0.0021254195597499156	0.003915993041576955	0.0015872823431098881	0.0	0.0014519880870011638	0.0047958519487045536	0.0009500623051927956	0.0	0.0025349398478347277	0.0017080033250969746	0.002335663216972925	0.006009905173826882
UBA6	0.0023910785589894906	0.0	0.002819373858319456	0.002913855959785156	0.0	0.0008721918364175644	0.0025808463017502723	0.0	0.0038050374523554064	0.0	0.0008173915375689207	0.0010205026846703323	0.003696957657720961	0.0031092797078619352	0.004207519800592932
NPFFR2	0.0036519195329134902	0.005560274764521317	0.0007988906270554834	0.0018532985889584109	0.0	0.0	0.0	0.0015841983057350419	0.0009084776313541421	0.0	0.0	0.005496537374937936	0.002550091202991016	0.0005593064830100462	0.0012897712351424217
COQ2	0.0	0.0016181911522547899	0.009577040296319667	0.0031806090407228973	0.00012214933389375916	0.0018229386189989635	0.0	0.0007699776502960775	0.004242959636421218	0.0	0.0009952993958086574	0.0	0.0	0.0005492908354220836	0.001464653550113787
ABCG2	0.0002546142436644485	0.001662610394639507	0.005469979947428624	0.000750942906261499	0.002782821095339443	0.0012190933317313697	0.0006494544490548995	0.0022589757161643334	0.0014716950014388376	0.004432585241120553	0.002716984191841203	0.0006240707926865102	0.0	0.0006625089750164789	0.0
DAPP1	0.003428568428366405	0.0	0.0	0.0	0.0	0.0	0.0033625760050681303	0.001924535643594857	0.0033326933874776783	0.0028475268878159423	0.0013707189901600385	0.0	0.004209251970584064	0.003698161631807606	0.005612573094074696
EMCN	0.0016373382651628649	0.0	0.0012138194080808789	0.00196627526125892	0.00599433987190542	0.001521939021282431	0.004678316183411273	0.0	0.0027596027536239444	0.0004682421368121547	0.002056491314320007	0.0	0.0	0.0017396147174718673	0.0019510742562851122
PPP3CA	0.0017615542842583938	0.002669477354659434	0.0	0.003973966434182126	0.0003030362283133182	5.22393773474362e-05	0.0	0.005368906798517129	0.0021376842956090524	0.004266389096405904	0.0009363653917391658	0.0012033741468337417	0.0005683402995327835	1.5824713396187745e-05	0.0037240961664890084
TMEM184C	0.0027512439202957194	0.0022618392462816434	0.0006126120702583947	0.003102282719487479	0.0	0.002330791892657041	0.0010623791424601643	0.0	0.0	0.005435012524821721	0.0034546303110777753	0.0	0.0012719728375165907	0.0033250885735988766	0.0
PRMT9	0.0016324478880787923	0.002618681403131202	0.0	0.0037580057139352053	0.0	0.001791849249308848	0.0002494617317494486	0.0074897381112250215	0.001976742478498649	0.002181117484880285	0.0011711877714754417	0.0	0.0	0.002117282297095898	0.0
KLHL2	0.001145106712420657	0.0031422899945299882	0.0	0.002633680390120587	0.004396054293119498	0.0022534455627907304	0.0006530949807575452	0.0016217003268426415	0.0	0.0005663300622892823	0.0	0.005696817091798884	0.0012217550914550485	0.0013580651925216773	0.0018858882943218703
CPE	0.001324832916616422	0.00044475863087417957	0.004010416388758632	0.0	0.0028762883208114268	0.0	0.0009042540384048067	0.0	0.002625251233012754	0.002106268785112379	0.0005610638415133704	0.0010746146632916063	0.004127389806420518	0.005234036213098653	0.004101769412288474
GALNT7	0.0	0.005204897993594325	0.00579370601661806	0.0025416089223992363	0.0015478605467724401	0.0036167999195020235	0.0	0.0009414951155458368	0.00182803202949448	0.0	0.0	0.0	0.0	0.0008693588170247955	0.002199105578910555
GLRA3	0.001498125454099495	0.0	0.0	0.0018744431205906218	0.0032455746747130643	0.002843164667422691	0.0008374543402378095	0.0	0.002252854891331611	0.0017738738675943631	0.0035819216281204945	0.0031447861473545727	0.0034683168550701596	0.0024671097777178327	0.0012351892929809566
ADAM29	0.0	0.0039195318878757985	0.0012217269379124352	0.002016152232995014	0.0034922859864097086	0.0014990164723341606	0.0026537675208533787	0.0	0.0018764217692126516	0.0	0.0028032852650301454	0.0012508001669672055	0.0	0.004420850334758406	0.002860560646721095
TERT	0.0004451571757860206	0.004001487737993708	0.0016201259937808606	0.006551421095098402	0.0036254818552699294	0.0016445773310253342	0.0	0.0	0.00324814082442682	0.0	0.0	0.0	0.0	0.0027810748110071244	0.0011819853419637327
OTULINL	0.001089136792875579	0.0008108426713483934	0.0026431200396436925	0.0	0.0015804647718189522	0.0	0.006927435316232617	0.00040560947121658997	0.0	0.0	0.002567545725292031	0.005756464835053319	0.0004441902669029328	0.0035385997121800275	0.0027595659523074454
AMACR	0.0	0.0018209074760011275	0.0013034714705375129	0.00536183619024818	0.0022374058873849386	0.006141822404958728	0.0010421274583895719	0.0	5.518782787545225e-05	0.0	0.0018344180310615335	0.0049164343094146605	8.499189447019394e-05	0.00026080522297320367	0.0009627616094879168
DNAJC21	0.0033802698315763802	0.003724456121081076	0.0	0.0011533396440089334	0.0	0.003188855334765779	0.003567724342540227	0.0017344902133380935	0.0	0.0006354995496296807	0.001549010580988458	0.0019253562638644661	0.0	0.0016949022713161734	0.002568758606154422
CARD6	0.0016130853995847013	0.005687113965626756	0.0	0.004349334915942583	0.0005934205800897885	0.0	0.0	0.0012022712306564824	0.0	0.0023871538758430556	0.002180617043109299	0.0008379251969766627	0.00285521702765132	0.0031340894818484835	0.0015915315750120009
MTREX	0.0	0.0	0.0005378396556889836	0.0037036996939840776	0.0040217857580727035	0.002897242342053027	0.0026489113295532518	0.0037427393315595837	0.0	0.0015333541296122524	0.0008229404573814731	0.0021476142508204763	0.0028049891016922383	0.002458328706695026	0.0
HMGCR	0.0027502049738213344	0.002456156219279433	0.0	0.0	0.0017632429950375688	0.0	0.0010429114549416663	0.0026386230777448484	0.0	0.0026521894507252207	0.006597317051611804	0.001033732195248448	0.004293173716782764	3.86213036359303e-05	0.0012465319932288333
CETN3	0.00029810801546553066	0.0	0.0015742742302518175	0.002311213289340773	0.003173273086560108	0.0	0.0	0.0008151409685992391	0.005132453513459106	0.0005231458407043386	0.0001517458806277707	0.005816184629870722	0.004113470935865471	0.0024437085641586024	0.004545500792456864
POLR3G	0.0007092301201667234	0.003094484149521651	0.0	0.001251460696644772	0.0027832739561218156	0.0	0.002652036305355258	0.0015543805443167978	0.00020593417886118496	0.004787491029750889	0.0	0.00451433056450022	0.0023219749727039934	0.0032076215523281566	0.00019847718974007824
IL5	0.003884134839638727	0.0037571723554875483	0.0	0.0028067968333412136	0.0009305626505699313	0.0	0.0	0.001866832300445774	0.0008373913417416264	0.0	0.004199751555586824	0.0029913026628395245	0.0013695818939006487	0.001196358340187082	0.0007918806905137093
MYOT	0.0	0.00011488795113596689	0.0030604357089212345	0.0003089572738573316	0.001934198580759262	0.0025869670732584283	0.0057134316807054405	0.0	0.0	0.0021655868046902716	0.003153227407304261	0.0002498816859344034	0.0037520042357885104	0.0019853457878854135	0.004900073986328038
APBB3	0.002976478036927886	0.000521098621607398	0.0	0.0	0.003146344238776025	0.0	0.0	0.0019006015657903087	0.0038082678069744015	0.006215455690406898	0.0	0.002575549147656403	0.004279683004790985	0.0	0.0029204083064487307
PCDHB6	0.004276173836093945	0.00030763583188888753	4.59311166673714e-05	0.00404058838915208	0.002372900802880696	0.0006305554850049912	0.00278056971149444	0.0	0.0006165021705918148	0.0008178704097835901	0.002473621651889703	0.0	0.0042181543300307996	0.0013088403301251233	0.0
PCDHGC3	0.005059561152822103	0.0002774555433429053	0.0011815262555123771	0.001729875520873812	0.0014643641228432992	0.0	0.00046873111717117815	0.003097855761210048	0.0	0.0006420452215010332	0.002253720694239234	0.0025975544185155614	0.004436317867494409	0.0008938010810467126	0.0
PDE6A	0.003294938053001103	0.0030512683692166687	0.0010877883481993952	0.006496881034213219	0.0	0.002417512327486269	0.0008482625143710498	0.0016070119415698056	0.0	0.0019141580621490446	0.0	0.0	0.0	0.0016520720750865343	0.0006710195592125712
DCTN4	0.004675224702811716	0.0003269070771357537	0.0	0.0	0.0	0.0004788023856732551	0.0032979339776678953	0.002222620895778184	0.003825255577574911	0.0024562042152171193	0.002617195609367599	0.0	0.001967718821997483	0.002762380705455053	0.0006528236312291319
FAT2	0.004056591816671761	0.0006371670649451245	0.0	0.0003593041837511432	0.0	0.0	0.0018723943556569487	0.004772792410128008	0.0032361558955881554	0.0	0.0032496881830294732	0.0008191107801793769	0.003175975976574804	0.0008705615549151415	0.004122891062242461
ADAM19	0.0034098732115806153	0.005638473642349334	0.0	0.00042011720424582746	0.0	0.0031286664575619462	0.000363449407196713	0.0002862149727154906	0.00020828050370725782	0.0008937251401104491	0.0	0.005446554498431477	0.0025969423406813938	0.0	0.0032087577971001762
INSYN2B	0.0027702261915492927	0.0034672234681596714	0.0	0.0	0.0	0.005659530709337845	0.003794226826338112	0.0029118322175664037	0.0005439968286006665	0.0	0.0	0.002968357595921221	0.0	0.0	0.0037319069965019752
KCNMB1	0.002991235782245041	0.0063683746188903795	0.0011082389551465635	0.0033213256568062188	0.0	0.0	0.0	0.0047419305611706665	0.0004222551001533545	0.0	0.0012951957746533914	0.0008798672697528661	0.00036674247834656253	0.000629527064015022	4.412019417693045e-05
STK10	0.0	0.004064335572251016	0.002070691624737943	0.0	0.004263783196652284	0.002409434567459034	0.0	0.0013644515989307481	0.00034074557166683647	0.0	0.0014956618096791466	0.006181818688213531	0.0	0.002155172527989928	0.004608814316759735
NSG2	0.0027388887741137003	0.0	0.0	0.0	0.001090700766753354	0.006233539092673567	0.004795833301523109	0.0036806302027183723	0.0017479786077677088	0.0013994026056894553	0.00032858779450518444	0.00044126733503522533	0.0004572739690893033	0.0009582076876954291	0.001284847619036071
RAB24	0.0	0.0008188100383938356	0.005230727019297501	0.0011645012628531274	0.005024317731562328	0.0023771620647864322	0.0	0.0027867111507870503	0.0	0.001281657378865681	0.000952656496790052	0.0009112395182502138	0.0027907453535841635	0.0028081674500051515	0.00035407017503122416
TMED9	0.0006949873464719698	0.0021114003127304117	0.0004587930582622193	0.0	0.0	0.005181202278274312	0.004233919568400432	0.005163047733856961	0.0001546753851541293	0.000479943064069559	0.00019448080109403106	0.0	0.004367646816581876	0.0007337476000313926	0.0043514358846219285
SERPINB6	0.0021226927574793794	6.148272544189685e-05	0.0	0.0015680559106515273	0.001100800732853648	0.005386503302640209	0.00208389625491674	0.0027791909873471203	0.0032024041177038977	0.002743248366162392	0.0	0.0006851534892782878	0.002728270621656829	0.0	0.0016698448816621612
FAM50B	0.0	0.0007849382344609241	0.0013791488284435158	0.004141102533496169	0.0010115484093362556	0.001891809564544468	0.0034068336366605977	0.0	0.005503493952894816	0.0032742141238670257	0.0	0.0016633910645104436	0.000733453688232767	0.0027583483409659476	0.0007453467906529209
NEDD9	0.0007797294517466433	0.0011398209544600125	0.0013994008841596043	0.0018634554767005757	0.0029835334117968063	0.0	0.0020732749926080456	0.001653918304599264	0.004651377875382024	0.0026499242439737346	0.0013349455371215336	0.0032724455663580643	0.0011550986929782057	0.0	0.002897594391919579
PRRC2A	0.0043603396625497065	0.00486511522806832	0.0	0.0	0.00021492577468381873	0.0032586616534892882	0.0024668305368431022	0.0011567046658917865	0.0	0.0	0.0013089762286872591	0.0	0.0016777030027664503	0.0036642056641643466	8.186472537116854e-05
LY6G5B	0.004491393846792447	0.0011910773954568322	0.0	0.0012629400924162456	0.0	0.001334413870284349	0.0035512963697437684	0.0012054386215333294	0.0014787635385275202	0.001896011742352191	0.0040253718279640305	0.00182137843109637	0.0	0.0020195981623657563	0.00025427931397040024
SYNGAP1	0.003666144059393125	0.0018426690317216877	0.0	0.0	0.00047254584321132585	0.0	0.003976421827488953	0.003791512670055917	0.0023862219098993954	0.0	0.0016513597909903388	0.002580638623501656	0.004286850403916757	0.0	0.001218676767216645
TAF11	0.003162450840546289	0.0	0.0	0.00397271625569545	0.0	0.003341095065302309	0.005116930474746653	0.0	0.0017399625314402844	0.0024588115962925977	0.0015723656861618093	0.0	0.0	0.004266445872019415	0.0
RPL10A	0.0024132927255373234	0.0002942784406981449	0.0	0.0020526048198710387	0.0	0.003886263933876565	0.006997689416863999	0.0	0.003916593311472219	0.0015623517188036442	0.0006313313020437081	0.0005593669490358478	0.0	0.0027741337138041814	0.0003003868580441069
OARD1	0.0035735786990239615	0.0007484631394282698	0.0	0.0003791812717839057	2.416715653817867e-05	0.0017391983118425695	0.0036056159763117237	0.003007364059818186	0.003207548857546209	0.0032317098668009575	0.0016285460135342731	0.0003759952406481315	0.0016189900894658354	0.0	0.0021661010306520657
UBR2	0.0	0.0024339107155494344	0.0010950838526539528	0.0	0.004199191743051718	0.0031565258475230087	0.0019222975146943235	0.0022032550843366317	0.00172996947051511	0.0	0.0019265010832530032	0.0015974220853615365	0.0027459514898232696	0.003041383553040014	0.002504250482725065
LRRC73	0.002061758010669641	2.582106424849927e-05	0.0	0.0	0.0011626231225144643	0.004661521319569264	0.005845776046090116	0.0014787008946210007	0.003964209089976302	0.0016784848952001135	0.0016442392502086544	0.0	0.00235096140609722	0.0003930644177563739	0.0004447645155591726
MRPL14	0.0	0.003416482119149435	0.0034911930040237163	0.00209572968207235	0.0	0.0030936617375428325	0.0014381971296624286	0.0015074253508424985	0.0014148006154683511	0.0002515706837049168	0.0017710411702917949	0.005506863188850579	0.0	0.001997380446443776	0.0005611044548818189
C6orf141	0.0005562877518479483	0.0022287308382441815	0.0009753024622075798	0.001521773290296771	0.004162200698661703	0.001990986373358887	0.0019362637710319199	0.00342562276078878	0.003617764587228772	0.0017353690296434312	0.0	0.0009903713335266246	0.0	0.0023134197320920334	0.0
COL9A1	0.00024310694499959893	0.0026902885196713774	0.0012579544975844644	0.004043091635382821	0.0035278968519508887	0.0025491540970370478	0.0	0.0013208351408392634	0.001138724488958563	0.0022363885412615813	0.003712371653424288	0.0	0.0	0.0023907353412639097	0.0018357501917889906
B3GAT2	0.0027016574367932995	9.701524493919157e-05	0.0	0.0026624766944253054	0.0	0.0	0.003352617284883135	0.0023987009342824085	0.0016234639206656985	0.005956615326594851	0.0035009928821122228	0.0	0.0	0.004274113411465318	0.00026399341395662713
KHDC1L	0.0008184362859604726	0.0015810786514542537	0.003372473977513543	0.0022269073494182515	0.002034532955367448	0.0037653646473382097	0.000948541357774478	0.0033250396070189743	7.67508885604616e-06	0.0001545836809196523	0.0007176054743449665	0.002342800712173544	0.00033809189842396375	0.0027839194302755627	0.0011222937268367886
OOEP	0.00260889391590879	0.0	0.0010431836874490628	0.0023884200608825	0.0020219905790997187	0.0021755585295471216	0.004294545578708887	0.0	0.0008926287058351983	0.0008931818793440487	0.0008244138309770656	0.005372181373501567	0.00024219842047533313	0.0013910793957403313	0.002630017635431225
TUBE1	0.0009206345654474619	0.0	0.0010955381168484654	0.0	0.0014174320474857997	0.0	0.0024540698038891698	0.00210808474863009	0.0021509253894713646	0.008090446764049521	0.0032911479870385485	0.001388480975577097	0.000758369818057766	0.003941382996174276	0.0020702740249024976
KPNA5	0.0	0.0027947161127587316	0.002784641121490383	0.00044189578609411974	0.006143452571051433	0.002169485792419171	0.0	0.0008237720028594665	0.002486222408215368	0.0	0.0	0.005271688756513778	0.0005830204039408035	0.0004166065347879797	0.004302802465088145
DCBLD1	0.0041966545997700186	0.0008862327745852341	0.0	0.00032880212248780457	0.0	0.0014280021818854132	0.002020276421444785	0.0008227152569846186	0.0015724405444058369	0.004725394096774539	0.003842377023242109	0.0008911128654698511	0.0022455021999821046	0.001688992599733933	0.0006267039273246853
LAMA2	0.0017899594555486915	0.0022312612535580773	0.0	0.00040245878779615434	0.002021381867698207	0.0004476292213700196	0.0005042539914187551	0.004763226189762307	0.005508065820341015	0.0	0.001622775949202094	0.0	0.004256945415410729	0.0028917738082456968	2.8330124112423557e-05
MOXD1	0.0002794457872679096	0.0020676312573947152	0.0036321463099612743	0.000413465837686989	0.0034084969605751004	0.0003420337607921277	0.003659553592698936	0.0	0.0006225390776116237	0.0010162955844103569	0.0044890554677892	0.0020493055713834314	0.0009196118568429727	0.000685013277937132	0.004453087972293389
STX7	0.0024281782235826	0.001882294446673509	0.0	0.0	0.0	0.0024212014862073747	0.003595780959014439	0.0025674293850059616	0.0	0.0	0.0006091861306082653	0.007415018343217533	0.004389601723795916	0.0018425339677866567	0.0
HECA	0.0009037662587366767	0.001041935428769908	0.0016228276765986743	0.0016457213789381414	0.00024559865369210156	0.00309362764691266	0.0	0.0022027691874054213	0.00016648088521271755	0.007742872915492152	0.0052351788139566304	0.0029201931710667803	0.0	0.0003356692981079296	0.0
KATNA1	0.0028000277242068135	0.0025844144239252796	2.032755200993274e-05	0.0018665235921335095	0.0	0.0015916644622455843	0.0028312553584026855	0.0001682998849834313	0.0001343904305889962	0.0037957347622596727	0.0037969265124451514	0.0	0.0021768050323625584	0.0040342686938514075	0.0
SLC22A2	0.002817066960490447	0.0	0.0	0.001767854006143998	0.0048676607870080085	0.0024047562523174643	0.0	0.0035457286308540645	0.0020617076100384983	0.0054448101517949	0.0	0.0	0.0009122117717144999	0.00012842173138429455	0.0014511149569967276
PLG	0.00036781313329431237	0.002094129354457387	0.0020080891868741197	0.002946762984862948	0.0023672302079922694	0.0031668346558679544	0.0	0.0003100195432271829	0.004674361897167482	0.0	0.0	0.001106540504753841	0.00041254502572949216	0.004742622982542412	0.004395300449969753
PRR18	0.0	0.0005799432013808641	0.005785293571194086	0.0002142062138409675	0.004311029236284589	0.0017750816397378002	0.000516597042952262	0.005320917793360466	0.0013932143475022596	0.000997843013392583	0.002453325966001355	0.0	8.702550548209688e-06	0.0012027610891461125	0.0010614109038123915
PHF10	0.0021344390048233268	0.0	0.0006373718381311624	0.00256507720459044	0.00014462248972889428	0.0021833435246139906	0.004097757720748139	0.0	0.0	0.0	0.004040784881683079	0.0014733563007023741	0.004430186363682311	0.002807469846817106	0.0048085342083765215
GPER1	0.002602563540166716	0.0	0.007628710529256825	0.0036113824180843386	0.0	0.0010706572478233123	0.0007687866919568135	0.0	0.002244753433018248	0.00015228122864665062	0.0007205281797918784	0.0008447723550735897	0.00048553036465814235	0.002222108713715786	0.0018805642719689681
ANKMY2	0.0035975405956563274	0.0024132863830119327	0.0008173070084405776	0.0	5.4957257099482047e-05	0.0006535439785568336	0.002190822979284039	0.0	0.0011669087777049574	0.003399465096793771	0.0016449557488686592	0.002912984967406387	0.0035924247924414717	0.00235974932806791	0.0009459278150347337
GTF2IRD2	0.0009461497809689937	0.0	0.0004795945564682319	0.0	0.00211496982263378	0.0008250841262450978	0.0027230574664660443	0.0003908149174618966	0.0	0.0	0.0030940681229416965	0.008152402587409586	0.005611283451690983	0.004118389252174288	0.003075663579678174
STYXL1	0.0038842562386269966	0.002235546598265237	0.0010702127222469787	0.0011142572639740397	0.00018915707973725168	0.0	0.0	0.0026587316235363854	0.0	0.0	0.0004703283225077661	0.008931355665571891	0.0034727390206209566	0.00021010749054677547	0.002106230153673058
FGL2	0.0010797445147549608	0.001428922941573229	5.488584042190648e-07	0.0	0.007106419261658035	0.0018523522541240786	0.0015237285156721949	0.005273222263297051	0.0038416737287463748	0.0	0.0	0.0007824665903207489	4.838873442783432e-05	0.00036496024755083395	0.0035793323493115933
PHTF2	0.0	3.321857646368016e-05	0.005162980071143484	0.0006931370893111327	0.005058144206990754	0.003740160156935003	0.0	0.0	0.0018154511975377319	0.0023202777526631193	0.0	0.00046076450478181564	0.0021713533661302945	0.0019115717913322059	0.005567724410331987
MAGI2	0.0	0.0004180315903752841	0.0030812417931142533	0.0	0.006624947881431555	0.0037700623606372486	0.0019308352710372977	0.0021310469255376176	0.002660340497731021	0.0	0.0	0.0007710910748760265	0.0010052768617350729	0.002048238116525356	0.0034290701647506777
CDK14	0.003499114394938005	0.0040633890063127434	0.0	0.0	0.00018664043221086976	0.0004120181707457248	0.0030980538958969885	0.0004394760800160088	0.0036981549276927515	0.00258528840790164	0.0	0.00043395481300989754	0.0008246344788557348	0.001598962871136041	0.006170538643053273
PTCD1	0.002043485023249072	0.002919201226178328	0.0	0.00043943245652167313	0.0	0.0	0.0	0.0	0.001493690062356155	0.0010774791149743975	0.007935636603576433	0.005183918847240227	0.004383356903621814	0.0009336814113087236	0.00279142922841035
CYP3A5	0.00045934183708817866	0.0015829664929960193	0.0	0.0006990106590147388	0.0038009744179134403	0.001933626081714241	2.9914609701488724e-05	0.00048520044713515575	0.001399212896640843	0.004870232637423435	0.0029729144911324066	5.5429449215785766e-05	0.002422789151102474	0.004223539205294134	0.006179465051811322
PPP1R35	0.0018835397737752922	0.0016689253926231986	0.0010996631910723325	0.001440040549636012	0.0	0.002045265948824043	0.0070886747988415655	0.0	0.00018535135322525053	0.0020127356480446265	0.0009223085074704328	0.0	0.0031621894087702474	0.0022236002548298127	0.0028743606004988835
SLC12A9	0.0042222675045401545	0.0020262920405587984	0.0	0.0	0.0	0.002492358120495921	0.0051850000295019846	0.0030362708586495145	0.0004388366957064367	0.0	0.0018860360729479899	0.00018235244956974695	0.0	0.0038336174621756507	0.0010589293974284444
