	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27
18414513	0.019248308091926205	0.0	0.010405186841657485	0.0	0.006154657305534014	0.0	0.0	0.002681441963586295	0.02284975199601078	0.0305339043433799	0.0	0.029019461946068352	0.012934866425350276	0.0	0.0031824619568672926	0.0	0.0	0.0	0.0	0.0	0.0	0.0005841081479656417	0.004645238041980902	0.00580227107706967	0.0	0.0	0.0
20112377	0.027900354818300686	0.0	0.01025513371723786	0.0035730149744212414	0.007059586319934855	0.010204979574100468	0.005262531535659034	0.0028105294885396545	0.010247741947240051	0.035635419429902754	0.011896401202926397	0.0	0.0017084096431783562	0.0	0.0	0.0	0.0	0.004566299164267592	0.0	0.0	0.002776169292227529	0.005073313879860082	0.0	0.0	0.0	0.0	0.0019708374868706332
20120255	0.0	0.0014359480966672417	0.0	0.04035226595263964	0.014308810930491071	0.01967835185314145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047160931256763794	0.02364340868744668	0.0	0.01735521325845187	0.0	0.0	0.0	0.0	0.0	0.0
20124619	0.0	0.0	0.0025615115355056544	0.0	0.0	0.0	0.012940403572899621	0.0	0.0	0.0	0.062060028512485335	0.021802497270680052	0.0	0.0	0.0	0.01915454915825449	0.0	0.0	0.017318639072726568	0.03092194772768282	0.0	0.0	0.0	0.015189550170343223	0.0	0.0	0.0
20139562	0.003049476215911386	0.0	0.033711907276402574	0.0029276764851266747	0.027284130327793456	0.015837954499872985	0.0	0.0	0.004505443742119604	0.0	0.01960708590164513	0.0	0.0	0.0	0.0	0.0	0.0	0.027123302055434048	0.009723936606395462	0.009563428623646878	0.0	0.0	0.00446827383385847	0.0	0.0	0.0	0.0
20147440	0.021721547754970278	0.0	0.0	0.0	0.0	0.004434056192160429	0.007638249679716333	0.0026860371353764788	0.0	0.0229262311090336	0.0	0.0	0.018255344523496437	0.0	0.015207816206906984	0.01756723352917147	0.0	0.0158400238171619	0.0	0.012712120040680086	0.0	0.0	0.0	0.01705396777665638	0.0	0.0	0.0
20152393	0.0	0.0	0.03478908798345684	0.0014643593217266537	0.0	0.007260730900504669	0.0	0.0	0.01109741885699613	0.0	0.0068080880436452995	0.0	0.0	0.0	0.017999419701790222	0.0	0.021974417040176435	0.0	0.0	0.0	0.0488989394298643	0.0	0.0	0.006884005545667576	0.013384362678156458	0.0	0.017055181928795432
20156469	0.019796554038580515	0.0	0.0	0.0	0.008824276689247243	0.005102083591882963	0.0	0.0	0.026203800635837125	0.006689925323983836	0.0	0.009341267254041066	0.033065073427599956	0.0	0.00861858482388399	0.0	0.0039281827499848205	0.0	0.0	0.0	0.02696356755572813	0.0	0.00281561014169575	0.0	0.0	0.001711792745564935	0.0
20173942	0.0008189850134321213	0.0	0.0	0.0	0.0	0.03744636964481091	0.0	0.0	0.011571954538565835	0.009483483699848526	0.005960582120562882	0.03025924234799324	0.009303963248158168	0.0	0.01137898390194472	0.0	0.010052968471105126	0.0	0.0	0.0	0.008025193190637474	0.018847957149423167	0.0	0.0	0.0026746236401614773	0.006462544773108748	0.0
20185860	0.0	0.0	0.012742110294215101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003599483337612604	0.0	0.0	0.0	0.03247157338372731	0.0	0.0	0.0	0.0	0.0	0.046824805450120334	0.004510640314619525	0.17817987823167802	0.0
