	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42
11319389	0.0011540714327114565	0.011256600622071204	0.003231787972717365	0.0010608480962164908	0.0013284179940019948	0.00391857832043799	0.009840922084224433	0.01175441681419732	0.0008704537860804961	0.001097675373188887	0.01496805689508414	0.0012572657838668812	0.012751158709493851	0.012504726709553951	0.0	0.014113899189880468	0.008383315902281623	0.0	0.0161311221330686	0.005130956297627791	0.005566042170933158	0.0101410277169657	0.008309026439471	0.008727539374535853	0.015368435685242059	0.0011741231314679088	0.0027765778239726992	0.01512873953971734	0.0019484840581013767	0.008996122590442586	0.0	0.0	0.006015790694508404	0.0027464037086981485	0.0	0.009041294493826478	0.009941648977166767	0.0013084544284004994	0.01358714570195474	0.008862067524046816	0.010928771251871005	0.0
11326252	0.011152310511399196	0.013301310465301436	0.0	0.0	0.009701278456416919	0.011891150012033162	0.013985839770119095	0.0	0.0	0.001229774755678447	0.0	0.0012107598387494038	0.0014732633129498276	0.0	0.002897611921323244	0.004299151899907881	0.014211898516689811	0.00758232231224798	0.012555212476685779	0.007665958241277289	0.0009443916236217603	0.001720517798291758	0.0036514407122287926	0.0	0.0016374690536646616	0.0	0.010481662957577971	0.01183456045751607	0.0	0.0016683546966034081	0.0075440309333669785	0.009821486624360823	0.0	0.0	0.007002866242408159	0.0008200117879779655	0.013713275306432121	0.013769397224644408	0.0009680403688763902	0.0060799007329758	0.00431563514491042	0.0025442191675854593
11327005	0.006045332334731272	0.006642125416204548	0.0028431549399101034	0.0038164009467935886	0.008296747011039518	0.00868929986440153	0.010159677310733426	0.002860294044001315	0.0037478610896626127	0.006452688261550031	0.001374570210634758	0.007145955102754608	0.007576421126658394	0.004794799921571451	0.0137134092789391	0.0027986293882705468	0.003562098581872532	0.014330011127820936	0.005394946539108216	0.0018665439234762235	0.008521591249865977	0.0	0.010505385011265177	0.003780050807917752	0.009468465465977509	0.004844716956765712	0.009180045233432646	0.012634511234527706	0.0022390421996792637	0.003415129105675	0.013342719253995512	0.009154528803812578	0.007058714705821673	0.006496901611186999	0.002686735405007222	0.00348475012245694	0.0	0.012216499264424648	0.0013696466066973677	0.009835786523902065	0.009395768503454036	0.0006645981548267696
11345331	0.01783495983497787	0.018566443517987734	0.0	0.0	0.015035314697274212	0.007824962411374288	0.001887732432388149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024930482937114258	0.0	0.007259236712740591	0.016063544219672085	0.0	0.002269236563497367	0.0	0.0	0.0	0.0	0.02058998644914913	0.0008565987578339413	0.0	0.008483859735497774	0.0	0.003881830821743607	0.0	0.0	0.011938528878039178	0.0	0.002815487922645094	0.012058518440310119	0.0044352979854361966	0.015564182864145114	0.0	0.0
11392518	0.015913702974607914	0.012999227946988882	0.002625497950215575	0.0022489294816248943	0.014483619426191622	0.012270995789353582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013853861870648264	0.0	0.008999942744772076	0.016518183663479725	0.003982190699083736	0.0	0.0	0.0	0.0	0.0	0.018096269877767503	0.000733783219812395	0.0	0.005371864497742205	0.0	0.0003087194205580859	0.0	0.004088706795204553	0.015586617138634325	0.0	0.0	0.01417650928226412	0.010573159757635358	0.021888848394179518	0.0	0.0
11413170	0.008753433746243901	0.016058863306838936	0.0	0.0014203357007885281	0.00579840317154839	0.0	0.004995261262895504	0.022396244285465498	0.0053393743539296755	0.0	0.0005244712473456015	0.0	0.01119011294446405	0.007967857811673687	0.0	0.017106907602809272	0.007638157744093165	0.010122990135248418	0.012828411655280408	0.0	0.010566199750647466	0.008202507603112294	0.001724309086147287	0.0007896395123525652	0.005729976366887144	0.00538252670784382	0.011627698064255189	0.015264989982802126	0.0	0.0	0.0	0.003744266772162957	0.0009286571056197985	0.0	0.0	0.0024444469830733947	0.0259649322038628	0.0025373026896394354	0.006068342950442796	0.0	0.021123932790249638	0.0
11453772	0.02322097304118401	0.013865902883849934	0.003798781640808081	0.004532283084501906	0.011663289337020767	0.0016829629466942676	0.0026301452899392614	0.01205294245150126	0.002147758495613006	0.0	0.01108737302815588	0.0005748342821644578	0.005290730000986725	0.00039686048364432887	0.005450507144826556	0.0	0.017298474318694888	0.00033551248160576926	0.0	0.01035209093275605	0.009790111643940572	0.0	0.0	0.0	0.0003336743138165985	0.0	0.002647277867855248	0.0	0.00047745318476204667	0.0	0.0054209617890087864	0.01115723468829476	0.008302575399416942	0.0038595562826764557	0.004743842312212494	0.015376668708730409	0.0	0.012479765207495394	0.01271692496942885	0.021545664489349553	0.0019273963178559035	0.0
11606935	0.02201932149442412	0.021151122842996743	0.0	0.0014701381882118538	0.012068159993823739	0.0019741709430222453	0.004351642095223743	0.0	0.0	0.0	0.0020245086005140664	0.0	0.0	0.0	0.0	0.0	0.027129487639832046	0.0	0.0027461278524591893	0.018571426012234375	0.000565891127322709	0.0	0.0	0.0	0.0	0.0	0.013145368268427337	0.005884365999952728	0.0	0.0	0.0	0.012413174853454468	0.0015442367144001016	0.0	0.007436646346592769	0.006932129518882879	0.0012169271842419156	0.006238763368444419	0.0	0.020951075291382862	0.0	0.0
11616707	0.013447341085343739	0.009636994292097769	0.0020688828468953912	0.0	0.007774315970846333	0.00892189591431735	0.01542986030993265	0.0077644198333563464	0.0012466553167728124	0.0	0.0010529207322793402	0.0	0.011617993256295924	0.008280533456690428	0.0008278465583775194	0.005115090897818277	0.0023204918451385486	0.011424286849004634	0.01522454764430552	0.006218920551186411	0.007273481914926013	0.0012448575078931848	0.0	0.006685952156804248	0.002607456752283389	0.004171689434867873	0.008886547885423372	0.015212754974033975	0.006207315998734402	0.005392985122052992	0.0003902947546358128	0.0014102789301809195	0.0	0.007671475635799077	0.0	0.0006132353398617179	0.007987187234755161	0.01215174039957179	0.010404651400217941	0.002795186824511556	0.005696664329515163	0.00015440772923899744
11619606	0.005246172164096105	0.005585843359650529	0.003802082904456945	0.002759924982916715	0.0032675722066599342	0.016178427648612232	0.008009833666424007	0.007350462432904376	0.0	0.0	0.0	0.0035223393012590956	0.011117470557556885	0.008850905255324943	0.023376176229992936	0.0021061047128350476	0.010438162928631133	0.009343924831130961	0.0007321358155249363	0.004903513959570327	0.0056762974612681325	0.004042109504819051	0.009008742871556695	0.0031650203028582118	0.0003870402483475447	0.021103255811327697	0.0023259172895632252	0.0	0.014272138734684317	0.005994766475812919	0.01383395643963695	0.009509899380938987	0.004862921440938653	0.0	0.002280360134295203	0.004438264948061562	0.01826265163619452	0.016534655983824087	0.0004836736141360455	0.007455235237740725	0.0021853057666112695	0.0
