	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42
PLA2G7	0.0008966281464436699	0.0	0.0009847331479272536	0.001937028634833818	0.0	0.00038803813738043147	0.0	0.0	0.004665990141179119	0.002687962301331098	0.0006514918847415175	0.004124890867246484	0.002429566177130758	0.0	0.0002936400165725561	0.00266423743143149	0.0	0.008020914116577973	0.0	0.0005380258553016819	0.0	0.0058246654512145975	0.0	0.00031072668153608076	0.0	0.0	0.0	0.0	0.0023349553112622825	0.0	0.00254206437110256	0.007365236460280337	0.002928374581780042	0.0005368860695247558	0.0033177260129778007	0.0	0.0011299420603600272	0.0	0.0	0.0	0.006557545450048982	0.0073440477001125
HTR1B	0.0	0.0	0.0	3.219990501786641e-05	0.0	0.0020533298854307634	0.01064321515064262	0.0	0.0012881758595215493	0.0007688683451072562	0.004055957905061403	0.0	0.0034926028846951804	0.0041489557368682515	0.001836101890101312	0.004717947994926123	0.0	0.004619811496037428	0.00413286672434275	0.0	0.0	0.0	0.0	0.004083378910585384	0.0012994321459836931	0.0008353468199485303	0.0006581030836301003	0.002918326256686284	0.005846452309137423	0.0	0.0014451444118634815	0.0	0.006941760354370905	0.0	0.0	0.001793097677214269	0.0	0.0	0.0	0.0	0.002679746536207484	0.0
CEP162	0.0015220255745102627	0.003921274860938363	0.0	0.0	0.0	0.0017800131132649053	0.0	7.221931603060678e-05	0.0010606995439938257	0.0038813619375317582	0.005940601017285356	0.0007262155404714347	0.0	0.0	0.0	0.0	0.0004324388131054558	0.0	0.0	0.0004121166970786938	0.0	0.0	0.0	0.0	0.002286288086548278	0.0	0.0	0.0	0.0	0.0020363363491835355	0.004654087465153523	0.011192384245694813	0.0	0.00271851135148594	0.011475686259485076	0.0	0.004693387014116359	0.0051674027702828685	0.0	0.006972541999815866	0.0	0.0
UBE2J1	0.0	0.0	0.006689251540584981	0.0026704836278115592	0.0	0.0	0.0	0.002019620157811444	0.005724001625824562	0.003951161627065949	0.0	0.0035457629502439153	0.0	0.0	0.0	0.006090368343968039	0.0	0.0	0.0034667085791467143	0.0	0.0	0.0007259809636121639	0.0	0.0	0.0	0.002384415105080802	0.00280827437180923	0.000961582266479324	0.0	0.009672484777280629	0.003161886616109229	0.0	0.0011447337829407303	0.00477522674045336	0.0016000420432947808	0.0	0.0	0.0	0.0029519502222419606	0.0	0.0	0.006125884989184689
MICAL1	0.0	0.00023038297767432413	0.0	0.0	0.0	0.0005585945512318978	0.0031193406918598805	0.0065332416998540215	0.0	0.0	0.0	0.0	0.002781305431143344	0.0017543160373718126	0.0	0.006980304236621174	0.0	0.0	0.0045626661366224616	0.0	0.0077354084348618965	0.00027970280480152506	0.0009171286714043984	0.00580601740257123	0.0	0.0011784748490461386	0.0	0.005133264803082684	0.005284517054370144	0.002714520745422293	0.0	0.0001329698428296409	0.003948263367723778	0.0	0.0	0.001319334202784246	0.0	0.0010966441195419784	0.0	0.0	0.004836030081463141	0.0032333385707766678
KPNA5	0.0006663824216881025	0.005612004404643432	0.0	0.0	0.0	0.0	0.00501106860785455	0.0	0.00032963590385914253	0.0009193833491450599	0.003132548157138195	5.181396013458337e-05	0.0	0.0	0.0014566766031353841	0.0	0.011394448906468535	0.0	0.0	0.0060171466651225665	0.008689218286594143	0.0	0.0	0.0005551599257640901	0.001980915955819861	0.0012178977505668876	0.0	0.0026518250488268193	0.0	0.0013873400388696741	0.00024537495464681253	0.00779785996201505	0.0	0.0	0.003213001577872724	0.004290524016512456	0.0025151066581374365	0.0	0.0	0.0007054501438985632	0.0	0.0
MAN1A1	0.005937028870579753	0.0	0.0029709965626960864	0.005683421612789749	0.00704349115618619	0.001907811898681812	0.0	0.0017495290068615572	0.0	0.0	0.0	0.0	0.0	0.0006721150912731866	0.0	0.0038663659318361986	0.0003199231680903008	0.0	0.0043243111212722405	0.0	0.005360424133021059	0.0026284556256832574	0.0027815557772431017	0.0066427265644681014	0.0	0.0008101008557584524	0.0046663992246105635	0.0	0.0	0.0	0.0	0.0005446581971827082	0.0	0.0	0.0029918315968008925	0.0	0.0	0.0	0.0	0.0	0.008258923322673311	0.0
PERP	0.0	0.0	0.0052716238203645805	0.0	0.0	0.005687072382186604	0.0072621821733407635	0.0	0.0	0.006980415303979	0.0	0.0	0.0	0.0	0.0	0.008149679733382764	0.0072925947141308615	0.0	0.0046317105379837815	0.0	0.0	0.006879138308805173	0.0004436559751620781	0.0	0.0	0.002119211117670033	0.0	0.004973747805834527	0.0	0.005465195714652779	0.0	0.0	0.0	0.0023868318715640742	0.0	0.0	0.0	0.0	0.0013435848248127854	0.0	0.0	0.0008720514637880556
ULBP3	0.0	0.0032924142623133755	0.0	0.0	0.0	0.0	0.006827052380638254	0.0	0.0008394550174054453	0.0	0.000932259708196244	0.0	0.0	6.8132277442580334e-06	0.0	0.0	0.0	0.00782081907032493	0.0021675273116034534	0.011811786428626793	0.0022651404221135036	0.0	0.0005405430065401759	0.0	0.004971808503514666	0.0	0.0021554596210064288	0.0013389929143153077	0.0	0.006948980410012181	0.00012595887178427686	0.0	0.0	0.003962252695108693	0.0	0.008645029957789777	0.0	0.0	0.005373503871915074	0.0	0.0	0.0011521046078643493
SCAF8	0.0	0.0	0.0	0.0	0.0	0.0	0.008760833069971188	0.0	0.003274711743654581	0.005540074756576759	0.0024510357821014737	0.0	0.0	0.0024749095774471343	0.006778749653632707	4.290380425318657e-05	0.0	0.005482588637149583	0.0	0.002711617681419682	0.0	0.0	0.005201048546710662	0.0022147480573916473	0.005566784138641294	0.0004591569912610551	0.0	0.0	0.0016580558696318308	0.0	0.00494513711978388	0.0	0.0025165362211508517	0.002864421125688108	0.0	0.005418611203420517	0.0	0.0	0.0	0.0	0.0	0.0017866157842662022
