	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42
NBPF11	0.0	0.012852009953665576	0.01005445712129313	0.0	0.0	0.014109927819547742	0.002944722116739222	0.007303512446914361	0.0	0.00967248893160458	0.0010154562399393677	0.0	0.009317974321718464	0.0	0.0	0.0	0.0	0.005529067629251321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005673446543221446	0.0	0.004962487163416817	0.0039450471704447305	0.008760127726171279	0.006179269777721809	0.004552452501062704	0.00587334676617735	0.01082783553161362	0.0007867032637644984	0.0	0.013271257241961858	0.006134708520312577	0.00106350286521607	0.0
CIART	0.0	0.002081275193917152	0.016869301053996814	0.00160851487547774	0.0	0.0	0.01784551978447106	0.008908999696940029	0.0	0.009007547497263447	0.0	0.0	0.003200267204099844	0.011847390916619922	0.0	0.00688532286902191	0.0023914233262155586	0.0	0.010105751674612959	0.0	0.0	0.007952161071019568	0.0	0.0	0.009883616385765513	0.0	0.0	0.00406948896858257	0.0	0.0	0.0	0.0	0.013566556474645329	0.0	0.01635817909644296	0.0	0.0	0.0	0.0	0.0	0.0018678461128835023	0.0
PI4KB	0.0	0.012713623433533616	0.009794875051765841	0.0	0.0	0.012761217707362967	7.378921798779905e-06	0.008254645681885766	0.0	0.003206683934803628	0.0	0.0	0.0056353773019016526	0.0	0.011580235844604981	0.001395038268943952	0.012227903807367727	0.0	0.0	0.0	0.0	0.0	0.012225461861161684	0.0	0.0	0.0	0.0008155615972945862	0.0035204284263637866	0.002378604663416061	0.0	0.01748507546034046	0.003481534556237204	0.003748257159976186	0.0021488433291333496	0.0	0.0	0.006348416236658913	0.005080335455000421	0.0028313502209972373	0.007124727580290283	0.0	0.0
TDRD10	0.002565548529923614	0.0	0.0	0.0	0.0	0.0	0.0	0.0016032401403195482	0.0017439771882169148	0.0017076274257057764	0.002364324946990791	0.005775603214915888	0.0	0.001729828744297276	0.011439147083090623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.381964806442679e-06	0.00469500860195339	0.0	0.0	0.0	0.02609936163135356	0.014010205632773824	0.012759255228369444	0.0020758277360562053	0.010943935516241189	0.0013873220208771972	0.00604916124101711	0.0	0.0	0.012401530705751023	0.014747376030616353	0.0	0.014000859163980204	0.0	0.0
ZBTB7B	0.00435695623079185	0.0	0.0	0.009143601476407352	0.012691741181082895	5.35384400469549e-05	0.0	0.0	0.010027079802912345	0.0	0.008657526237358375	0.01313447640212316	0.0	0.0	0.0	0.0007628922751308183	0.0	0.00732372078211316	0.00806681945692127	0.0022712283949735397	0.004152709078236402	0.0024960616166436514	0.015111594181536294	0.012743512782281386	0.0	0.007941827844618731	0.0018825404426684722	0.0	0.0	0.0005364207005865169	0.0009598580153069289	0.0	0.0	0.0	0.004242719496381989	0.0	0.0006302264110277382	0.0	0.0	0.0	0.004882732799641258	0.011974503274343583
IQGAP3	0.0	0.00032848362713016824	0.012070419288593292	0.004997206093585867	0.0	0.0	0.004111140598653282	0.011368076364775527	0.007157677756469985	0.013138289283835033	0.0	0.0033730281193623634	0.0003843446236422675	0.0001940974551206591	0.0	0.0008370696284570109	0.01740512968297276	0.0	0.024362637706118965	0.0	0.003646123649735585	0.0015332638481478944	0.0	0.0	0.0013480120648755606	0.010587430735934756	0.00511465592714287	0.00042028531219184866	0.0	0.0	0.0	0.0	0.011270208691689257	0.003724491948365396	0.0	0.0	0.0	0.002324287857946432	0.0	0.0	0.004853767855410154	0.0
TMCO1	0.0	0.0008948978864207057	0.0	0.0	0.0015822097308138207	0.0028147388484621727	0.0006413102859736897	0.0	0.0	0.0	0.009830369404477459	2.242862334435254e-05	0.020686954637797787	0.0	3.743381126596248e-05	0.006123427294073945	0.020658184372755403	0.0	0.0	0.00024097104265761806	0.0	0.0	0.0	0.0	0.0029592120586234625	0.0012994476373969722	0.003085348307724498	0.0	0.008504709162946052	0.0048716833442712425	0.0023752906729145487	0.003940302110256184	0.0	0.0	0.0	0.0	0.016237222850415282	0.007636884955622133	0.01949237494552417	0.012321322284829272	0.0	0.0
PTGS2	0.0	0.004995352588700764	0.0	0.0009676611886849466	0.0004070719609324575	0.004547563370774914	0.0034324295374770497	0.02120287467756351	0.0	0.01855672444076709	0.0	0.0006495774208060216	0.006793209199726092	0.0	0.0031350212791483667	0.007178202291966219	0.002210865912992161	0.0	0.0024236315498844677	0.0	0.0025744000942442436	0.002898609183163612	0.0	0.0014119828431268125	0.0027015611788435787	0.003099837903598464	0.007336106024936522	0.014526537150782884	0.00016592668089980445	0.0	0.0	0.0	0.011092276158370565	0.0	0.005655360239217924	0.0052289488401554155	0.0	4.3344224063615274e-05	8.023209426223296e-05	0.0	0.0	0.010905984860782593
UCHL5	0.009090711112820563	0.00025584499858507577	0.0	0.0	0.007496422565300887	0.0	0.002948606879788393	0.0	0.012087976986591005	0.0	0.00785097729976523	0.007681733858962908	0.0	0.01207748367373997	0.0	0.0036505323214156525	0.003291780251378276	0.000612733988707273	0.016137125526362317	0.0	0.010769295180777167	0.0	0.0	0.0	0.0036750511248129923	0.00226574102527096	0.0075396617660450395	0.0	0.0	0.0	0.0	0.001978553857224242	0.0	0.021477715461587887	0.0	0.0	0.0	0.0076040140992938675	0.0011017799211376252	0.0	0.006035731817788672	0.0
CFH	0.0	0.004795182643484291	0.0	0.0	0.018127922416838492	0.0	0.0	0.00518387391489936	0.0	0.0	0.0	0.0	0.006616702154118246	0.0	0.0	0.00905205424674778	0.0	0.0181433602873435	0.0014411931161314045	0.002454982920843248	0.008817919740449617	0.004617814931479688	0.0	0.0	0.0	0.0	0.013749142532267439	0.0	0.0	0.003792004296612372	0.0	0.0	0.005657166922307213	0.0036872687271431526	0.006135355374979204	0.007962849098746642	0.0	0.0	0.0	0.0	0.018657565105339967	0.006940854525261629
KDM5B	0.011501991918101633	0.0	0.0	0.0	0.0	0.0	0.002744969972396819	0.0	0.006476359000071155	0.0	0.012446293481547925	0.01327616066680852	0.0	0.009142035843620581	0.010453489677109263	0.011982819530242899	0.0	0.0	0.012665447819657012	0.0056739499378927446	8.055083379103008e-05	0.005882152393892014	0.0021678836231670425	0.009652773145669261	0.007287695139076667	0.010461584239099781	0.0038241780307139176	0.0	0.0	0.00017954121641200948	0.0	0.0018475520786038048	0.0	0.0023935565428287535	0.0	0.0	0.0	0.00046289942221972523	0.0	0.0	0.0033828458040079134	0.0
NUCKS1	0.001570635714270804	0.0	0.0	0.0051687828409823075	0.0	0.0	0.010606299336356989	0.0	0.0	0.0	0.0	0.0	0.0	0.01717925966313606	0.012323870965239896	0.0013230153477780278	0.010841478200236052	0.0011950185839482478	0.0	0.014278535947231982	0.0012647656407383547	0.011944262203556074	0.012443478308693821	0.0	0.0	0.0	0.0	0.0	0.0008307104360423404	0.0	0.0	0.00016315192553309715	0.0007701130931327258	0.0	0.0	0.0017345177233423032	0.01752033325503685	0.003755067569642471	0.0	0.020084900426964872	0.002981809021718116	0.0
TRAF5	0.0	0.010112838035760081	0.0	0.0	0.0	0.006024126348750344	0.0	0.008526793191716321	0.010704314794110357	0.0023012222340233735	0.0	0.0	0.010932528881345415	0.0024135858902509795	0.0	0.0007525744836960555	0.014640436951514294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012663280121331038	0.0007270296943308393	0.0	0.004395233318103686	0.0	0.0063110027543191935	0.0	0.004216261926993454	0.008158679807261458	0.0	0.004315261562144927	0.016200113916804034	0.0	0.005951813177627537	0.013133545314849426	0.0034217795438128903	0.0	0.0
SLC30A10	0.0	0.0	0.00427286457465596	0.0	0.015288173433870922	0.0	0.0019961773186469834	0.0	0.0014672338825088142	0.012569275844716135	0.0054876167831806755	0.004252912565984725	0.0	0.000217790117030143	0.0	0.0	0.0	0.004311731257296556	0.018312912915170076	0.0	0.0	0.009351426027657013	0.0	0.007293587716604102	0.004884936932385178	0.012964168274062667	0.0	0.0	0.0	0.0	0.005067503161622799	0.0	0.008794324973430554	0.0	0.004081445561740318	0.005529405101630631	0.0	0.0	0.0	0.004070978717171514	0.011189447477552095	0.004253914727733936
RBM34	0.0	0.0	0.0	0.003770769166105882	0.0056477902739507195	0.0	0.0005886602887659972	0.0	0.0003657267226879153	0.0	0.0	0.0	0.0	0.004098813444364117	0.009587352049222076	0.01156691579832468	0.0	0.0024581383995399123	5.049603697842224e-05	0.012870474576673575	0.007159921803302242	0.02122789759846418	0.0	0.0	0.004026908501126123	0.0008248278954523379	0.0	0.0	0.0077311219730237515	0.01202012661818694	0.0	0.008547714923321613	0.01835735693494636	0.0005991938582275935	0.0006719361822409688	0.0	0.0	0.0	0.0054423218579471785	0.0	0.007919086863076219	0.0
WDR64	0.01494309470249567	0.0	0.0	0.004748696352339106	0.0	0.0	0.006172616532052712	0.0	0.01684925589833916	0.0	0.01719936499640016	0.0037941476690566737	0.0	0.006295381357512974	0.00875782657862902	0.009911139824607616	0.0	0.001378623682154056	0.002911016153182883	0.004107339072546249	0.006540359119781203	0.011955977476767223	0.0025213585393367905	0.0	0.0021758811078132372	0.008758539883002715	0.0	0.0	0.0	0.003028697689718424	0.0	0.0	0.0	0.0015521370397312858	0.0032138489782924918	0.0	0.0	0.0008873388476953099	0.0	0.0	0.0	0.005053256847149639
KRTCAP3	0.0	0.0	0.003428509395454893	0.007639764714874561	0.0	0.0	0.0013614073991182495	0.0	0.012410839485066886	0.001494084471599881	0.0	0.009502387824760858	0.0	0.0	0.011112051629832306	0.010679023328713825	0.0	0.0	0.0	0.013914217006018862	0.010832030923158494	0.010833526057040273	0.00602484513300754	0.0034012943840751337	0.0	0.010358021563361514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010635465665613303	0.006647960542447475	0.0028829534968330024	0.004501818827312568	0.014289477328721403	0.0	0.002767433815449147	0.0
CRIM1	0.0	0.006085135705985306	0.0	0.0	0.0	0.008214978458718297	0.0	0.0	0.0	0.0	0.0	0.011675595759201272	0.002484812798049341	0.007903470771503288	0.002838724770727247	0.016809422101991666	0.0012343845103932138	0.013968557551917312	0.0	0.0004941462773706073	0.0	0.0	0.0009535571702830681	0.0	0.011556862494057718	0.0	0.0	0.0	0.0	0.0	0.0009663263953631122	0.011064650531227103	0.009618860359477151	0.004304187897506414	0.006153099171507066	0.0	0.0	0.0	0.0	0.0	0.025911975044702617	0.0041891657464306455
SLC3A1	0.0	0.0021838076408407675	0.006782904506441255	0.0	0.0	0.005861888092346813	0.0	0.006582346428970171	0.0	0.0	0.01700336287937042	0.0	0.010730309664281647	0.0	0.0	0.0	0.0	0.0021920330888967137	0.0007281524598615076	0.0	0.0	0.0	0.016505954651297505	0.0	0.0	0.0	0.005674808054937697	0.01068843544312059	0.013266404401429559	0.01697055315776243	0.0	0.009738906449532327	0.0	0.0	0.0	0.0	0.012859335756928795	0.0	0.0	0.006429541842671794	0.0	0.0010025963350662197
CFAP36	0.0	0.012685619518643661	0.01436773156576512	0.006107727726469975	0.002275154798366854	0.008661763428928623	0.0010548403091694251	0.01211854778764389	0.003756219108012475	0.012200705051342254	0.0	0.0	0.009949045978326897	0.0	0.0	0.0	0.004958081949536464	0.0013078927700008944	0.0013670603566348389	0.003515856672495331	0.0	0.008034168560751585	0.0	0.0	0.0	0.0013964673465117676	0.01036331106728686	0.0032835421690074296	0.0	0.0012633937981437909	0.008590119985510122	0.0	0.005145561387350968	0.0	0.003975199144103789	0.00011741286191379787	0.0	0.0	0.0	0.0	0.0025044540043470394	0.002860756732400885
RNF103	0.0	0.014355692955829233	0.005888883919722379	0.007587101739315712	0.010168617209430743	0.008815840789702009	0.0	0.00381065731056643	0.0	0.005748586039065859	0.0	0.0	0.011975176377483212	0.0	0.0	0.0009747185459158639	0.01870009506707426	0.004811885515042414	0.0038755965310748666	0.0010373270602137084	0.0	0.0	0.0	0.0005825370987163746	0.0	0.0	0.005598404384778764	0.0029839154361520365	0.0	0.0012355524119576323	0.007193461899149406	0.0	0.006289420372399013	0.007137195647698023	0.010039337917161058	0.0027603787845044093	0.0	0.0017208381203849242	0.0	0.0	0.0002610296546622615	0.0
MAL	0.0	0.0	0.0	0.004772569418016504	0.0	0.006350571368806147	0.002031044163435831	0.0	0.01129795532774028	0.0	0.0	0.0	0.0	0.0136208480421693	0.0017631543716825446	0.00423767486610084	0.005938458743777367	0.013214849500898653	0.0	0.00798463338889571	0.0036568704902948937	0.012428129321131468	0.0013251133878355308	0.0	0.0	0.002417910072773583	0.0	0.0010659442406724116	0.002663542566207966	0.0019319680174056239	0.0	0.0	0.0	0.013864117698554904	0.00502701246237995	0.0023477063093045496	0.001964903463079149	0.003641451172984216	0.0030549124158999567	0.0	0.01796554090993946	0.0009053124658300927
ANKRD36C	0.013885163366346051	0.0	0.0	0.0	0.012321869312237835	0.0	0.010587781632745178	0.0	0.0	0.0	0.005604351618164636	0.005185823349722238	0.0	0.011122349412260068	0.0	0.007687894275352043	0.0	0.0	0.0034443389654405035	0.006493731177650449	0.018314389320090777	0.0	0.0	0.007900207214775143	0.013766471434485377	0.006165633911081956	0.0	0.004587743729844139	5.391574158056353e-05	0.00500016458545591	0.0	0.0	0.0	0.0	0.0	0.0	0.007700550174937534	0.003936832041581774	0.0	0.0	0.0	0.0
LIPT1	0.0	0.0025925586594602134	0.0032749619972376022	0.0	0.0	0.0	0.004553260823744397	0.00892578991964217	0.0	0.0	0.0012436040037343591	0.0	0.0	0.0011151564236860203	0.0	0.006801779629034026	0.0	0.0	0.0027423646634138934	0.0	0.0	0.0017136281170521453	0.0010762506642938742	0.0	0.0	0.022648101776488058	0.0	0.01664311454617812	0.000572622917647261	0.0	0.0	0.0006575076017313836	0.0	0.0	0.024509347591324532	0.017510742823112335	0.0	0.0076236487958293315	0.015281467172212479	0.004382195856948442	0.0012592734094359812	0.0024283433426690953
CD8B2	0.005791905092432004	0.0	0.0	0.0	0.0	0.0	0.024184398452522824	0.0	0.005055901747291163	0.0	0.008735305149577002	0.0006696190427560846	0.0	0.0	0.015035973347373511	0.0035120426646089334	0.003976361445877905	0.001014579931420661	0.0	0.016213449462500237	0.000837662423272939	0.0005424919767475244	0.0019025220049245382	0.006956378210700046	0.0016358006244748412	0.012748936592041049	0.0	0.002164442867333168	0.0	0.0043593882427594285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004679297354143483	0.0009413882041695567	0.013281117067120861	0.00996830874229795
IL1B	0.0	0.004556607644336501	0.0008275234258182375	0.0	0.0	0.006259721154427799	0.014312198283940338	0.00584140592179894	0.0	0.0	0.0	0.0	0.007201197072375196	0.0	0.0	0.002186239828749762	0.014843688886204307	0.0	0.0	0.0	0.0	0.0	0.0	0.007738318477331726	0.00035767958519200105	0.0009683416753573219	0.0	0.01454021821921137	0.004007675608020413	0.012444588533865797	0.0	0.0	0.007067910001478423	0.0	0.01215238372847506	0.005754002878625272	0.004317045121230207	0.0	0.018138823477120963	0.0	0.00034784590086890525	0.0019669521799950376
RAB6D	0.005734332236915625	0.0	0.0	0.006128571078648279	0.0	0.0	0.016394159611819847	0.0	0.004260836284426311	0.0	0.0	0.0	0.0	0.0	0.0	0.01270647865967025	0.0	0.0071064087354861	0.0	0.007096703933998455	0.0	0.01574872106937818	0.0	0.0	0.008168730256244075	0.0	0.006229507217492099	0.0060008874596579834	0.0	0.00662763632022045	0.0	0.006972928394913649	0.0	0.002044636195512776	0.0	0.0	0.0	0.0025818381557304523	0.0	0.0	0.009427503625514547	0.0219320972116122
PKP4	0.0	0.005789788591294415	0.01450526257342754	0.005978678941275829	0.0	0.013309782974043097	0.0016614227875903428	0.0012974791388754155	0.0	0.011272827689006509	0.0	0.0	0.013617460498933276	0.0	0.005238406131616934	0.0	0.016234628553827582	0.0027972125655629436	0.010971676374285106	0.0	0.0	0.0	0.0	0.001813398563090358	0.0	0.0	0.007356406146894257	0.002094546068531112	0.0011481226926791557	0.0	0.0009698058318431694	0.0	0.004418511406793804	0.0	0.0078007168896737185	0.0012332591564708443	0.0011120184197884473	0.0	0.007443607780097608	0.003348497911677447	0.0	0.0016336369149399892
TTC30A	0.0033096472885405155	0.0	0.0	0.0	0.0	0.0	0.006187246957321702	0.006893284072666523	0.0	0.0	0.0	0.0	0.0043156805905601794	0.0	0.00798904595992756	0.0017556529894769666	0.0	0.0015727784140784245	0.0	0.0250303287682142	0.0	0.0011233130834570958	0.005292256393652273	0.00038870003248952996	0.0	0.0	0.0	0.0061918500605303815	0.0	0.0	0.001245760583263551	0.007040853789283035	0.0	0.014501023165105367	2.8617546365849824e-05	0.01841969540418863	0.004610606556010079	0.015313848544401697	0.0	0.013190470217854513	0.0038468257879088223	0.0
ITGA4	0.0	0.005897691464413964	0.0	0.007630948174012769	0.018112524901968113	0.0	0.0	0.0	0.007380144852911712	0.0	0.0	0.0050172474742727615	0.0	0.014156492229862008	0.001271130123871969	0.006001276610475542	0.01126838064067603	0.0	0.003649044332665084	0.005539609704757101	0.007546476235703788	0.0	0.0	0.0025945727175505635	0.0	0.0	0.0	0.0	0.0	0.0	0.00963316618895712	0.0	0.0	0.014824753921505741	0.012948505376298616	0.0	0.0	0.012992268333760654	0.0	0.0	0.0	0.0
MOB4	0.010255843009603338	0.013588090711053798	0.0	0.0	0.00343191388415093	0.0030742919321806467	0.003288531287444135	0.00893335634535702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001610027611497387	0.0	0.0	0.0	0.001320118281748414	0.0149369010645744	0.008998229110676619	0.0	0.0	0.0	0.00880693109003892	0.0	0.0	0.0	0.019169297837504363	0.0	0.011083918451771532	0.012243450140828399	0.0	0.016397107963042418	0.010418067367998834	0.0	0.0
FZD7	0.00026263951925542154	0.018045428842658796	0.012805470789147379	0.006972961524764371	0.0017267740252492863	0.00518626585023144	0.0	0.0020075575960636135	0.001333136800219217	0.010548806686890231	0.0	0.0	0.0	0.011431228305617379	0.0002529375942172066	0.0	0.01667179418117434	0.0	0.008926439121600899	0.0	0.001753554765423741	0.0	0.0	0.0016316889466675849	0.0005076825307725305	0.010102775566672776	0.0011702160413097596	0.0	0.0	0.000939653935208762	0.005555399667035175	0.0	0.005210251212618571	0.017301849733543238	0.0	0.0	0.0	0.0023651944367274187	0.0	0.0	0.0	0.0
PECR	0.0	0.003603232725273675	0.0	0.005941926016092951	0.0	0.0033048672954574805	0.0	0.0	0.007357277856192079	0.0	0.0	0.003067626730637869	0.0	0.0	0.004512585428828156	0.0	0.0022949969899793894	0.0	0.0012217958428707197	0.0032264394972279075	0.02516633234692677	0.0	0.0	0.0022979196204382935	0.0013991046953934505	0.0	0.0	0.0	0.0024686522245705557	0.0	0.0	0.0	0.0	0.0031273547681856494	1.844461610466791e-05	0.0	0.02068995258581251	0.014296522414890035	0.003470926426426754	0.010775568839893397	0.02356038641817067	0.006756296006474333
RPL37A	0.0	0.0006596242720385059	0.0038054164010789945	0.0	0.009768125583193309	0.019266917482951323	0.0	0.0025546196754702055	0.0004499373260990267	0.011418314078704873	0.0	0.00137989124390623	0.0018445841716823667	0.0	0.003074111886983952	0.0	0.013639522772591634	0.0	0.0	0.0	0.00022107866744348222	0.0	0.0	0.005562751871068303	0.00316187001731289	0.0	0.013647562212113572	0.005441325256299575	0.010558762791191447	0.01067809256768321	0.004555397477747946	0.0	0.0	0.0027402940478706028	0.004029162063468494	0.0	0.0	0.0	0.008831165440354552	0.000631781073329275	0.0	0.006682388433174207
TRPM8	0.0	0.0	0.0	0.0042280717848688166	0.01627867186008021	0.0	0.0	0.0033462031429933423	0.0	0.0	0.019410269704886646	0.0025830311260422903	0.008869697835045681	0.0	0.0017085269710432453	0.008575888980751926	0.0	0.0	0.008220697092084188	0.0	0.016439010027022513	0.0	0.0	0.003595140569319383	0.0	0.008309341445796767	0.0	0.0	0.0026001773413193464	0.009989011970430969	0.0	0.0032160729150874983	0.0054932186177635975	0.00130621246975719	0.009130542027865379	0.0009279166443757852	0.01068847092208419	0.0	0.0	0.0	0.0	0.0
DUSP28	0.0	0.0009561682898611202	0.010619975689180255	0.0017824081227885316	0.0	0.012662613436831605	4.6249620919447305e-05	0.0	0.0	0.010373731741838482	0.0	0.0	0.012055810218567565	0.0	0.0	0.0	0.009463739991541336	0.005107074393893708	0.0	0.0019475610256973067	0.0	0.0018495506051239119	0.0	0.0	0.00019722716190982137	0.0	0.00793707016727563	0.01573470500534644	0.0	0.005466456539319432	0.012208323714984207	0.0	0.00463086207957896	0.0	0.0062472924670341394	0.006625391430305065	7.440581103675387e-05	0.0	0.0	0.009350196723524303	0.0	0.010176246274622722
TBC1D5	0.0015654574077392383	0.0	0.0	0.0	0.0	0.0	0.020782425444615463	0.0	0.0	0.007320988300771678	0.01941396472345139	0.0	0.0	0.0062653377168137665	0.005259752259477828	0.0	0.0	0.015257046802225215	0.011359571523142228	0.0	0.005678829894792006	0.0	0.0	0.0	0.02066939634721885	0.0	0.0	0.007525270119160179	0.0	3.248336127751958e-05	0.0	0.0011756111710631908	0.007720636433449532	0.007348616565770486	0.0	0.0	0.0	0.0	0.002916189628655514	0.0037393763879963113	0.0	0.0
KAT2B	9.134741757784453e-05	0.010066804016128127	0.009719705407054715	0.0	0.0	0.018659813461249293	0.0013935771992942807	0.012046670996435718	0.0	0.01013736073966913	0.0	0.0	0.009976743202543365	0.0	0.0	0.0	0.0011944494237209093	0.0031708601756167873	0.00045016880715333856	0.0	0.0	0.0	0.012508675386043654	0.0018366034411648711	0.0	0.0	0.0021694077111271515	0.007583978865166162	0.0010234948613752418	0.002891913769510939	0.0029790633366541686	0.009251101419718645	0.0	0.004422556662157786	0.002909666343269723	0.01006265682835096	0.0017337044726198918	0.0	0.0031102485051732664	0.004351562902330422	0.0	0.0
ACAA1	0.0	0.00807829190668164	0.009512470139394338	0.007575392291425272	0.00462729532752998	0.00820331592559875	0.0	0.010503838523191134	0.0	0.011808304177349686	0.0	0.0024841908459183066	0.006503425772076081	0.002376926807179628	0.0	0.0	0.008754004504213875	0.0	0.0	0.0	0.0	0.0019289266713889903	0.0	0.004559158258513056	0.0	0.0008067802467000654	0.010110516625375326	0.004287928303851748	0.007029864694132442	0.0004590975181610604	0.013425364821329873	0.0	0.008288258454180365	0.0	0.009225605102133107	0.0	0.00018943413108150434	0.0005059716260227907	0.0	0.0	0.0	0.0019604636299189663
CX3CR1	0.0	0.007127280932404619	0.00402056401633114	0.0024851442396447818	0.0	0.007706866534100879	0.0	0.005802481929060134	0.0	0.010059201678303842	0.0	0.0	0.020789301662124192	0.0	0.0	0.01754001943154463	0.008784287047269869	0.009951333918777018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009574323845517691	0.0031218867399314997	0.0	0.00427276498188709	0.0	0.010761899769341745	0.0041279274404285695	0.0025623380877568447	0.00013277499734252473	0.004348711513947991	0.0	0.0003603775007721066	0.002999296055252366	0.0006249018080235591	0.0031062038498695208	0.003019767661504232
TOPAZ1	0.017589546838748884	0.0	0.0	0.0	0.0	0.0	0.002399585888093845	0.0	0.00812417332358571	0.0	0.018549971308516523	0.010599758938395378	0.0	0.004864344056139176	0.007413719711431322	0.0024695818076353494	0.0	0.011427427355154066	0.0063188440980403325	0.002166865644906769	0.008128136604789091	0.0011181108398266178	0.017719713285999687	0.0025451226092355686	0.0	0.004799688065816978	0.0	0.0	0.00039646040644660316	0.0	0.0	0.0061849083387172064	0.0	0.0030805740770458705	0.0	0.0	0.005022735989051092	0.0	0.0	0.0	0.0023254404759696585	0.00021664838318266114
NCKIPSD	0.0	0.0026617405401832437	0.013114202453856928	0.005228863077983912	0.0	0.003822676532283323	0.00578656915048951	0.009774942002736105	0.0	0.005942310198722131	0.0	0.0	0.016087639582530792	0.0	0.0	0.0038028270789468763	0.006565610083382224	0.0	0.0	0.0	0.0	0.0032767135243475373	0.0	0.0035686631003456967	0.015653397621238123	0.00873186731734108	0.0025364947290044933	0.005968805907100401	0.0	0.004820739727098303	0.001342869632949202	0.0	0.008087554009673583	0.0	0.0	0.00022270881381601098	0.0	0.0073218076590116825	0.010128091551255122	0.0	0.0	0.0
PARP3	0.017656309503608213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010390340927403659	0.0	0.0033058896134399874	0.011639073208178	0.0	0.0	0.0	0.0032754102321377807	0.0	0.0058401122299371515	0.005781638772852782	0.005484523003488365	0.006590059153031652	0.011923704121188209	0.0	0.003980790079604078	0.006672965285540218	0.0	0.004300883811015577	0.0	0.0021714389249291727	0.0	0.0	0.0	0.009124841219518632	0.0	0.0049234407235070965	0.0	0.0	0.018039311858054602	0.0	0.0	0.0109396836816182	0.0037657508652482806
BAP1	0.0	0.012187106321792991	0.009974197343235167	0.004918652584004754	0.004135882144985582	0.009057576140290364	0.0	0.007402309709188912	0.0	0.014524133637024863	0.001050798977052131	0.0	0.0057998457121272735	0.008361535817245913	0.0	0.0	0.0043867688235461775	0.001988889012564223	0.0	0.0009033466805672532	0.0	0.0007722914114030812	0.0	0.0	0.0	0.0	0.007625825362034196	0.01179412971009425	0.006695956401861621	0.0	0.015407361436809385	0.0	0.0014107898253349121	0.0	0.0029553285137197184	0.0	0.0015414531015364467	0.0	0.0	0.0	0.004703668801573811	0.00625971253024578
FOXP1	0.0	0.00791228914799361	0.008928740978680778	0.004709629510296004	0.0017255200731254522	0.010227159012766603	0.0	0.004038448215250145	0.0	0.012687222182328192	0.0	0.0	0.014240320249518195	0.0	0.0	0.0003449608003007258	0.006164236819942419	0.006457930626900391	0.0015061672266993488	0.0	0.0	0.0	0.0	0.0	0.011137342270234461	0.0018377546023543216	0.011282036849480207	0.00983785923806888	0.0	0.0017255040764923744	0.003091969601359067	0.0	0.011016094402316184	0.0	0.009152560424844153	0.0	0.0	0.0	0.0	0.0	0.0	0.005876840950672996
NIT2	0.008750000371335956	0.0	0.0	0.0	0.0044860767698934045	0.001753155234190043	0.0	0.00566964403062115	0.018439474824143053	0.0	0.0	0.01121771991843965	0.0	0.0	0.0	0.0	0.0	0.012814642943671468	0.0	0.0	0.0	0.007632452634022442	0.0015243711034938182	0.0	0.0	0.0	0.0	0.009500188973539143	0.015061855532996027	0.0	0.0	0.0008855738246261201	0.0	0.0	0.002979768644637943	0.027091366763783743	0.0	0.00015943165132357125	0.0	0.0022383931143301374	0.015217315015201101	2.2393327402821743e-05
IMPG2	0.0	0.0	0.0	0.0	0.0	0.018537884778568842	0.008146547143706552	0.002977590735965164	0.0	0.0	0.0	0.0	0.0011284744372851703	0.0	0.009106570855180166	0.004046692132124943	0.00811322433024106	0.0	0.0	0.0014543380536021727	0.0	0.001779347817980341	0.0	0.0	0.0	0.0	0.0	0.007724630249272408	0.0	0.005931597205462978	0.015006020741333783	0.0	0.0	0.0013774194961593933	0.0	0.006483345227949421	0.019410027865916436	0.009516724924445124	0.01795092652821781	0.009764397887507959	0.0	0.0
SIDT1	0.004121307952981595	0.0	0.0	0.0	0.010544838044976539	0.0	0.0	0.0	0.0009621036727712029	0.006189986621399413	0.011245138880004153	0.004058064120457617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024164263407249124	0.014124819827308571	0.0037494219452709637	0.0004250608779889399	0.021705860155256385	0.022425466873834093	0.011781987828178275	0.00734163459381882	0.009662985551607068	0.0042774060553682795	0.0	0.0021750243216080824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010216565371288766
