	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17
11619606	0.0027955562833329875	0.0	0.0	0.0007618101695187018	0.004573095402174045	0.0	0.016126779360000842	0.0	0.0	0.01558860288209522	0.00882991554194911	0.024195906942317182	0.003774205032273503	0.0021973937500941337	0.04593891960776903	0.0	0.0012766151810105148
11652071	0.0053019450641222585	0.0	0.0	0.0	0.0003265173826698541	0.0	0.02286583236464805	0.013462438757577709	0.0	0.024653984636552714	0.02276337215614324	0.0	0.005936900242324201	0.015527021832047492	0.007755661612600032	0.007536293327183907	0.0
1243685	0.019636069942745884	0.0	0.0	0.010777943835509757	0.0	0.02250529473585335	0.010892074921415931	0.00023702229475361627	0.015289418772092719	0.0	0.019884509154130325	0.0	0.0046861026908693966	0.0	0.0014238547450664142	0.0058383176765163134	0.0
14498577	0.01189346160115932	0.013049339618812354	0.007646197200978013	0.0021130751684667127	0.013170517439605716	0.017709728073699582	0.0	0.011253965206466677	0.0007737851174154991	0.012495259671414813	0.0	0.0	0.006346625494911045	0.0007556219623678584	0.008815760721580985	0.006693058556133123	0.0007593396240411867
14641578	0.0	0.01388760109772687	0.0036991087117383597	0.013711879250211364	0.013590043516661116	0.001623626850933629	0.0011466165635278327	0.011832865554211607	0.01634335034833273	0.0	0.0	0.0	0.00018057905874911383	0.009433403671887212	0.018312845358714386	0.004122100586436203	0.007788563993382121
15387421	0.0	0.018237971134487125	0.006068195228345773	0.0	0.004933955759819318	0.0026248975882217423	0.0	0.0009271534970642346	0.0	0.008640135171197967	0.0	0.03157035976421717	0.0	0.023760541126299457	0.0	0.0	0.0
18414513	0.03313987180329309	0.006015961256664545	0.0	0.0023756056985647827	0.0	0.014906028083214272	0.000630198327827476	0.0073198754520025595	0.009122875455593092	0.0014900048066183267	0.011164476970029943	0.0	0.008425002527230796	0.00293724907571509	0.010829221630593288	0.013113703474932754	0.001148116093384137
20112377	0.015141272609326985	0.0011650557428520226	0.0	0.015617828599876203	0.003943410641343445	0.016000492928244403	0.0	0.0	0.010703492346544965	0.0025221428208771577	0.0032129038198747293	0.014312431327653315	0.004600153079507791	0.00894996848754845	0.0	0.0	0.008166684964153566
20120255	0.0	0.0	0.0248837573519983	0.0	0.009437535679575889	0.0	0.0	0.0	0.0	0.02052889521384188	0.0	0.025866976594578265	0.0	0.0	0.0	0.0	0.0
20124619	0.0053631231013679895	0.03704683322433303	0.0	0.0	0.014987850424613309	0.0	0.004027098929734477	0.0	0.0	0.01123773859652112	0.025106548449287024	0.0	0.0	0.0	0.035306868737972036	0.0005804909378692747	0.0
20139562	0.0	0.01704730010330002	0.005182364709512137	0.0	0.005633274692540506	0.0016378618332394451	0.0	0.0	0.026616525944854284	0.00980153331110676	0.0	0.028484775012295772	0.0	0.005085534070238809	0.0	0.0	0.0
20147440	0.021072200411176672	0.0	0.0	0.003108704310381447	0.013481145398179673	0.015320634812211336	0.0	0.005623322518689042	0.003619016889890201	0.0	0.002947777010039366	0.011166879202368337	0.008163380947535454	0.01954130030874732	0.0	0.00013050438802230876	0.0
20152393	0.0021345611974821514	0.004645692372179517	0.0	0.0	0.001730294475172339	0.0	0.03914908040174978	0.007776570562547471	0.016446785131916948	0.0	0.0014414463908276546	0.007466834597335658	0.0001650966554827278	0.01952418219447048	0.013470092951073634	0.0020774692482145715	0.0
20156469	0.04005218891544179	0.00130692770980415	0.0	0.00014977161245566557	0.005586383425811744	0.00455380991261759	0.0	0.011472900331900756	0.004728412078262932	0.0	2.515529937904885e-06	0.005753855477595502	0.015551163536755447	0.0	0.012605645940670596	0.0057453111128073385	0.004885814381893721
20173942	0.003462630268480703	0.0	0.0	0.0287797623875814	0.0	0.0	0.0031079775696685624	0.015353287543892761	0.011370091374442714	0.0017395739237229492	0.0	0.023557091066833912	0.0007718819456232661	0.0	0.010638571507503572	0.0	0.0013403523621860083
20185860	0.0	0.0	0.010340144699194333	0.0	0.0015050758221963447	0.0021705677123280745	0.0	0.0	0.0028680008845931877	0.0	0.0	0.0	0.0	0.01699278121224266	0.014601002903136437	0.0	0.09467868224423999
20187042	0.0	0.0031612645943510926	0.0	0.0234400729989089	0.0	0.01971317458755252	0.0	0.0	7.914717405720994e-05	0.0	0.022354643850751876	0.007885518390116095	0.014196716077373816	0.020183031913713886	0.0	0.0	0.0
20195344	0.0009434979982846091	0.014891574653245638	0.0018119252331809661	0.0	0.002894389852454982	0.03497932493188581	0.009832155643099067	0.0	0.0	0.002694226758044435	0.0	0.004994957845330306	0.0	0.015942678090703787	0.02335551419857557	0.0	0.0014623627468523
20197364	0.00960974363629626	0.00036084703098281605	0.0	0.03656799937856403	0.015173044626337888	0.0010031815247089212	0.0	0.004161219650255743	0.006673359784762159	0.0	0.0016313092602863162	0.0	0.0	0.017918434395020975	0.00029320514712855456	0.0023030791157842923	0.004415286242037708
20204538	0.014054919340657583	0.0	0.0017330851065398647	0.0058340499613286365	0.0	0.0010911250697248694	0.0039556566235723544	0.004831104905923714	0.03580829739641465	0.005403797985344798	0.0	0.01730227710862186	0.003287083468382197	5.5472140407389166e-05	0.0	0.005856337175260743	0.0
20214850	0.022949768800413137	0.0	0.0	0.007644428478353824	0.0	0.0002767297412318509	0.0	0.009212362684455666	0.014603175302132057	0.0	0.0	0.0	0.0	0.015284494637107567	0.0	0.0747989004669808	0.0001406754789409472
20225925	0.0	0.0	0.0	0.01683948243849559	0.0	0.017790632065413432	0.011346568661570354	0.027133149205648938	0.0	0.0	0.0	0.0	0.02284849466329235	0.007970506641384769	0.017058498275390917	0.0	0.011813884154442475
20232474	0.0	0.0	0.0	0.0	0.0	0.018558324647933794	0.039526999950744005	0.006758001413504766	0.00014411110274239545	0.0	0.009778025639764765	0.0021669736394976527	0.0	0.029802005933000614	0.0037027423350219166	0.0014198168185235028	0.0
20242958	0.0	0.0	0.028846024811577792	0.0	0.00225831535417856	0.0	0.025073874954796255	0.0	0.008974794292420851	0.0012651348265770336	0.0	0.0104449343773445	0.0014682248229540326	0.0019705651962361685	0.0	0.0	0.0
20251553	0.0	0.0	0.011430528987428154	0.0	0.0	0.027062001444130096	0.0	0.02141450396928991	0.0	0.018328681229868898	0.0033839233534356914	0.0	0.007539562569911296	0.013995602684859658	0.0001293769553720242	0.005610520752696307	0.0
20252720	0.0	0.002630388796488267	0.0	0.0	0.0	0.036585745576909565	0.03000031355212646	0.026740543982093076	0.0	0.0	0.008888330246204139	0.0	0.0028832757357519583	0.007279014279536417	0.0	0.003956553739283621	0.0
20254902	0.0034517702773082023	0.011601642059786584	0.0017315241766861374	0.016176064616981296	0.003440555540276864	0.026671493511123464	0.0	0.008732281987728982	0.0	0.004487476301275234	0.0	0.013423446169257728	0.0	0.0	0.01760399992771228	0.0	0.0
20260284	0.002156649653257991	0.02167279121133372	0.0003332043146172182	0.0	0.002529655398229942	0.02387056781366455	0.004037592778804346	0.005907436556600534	0.0	0.0011715806259975738	0.004132171324192025	0.017327303371463973	0.019779402509086278	0.0	0.007530593106190612	0.0034106028655317444	0.0007220538507309614
20267709	0.007811811137091421	0.018177765479268474	0.0	0.0	0.00475031589852099	0.0	0.0	0.015085348202977569	0.013138723763973348	0.016990943338023166	0.0	0.008907627338842957	0.0	0.023934245020366444	0.0	0.0	0.014291904941535974
20271359	0.0	0.0	0.025195771174120182	0.0	0.0	0.002991895225568464	0.00213030217383245	0.00823668887865409	0.008831435907848871	0.0	0.0	0.01046056909448726	0.008914728532577016	0.011999102084686707	0.00661413936037017	0.0	0.001972744497362401
20275399	0.007763572620708894	0.004291148463087022	0.0	0.0	0.0	0.004139179636596568	0.0138239715365923	0.015300418347324343	0.016531648799657475	0.009411263381778204	0.0	0.0012986881778838096	0.010466753976236639	0.0	0.03675065646680317	0.0	0.0
20283691	0.0	0.009039333534475138	0.010130000757263674	0.0	0.027493473736213643	0.0	0.0006270983831230163	0.0	0.0	0.010463338875905675	0.0	0.0005381888416171602	0.001844305026144332	0.011592057272757457	0.008746133899898064	0.030855688270517406	0.0
20299973	0.01802783894045062	0.004851767485814164	0.0	0.0	0.007921463737211615	0.0	0.015048030489727714	0.03092976275938822	0.0	0.015930204853483832	0.00788990711284455	0.007592368401104797	0.003957089160997612	0.0	0.0	0.003454488465512777	0.0
20358955	0.0	0.0	0.03155278769981656	0.0	0.004051998662136652	0.0	0.0023605654274964738	0.0005560707693317826	0.026108272577104817	0.011704798019456947	0.0	0.004137798214057373	0.0	0.0	0.0	0.0	0.0
20376029	0.03195832255939339	0.012592216094239382	0.0	0.0032017063675781636	0.0	0.004165049029232741	0.0	0.012696233306208915	0.0	0.011989910818259125	0.03700236690134206	0.0021536783195298575	0.0	0.0008110426325030293	0.0	0.0	0.0015481615147454587
20380417	0.0020906730579533066	0.020553165853024042	0.0	0.012027629121162554	0.021500367196965936	0.0	0.0	0.0	0.0040477212033970915	0.0	0.0	0.002855554234001328	0.0017721431901660575	0.03617822773699376	0.0	0.0	0.0
20390027	0.02893001271260313	0.0	0.0	0.002128394571018653	0.0	0.0	0.0	0.02415195210913106	0.01936660567666275	0.0	0.02811803037440201	0.0010667884555373272	0.0	0.0	0.0	0.0	0.006990088125725417
20447343	0.023749784369294098	0.015271161991367339	0.0	0.0	0.019558189120630304	0.0	3.1305636279236804e-05	0.025955582757724156	0.0	0.006506233143657419	0.0015063811724977509	0.0	0.013710063570317186	0.004763427749282089	0.002786265700501106	0.0	0.0
20453625	0.019876198395697174	0.0	0.0	0.005937418156806101	0.0029449379912812176	0.00015349257311133766	0.006722021381051728	0.0	0.018306219982024294	0.01656694601638187	0.0	0.0	0.020541527128834437	0.0	0.026143779439810368	0.0	0.0
20500815	0.020624992415092604	0.016679967027627043	0.0	0.01424922826307682	0.00027085121713448955	0.0	0.0	0.01654310182414299	0.0	0.0031756411562062436	0.04770038148806023	0.0	0.0	0.0	0.0019853729364058023	0.0	0.00497965291776701
20501668	0.0	0.0	0.0017540796230298642	0.013431592284926994	0.0	0.012553231890780593	0.016097377199547094	0.0	0.019908936652967443	0.0014355295188192012	0.001695442177307271	0.01770452204150587	0.0	0.0	0.014405306205451055	0.0026867724700904813	0.0
20532115	0.0	0.004316725367050607	0.0027390917487878134	0.0014249276893675633	0.0	0.008312987008488829	0.023269533979687885	0.004736328253717491	0.0	0.013728777011065835	0.014561106289929288	0.004632014184422614	0.0014307391905897845	0.0	8.838606721580878e-05	0.0773883612995696	0.0
20559562	0.0	0.0	0.008301761552709562	0.00025537467598336845	0.0	0.010877916544303494	0.012407505439355607	0.011599903247651056	0.0025254009164191117	0.008672370978031228	0.00318098024976289	0.0	0.01154490904948581	0.0	0.003934436939876692	0.08025143306031689	0.0
20561642	0.02544523335701855	0.0	0.0	0.0	0.006893653981513063	0.019695713899329743	0.0	0.0	0.020750730035615877	0.0	0.003600443330458673	0.0	0.01636610066410047	0.007067927857965132	0.0	0.009279577901930104	0.0
20594407	0.0	0.002444923574023185	0.008327233316826598	0.0	0.0	0.0070511140238104	0.031773670467346235	0.02663824740116669	0.0	0.0	0.0	0.0008218542925333323	0.006200233042018764	0.009229405715868565	0.006307277126675284	0.0	0.013015031413745135
20630946	0.0026573571540942456	0.0009319499879267323	0.014645078222704555	0.011514759488655232	0.020167367132805595	0.0	0.015627424337878112	0.0	0.0	0.014892777948780132	0.0008171940153483732	0.0	0.01275299740945119	0.0	0.002513111647987593	0.004251085000611698	0.0
20674902	0.009015780244024505	0.0	0.0	0.010651795876624117	0.004750525178798832	0.011220809170624386	0.004356489847748444	0.0	0.0022932062475395872	0.026989917133242343	0.0	0.021508136484567248	0.009709019231256269	7.410426239516574e-05	3.6918407385363583e-05	0.002294557324388391	0.0
20706215	0.01536187455230412	0.012431368323067305	0.0	0.011278077018458158	0.0	0.004997184142484535	0.0	0.021428648710572384	0.0	0.0065231094475645774	0.011249909035621966	0.0	0.0013082980883014868	0.0	0.03472425104204583	0.007612918195261938	0.012218229064590906
20819999	0.020895617656350392	0.01703079614161822	0.0	0.003567075284306243	0.023611080182871728	0.0	0.002797434573358262	0.0014855493606131553	0.0	0.0	0.0	0.0	0.019775722245305834	0.003841144057741373	0.02562067700505169	0.0	0.0
20865035	0.0	0.0	0.031157623172929194	0.0073767575235783615	0.024320222124646858	0.0	0.0	0.0	0.0	0.012608621008565591	0.0	0.0006268467154215232	0.0	0.0	4.047183317805803e-05	0.0	0.0
20892128	0.0	0.0005476127331982118	0.0017217215210441875	0.038643174080114584	0.01136939512628983	0.0	0.015277412721268613	0.013557138692801023	0.007156002845525971	0.0	0.0027231006570781337	0.0	0.0	0.0	0.013987884500829592	0.006292828704228967	0.0
20898476	0.01925045391413913	0.0026239861652199705	0.0	0.008087094872205523	0.007203390251269099	0.0	0.0	0.007989699979703946	0.008193031554404151	0.006394291418451946	0.0	0.026825027039949732	0.013314268079033867	0.0	0.0003073130076884035	0.0	0.0
20906079	0.0	0.00740994151798629	0.00509783996707989	0.009476970299043659	0.0	0.0	0.004926233648308017	0.0	0.0	0.01477308840946516	0.0	0.004803608457467251	0.0	0.038668748503650915	0.0214006539688609	0.0	0.0026038806765983236
20914669	0.0	0.008826961631069363	0.023015954450637	0.0	0.0001809233603812951	0.0	0.006949072337295127	0.000138364656291785	0.0	0.014330973454000593	0.0	0.0023452523942226627	0.03655147344541765	0.0	0.008959078851040077	0.0	0.004119952637216444
20920239	0.0	0.0	0.0076305554025487944	0.011493603917571026	0.021044476791125238	0.0	0.02056852688461427	0.004315609441644048	0.007071775031531507	0.0	0.0	0.0	0.0033864309866438558	0.0	0.00782651364013843	0.008251366985880403	0.006953290605532708
20922259	0.006699982493459139	0.00035361651818583935	0.0	0.0	0.01480457309929216	0.009388774648556718	0.022894700927567277	0.0	0.00024293902927252308	0.005681509099782932	0.0	0.0	0.020373913349908557	0.01509744309897092	0.005295763519542909	0.006644669590004868	0.0
20925996	0.019554978082750932	0.000673994019223286	0.0	0.01882692013348269	0.0009179879865696667	0.004430569222184558	0.0	0.0035085021741853737	0.004912848808455637	0.0017649130087662402	0.01865798313953445	0.020583064178724825	0.008443957724621186	0.0	0.0	0.0	0.0
20933324	0.011945657189517164	0.004342314681831819	0.0	0.0012991908070033884	0.01139029033152987	0.01260109933205673	0.0	0.00842231745867437	0.01961568037575533	0.006481290843495128	0.0	0.004420596612297047	0.01048052322636287	0.010798698474969498	0.0	0.0	0.003818801962252288
20946545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005667714889549469	0.0	0.0	0.01663924183086635	0.0	0.002064127053705002	0.0	0.015078156251190116	0.0	0.1557946956055771
20964295	0.0	0.0031881037381552724	0.03226994204131574	0.0	0.008537903527459739	0.01140465522546976	4.8630464272490156e-05	0.0	0.019448769643100525	0.0	0.0	0.0	0.0	0.0	0.003049933948971958	0.00011265055281141507	0.006063559435250221
20989910	0.0	0.005452981465515819	0.012628897067219683	0.0	0.0023942726066412704	0.0	0.008306047506061181	0.029479388315151824	0.01070807525825755	0.0	0.009135012509057093	0.0026676349622472405	0.009836148859920303	0.014043335496397392	0.0	0.0	0.0
21000180	0.0	0.0	0.010464435473676125	0.0	0.0039798524228352025	0.0015957777661832564	0.0	1.0635883609646454e-05	0.010287671911260877	0.03018646025488099	0.013276544504288926	0.01132561896409971	0.0	0.01869385575629219	0.0	0.0	0.0007784100747861175
21000630	0.0	0.0	0.0065156480342246905	0.02835372386960619	0.0010252608071974157	0.04333976343904473	0.0	0.0	0.0023476948715316936	0.0	0.003078217657446007	0.0	0.0	0.0027080664248190366	0.002823113665111913	0.011887094035157923	0.005130308178434869
21002524	0.0	0.0	0.013019737595279881	0.0004616906290342476	0.016944882934550872	0.0022958069558586818	0.01583640590513405	0.026061156496981333	0.0034467078928602027	0.0021113916517421843	0.0037133017213154566	0.0022409730590411407	0.010379334781733862	0.0	0.0	0.0	0.006525419597385688
21125782	0.02531354106253821	0.015622413359605508	0.0	0.007112826809277004	0.016925972824747337	0.0	0.0	0.0065786202460051	0.0	0.006094357133459602	0.006741736552666826	0.00041381077486036226	0.014228218368014744	0.0	0.017643821565586217	0.0	0.0
21176459	0.0	0.008288881909152945	0.003363342791425703	0.0	0.0	0.0033941639213566316	0.0029849539628386307	0.027209161072481735	0.023933037098931954	0.0	0.0	0.011073546109121554	0.0	0.03091270031988073	0.0	0.0	0.0
21183160	0.0	0.0026708935852209964	0.006939071656259292	0.006990551091664375	0.019557939485550933	0.0	0.0	0.0	0.005433247525922633	0.03433364800231466	0.0011553366468285988	0.00047034439146468297	0.0	0.0	0.03239426183881058	0.0	0.0
21189544	0.0	0.0	0.0	0.013797619229372646	0.0	0.0	0.0	0.01865062311251434	0.04098046819260128	0.0	0.00893974691765349	0.01977249680660215	0.0	0.0	0.0	0.0	0.005829594109242482
21274280	0.0	0.0	0.0	0.0	0.0	0.0	0.0003001403003313843	0.0	0.004374104035858382	0.0	0.015419976685592189	0.02177643034624612	0.0	0.0	0.0	0.0	0.1332996376590048
21293107	0.0	0.0026539669310561495	0.01785524311606653	0.001944459612505185	0.014393502582327963	0.0002520948649065602	0.0026889845131508336	0.0	0.004473949964204968	0.02980250471374322	0.0	0.009155398435417728	0.0	0.0	0.0	0.018255166763523643	0.0
21362537	0.0	0.0	0.0234888557661462	0.0008667293007792731	0.0	0.0	0.0	0.0007484287023660354	0.0329368016563643	0.0	0.007665131673252051	0.014280979199881968	0.0030047735520846966	0.0016437948782836447	0.0	0.0	0.0
21402304	0.02026372890483492	0.008968018034640104	0.0010451828446053683	0.016464548458673	0.0027368879535413834	0.009059196892247252	0.0	0.0052796701073160295	0.003858529150152839	0.01575645046900995	0.0028086809403329856	0.012705254681181657	0.0057766991431888225	0.0	0.0	0.0	0.0044418563475605655
21413181	0.0	0.0	0.034010986113755796	0.0	0.0	0.0	0.0	0.0	0.0	0.04194806435691246	0.008779497694634984	0.0	0.00424485827699362	0.0	0.0	0.0	0.0
22789958	0.020186134011927998	0.021795782177690445	0.0	0.0	0.01899011843772451	0.0	0.0025338620465980063	0.012715503183398631	0.0	0.008747744201487632	0.0	0.0	0.01317351092440614	0.005885783402867688	0.024909757277965076	0.0012069627424675412	0.0
26631069	0.013663271800026041	0.01704319853081541	0.002289243091047245	0.013696630052796381	0.018626911618311832	0.005342889012040316	0.0	0.000843720919521245	0.0021262983944382676	0.001956198259394084	0.00047209289776521077	0.0	0.010332327524747971	0.0117777432266906	0.008187642843073793	0.0	0.006645603158162497
27481601	0.00973873034777254	0.0	0.0	0.028773397252764024	0.0	0.0	0.00041909124463248264	0.006988124604126654	0.009113395744528244	0.0	0.0	0.03766512279514275	0.0	0.0027028580999256557	0.0	0.0	0.0
35941263	0.0320208540846692	0.0	0.0	0.008401426358893613	0.002692218085516743	0.005356188635506717	0.003800583678154771	0.0	0.010753872519417236	0.0	0.0	0.018886430262681504	0.0	0.01145259638424712	0.0	0.0	0.0
36379623	0.0026104534651255513	0.013975915265002262	0.0	0.005654815620374946	0.0	0.02689907498468885	0.00842161017684482	0.006340912004839009	0.01010943842188997	0.0	0.01843722540949011	0.011412504323574749	0.0	0.0	0.00886811495549447	0.0	0.0
39800111	0.004422539566287001	0.016441465775224637	0.0018299932132571917	0.023579900617100375	0.022855107667445904	0.013002940765928752	0.009490845445256645	0.0	0.0	0.0021140688194674954	0.0	0.0	0.004858698626865397	0.0	0.00468864931174082	0.0014301255679525803	0.006063668426848132
43485807	0.01140791003473391	0.016260284505916923	0.0	0.007896118522894974	0.0	0.020571479239218107	0.009851266209446208	0.016765231508190814	0.0	0.013087550125289225	0.015639772284167828	0.0	0.0	0.003060541975847153	0.011892913354933246	0.0014415004706591077	0.0
44019405	0.01288525158996086	0.003927611928609738	0.0	0.026399951079631997	0.02253299246559719	0.004477384713971619	0.014419136203967446	0.004097483954699419	0.0	0.0010922510703878104	0.008053743085468319	0.0	0.0	0.0	0.007182508315695657	0.0	0.0
4576591	0.0	0.016761170420431813	0.004506345058177973	0.0011648948266431817	0.019133374820351327	0.007483460064520378	0.0	0.006783430915600609	0.0033903415849925638	0.026164661068381063	0.0	0.0	0.0	0.013359633719057124	0.0	0.006485561694377833	0.011780072387832453
46000440	0.0	0.006471536868156577	0.0	0.0	0.0004222589216659745	0.0	0.0	0.0	0.0	0.0032011127340693737	0.0	0.0	0.03165810521426999	0.0	0.01153281717893907	0.0	0.12245882047831166
46369736	0.016778206570591432	0.01914053010402799	0.0	0.015837155230310145	0.0	0.0077867733574356	0.0	0.002404705771283606	0.010884485692147509	0.0	0.019888660572661306	0.0	0.0017616727616587137	0.0021965642894226814	0.007817333020644754	0.0	0.0077104812568758695
46547648	0.0	0.033423344279251026	0.0027732246879446074	0.016342891967028497	0.017877250068100106	0.0	0.0	0.0	0.0	0.0	0.010858413748113471	0.0015630350168854819	0.0	0.0012075830072923134	0.028301377324114748	0.0	0.0
50100770	0.017125904943473103	0.021911348261577108	0.0	0.007555165154210724	0.0	0.004290374793198104	0.0	0.011975661067228973	0.0	0.013427935895341688	0.0	0.020312924829087118	0.0	0.0	0.014591366877078068	0.0	0.00780213773818547
50102376	0.00495866734147914	0.019938662231290837	0.0	0.012791485631082481	0.0	0.009760762547313548	0.03491804145292165	0.0	0.0	0.0	0.01183745714000362	0.0	0.0	0.0	0.02199681671583595	0.0109146495613664	0.0
50104008	0.0	0.0	0.00014833513824516928	0.0	0.0	0.0	0.0	0.0037263848873822494	0.012844032408206519	0.0	0.0	0.006814813283629414	0.0	0.003070035570763629	0.08660470185585298	0.0	0.026148463678517374
50104134	0.0	0.015130529048510333	0.0001963661486426641	0.006670818169774258	0.004489395930945097	0.005332158772073844	0.0	0.0	0.0	0.009863475814926973	0.011487450038240893	0.0	0.009356596649043104	0.0	0.012517204752150627	0.08399200296278099	0.0
50104846	0.01422615369448428	0.008490005065879014	0.0	0.006482146900042818	0.003489970298316681	0.012652682294402695	0.009776358706279593	0.0	0.006116322558163883	0.01570323909918197	0.01634569377232669	0.0	0.014955602491088259	0.002206405389316817	0.0	0.0	0.01276658947366817
50106442	0.0	0.01390361947437139	0.008194976133483347	0.0009638548212475408	0.016541249390067434	0.010462709419755455	0.013965364683598502	0.0	0.0022770861389085784	0.010499224432838987	0.0	0.004276467417145125	0.0074231554156086715	0.012297785810302116	0.0	0.0	0.0
50106730	0.00015089510909911227	0.002238734005444513	0.004732202281209241	0.0	0.005870372686597751	0.00034815964551387007	0.0	0.0	0.007770403400199905	0.01769784522546671	0.03948407434287512	0.0002347923378630399	0.029160286524002665	0.002036154467192979	0.005919363318080698	0.0	0.0
50107871	0.01783081999269951	0.0	0.0	0.022962776993488195	0.0	0.008188867579975364	0.0009474255465378737	0.0076898799587644335	0.00927406909873372	0.002200317749298511	0.018629451762925832	0.0004261223337987975	0.0	0.018291453095803968	0.0	0.0	0.0
50108462	0.00864925299153297	0.0	0.006347881483955735	0.01427147651497933	0.005642416493423616	0.009508222598225693	0.001818760828261079	0.0	0.0030374390651532867	0.010897861722617287	0.0	0.022465132117425103	0.007461193623530038	0.0	0.0	0.009341035432821016	0.0
50108750	0.0032014240381142644	0.0	0.002765088121736458	0.008054895167147684	0.03749330845998186	0.0	0.0	0.0	0.012702953923276942	0.001970913677979583	0.0	0.0	0.005671776280406333	0.0	0.0	0.03000143555974837	0.0
