	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31
11319389	0.017758675191464256	0.011196724394512353	0.0	0.0	0.022596146586800724	0.01311819332025395	0.0	0.0	0.0	0.003968773874734447	0.007418126029111351	0.011019830395394403	0.0020391406555412095	0.0	0.0	0.0	0.0	0.0	0.025727625190451058	0.0	0.0	0.0	0.0	0.02221133099137348	0.019613268504218656	0.0025816394522137024	0.0	0.0	0.0179060962343425	0.0003333569951624686	0.014038642597493052
11326252	0.0	0.0	0.01554778211038375	0.008534167054862337	0.013125251360441494	0.0	0.0	0.01269009320857271	0.0	0.015742640249244405	0.011706737175208145	0.012501940022726641	0.023908287303562	0.0	0.007111001181102558	0.0	0.0	0.0	0.01823987212058857	0.0	0.009239907586890304	0.0	0.00969400522302595	0.0	0.0	0.0	0.0	0.001681806703592827	0.02687042611617963	0.0	0.0
11327005	0.0	0.0	0.0	0.024740798886635378	0.012189570411513511	0.003909230574343986	0.002934582368344859	0.010681564543826794	0.010494038173633223	0.003149152572630124	0.015383012527368789	0.008188690240343096	0.008190592026033295	0.0023677738899401863	0.014606937558437314	0.022358529983460357	0.0021336926737150633	0.0	0.0	0.0	0.004687966384241076	0.0005137754235908574	0.0	0.022102811602125412	0.01630369350968601	0.0	0.0	0.0014538767614970837	0.0	0.0020708446469559993	0.0
11345331	0.0	0.0002734224937481095	0.030167493891401734	0.04544851634213214	0.0	0.0	0.022805745851369012	0.0	0.0	0.009113085942717118	0.008650428200835954	0.01315890372349654	5.325334874313397e-05	0.0	0.0	0.0	0.0	0.000649550949473514	0.014863133805821428	0.0	0.0	0.001843624136282084	0.0005676982130077973	0.0032708876804819773	0.0	0.00686407513116704	0.0	0.006088550910981006	0.002845057906002407	0.0033992702845111323	0.00393507711812492
11392518	0.0	0.0	0.022370662516439065	0.029176594001391862	0.0	0.0	0.02620752695936473	0.0008919605789657908	0.0	0.014578875320167186	0.015889382134893635	0.009510778339828024	0.0	0.0	0.015332761680063355	0.007650265728438949	0.010833186640124256	0.0	0.00220835961706058	0.0	0.0	0.0	0.016137796998739403	0.0022250769416899403	0.0	0.006001682188049144	0.0	0.0	0.0	0.0	0.0
11413170	0.0	0.0	0.022787918580988956	0.0	0.021373714368302134	0.042591956233974805	0.0	0.0	0.0	0.0	0.001961851115657119	0.01701502449482798	0.0	0.0	0.0	0.0	0.0	0.0	0.012265551295172946	0.0	0.0	0.007779840091491143	0.0	0.0	0.00415862130994386	0.0011179872482073047	0.0	0.001394071501068282	0.051888944542157464	0.0	0.0
11453772	0.0006079497306523604	0.008318169760767366	0.0	0.03536319091005216	0.0010441189691607169	0.0005492777077612614	0.0047890164420798	0.0	0.0	0.0074933004887126255	0.0	0.020476898932737936	0.00036197741211646767	0.0	0.0	0.017897664783466438	0.0002843320391032264	0.003955456490052954	0.0	0.007391339646682808	0.0	0.0	0.056972809416927284	0.0032220526841384976	0.003465277503159265	0.0	0.016442487278547746	0.0	0.0	0.0032972371006065922	0.015925647971303733
11606935	0.0	0.0019644803883215115	0.022404618454447866	0.041824764327408816	9.616786446248226e-05	5.487618282782144e-05	0.004226260664283478	0.015077748189922914	0.0	0.003904105518810639	0.0	0.014440924090477219	0.0	0.007914244078078073	0.0	0.0	0.0012170031546638964	0.0	0.02180834246120659	0.0	0.002791621812668339	0.0	0.016820160822240214	0.0022697241918343807	0.0	0.0	0.01240977113845407	0.0	0.010879802640316806	0.000505235616819379	0.002300296959986644
11616707	0.003987662019563754	0.0	0.007177473969705105	0.006350090444754911	0.013009147306245895	0.017222565719910262	0.0	9.885760900975202e-07	0.0014093844965601383	0.006733430159865308	0.011423873129453121	0.007546913279257809	0.0	0.0	0.026814892313751938	0.01920190800124719	0.0070271465879663325	0.0	0.0	0.0	0.0	0.007392849919353657	0.005681186235551673	0.013076428113766898	0.0005353471338270478	0.01004658539010157	0.0	0.0	0.02333294884860988	0.00719594408289587	0.0
11619606	0.0	0.00033151591382235335	0.0	0.0	0.0007614901811721781	0.01402876626160147	0.0	0.002563552487757031	0.011192669992860614	0.0	0.020097856567404617	0.00010753304626424266	0.0005673150311535904	0.0020298643950001126	0.04060121289399676	0.0021045694008783667	0.027203092917446357	0.0	0.0	0.0	0.0	0.006111386867254907	0.0011591469592427508	0.0	0.03319030867238426	0.000808030969580574	0.0	0.0	0.03708353609759209	0.009636459309466733	0.02954933595671423
11652071	0.0039105771820657905	0.0	0.011058359445678883	0.0	0.0	0.027338931573823444	0.0	0.02122053294281694	0.0	0.002943967115205096	0.0020013868915014547	0.010793544855154148	0.0	0.0	0.024561189403887056	0.0	0.006328382072683425	0.0	0.023602436638924727	0.011745766078580813	0.0012773831527403857	0.0	0.012652717535709568	0.0	0.016197271614809303	0.0	0.0008542367946039911	0.0	0.01712308991344661	0.0	0.0
1243685	0.009576269672029368	0.013488223225120778	0.03147071932004568	0.0008220981138570966	0.01634006192969597	0.007505751672789044	0.0	0.006159255045731505	0.0	0.0	0.0	0.0	0.0	0.00013838145257083834	0.014703609126116499	0.0	0.0	0.025996024029927872	0.0	0.005057665522741825	0.0	0.0	0.0	0.013787816505078397	0.0	0.02471867153202443	0.0	0.0	0.011155313392765324	0.0	0.0
14498577	0.013249949169810893	0.011771685546082709	0.010572862345501258	0.0031229165697836806	0.006751812195513441	0.0005744931635936212	0.016509151088580473	0.013441543591634264	0.0063085472190628645	0.0	0.0	0.0020031052807219594	0.0009611600014633035	0.002610331244702807	0.010841199889371676	0.0	0.00030040519808278895	0.004001194156852469	0.00897876933340231	0.004690941658218944	0.02037053222239112	0.004649421323781845	0.006452231028381762	0.000506741340049989	0.014272745372145585	0.0	0.013170261903298897	0.004451768200252196	0.008903654017797176	0.006679921912008214	0.0
14641578	0.0013578253967485702	0.009607471667500334	0.00716806943592659	0.003920480721877995	0.026446766566462294	0.0	0.017595720190856826	0.0	0.02782469352401927	0.0	0.0053231360929783126	0.0	0.013365599561585862	0.0027887815506916136	0.0	0.002789775880367351	0.001513756101034455	0.0024296100954661866	0.018281487077373676	0.011034813643716087	0.0	0.0	0.0	0.013577629490705425	0.0	0.01436509232589773	0.0	0.0	0.0037680174481664252	0.0	0.014269842631518129
15387421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010966822830783504	0.0	0.0	0.024688740838502907	0.023574412952100266	0.02635626148904849	0.0	0.0	0.03006487599029442	0.019635251713023633	0.0	0.0	0.007261789265148336	0.030254016256681577	0.013438009067972236	0.0	0.0	0.005996589938146651	0.0	0.0	0.0	0.016052059132044025	0.0	0.0
18414513	0.025355670549802492	0.012370996114184202	0.004459564175734535	0.0	0.017968470911075785	0.0049478605336630635	0.0	0.0005184080567972423	0.007459124921654142	0.0	0.0	0.006111441250286892	0.0	0.02056444985793114	0.01272708946426211	0.007839116400180986	0.0	0.005486693069839982	0.0042106089673077255	0.01261668558483513	0.00024604557915832754	0.0	0.0	0.02159080086327853	0.0	0.0	0.011089628545999883	0.0	0.0	0.0	0.004062648612652334
20112377	0.011635090080183506	0.012982715322637757	0.004101011136640207	0.0	0.023812602289176872	0.0	1.2547412154897434e-05	0.0012019361450220267	0.0008723846820748546	0.0	0.011671457478464724	0.0	0.0015715215087856484	0.0	0.009991591287077191	0.018569659734748205	0.004074379325675266	0.01597437720578674	0.0	0.014778066923122687	0.00929917859930012	0.018974621947497126	0.0	0.014184776105293177	0.0	0.0	0.0008675075514899529	0.0074093141199398065	0.0	0.0	0.010901770467964787
20120255	0.0	0.0	0.01840889237655471	0.008361352464151121	0.0	0.0	0.0	0.011505141940564413	0.0	0.0	0.032694888706485646	0.025097206529754182	0.009199348501971714	0.0	0.017897831193576356	0.0	0.015664683633369612	0.0	0.0	0.0	0.0	0.004690658455345508	0.04209530241959639	0.0	0.0	0.0	0.0	0.0013028229083923153	0.0013582220682702797	0.0	0.0
20124619	0.0	0.0	0.0	0.0	0.0	0.03150820203296356	0.0	0.029087489661182526	0.03548425684628408	0.0	0.0	0.0	0.008159951131733087	0.007591669777984375	0.013112093988001908	0.0030083108809891737	0.0	0.0	0.0	0.0	0.05511440896410009	0.0	0.0	0.009876811595917731	0.0	0.0007803815892130891	0.0	0.0	0.0	0.0	0.0
20139562	0.00430440331073078	0.0	0.028013757140121633	0.0	0.021557895366331663	0.0	0.003240094970452637	0.019719872229959825	0.005173615694359397	0.0	0.020867733818241016	0.0	0.027836812712143475	0.0	0.0011349073464186447	0.0	0.0	0.0	0.0	0.01072897801250231	0.024425639455755786	0.0	0.0004174090903727114	0.0	0.0	0.001766720819871278	0.01113094676917382	0.006919336273515381	0.002943148374452452	0.0	0.0
20147440	0.015125028530584278	0.010307499236178129	0.0	0.0	0.0017873555634163464	0.003936189305776726	0.0007485299132468181	0.0	0.006198003649588173	0.0016023161962902747	0.006203276397922817	0.014095068496507173	0.013658460485369488	0.0023521651790367475	0.0	0.019146607771271442	0.009536594352928147	0.0	0.007656689894348264	0.017531716395594626	0.0030554123851591936	0.011795097016494322	0.0	0.01771450898212691	0.01390565538553159	0.0	0.0	0.0	0.010787853552667752	0.0	0.0014982572101398233
20152393	0.0	0.0	0.0	0.004065102840922403	0.03594473446609434	0.0	0.0	0.01052573516933481	0.009995752679259548	0.01993862219643247	0.014068835245184739	0.0029087313288329833	0.013452646174183824	0.004022919211198786	0.02617613149528336	0.0	0.0	0.0	0.004994976876920269	0.0	0.0011322457147608142	0.0	0.0	0.0	0.01754827604769763	0.006469279754362288	0.0	0.0	0.023796503742011824	0.0	0.01489314602164742
20156469	0.03631722924014758	0.00700984154016929	0.006020141984351338	0.0	0.0	0.0	0.0	0.005859745192553352	0.0	0.012696271417185332	0.004788008215474694	0.0009200056515201388	0.0	0.012738640891232684	0.03045033344074524	0.0	0.0	0.0	0.00499007210353918	0.011660152516331063	0.00393635813783239	0.006897244358752574	0.0010431245421907028	0.00754308849277998	0.006953282281323598	0.003250112853796012	0.009140403562387586	0.0	0.0002881267303042344	0.010104845639997511	0.00011856649521572478
20173942	0.01749508534334281	0.0014272310185248363	0.0	0.007732184984219478	0.0024965841436624574	0.0	0.0	0.0	0.0	0.005229600218533374	0.028927736888640594	0.0	0.0	0.01301401855362408	0.011961815134588534	0.0010739432868784285	0.0	0.017095813661067667	0.0	0.0	0.0035456852324159257	0.006267470981306302	0.0	0.012543877079507307	0.025667962392692277	0.02657330273075136	0.0	0.004325402955591396	0.0	0.005899045860710461	0.0
20185860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005101095586543192	0.008386023356131228	0.0005205698411844816	0.026552269539574732	0.05299792132327872	0.0	0.000796483662391209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015727429218988873	0.0	0.0	0.0	0.0	0.010138780947237597	0.1528413761873832	0.0
20187042	0.0	0.00841124715254661	0.0	0.0	0.01159204150594685	0.03081721636811761	0.0	0.0	0.0	0.0017083553142832688	0.006122858599332459	0.0010499897332107372	0.0	0.009248513600565934	0.0	0.016270318949491044	0.010781985415091433	0.0	0.0028530973063955987	0.034354789926291776	0.0	0.015460873464855052	0.0	0.019946459765232894	0.0	0.0	0.0	0.009800210158593697	0.002210403908863962	0.0025154813465557532	0.014657168052581488
20195344	0.004825618430500923	0.023739718377384738	0.0	0.009676311828357136	0.006930388298995252	0.0	0.005119164608593299	0.012814521580629033	0.007474842464617643	0.0	0.0	0.009131369247853101	0.013814377001753319	0.014620678728988694	0.009138707106653323	0.004599797767897579	0.0	0.0	0.004201888727442964	0.0	0.0075859426954738105	0.00778740273186235	0.0	0.011408944006479542	0.0	0.0005961836590950755	0.0	0.004033984228463605	0.016902447964785735	0.017435248424198295	0.0044842181140172695
20197364	0.01861055161821053	0.0015035869134266402	0.0	0.0	0.00846941661301599	0.0	0.01581060091000203	0.0	0.003860946983426425	0.0	0.002322635189434772	0.0	0.011796559862642738	0.0054692561683696295	0.00535300099451286	0.0021534154197516944	0.005933417952820762	0.01712749978327082	0.0018035126562612612	0.024133572646878015	0.01656655872315146	0.009363907690348082	0.0	0.017449124244833268	0.003145028083310747	0.009402221774169836	0.0	0.010263505096228122	0.0	0.005980615066180889	0.0
20204538	0.007579603338097527	0.001124776850854767	0.019941530582322103	0.0	0.03217503246345603	0.0	0.0	0.0	0.0	0.01031598167403245	0.013399567252909004	0.0	0.0	0.00406310128267713	0.009938172377850305	0.0	0.006710877776261822	0.0075836217507615255	0.0	0.024730516637515923	0.0	0.0	0.0	0.013143649475917946	0.0	0.00995066893682133	0.006145770464754278	0.01109773254427786	0.020005072176415107	0.0	0.0016398566558161087
20214850	0.028978168089755528	0.0	0.0	0.0	0.01657553413724175	0.0	0.014620192421246592	0.0	0.0	0.0	0.0	0.0	0.024708873621793543	0.0	0.0	0.0	0.0	0.0	0.0	0.0028764527729598743	0.0	0.0	0.0	0.022465964565458206	0.02382370772157524	0.0	0.06717450898199384	0.0	0.0005744647839073093	0.0	0.0
20225925	0.005626708155834296	0.022322416379877433	0.0	0.01859767625787758	0.026497464023617488	0.0017979110676577704	0.0	0.0	0.0	0.012195153425968844	0.0	0.0	0.0006659080519775518	0.0	0.0	0.010574573187028381	0.0	0.01097555105948284	0.0214503783532915	0.0	0.0	0.008185971517169618	0.0	0.004318189251680693	0.0128210171296362	0.01044294835537269	0.0	0.0	0.0	0.0	0.033273958535365314
20232474	0.0	0.0	0.0	0.009072019299850066	0.020683424922246174	0.004760235559035582	0.0	0.011248308287790911	0.0	0.0	0.0	0.0	0.010044805750490887	0.0	0.06611638507524126	0.028348344510286887	0.0	0.0	0.013238865895053681	0.0	0.0	0.0	0.0	0.010273383212428811	0.0	0.00390930018099852	0.0	0.0	0.017080581881443093	0.0	0.0
20242958	0.0	0.0011654054685139319	0.02341145382751643	0.03114082633405335	0.0	0.0	0.0013942053704509324	0.021619335227616596	0.004072751770151684	0.014715333942630348	0.011284261372578652	0.003198010468125199	0.0	0.0	0.012302087071877335	0.0	0.0	0.0	0.017373561810729667	0.0	0.0	0.0	0.020328186178489287	0.0	7.04909703913066e-05	0.008094152571864334	0.0	0.009449421821915775	0.0	0.0	0.011654704182874677
20251553	0.0	0.03790899556739738	0.0	0.0053220609897860075	0.0	0.022382776206973116	0.008547863497183358	0.008870334330981671	0.005892217461604049	0.0	0.002068616160204161	0.029937974100879533	0.0	0.0	0.0	0.0003288446034374049	0.003331606858157636	0.0	0.01680682166813517	0.0	0.0	0.0	0.002408076943600059	0.0	0.0	0.022897246431834405	0.0	0.0	0.014540545967309661	0.0	0.0
20252720	0.0	0.01279701607685984	0.0	0.035846240413838895	0.020868722690449464	0.008874422962210143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032409920617673726	0.020073329373916753	0.0	0.011847885271371005	0.018774085268837767	0.0	0.001426668835412365	0.0	0.0	0.0016255882491959396	0.0006328861315965437	0.0	0.0015846921362575417	0.0	0.011289913053762507	0.0024681429451713214	0.0
20254902	0.0007663754039980075	0.022111645641478234	0.001319686780846183	0.0	0.0	0.0	0.0	0.007762310229954595	0.0028059312683156273	0.015762849315292655	0.010427662219387613	0.008088611485960576	0.0	0.023107603540438837	0.0017823958530033663	0.01941658272229085	0.0030412916884452437	0.019855609086835483	0.0036169252193918176	0.0	0.005276072672722147	0.005431825034061523	0.006878562439527122	0.024512311791057947	0.0	0.0005702039504459105	0.004873699675536685	0.009358051072243714	0.0	0.0	0.0
20260284	0.003479136650735165	0.012029228105243548	0.0	0.0	0.0	0.0	0.00422213206314805	0.007777507510335682	0.0004501655090338668	0.015892939748383926	0.007709356756286458	0.009188653157502856	0.0	0.005191817452269438	0.026906981876538966	0.04256547281108036	0.002740588130158111	0.009246776471972838	0.0	0.0	0.017698906072883044	0.003864423030855038	0.0	0.005485509967112751	0.001529767721086221	0.0038273129333216585	0.0	0.0129036924628324	0.00833951077244176	0.008553857116871321	0.0
20267709	0.004600137382512078	0.01626139849666129	0.002040248817040931	0.0	0.0063010726879228285	0.006418706288501171	0.0	0.009494396907008075	0.007244178075091899	0.00534775212326295	0.0031394235614053334	0.005131993622549595	0.03719605758011241	0.0011226983465983007	0.0	0.0	0.02004732604618185	0.0	0.00953768079620995	0.009260164810792068	0.005048074436857026	0.005386541282214423	0.005890998841358956	0.0	0.001900714545167614	0.0	0.0	0.005712929665580275	0.017743521651435588	0.0	0.024246557283243948
20271359	0.0	0.005935344659359909	0.01887566007770035	0.02715345819531649	0.006052082568560131	0.0	0.0008167445765266072	0.0	0.0	0.01681600796641098	0.008403191007638066	0.0035061901497041486	0.008549257418023279	0.007470147850399695	0.0	0.0	0.010609195453070876	0.00029356078047669104	0.028245580511469227	0.0017521802821444687	0.0	0.002408337192625111	0.0044012644887033	0.0004858274193390595	0.0019175314066653586	0.0018607082136756616	0.0	0.0	0.02747382654216032	0.0	0.01323071351320304
20275399	0.010473908213528914	0.012810578768219312	0.018267807337141836	0.00436095838204511	0.005039947791012518	0.0022686118632187146	0.0	0.0072685977176590475	0.0014426367359030709	0.021436090293511352	0.0	0.003461003299042271	0.0	0.0038503813876585805	0.003881374370982461	0.0	0.009722882359201108	0.0	0.014831125937329803	0.0	0.0	0.0	0.0	0.013503109219595005	0.007292366595208216	0.0	0.004889101999211182	0.0	0.026308158733306594	0.00988389418687068	0.01712236955090231
20283691	0.0009224620211140336	0.0	0.01373918334072788	0.0	0.0	0.0	0.019019555624204907	0.0	0.020616384654021425	0.00518029476323307	0.00986458513212297	0.02446411643229485	0.006399579586698213	0.0	0.0066018423761823155	0.0	0.0	0.0	0.0	0.0	0.016710949178283717	0.01695060633639279	0.010556617106355005	0.0	0.0	0.0	0.020924113155910487	0.03718378642813351	0.00580736527569296	4.22970894374161e-05	0.008439941753463305
20299973	0.012174227675078456	0.00156605738796284	0.0	0.0	0.0021974265982103213	0.014522276481589946	0.0	0.008347723335669995	0.0	0.019804220849331863	0.00915772010742798	0.0	0.0	0.014531360155115731	0.018410272840737634	0.0	0.008935028019008431	0.00047777563064190073	0.01149123558388952	0.0031518968843159936	0.0	0.0	0.0113973543347985	0.0	0.012706592903916304	0.01449659262195551	0.009619916021155804	0.02108165263294642	0.005382499207533537	0.0	0.0
20358955	0.0	0.0	0.05064131779391845	0.005172349457935531	0.0067109764155943675	0.0	0.012964631136906329	0.027562777658194978	0.00029565161728017697	0.0	1.3673379019862355e-05	0.0016031043289168392	0.00769992248762541	0.0	0.0021345969416874657	0.0	0.0	0.0	0.002315518916594805	0.0	0.0	0.0	0.001687048310053966	0.0	0.0	0.03768357142756697	0.0	0.0	0.03560624106692889	0.0	0.0
20376029	0.017217809401518777	0.003318966494497965	0.0	0.0	0.0	0.05381604614520466	0.0	0.005487636296881169	0.0	0.0	0.0006417805856682335	0.0	0.0	0.032878528446851345	0.0	0.01286856018446227	0.008905121132319326	0.0022112312888915835	0.0	0.01100714419865759	0.0	0.014249005790404104	0.0	0.0	0.006218659338481683	0.0	0.0	0.030619614615215243	0.0	0.0	0.0
20380417	0.0006692628668946347	0.0	0.0	0.0	0.017947469931442504	0.004018219040129105	0.009020300642760994	0.0017504293176537344	0.015307862259268059	4.499979518051708e-05	0.0	0.01085091393093367	0.024934527157519787	0.0	0.0	0.0	0.008893282867821489	0.0	0.005075901323972533	0.016069511227283437	0.01505292429374834	0.03866838663566315	0.0	0.0	0.015460016463350004	0.0	0.0	0.010114042483397118	0.002553947640403746	0.0	0.0
20390027	0.019734177121415564	0.0	0.0	0.0	0.020359290707175487	0.023733060371099977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020484101796873787	0.0241633186227243	0.0	0.0	0.0006522269583004952	0.0	0.01572851006311369	0.0	0.0	0.0	0.0008863252119381441	0.006633388741326194	0.058969709030294006	0.0	0.0	0.0	0.0	0.0
20447343	0.01652225719095369	0.005113514252422144	0.0005025179725182691	0.0	0.0	0.0	0.016107474245568913	0.009280409611731717	0.0182810878483673	0.0074264973008070735	0.005237294750821396	0.014992792439085672	0.0	0.0	0.0	0.0	0.0	0.0	0.0031787971662451584	0.0017397803440414306	0.004026247951022566	0.013342353751663828	0.0036450134076998907	0.0	0.06529475882365003	0.01030765594793142	0.0	0.0	0.0	0.0	0.0
20453625	0.023759766196732878	0.0104384609865626	0.0174915090474963	0.01851642268970212	0.003068375958776553	0.00028102084929409636	0.00026850712161326814	0.009442288912690089	0.006651898187778304	0.012743863465992296	0.0	0.002259986983149437	0.0	0.0019255055116807044	0.005857272153572436	0.0007713240324640226	0.0014994971418869185	8.613630796019048e-06	0.0029111867362719116	0.012378907325830583	0.0	0.012966113621617932	0.0	0.004942002450798227	0.0037249283024217584	0.0037846488533269875	0.0	0.01143138462991165	3.183864644733957e-06	0.001024025746096835	0.006733957472496293
20500815	0.0	0.0	0.0	0.0	0.005924732635151293	0.0556468176425721	0.0	0.0	0.00574155716114198	0.0	0.0005223404920422935	0.0	0.0	0.04121901120952963	0.0	0.0	0.0034337769185135165	0.03243739357514164	0.0	0.015195338829788008	0.0	0.0	0.0	0.0	0.0	0.018976300699562562	0.0	0.0	0.0	0.0	0.014509039456919176
20501668	0.0037764401068720887	0.005414510125270061	0.006168863398835112	0.005177370074253756	0.0141997803752596	0.0025691002171276682	0.0	0.013987089082770991	0.0	0.01778753527071819	0.016103688282844045	0.0	0.007961038899098388	0.012642044820624719	0.0	0.0068492455203106005	0.013200410148572686	0.008463063323688727	0.005594519220077099	0.010525427567831161	0.0	0.003470246076674692	0.0003120730254086696	0.009630935916182765	0.0	0.012525368269206217	0.0049492828519230635	0.0	0.014497804921015515	0.0	0.0
20532115	0.0	0.0	0.0	0.0	0.0	0.006140696158870518	0.003186179213435047	0.03335565931565071	0.013751199902161866	0.014092898660577016	0.0	0.0	0.0	0.0	0.0007536093987002391	0.0	0.011820512227825071	0.0	0.0	0.0	0.0	0.0	0.020407965172977847	0.004384169608222145	0.030816667868283607	0.0	0.0829818553179621	0.0	0.0	0.0008746834025977519	0.0
20559562	0.006998531434482575	0.0047172371200146865	0.0	0.02076532122909569	0.0	0.0011935938503175412	0.024466286811564705	0.0	0.0	0.006966469049242564	0.001001050694923488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011611945661217076	0.0	0.0	0.0013676576413988218	0.01763723100330545	0.0	0.0039251125534907035	0.01052998836361006	0.07826972115607203	0.013840000424580024	0.01184327211969529	0.0	0.02051793310564153
20561642	0.03630826607768055	0.004379563751293347	0.028711993390309557	0.0	0.0	0.001231336930299802	0.0	0.0	0.00028815086728080185	0.0017279010602010796	0.0	0.011532700982562422	0.0012467770670856252	0.018558400581510974	0.012662418610185399	0.0037534979220199866	0.0	0.0	0.0	0.014583399442736927	0.0026065834708532947	0.01009354884525113	0.0	0.008265795380536485	0.0	0.0	0.00764324595679579	0.0055917897077084645	0.0	0.0	0.0
20594407	0.0	0.0060851113123451895	0.005064718109953572	0.01785459836463705	0.015145573249501656	0.0	0.0	0.0092842396985182	0.0	0.00902940469774923	0.0014894576347613874	0.0	0.0	0.00934798958165713	0.026984419183261055	0.0	0.0	0.0	0.031739567245694295	0.0	0.01693713513724776	0.0	0.007271867878499622	0.0	0.002126344199221211	0.0	0.01210874379409835	0.008160311676575382	0.0	0.013556862118740505	0.013009430185674997
