	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31
LSAMP	0.0006176392768643753	0.0	0.0	0.0	0.0013104389087009614	0.0005401899069543732	0.0007775780783555982	0.0005217804008071565	0.0	0.0	0.002090144294938139	0.00038847032587953416	0.0019527657621081025	0.0006777374845706888	0.0006843928344421714	0.0006879137156797475	0.0012638266832594718	0.0	0.0024434549654774257	0.0015442368474191278	0.0014613071711344495	0.0016833886872090337	0.0	0.0009353068202281623	0.001093531077636785	0.001643228930444276	5.868460255899719e-05	0.0010699126633604325	0.0	0.0	0.0008736686582273479
GSK3B	0.0011078774367580975	0.0	0.00047853831067157194	0.0013461173468613597	0.0015042200831237504	0.0003333900412772023	0.0	0.0	8.868838220393438e-05	0.00027799343151570813	0.0017831289568179148	0.0	0.0017114975922062157	0.0008227630766185276	0.000343814586282724	0.00035163628409177593	0.0011024065873696015	0.00013727595240315934	0.0012696100644910998	0.0018079619002410769	2.6553558211356985e-05	0.0005439650927258541	0.0	0.0019804719694656568	0.0007828015707716862	0.0010947774480592042	0.0	0.0019259400260199862	0.0012198221045759447	0.0018108275326332466	0.0019178797981796187
PODXL2	0.0014395871409810283	5.690300526708611e-05	0.0	0.0017548377793511624	0.0002673863886755452	0.0017054637138272234	0.0007411896098033458	0.0	0.0009276881350547972	0.0013866596049303878	0.0004015450790350197	0.0008838491792768514	0.0	0.0	0.0007879673888287629	0.0012777547409733487	0.0	0.0006134807892540972	0.0	0.0006795103849846207	0.0006738799268945741	0.0008794377474060923	0.00039173618218184736	0.0010679248191648612	0.0024893691014886846	0.00011682222729305211	0.0008305369825542018	0.0016709786889457581	0.002534991196993049	0.00035531955939970515	0.0
GATA2	0.0	0.0	0.0015963036735167808	0.0006417439530622207	0.001506183014340868	0.00044961133692785247	0.0016535230325365668	0.0004921403373382969	0.00016571691950023412	0.0	0.0017014110890402254	0.0	0.0019873571774922127	0.0011272832172333125	3.7760079855660086e-06	0.0009074175779147662	0.0009722296547571051	0.0005340598634586912	0.0007693359868776697	0.0006212347186527436	0.0007666958972962742	8.573937106663079e-05	0.0013007822751495116	0.0011366002062266525	0.0008306737208748217	0.0014080962892030948	0.0015307846663936136	0.00027149778783900995	0.0	0.0003682247263596286	0.0010576794596016234
PIK3R4	0.00018267448621165388	0.0015664589737799095	0.001259643748843858	0.0008398595703797324	0.0006256587112710921	0.001249677115059739	0.0011781434482162037	0.0019215887119433783	0.000255712359561865	0.0	0.001117652269388821	0.0009779802908733847	0.0006412539516897465	0.0	0.0017091060854621878	0.0012030893483137761	0.0004938475925879043	0.0	0.0009482344954450644	4.9514287613976005e-05	5.845809793517155e-05	0.0002785665849843507	0.0016732977909351674	0.0	0.00039215508944574523	0.00017441697367851812	0.0013429302664584163	0.0005265470897408395	0.0018184577092433725	0.0002434061026939168	3.9468225721805575e-05
PCCB	0.0010315953714032568	0.0001837925347221589	0.0008655357126763136	0.0	0.0017716758547084582	0.000723790100254925	6.63749783495569e-05	0.0006986726778233106	0.0006362032633184666	0.00039370449116684573	0.000335936423030141	0.0	0.0008245021814577551	0.0028248421198615453	0.0004887775345824621	0.0010096400337351401	0.0002909408481050325	0.0016525718455015239	0.0	0.0022480524628747545	0.001147512662646286	0.00026591006347563345	0.0004252617060957691	0.0002781023376836842	0.0011755055479456362	0.0010336573998611562	0.00045638571463795896	0.001576411559862888	0.0010437618086522387	0.0	6.562744672003804e-05
DZIP1L	5.331583083131496e-05	0.0009311774385875193	0.0	0.0007458717916075303	0.0016205847885700584	0.0005147529997107243	0.0010911460381086288	0.001125327116919523	0.0	7.885453120652433e-05	6.503070855370886e-05	0.0008457456670211515	0.0026303801511242024	0.0010131479160797618	0.00019605142984333121	0.0007856213188059971	0.0010482755149702548	0.0	0.0020176715146971863	0.0007798392946455928	0.0008760146144881823	0.0002412224129415788	0.001267702064403953	0.00043878739500534755	0.0	0.0004965151810322923	0.0016643795423216714	0.0007042949403923027	0.001820969591545498	0.0007360111509567013	0.0007619758511243098
CLSTN2	0.00036213053396478656	0.0	0.001594689661226386	0.0014122542343290047	0.00017982439728912294	0.0	0.0012793411533622118	0.0006861803269823725	0.001764477368940641	0.0013352928255060484	0.00033495559246320063	0.001185931807221745	3.284585117882721e-05	0.0	0.0010754754499507598	0.000947538228376411	0.0018615084405446986	0.00037803856026045855	0.0004254635269988313	0.0002950764598961728	0.0011187976864752563	0.000644206992522594	0.0014146124565397058	0.0009394188854718815	0.0	0.0001783936160856265	0.0007828013932200532	0.0008497796092107693	0.001493446621004267	0.0005372998937017998	0.0009306290522432934
U2SURP	0.0004925593813483309	0.00140457405582247	0.0008476878039171587	0.0015763769995587322	0.00017491412983467318	0.0011823524405101407	0.0002367182552239389	0.001448288160835656	0.0	0.0006292732559361514	0.00040085916922511595	0.0006540883532282019	0.0013423480465574564	0.0003722263053989414	0.000559858385354476	0.0009917349558044054	0.0011835081697427702	0.00032600899748045926	0.0	0.0010353197808131416	0.0	0.0008515528443414556	0.0002503608653093205	0.0018159610860603325	0.0009658123740423686	0.00048675711122117115	0.000530271251111234	0.001678473485416699	0.0011319623011721795	0.00046229513398535205	0.00036244606651221137
WDR49	0.0	0.0009002719183662903	0.0004404467623987306	0.0011696008736269722	0.0	9.98078718629682e-05	0.001556397556995899	0.0017071525823681491	5.51898336148974e-05	0.0013302266805464214	0.0005368420266100339	0.0020923942668353585	5.34340901464603e-05	0.0	0.0008788296220445194	0.0009047894903927853	0.0016482067270754883	0.000419722524789422	0.0006798793125993557	0.0002444507005081743	0.0015781418904321004	0.0003727118943021874	0.0016309873661985769	0.0006442609297293921	0.000641715169802318	0.0	0.0006563284202767467	0.0007619577534989493	0.001483370908302408	0.0007129997613934895	0.0012147306553978267
PHC3	0.0	0.00010123881257349813	0.0019305817207251612	0.0013135638013526652	0.0024485084386840967	0.000901393660730563	0.001454944098841961	0.0004948873729539829	0.0	0.0009477406703400654	0.0011230286108159814	0.0008348941994526279	0.0016894367990421017	0.0	0.0005731392012518235	0.000725120414082923	0.0006146857802651524	1.2387547212322213e-05	0.0005605161209632124	0.0007510155285114438	0.0	0.0005053166169369492	0.0005414513219632694	0.0012535466836783142	0.0	5.557023911097326e-05	0.0005810465161772274	0.000856699173257557	0.00138370692776104	0.0008957071273564877	0.001195771904164004
EIF5A2	0.000448136895713583	0.0006537882720822294	0.0017855251219990426	0.0011114672795494217	0.0017582342902539324	0.0	0.0012056639887076304	0.0003121682431512468	0.0006955259334724713	0.0007321878189712594	4.305728702821304e-05	0.0012963540565686998	0.0019161336820429434	0.00018212946763871148	0.00022249450200680727	0.00020218961121263495	0.0016994530924447117	0.0007545808409159879	0.0008200387200760317	0.000839663929669318	0.0	0.0	0.0007907573355958169	0.0014174492137789436	0.0	0.0007648805850419268	0.0012969880369998838	0.0011375305614256504	0.0003178310616622492	0.00018577923157225701	3.843250623052494e-05
FNDC3B	6.69306536570666e-05	0.0004364186721639417	1.9080249111970103e-05	0.0012056451560607828	0.0001283538951923258	0.0	0.0020528101666884243	0.0014970411678786135	0.0006533599388168504	0.0013051964988441951	0.0011332554709494655	0.002508983810530941	0.000910077821340265	0.0	0.0012969050605373613	0.00045544499336004494	0.0004162706611228034	0.0	0.0009042860707770498	0.0002955178458070017	0.0017783674252736545	0.00031624063861451643	0.001233025422684017	0.0004601140601996672	0.0010332287983516363	0.0	0.0005754981398143005	0.0008171336049944965	0.0014565374296165194	7.819567441388802e-05	0.0008400769476923852
TNFSF10	1.163350406574841e-05	0.0018742935083848195	0.00193663846973302	0.0013474993809290709	0.0	0.0016277933541053093	0.0003329579686858165	0.0	0.000266446281589478	0.00045073844128329165	0.0	0.0009929656032020464	0.0012496962901111758	5.058666988302187e-05	0.0014257409885440853	0.0014342894502801325	0.0	0.0016052760997892137	0.0008185637798311054	0.0	0.0003628663828730621	0.0009131135550139774	0.001005190417873185	0.001633378445661874	0.00028377433076200794	0.00048560982803128207	0.001203809160313289	0.0	0.0001881863920814367	0.0013959540729263182	4.8319482201236334e-05
SPATA16	0.0007783894882781595	0.001681626379351367	0.00030400567421724355	0.001403125065988312	0.0	0.0010084610811770724	0.000977546922208538	0.001182068408621469	0.001266583723445074	5.793207062018271e-05	0.0006262201121286375	0.00031068246455750017	0.0009756605316931698	0.0013934017995833445	0.0	0.003326794483819635	0.0014773544332791649	0.0002117935730005401	1.5400930323749137e-05	0.0	0.0007146885097785132	9.100362433104203e-05	0.0010523653837752971	0.0	0.0009702360140907238	1.9761966320735848e-05	0.0007874420761781094	0.0003462225238725083	0.001410239455855999	0.0	1.0530899748816734e-05
NLGN1	0.0	0.0008586539238862978	0.0	0.0018884789083421182	0.0010022006764610358	0.0010436919522794927	0.0009401235865210871	0.0009598367509170711	0.0	0.0024253329871839267	0.00040736044707904816	0.001202460938736751	0.0	0.0004209818085642868	0.0011321533050483233	0.0021969214030422143	0.0008025719468595291	0.0	0.0016994779931623829	0.0	0.0008193150587078444	0.00039652242199732116	0.0008939715997305861	0.0015599911671972109	0.0004606528256149055	0.00010634861629634143	0.0005031112297509045	0.0005433201406751198	1.0198848298771006e-06	0.0	0.0006237524196707583
GNB4	0.0009652853284283772	0.0010364420705090797	0.000944234024867719	0.0	0.0024912930617924573	0.0017387057797569566	0.00046123016849850283	0.000939504360893295	0.00020470512993456936	0.0	0.0	0.0	0.0017542928489551206	0.0012188639863543824	0.00014481616266069056	0.0009833279059415962	0.000791983389169565	0.0007597525775348738	2.936929880972065e-05	0.0015424774641024388	0.0010179813049265086	0.0003699698587237948	0.00011230883866352434	0.0016876826947665514	7.648038504762349e-05	0.001023650208103626	5.3848102131891096e-05	0.0012312983413909737	0.0009119768490633784	0.0001453390879124461	0.00013016264843141538
USP13	0.0	0.0012258554277721249	0.0002576157554375939	0.001101548561773972	0.0	0.0003715342359676831	0.0009424408385172696	0.0018720494140327063	0.000661804611331094	0.0	0.0020527034300066014	0.0019255675337213915	0.001007085596863671	5.97489071303518e-05	0.0005079651948307705	0.0005853983334792943	0.0012857346489539363	0.0004144788616254417	0.0	0.0	0.00116626166779219	0.0006087649980258643	0.001388901038269996	0.0	0.0006356982235079329	0.00041115965894148864	0.000835067410508243	0.0021306070454064734	0.0016500162675784035	0.00045920168685086623	0.0008785117665500118
CCDC39	0.0002815461027660595	0.0024151547032499137	0.0008281778395085777	0.00014868451756814668	0.001212420411393764	0.0016718627045411133	0.00023633971548677463	0.0018540058237620728	0.0007859780863725319	0.0	0.00024181027759142865	5.5415483137434984e-05	0.0017892276006933711	0.000910862078988272	0.0	0.0	0.0019495458612074936	0.0006600814879126775	0.0019821807436118466	0.0	0.0002533683818444481	0.0010447111651573696	7.931739379643317e-06	0.0	0.0010631307084351589	0.0	0.0013139924967619635	0.00011772765712471182	0.0010450681550949793	0.0005703230521673491	0.0002752164464121104
ATP11B	0.0007707443329702969	1.3288462576437917e-05	0.0018115800376734038	0.0007257805938717374	0.0020341318314696564	0.0004579313212439995	0.0016025085171717153	0.0003644526064122419	0.0	0.0001670208423341598	0.001130310450510615	0.0	0.001641059148348168	0.0013935021703430897	0.0009929301961760727	0.0002665033856179495	0.00018220645403905825	0.0009249110525627924	0.002391812851339386	0.00011432889101993784	0.00040798570930433774	0.0	7.911341813905935e-05	0.0007121771742685315	0.0003725157325766529	0.00184026539238453	0.00016497615058404385	7.237313269344562e-05	0.001323992321413722	0.000772908417215875	0.00038894843453019006
DGKG	0.0006157435932850335	0.0013230050709960623	0.00015907089156082596	0.00044224243489123443	0.0001808252114703457	0.001896842337669211	0.00031374090394671334	0.0020161158761527083	0.0	0.0001280221804295147	0.002065234053221369	0.001676428493376777	0.000621915399524571	8.701091062624361e-05	0.0008280948766189293	0.000686772355730377	0.002044611362343119	0.0006035797030829658	0.0016964825293743176	8.41076934531898e-05	0.0	0.0	0.001310526668368231	0.000654594476706853	0.0004033916405532159	0.0	0.000929442129416779	0.002051892951707542	6.382728759907952e-05	0.0	0.0
AHSG	0.0013125139158272788	0.0	0.00014886015611810974	0.00019057669806040446	0.001630234455494164	0.00040039928519923013	0.00106815549253974	0.0	0.0	0.00046905900914979965	0.0027430201717933166	0.0004471624092383336	0.000795681514772694	0.0010097271383846284	0.0003664489764471012	0.0005700037796600476	0.0010384012199904323	0.00042881667445672885	0.0008659959580346879	0.0020964019494083843	0.00025622768501510317	0.0012189597688188885	0.0003577875176294703	0.0011007755705742747	0.0006798905284799	0.0021051273887652704	0.00037967492227165454	0.0014441394103784052	0.0	9.29083289018443e-05	0.0003212347403438029
KNG1	0.0007518607438799397	0.00016206936757454766	0.0010193751621604468	0.0012793784065914231	0.0	0.0	0.001502833458685037	0.0004538916734046861	0.0007415140778613145	0.001056076007134062	0.0028111127069889645	0.0006411244624828662	0.0010361494104883543	0.0	0.0005735584331035959	0.0003405467557671941	0.0006349966477446335	0.0008253598851055321	0.0015267499478244986	0.00050604852157749	9.697479200098431e-05	0.001297141097738321	0.0014080532243910182	0.0	0.00032790879496038644	0.0009780013913343753	0.0017852965960948005	5.2100505103210925e-05	0.0	0.0005963895221215064	0.001446163778570099
ST6GAL1	0.0016771833902465803	0.0009624976039323663	0.0	0.0007244156636199689	0.0	0.0012487477951996842	0.00025057821543406886	0.000806248619331729	0.00039640261618015726	0.0006805522366102668	0.0010616192039875653	0.0022784629177194232	0.0003277014313840923	2.584175097375969e-05	0.001590387592951671	0.0001122917218482066	0.0002626294013705585	0.0	0.0020652400459079748	0.0002481642812393313	0.00021380618164473068	0.001308308908267307	0.0008789070679880863	0.0	0.0016246529784975459	6.641989618187198e-06	0.001297059420020609	0.0013265777734334028	0.0015760653374608323	0.00010453079884439712	0.0005308311196969149
UTS2B	0.0011678274593612701	0.0	0.0013057960347070217	0.0	0.0013580991410237183	0.0007674563873494395	0.0011836079456172975	0.0001948491256321942	0.0011411446121183616	0.0015225299275062698	0.0008155683723525937	0.0	0.0012430606161304284	0.0004320972482938609	0.0010602095126424815	0.0	0.0013026178905547485	0.0005958623770482869	0.0	0.0020420325187994665	0.0017795133677852087	0.0013460400911315044	0.00013998553636143275	0.0007745695960270673	0.00013645062722971772	0.0011742382776195734	0.0	0.0007645168404238324	0.0	0.00035146127615827633	0.0006867693638784143
FGF12	0.0006379147802828343	0.002734301916078484	0.0011317854811307081	0.0003654913350929503	7.563587781514333e-05	0.0005915376634612737	0.001360805927720331	0.0009010848720640072	0.0009647386408423558	0.0010052903088171971	0.0	0.0006966872677596924	0.00019284436136928263	0.0007096266470409342	0.0	0.0025838781246578777	0.00159764229316913	0.0004163719855974154	0.0006871456586760018	0.0	0.0	0.0005144573280561016	0.0010282025273092507	0.0	0.00012639015009428375	0.0007050319798289315	0.0009899680474713653	0.0	0.0023219827606486814	0.0	0.0
TNK2	0.0012075643765215253	0.0	0.0003972337157057569	0.0002130432126851381	0.0009528926250176474	0.0007665609757622296	0.00038130487834674734	0.0	0.0	0.0016740225642640457	0.0037670912557729026	0.0	0.0013172319054565267	0.0007597056460493016	0.0	4.886328027486346e-06	0.0013532094849816741	0.0011860307460284138	0.0010274211444598115	0.001771130096830615	0.0	0.0016514279854372852	2.693648788049564e-05	0.0002673735394284109	9.220589852156828e-05	0.0013044538363665317	0.00031752877664207235	0.001097572595701336	0.00046024129932468474	0.0014289314855406771	0.0010385503332782414
RNF168	0.000486426425413523	0.0012168161410688056	0.001256020781387876	0.0001539957699036741	0.0013500743839853617	0.0006180951986916449	0.0	0.0012641096972355074	0.0	3.3007908886954255e-05	0.0	0.0013977402651110147	0.0011690599472296052	0.001233116022170451	0.002071496075291029	0.0008177983374044293	0.0016167591044642547	0.0	0.0007089291987150871	0.0	0.0015720907620666445	0.0009328266720595812	0.001109298012901646	0.0	0.0007769012290891501	0.00020443375749224334	0.0012725737319049242	0.0010513346055242335	0.0005205635700453848	0.00040324082095045076	0.0
MELTF	0.0	8.555738511619886e-06	0.0009799011707850862	4.9895308847098045e-05	0.0017813175661815022	0.00023522516169152078	0.0017017036545683777	0.0006595909717584934	0.0008825407193689279	0.0	0.0011667675833320523	0.001131966763816792	0.0014012954039369298	0.0	0.0007970106291074162	5.3296670994130736e-06	0.0007877400158654041	0.0	0.0024910110824670336	0.0004649273146463265	0.0007107222608179346	2.806235616642977e-05	0.0004463015426914649	0.0016939611914971672	0.0006935757332356996	0.0017992760804180189	0.0017002175206474784	0.0005756817746322391	0.0	0.0012322311789347868	0.001680450321662022
IQCG	0.0	0.0	0.002403711571675622	0.00017844585962624595	0.0010126294920395603	0.0018670865844741188	0.0010589509942252459	0.00023441538203821638	0.0007037852530814122	0.0	0.0008539838800329679	0.0005354722740921354	0.001728007190320449	0.00010969712554589988	0.002378669895548021	0.0	0.00037560716633199773	0.0007615183475006291	0.0009139198758695984	0.0003200711883959506	0.0005011334402415951	0.0003969875146994773	0.0010196449200169913	0.0012024504634466885	0.0015023286933397808	0.0020242858804556353	0.00017773028849061139	0.0	0.0001994395965379496	0.00044592144290848913	8.339916589453187e-05
SLC49A3	0.0011521686060199051	0.0005430133017926012	0.0004573007183207423	0.0	0.0	0.0007921779363964068	0.0017174840004224887	0.001795385915965869	0.0023417135704225005	4.3898427959694265e-05	0.0	0.0	0.0003400334691989932	0.0008334592750472668	0.001472577919855251	0.0007623488194255933	0.0	0.0008739340930832076	0.0	0.0	0.001542968874696746	0.002047761949280632	0.0009246297108905315	0.0020675834730569174	0.0007811257630574438	0.00045225124737842875	0.00037255622797965763	0.0010075907191175993	0.00029334481242007394	0.00011753156723606066	0.000562789530958051
CTBP1	0.0002649822079173687	7.946631312206648e-05	0.0008833620980205236	0.0004625232127643459	0.0	0.0	0.001681185923659444	0.0012482335402735957	0.00018795203557862473	0.00025514594234920325	0.0005186081684353591	0.0020173913730698865	0.0012010596994514963	0.0	0.001431267085495093	0.0004516659618529808	0.00041002702134128603	0.001895467542873741	0.0	0.0019958822655113785	0.0009414273305851762	0.0011178349198508154	0.0014540973793417773	0.00021201881258150216	0.00027285671287360827	0.0011659199841936678	0.0014673868024173882	0.0006107611213462159	0.0018400235198419168	0.0	0.0
FGFR3	0.001299235378429294	0.0	0.0011168104567355521	0.00016825893313153728	0.001966761550272262	0.0	0.000357117315399425	0.0	0.0005659356717175743	0.0004935637831288181	0.002618354172239888	0.0007280399991976214	0.0015278938217725775	0.0008041172009389869	0.00034318766100181595	0.0008497393784574308	0.0012020090412756944	0.0	0.0005456044628677452	0.0009677600829835076	0.0011729698527889415	0.0007015849789943571	0.0008841758255040271	0.0008087628623216274	0.0015299965071706718	0.001252315441535749	0.0	0.00015823214096874483	0.0	0.000258529049183719	0.0008279646870856661
FAM193A	0.0014869072524002199	0.0016127291778302141	0.0007691221766328686	8.609764441365846e-07	0.002745855078931768	0.0016997291309913884	0.0	0.0002185682857095313	0.0	0.00026497479407741256	0.0004969638505916764	0.0	0.0003239885436521191	0.0012238114909691995	0.0011278253528695286	0.0014595798367365155	0.0	0.0006436204112976675	0.00027238554254208693	0.001438742553272406	0.0	0.000778295473871646	0.0	0.0007803268271338355	0.0005211017456677891	0.0009275704320344844	0.0013503288594320225	0.00018433416859723535	0.0006728248244116939	0.0014523157234659079	0.001131206317997315
LRPAP1	0.0	0.00025464543467870185	0.00036496467719038847	0.0010703983480778436	0.00012500411094161845	0.0006008453776793668	0.0018648586956619693	0.0013080923816963777	0.0021416647882557373	0.0014232307022863668	0.0	0.001759228952318931	0.0007073319836444652	1.779524563474115e-05	0.0	0.001165882161910051	0.0008905749957614329	0.00028455542959763164	0.0001566382579411666	0.0	0.0013189313439511267	0.0005722941327746335	0.0016041917211606072	0.0014102213055394335	0.0006787525318056386	0.0	0.000647771400455665	0.0011304574171877794	0.001016139617692203	0.00041830658919298603	0.0013032078403926225
MSX1	0.0005732174282918379	0.001007000007472523	0.0	0.0006306906720614427	0.0	0.0008367658848111693	0.001039223691199155	0.0019400846982740286	0.0005352236273466498	0.00017775209708866197	0.0016843340591940787	0.0	0.0	0.00034379951992775964	0.0008663339466470127	0.0005369043343557436	0.0018807168388603123	0.0021009978655704034	0.0004882995805136093	0.00032890636674810634	0.0015126573387086485	0.0001716573217798156	0.0013631118414835798	0.0	0.001576737333361574	0.0014323512775459616	0.001303503026932037	0.0005166869735481103	0.0005065455908050218	0.0	0.0
WDR1	0.0009963896625104186	0.0	0.0003037463954518328	0.0004170265591943957	0.00012309153977513676	0.0008253140299952685	0.00019662880784711306	0.0022589010216951997	0.0	0.0006845587121232728	0.0	0.0015469558655280568	0.0	0.0013740478837390637	0.0017986887319776119	0.0	0.0	0.0005940652180914745	0.0007887379182510784	0.0015427219426114632	0.0017362698068136364	0.002232460036912185	0.0002656133704290153	0.0007668947133324785	0.0021633924899011844	0.0	0.0012441746669499304	0.00011175726476976164	0.0	0.0012802535214841862	0.0017386802689199423
FBXL5	7.276734042027524e-05	0.0014651917449570746	0.0002930978492978756	0.0021186369405860354	0.0005788818557989034	0.0	0.0008530460297494698	0.0014443497510540969	0.0003735346409030901	0.00039092455130400333	0.0	0.0021015413711144323	0.0006304922790256943	0.0009095819069581004	0.0007766326749923749	0.0017329478285772887	0.0009407841604189574	0.0004836455069003798	0.0	0.0	0.00030103136196141955	0.0009498400794343493	0.00038038978190638455	0.000984400402133437	0.0008546903815682597	0.00011233159904683424	0.0006910097760979935	0.003197590602815366	0.0006952776948192593	0.0	0.0
ARAP2	0.0	0.0	6.180868595324734e-05	0.0011245930196129592	0.0	0.0009395660673905867	0.0012374545046545894	0.00042858416407285017	0.0	9.267867015898405e-05	0.001091666400214642	0.0014586151005098796	0.0	0.0005900518541897203	0.0005077368550313483	0.00035405145226618476	0.0005468778803914479	0.0017872874834545724	0.0004893873868789244	0.0015632327124466725	0.0008769407235910157	0.001048916918029527	0.0019067505379856122	0.0007165911840471291	0.0019341672489064403	0.001529583490050301	0.0004566256848454213	0.00035303594193582054	0.002137330370743589	0.0014109355390872684	0.0015608178270253138
C4orf19	0.00011592403625091848	0.0010533752273322527	0.0013132260001550455	0.0013416733957486453	0.0	0.0001054941212000028	0.0008241541707526762	0.0010970314910521957	0.0009161359744514977	0.0011002026526034262	0.0016915348402884009	0.0008579405713260739	0.0014925361189853303	0.0	0.0	0.00013090714056156845	0.002008364240970802	0.0	0.001126004464555205	0.0007970805577445388	0.000694401670131307	0.0005242689307898466	0.0018934137969132605	0.0	0.0	0.0002439892980408783	0.0011465962390641111	0.0007944365100549506	0.0009904599119256545	0.00011116380505044896	0.0012629406489191096
PDS5A	0.0003653056786168505	3.923391920733485e-05	0.0014127014302785972	0.0	0.0014287145132939934	0.0020316918853534593	0.0002061509335235992	0.00046849224979811957	0.0010459514325984471	0.0	0.000571921522077926	0.0001683891143148006	0.0009478520339640728	7.519434854217633e-05	0.0	0.0	0.0018007127285386221	0.0009768880188712728	0.00025938636945754123	0.0011544940566910627	0.0006114670987907773	0.0009478045285159515	0.0005753103914605479	0.002155731862533394	0.00010614435740831486	0.0014047325835401148	0.0007136884160384966	0.00238472977311853	0.001444305650256156	0.0010560141284515878	0.0006234678324266052
N4BP2	0.0021211027831527286	1.0675341292033402e-05	0.00042086181056621015	0.0	0.00024542657482610233	0.0019522935313398084	0.0006217703923764422	0.001212794417915514	0.0006318423924129697	9.992322629852836e-05	0.0	0.000770347822127705	0.0	0.000420788118297147	0.0008347002466090158	0.0010334624892258013	0.0013875373936108287	0.0012938343610979996	0.0	0.0009762108877619185	0.000680127394326921	0.002107767593968489	0.0008253181287807247	0.001195134772522428	0.0002158357563468802	0.0012453015223674634	0.0007374398969485188	0.0008253076107687987	0.0008561526292343329	0.0007847368007027146	0.00019893066761911642
LIMCH1	0.0	0.0014571683750180986	0.0008512496869179144	0.00228792493116552	0.00015786545783136308	0.0005151024744280373	0.0007899019905883414	0.0014416772153906239	0.0	0.0009940882881017724	6.773499750934701e-05	0.0014480556488807984	0.0010257644816269115	0.0002876793858060044	0.0011640867850256473	0.002348212402600891	0.000830881836667472	0.0003042608769564404	0.0004417080665591844	9.212710663570498e-05	0.001802386332846681	0.00036396104677836	0.000511818279185823	0.0008832871631119112	0.00018611701097248848	0.00013234012762415083	0.0004952646370320169	0.0	0.0009553268821619145	5.2192963767751314e-06	0.0009566560151002096
GABRG1	0.0002602783886831548	0.0006921151969077347	0.0010184394577084945	0.0015509338655248356	0.0010462980330770665	0.0011497280856822458	0.0003244875492738657	0.0011657284372341987	0.0	0.0	0.0012466498962961754	0.0	0.0014930387959528467	0.00129361063285265	6.20049229292375e-05	0.00047705042715593223	0.0	0.002317269409438269	0.0010381027790071823	2.4340021531658977e-05	0.00046308757154218114	0.0	7.177153019658385e-05	0.0008676300423910861	0.0007487450547396241	0.0017801537333137739	0.0017597603500580136	4.5412284951765795e-05	0.000533302730725927	0.0017036333840101294	0.001562543881513497
TXK	0.0014138039375847361	0.00017227951981457163	0.0	0.00038964163844611404	0.0006624417613135486	0.0011222748290781951	7.0839846909792e-05	0.0010485501742635956	0.0011485224256650728	0.0018209310171542878	0.0	0.0	0.0	0.0020465454644344105	0.0004421419816755363	0.0015725932704205071	0.0003272431720253864	0.0010662727926355278	0.0002856328451529188	0.001965115327719766	0.0009122040123886755	0.0008585610438006464	0.0006042265398599931	0.0	0.0018665183655238087	0.0004033212988575927	0.0005377198324510698	0.0016958087095687343	0.0	0.00010306430328772832	0.0017998337345262734
DCUN1D4	0.0	2.4569791093807332e-05	0.0022424933196538346	0.0011767511893190702	0.0019023909339330992	0.0003631825210230205	0.001990355154233409	0.0013107897090901168	0.00104413932454811	0.0006608139967310963	0.0	0.0014086206836871672	0.0010901505908793416	0.0	0.0006746917826374712	1.6598947525258795e-05	0.001269004477343038	0.00017649805701991773	0.0009230800278356106	0.0005861601738452781	2.841679492628655e-05	0.0008666065293681983	0.000750417233471408	0.0008380855599210593	0.00024071898872278115	0.0	0.0	0.0011333881179325482	0.0009569514504531131	0.0006205945933373297	0.001143987647186187
RASL11B	0.0	0.0015760051951906784	0.0	0.0008809490677359435	0.0	0.0	0.002021083746198043	0.0022282418664747537	0.00013799762441444864	0.001543506840860283	0.0005215934187317987	0.0017550528686053127	0.0	0.0004699293301066747	0.001092981826038066	0.0010098741674362483	0.0007657852875378255	0.0008210400895130791	0.0001086738219894369	0.0003179959172021527	0.0023446490476977514	0.0004044533382288347	0.001214124348281145	0.0	0.0008398827095646296	0.0	0.0005734512863826823	0.0006982259715939748	0.0014567014622491104	0.00025049343672681087	0.0002941181282688403
KIT	0.00017455831908553328	0.00038232025667572626	0.00016093474581412996	0.0017534856544483969	0.0	0.0	0.0012272601788834948	0.0009680144251666623	0.0009236886535020334	0.001120091604077862	0.0012905521994287011	0.0019244589406259471	0.0008094842906291402	0.00020509285245261802	0.00029277685586403726	0.0007453297564128151	0.0010068363541225038	5.726990307685442e-05	0.0008006606364747882	0.0003863641530785673	0.0013878346208256959	0.0	0.0013088758439963233	0.0	0.0011298678221530866	0.0	0.0007880315683124801	0.0014189988535845766	0.002857757222326431	0.0008967843854707237	0.0011559889152927814
SRD5A3	0.00012527775349991893	0.0	0.0003811812898002211	0.00013139742809738266	0.0010463580291059688	0.0017684188106020767	0.0026345290515531273	0.0	0.0010968346131438804	0.0	7.829331648645489e-05	0.0009066442354883504	0.0013843419764655945	0.0007500274021901133	0.0	0.0005013247947441966	0.0	0.0011511525221771816	0.0018825444160905853	0.0002467215456829159	0.0018071011626707152	3.207814608224525e-05	0.0003307699398923991	0.0012035697254493961	0.0017757444813740887	0.002424629373735227	0.0009667798539481784	0.0	0.0	0.0002922873271004893	0.0011178741247448213
