	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20
IGFBP7	0.004630472936535785	0.0025651595379985485	0.0029472905639455443	0.001953255516861623	0.002007067998833641	0.0	0.0	0.003291821243273563	0.0034982422217229355	0.0021259590574306546	0.0	0.0	0.001365965933517955	0.0	0.0013988073405807634	0.0	4.179628996043344e-05	0.00013628295565431807	0.0023868378226569354	0.0015269691724256998
JCHAIN	0.0	0.003795583819649452	0.0	0.0	0.0010522192035295828	0.002325854915211764	0.002221547910953346	0.004426160729309353	0.0	0.003542240320236225	0.0	0.0	0.004365261052596559	0.0007238604311623659	0.0	0.0	0.004232914089436366	0.0031206370520436458	0.0016222939607312562	0.004224596346917252
CXCL1	0.0003914612090541759	0.0025133195346514862	0.004573945652133419	0.00034197105042717643	0.002587120872554169	0.002629659464046631	0.0005258628065090924	0.0	0.0008885816217323646	0.0005522798010249423	0.0	0.0	0.0029915729018414132	0.005417410882004608	6.678810966590217e-05	0.003644442429589704	0.00026301220782184797	0.001143561000759334	0.003275975494670921	0.0012294459959215373
CXCL2	0.0072984740498591725	0.0	0.003275202299941709	0.0026977377390211034	0.002780788904609684	0.0	0.001463659244662877	0.001478768496539497	0.0005611545828385426	0.0	0.0	0.0	0.0003295022493657756	0.0038127341617804015	0.002228613530339655	0.0	0.0	0.0	0.001568445221682033	0.000596085858117192
PPEF2	0.0	0.0008128214775395241	0.0011626920286553735	0.0	0.0	0.005036439799234784	0.0	0.0005534311459456747	0.001548924551755435	0.0030194875030377668	0.002523260038357154	0.0035045301376418576	0.003404012019605111	0.0019055227215233426	0.0	0.005814595092060255	0.0	0.003954377723245724	0.0028334814575269544	0.0011191760061258834
CCNI	0.008332939575443768	0.0	0.001486775143984377	0.0002698272753823777	0.001515453519557908	0.0	0.0036951898721829172	0.00031658367836569847	0.0	0.0021817313014571996	0.0	0.002208185366064954	0.002186701622723345	0.0	0.00197647913040227	0.000984023923004407	0.0	0.0010237378343912475	0.00022388741147020592	0.004074216136422396
HSD17B11	0.0	0.002175910097616452	0.0	0.0	0.004763344348257104	0.0027653906726515807	0.0019509988091729877	0.0016943745994601315	0.0	0.0	0.0027058216647106977	0.0006955441472494857	9.525595746236029e-05	0.000808482586172171	0.0032892114718885293	0.005005094067719307	0.0	0.003525535524463222	0.0	0.0074842337699003595
ABCG2	0.0	0.0017397673174444548	0.0	0.002199004019807932	0.0018840765338322487	0.0011634812318657712	0.0001044527028956325	0.0015988923508875054	0.0023974737653013646	0.002147414090535726	0.007894097317710977	0.002853210511449064	0.005541559667234871	0.0010994895500139304	0.0	0.0	0.0	0.0006012182689881634	0.0018344290355132	0.0
FAM13A	0.0031515481375835393	0.002578872480230156	0.0030986496605938134	0.002456090580266623	0.00397533630284269	0.0	0.001294801354967579	0.0035119567477662553	0.00041204898802668497	0.0	0.0	0.0	0.0002808543793286803	0.002980898324281509	0.00023675737596718627	0.0	0.0014908233284233066	0.0006840611778461273	0.0026084093606127596	0.0010958071169014625
SMARCAD1	0.002097126519007607	0.0028556260288825773	0.002339853342200489	0.0	0.0	0.0	0.005360039943050382	0.002227623963166698	0.0	0.003455670405997232	0.0	0.0	0.0038210041747604043	6.894647062148071e-05	0.0	0.0	0.005492712254250646	0.0008108954059293244	0.0027054656497150736	0.0024163060062231756
PCDH18	0.0033333155322637716	0.0015452357792231112	0.002586932232149013	0.0048356041624894345	0.0	0.0	0.0016563831179292234	0.0010998007595426245	0.002579160451516057	0.0	0.0	0.0	0.0	0.006284322594193957	0.003395793952091841	0.0	0.00025531216697821196	0.0	0.002523283058227179	0.0011042287135343471
EDNRA	0.001007587160710575	0.0012392916382144598	1.0991854740402034e-05	0.0	0.0011676400839497416	0.0007726600015801711	0.0003210246222660369	0.0	0.002845787154755676	0.0009499873055631923	0.0051632436209314144	0.00373257242628666	0.006485168566731663	0.001630163651504895	0.0017676599553968844	0.00035066548247664344	0.002005581875778608	0.0030628566472472984	0.0006184215048783125	0.0029353993928973522
SH3D19	0.0050918027987431344	0.002525108257265687	0.0046253072183681755	0.0009523255013143653	0.0010902102669999572	0.0003386379718742499	0.0014886374320819745	0.00021697397979053923	0.0007503968588812608	0.000516294631989936	0.0	0.0008038729074088405	0.0013764522825078422	0.001135048566135433	0.0001435374327179887	0.0009587960302996046	0.004323758200157845	0.0020472412951265894	0.0	0.000811345337142293
SFRP2	0.0014125567106799699	0.002031141070464943	0.003803290018735425	0.004576295154017411	0.0004478140635268033	0.0	0.002914970808872613	0.0007628129917248345	0.0021331380483987344	0.00015933842992743312	0.0016055477087962367	0.0	0.0	0.0	0.0027972304777590215	0.000452039192965206	0.0013423874104869199	0.002895750759052532	0.002835167575373406	0.001796797558337475
TDO2	0.004743215393647628	0.00015561276459767566	0.0027228682393668144	0.0021862840062415257	0.0036734646817577067	0.0	0.0017575147453535828	0.004041158859381651	0.0	0.0	0.0	0.0015220794674491833	0.0	0.0036600110628771843	0.0032919451953174503	0.0	3.209483046377342e-05	0.0012161081914274217	0.0	0.0008021245180991982
GALNTL6	0.0006160321658209736	0.0002840172339690951	0.0005530203236262298	0.0016055545094625335	0.00026011998118863426	0.006760404025306596	0.0	0.0010676046751299097	0.004917514764926194	0.002658262378030363	0.00031646373124601704	0.0017841108587263895	0.00021011934086642294	0.001771913381628467	0.0	0.006611410422943576	0.00030424970786851254	0.002081795514267423	0.0014520501513903274	0.001528618106582525
ADAM29	0.0	0.0	0.0008855467043149081	0.0051697800974645075	6.21075920930215e-05	0.0009731238655309734	0.0032568104389382973	0.004134834664617261	0.006226446508931656	0.0008408279946169964	0.001435305868215745	0.00036412974729943033	0.0	0.0021535935585326018	0.0004676676207254771	0.0021557791426179453	0.0	0.003900682716217112	0.000876279708321263	0.0005129879206069562
CLDN22	0.001214957178219209	0.002569030441328052	0.0019185079837886277	0.0014309713094484025	0.003982792228197244	0.0	0.003002885125178468	0.0016841663334839978	0.0	0.0	0.0	0.0	0.005377458611249918	0.0007242655945598517	0.00115599350209729	0.0	0.0033175436589753336	0.003599060648915794	0.0013645798425929213	0.0023260374823727554
NKD2	0.0013075315024562333	0.002378826585434892	0.0028540915637146145	0.0017270760454966153	0.0	0.0	0.0041861301172606774	0.003342398593337912	0.0033851981491900204	0.0009708252565120064	0.0	0.0005315503836097349	0.0	0.0011648442632189407	0.0017970469769667558	0.004104452118241479	0.0016671065531543648	0.0009805384551948117	0.0024605813705033406	0.0
FYB1	0.0024141642478402708	0.002646416412019411	0.001082304734763205	0.002324457212000084	6.192022319180726e-05	0.0	0.002151512809978272	0.004235246008466049	0.0006054365232510599	0.0015532447858712765	0.0	0.00036172298527835405	0.00044910190873801765	0.0008707214258693229	0.0	0.0001644489493838655	0.004408669637144763	0.0016289869279983167	0.005181554796377788	0.004525229460635342
HMGCS1	0.005652031979324209	0.0039470266915227455	0.0017477699579679957	0.0030793424492672247	0.0008114039246860461	0.0	0.0	0.0006197702912563486	0.0015292612034155221	0.0005972335411808058	0.0	0.0	0.0017342524278808433	0.0028622372974643167	0.0009228162545674587	0.0018895096183127328	0.0	0.0010610792779837818	0.0	0.0018733258871642669
CCL28	0.003959617987018806	0.0036014068346963976	0.0028360183891597444	0.0038805903801657285	0.0	0.0	0.00030718633661632486	0.0017536177800812007	0.002486405027618415	0.002121727838149541	0.0	0.0	0.0011355179701275058	0.0038837753303634236	0.0001786038864285395	0.00033957924944247027	0.0008172071480038828	0.000980401092801427	0.0	0.0
MIER3	0.006552930882244075	2.9721054403221456e-05	0.003984871103040809	0.003641854500274472	0.0	0.0	0.0026103509268640425	0.001183968402270578	0.0	0.00029118428045681673	0.0	0.0	0.0027954021934973386	0.0029221956183748212	0.0016598701727583117	0.0008786257987355445	8.027406876447428e-05	0.0	0.0008567859874954205	0.0022224414940946197
GAPT	0.004072079474675425	0.0011753526262367334	0.0003214707482850028	0.0006900192295346397	0.0029735988770193513	0.0	0.003054362537893887	0.0029524187783148584	0.0	0.0015981781923727167	0.0007810923927411216	0.0	0.004863612945915574	0.0	0.0	0.0	0.0041567879932510945	0.0017246766578847903	0.002137608550172247	0.00276995436712097
CCDC125	0.0	0.0004142971601161316	0.0	0.00386428238458222	0.002095416011471294	0.005253707595797654	0.0	0.0011788792376610094	0.0	0.00015070160694534163	0.001297775235102191	0.0015676276119193796	0.0002796020268981309	0.005051511208864884	0.0	0.0029979644692823388	0.004342221364504134	0.0033949612488540734	0.0022609335613298586	0.0019716410282931136
F2R	0.0013883401658947945	0.0007799130591717231	0.0029053863373593083	0.0	0.00316577440232403	0.002085878854694616	0.0	0.0015710662351711593	9.644085512523016e-06	0.00017063384291891506	0.003712935229135199	0.001573786888012576	0.0007189789883467001	0.003790168912671026	0.0	0.004716801588518923	0.0	0.005328178430741936	0.0019891388495002203	0.0
SSBP2	0.0	0.0005617796288757971	0.0	9.65305139245728e-05	0.0	0.0075164945943598065	0.002122910486318255	0.0	0.002980031556814384	0.0025104632482159	0.0022762446827351373	0.0035329115801458416	0.003708606084955159	0.0015451386514999232	0.002883376489193267	0.0	0.0016296137373195373	0.0	0.0013203507403004699	0.0034582028159546373
GRAMD2B	0.0019289674360501378	0.0005066306905052884	0.00017768469469918175	0.003004599526400707	0.0	0.0	0.004692098116176272	0.0047602750944830755	0.0	0.0019531387119209468	0.0	0.003610157815058366	0.003719410931670653	0.0	0.0035091412618108624	0.0	0.0028973425101454613	0.00035552984919861664	0.0029103078295793713	0.0006862807993687234
C5orf63	0.0	0.0	0.0	0.0015450319732800962	0.0021947030185665985	0.004689176112846382	0.0012112430502850668	0.0	0.0014446363042676293	0.0049957194274616035	0.004557988054900923	0.004739994951788745	0.0021439953002806624	0.00017944717045726316	0.003832804337474555	0.0	0.0009630187821267032	0.0018410036052100645	0.0	8.029558403058853e-05
SLC27A6	0.005651104546405404	0.0009710369052059954	0.005399525967321381	0.0016324492934314814	3.922637139144168e-05	0.0	0.0010712579980428766	0.0008262481233624551	0.0	0.0009493374921523583	0.0	0.0	0.0026147840549693917	0.0029983262466212256	0.0	0.0	0.004704897179665512	0.0002806003211033642	0.002180641495691096	0.001569360384568425
HINT1	0.0007177614289318321	0.0	0.0002715997685043665	0.0020456293622500682	0.0	0.004160939215673683	0.001510735084363819	0.0	0.0002451106957339632	0.0030517256226517916	0.004831570603627934	0.004395768121403382	0.0014424715569046754	0.0	0.0	0.004410380159503244	0.0	0.004694354015735674	0.003206390987603744	0.0019885271808600656
PCDHGC3	0.0	0.003096908969904031	0.0	0.0003647310472457686	0.001914640263419949	0.003976538639990123	3.2628665524290646e-05	0.0021311575583445085	0.0	0.0002470747037386991	5.7940857470051964e-05	0.004814762672314438	0.004986570548836216	0.0063669898403163816	0.003539733826742934	0.0	0.0007009487542654893	0.0	0.0008861577237346289	0.0003901168719438328
PRELID2	0.002424580099403469	0.0034990134915880173	0.0	0.0	0.0022292731559926202	0.0011056757846733608	0.0025706181171930246	0.002456164623366456	0.0	0.0009264949605992663	0.0	0.007962452465005428	0.0	0.0004546165431141381	0.0	0.002459870086755842	0.000828385049847325	0.005068310842189373	0.0	0.0
SH3TC2	0.0013055822469021027	0.005394197360463672	0.0015255307809721953	0.0016320497231455298	0.0040000752006689256	0.0	0.001024701982366606	0.0031117467435753344	0.0	0.0010253198325726152	0.0	0.00017755724404998	0.0013295996802217666	0.0027776189143997035	0.0024834137538091933	0.0	0.00044007159974870377	0.0020098641716318386	0.0	0.001210634510776626
PDE6A	0.0037174760398022036	0.0004749796673457247	0.001831549992531212	0.003453719514073794	0.00027192679720082545	0.0	0.0052027417162531404	0.003481141351529565	0.0	7.261741714041183e-05	0.0	0.00047702779143571843	0.002712772153957713	5.5728891339877286e-05	0.003703323885944884	0.0	0.0050654263551644	0.0008717980985040944	0.00028053175850661775	5.0832387978356857e-05
GABRP	0.0	0.0003167142354883943	0.003355335398038476	0.001689537080777972	0.0015269231131558646	0.004048068886731373	0.0	0.0	0.0	0.0038543864043855346	0.005781796815156941	0.0026310260740157764	0.004953562442506396	0.0005800821440723191	0.0006084820434228099	0.0	0.0	0.002377861646813761	0.0	0.0018262824399937116
FBXW11	0.0	0.0	0.00024096024056676003	0.005795162293181849	0.000996065426537919	0.0024830178988181142	0.0028588658237397482	0.0	0.0010338341489450277	0.0004050233457766974	0.0028764477901648726	0.0007034653461858531	0.0035345082086748855	0.004539049635548642	0.0	0.004020739103124231	0.0036950212261205573	0.0	0.0002541555623105893	0.0007153712383152992
THOC3	0.006522720257572036	0.0016766042314439616	0.003744395857477211	0.001480456207198526	0.0003275044129083247	0.0	0.0017152573025338584	0.0	0.0	0.002950906573978488	0.0	0.0	0.0032648153140376747	0.00022737752457944487	9.452557909626545e-05	0.0	0.0031798342432333804	0.0005299355322269479	0.001511415787315386	0.0034046074037854908
PRELID1	0.0004209786855750956	0.004799074924938424	0.0007962448903094161	0.0	0.0058225425319404014	0.0	0.003159019989188671	0.0008079581796252966	0.0	0.001564123251824717	0.0	0.00030399998499929085	0.0007439938901692455	0.0013109334006030512	0.0020470853131724677	0.00544600013328353	0.0	0.0013217145768804645	0.0005336963858322467	0.0027603495698315795
N4BP3	0.0006896581637460695	0.0013003468392381004	0.0	0.0	0.0022047201547121765	0.0	0.0023219625251670937	0.0005928292278242454	0.0	0.0013982694967541154	0.004217053266474866	0.0037305253069874725	0.001139797263755441	0.0028100521865332346	0.0015567907219670952	0.004767822053566581	0.0015726449149583703	0.0005240454894862694	0.005407854238117611	0.003277310906302546
COL23A1	0.0	0.0	0.0020797370517724747	0.0015507251886781555	0.0	0.004261020500027987	0.0002055335196558189	0.0	0.005678195762430447	0.0033203410483759986	0.0007418110775855392	1.8011985248369598e-05	0.004951852461141968	0.0	0.005722069143251422	0.001364079233064481	0.002010343807701181	0.0	0.0030543072316256722	0.0011235387895754338
CNOT6	0.002159865794796587	0.0021887499032544502	0.00238859883035913	0.0006598644546978634	0.0019709120247759404	0.0	0.0014831343310878395	0.0033128426325507447	0.0018080444113582677	0.0	0.0	0.0	0.0	0.005909679875668454	0.0014257422388745536	0.006920182160845885	0.0	0.0018811060361558223	0.0	0.0
CDYL	0.0019292184057631263	0.0018392116906025772	0.003089888783672113	0.0005954245296210794	0.0035750338562646057	0.0013514166851468258	0.0	0.00293992941316165	0.0	0.0003066261730846705	0.0	0.0	0.008520663014269339	0.0	0.0	0.0007435858753861114	0.0016281415683719375	0.0017039657288913418	0.0043462359383067565	0.0
ZSCAN31	0.003256716366825283	0.0011810162853755802	0.0037218328507649116	0.002220657518273103	0.004290143403546646	0.0	0.0010588428311006561	0.0037060893403788073	0.0010804786205840787	0.0	0.0	0.001055973186513666	0.0018284061869161792	0.0037155760904777034	0.0016055883984188062	0.0	0.0	0.0	0.0	0.0
ZNF311	0.0033361019162582045	0.0030365783768726735	0.0017124403172059446	0.0029030891050856175	0.0014719079079455236	0.0	0.002095218330509101	0.0033954256335994057	0.0007096736717193228	0.001137056913911346	0.0	0.00024650904392442037	0.0	0.0028632311985554845	0.0030680297600209653	0.0009743714981120095	0.00047679101601392647	0.0	0.002403155454714278	0.0
VWA7	0.0005905605756955994	0.005253418665060452	0.003803360293194067	0.00043185060896930674	0.0028472750177210944	0.0008673856759839669	0.0	0.0025370251924362645	0.001967935767258364	0.0015410439237541927	0.0	0.0009982332602184892	0.0	0.005062524345721157	0.0	0.0016699175319825168	0.0011004800133343462	0.0008638342542500382	0.0	0.0
DXO	0.0015680948845947144	0.0028865519321410998	0.0013892021946457088	0.0016130507057223514	0.0	0.0	0.0019132647429107072	0.0035819189221242805	0.005926827750499926	0.0034974873501043896	0.0	0.0	0.001183326221558656	0.0	0.003035023220950812	0.0013804972095534122	0.00033258393379558324	0.0	0.004720580536379802	0.00048210220734502715
SLC39A7	0.004761671388510907	0.0007696895080437137	0.0026196542354802598	0.002690747714814497	0.003154862850296411	0.0	0.00434964387619628	0.00206553112433443	0.0	5.059810885811581e-05	0.0	0.0	0.0	0.003155202121831907	0.0014626136002641398	0.0	1.8756160634650494e-05	0.0011124846054962245	0.0007555287626496045	0.0023238622362910274
ZBTB22	0.0023396357486704265	0.0006334962400247159	0.0021809232126828483	0.002326541975932277	0.0	0.002497837311843235	0.0014083505006892145	0.0031428826107446355	0.0015976809443586232	0.0	0.0	0.0008384755366829625	0.0010917761859958965	0.0005017088700691309	0.0019341982664333804	0.005991546802235724	0.005358084510838135	0.0	0.0010480510859600793	0.0
TTBK1	0.0	0.0008822634768799305	0.000882944240937819	0.004017333551131728	0.004179576711748566	0.002716894993220853	0.0	0.0016573235805391704	0.0	0.0035172718174878693	0.0030275619179984457	0.003978104337183934	0.0009628340511294068	0.0014560238705089332	0.0	0.0	0.001079437126084174	0.0033014661484645513	0.0	0.0008536863992728755
PLA2G7	0.004348259154063255	0.002856391893745508	0.0021137801359118816	0.0021046216316595425	0.0027233680698354997	0.0	0.00044181388678068365	0.0006065335526791923	0.0004601124132378943	0.002632647118238899	0.000278677701538597	0.003985762397365579	0.0	0.002320290814444502	0.0	0.0008704544769167576	0.0	0.0016670381613536581	0.0	0.0019108528898734481
HTR1B	0.002197825858995876	0.0039984382380393365	0.0023084771650258486	0.00336651088636097	0.0	0.0	0.003357988475717558	0.0008480060621309791	0.0045188708920081205	0.0030836674517841106	0.0	0.0	0.0	0.0	0.0	0.0030910561903594613	0.001082892203012629	0.0	0.002629508366808248	0.0
CEP162	0.0022418196053807004	0.0	0.0	0.002584058652231644	0.005345064320644021	0.0	0.0010710909721338342	0.0	0.0	0.0021926585349734094	0.008560351585114954	0.004085504816217178	0.0008910027991057453	0.0	0.0	0.0	0.0012069147766122683	0.0024532584080430068	0.0	0.002879797554592228
UBE2J1	0.0031785017759611562	0.0015236188384727257	0.0005602107228418032	0.0017926196779012396	0.0069766204841043246	0.0	0.0	0.002466944702910112	0.00401139173996239	0.0	0.0	0.0	0.0	0.0033443701623752315	0.0013082535408149435	0.0	0.0	0.0	0.0014093021078063685	0.004820600273153319
MICAL1	0.0	0.002903474771402424	0.0018045584976648103	0.0016229958276108892	0.0	0.0	0.0037731595767381476	0.004760141150789523	0.0036997411186560445	0.00014150807328834118	0.0	0.002848234120562637	0.0	0.0005085445184105301	0.0021625596205344004	0.002197077897345547	0.0	0.0012584012372973481	0.0032531821190804494	0.003909310952367528
KPNA5	0.0012792597943963558	0.0	0.001061213770411719	0.002122294802311877	2.1969956388719826e-05	0.0013548843827014784	0.0038787667798604398	9.818920967940581e-05	0.0	0.0029332036241591086	0.006444564170395085	0.002580238876026495	0.0012285448997732104	0.0	0.0	0.0	0.003079956890660177	0.0019451743550424672	0.005473087318471874	0.003660538032578683
MAN1A1	0.0	0.0	0.003728370054220437	0.0010983096343616724	0.0	0.004554294835270427	0.0011122067922122321	0.003987938677168661	0.002917995561666628	0.0012111933839041398	0.0	0.0041288297004277805	0.0	0.002543508447720608	0.0013281395177360065	0.0023137089957118682	0.0	0.0027931248318223793	0.0015440914424886814	0.0015182021399538642
PERP	0.002798657396099724	0.00022935322075363888	0.0020319204905336953	0.0	0.0022850482750596977	0.0	0.004297857320864203	0.0	0.004711906287157773	0.0	0.0029553163169071415	0.0	0.0	0.0039973384383189	0.0020535721120816725	0.003995883751949846	0.0	0.0	0.003840442941533571	0.0010140852263483904
ULBP3	0.0	0.0034343221301016227	0.0018815323956949104	0.0005700597689552055	0.0021258336507906615	0.0023528460104535647	0.0016807007831990987	0.0	0.001437388379594722	0.005136067861360434	0.0	0.0	0.006927924471398278	0.0	0.0005936219091946252	0.0	0.000629261857200313	0.0012333956391938298	0.003933308389636841	0.0031261472692504437
SCAF8	0.005498541263101154	0.001947643770131308	0.004524281707038572	0.001045307934367589	0.0	0.0	0.0021803146868452222	0.0	0.0	0.003702475709349738	0.0	0.0	0.003975372797316097	0.0	0.0	0.00013724574913663416	0.0041308226936225476	0.00042634116588993493	0.0024038088161896904	0.0
WTAP	0.0	0.0	0.0010644593653296242	0.001979666385261768	0.0	0.0035589026424769957	0.0011526818220073622	0.0021452186515161765	0.002546752009437844	0.002281348939859166	0.0069922614684007	0.0034600423678546946	0.004611984392312406	0.00012200077702180222	0.0	0.0	0.001305395600117899	0.001113248299340808	0.0020765941570352804	0.0
RAMACL	0.00609147602684463	0.0014148677397492575	0.003121570097918962	0.0031883376915060606	0.0006730946243640678	0.0	0.0008375905813178521	0.001844698956360379	0.0	0.0	0.0	0.0017024800770688317	0.0	0.0019899281511847645	0.0019600843976239567	0.0	0.003206805305105299	0.0024873036873637455	0.0005853215952391569	0.00030629190601789193
INTS1	0.003195763587535987	0.003465083966851921	0.003146638981653237	0.001831960939244457	0.00032641643290966645	0.0	0.0037607699801331393	0.0012797342338272599	0.003359305353294553	0.0026783939013524318	0.0	0.0011039307115170837	0.0	0.002960943309922475	0.0009339488585954085	0.00011500035031265928	0.0	0.0	0.0	0.0
VWDE	0.0	0.0011013644381840876	0.0028504318167286596	0.0	0.0030940919945542864	0.00719364115263242	0.0	0.0	0.0	0.001994327384750476	0.0001879472913060685	0.0022862964052963314	0.0	0.0019108554373573562	0.00333871771123424	0.004605413014983119	0.0020341108078223767	0.0007218655721989738	0.0	0.002975779134355656
C7orf31	0.00686426522069879	0.0007693815317942351	0.003943232028989405	0.0015181040711648953	0.0	0.0	0.0038794276022401024	0.0	9.425860071772494e-05	0.0010050494839840564	0.0	0.0	0.002976672494785877	0.0017319774929782316	0.0	0.0	0.002946729141522842	2.7560000661209305e-05	0.004073464240894246	0.0002390514628872531
STARD3NL	0.0007075671953259311	0.0016998796634989841	0.00238010506468384	0.0025567813444857105	0.0	0.0	0.004017960122402833	0.00606426314910412	0.0033342772277996664	0.0	0.0	0.0	0.0	0.0013255184451549103	0.0050556212871360725	0.0	0.0017874844413434162	0.0015876165222300466	0.002547122136486274	0.0
COBL	0.000967583139103737	0.00026213353182180844	0.002492320519140308	0.0	0.0	0.003341312471658485	0.0012639160929210772	0.0	0.0027610387513232137	0.0033393737281112706	0.005034181341054607	0.004841858169870102	0.0	0.0022387728046435397	0.0	0.0034129996386545224	0.0	0.003304490294584752	0.0014325003270256257	6.724279999260518e-06
EGFR	0.0	0.0006062769587486918	0.0019315084310696114	0.0029504783426302908	0.003263848282621334	0.0050194107260192085	0.0	8.138288309437267e-05	0.0	0.0	0.003132653517490294	7.46069087299556e-05	0.0022194168770945334	0.006889853237727166	5.817263795813048e-05	0.0	0.0015240812847537768	0.002308427239864715	0.005044342802216898	0.0
CASTOR2	0.0	0.000993879394646953	0.0	0.002535603422566703	0.0	0.003358610832673064	0.0	0.0019994343874385825	0.0027772967285659626	0.002900487045123893	0.004590322501743726	0.006901233989346945	0.0006417889187864989	0.0013103746716147655	0.0	0.0013198123747485508	0.0	0.0018662116057823978	0.004138643645335536	0.0
PHTF2	0.0	0.0	0.0004398573856525419	0.002427996497123374	0.0	0.003617678039614699	0.0011607997661569481	0.0002683200034357467	0.0019820947623966174	0.006041685787734225	0.0055588555804818845	0.003818271483120787	0.0033282336395259442	0.0	0.0	0.002420564125018986	0.0	0.0	0.004712826723553133	0.0
MAGI2	0.0002617180255460744	0.0	0.0	0.002740039825931051	0.0	0.0	0.0010224066695780894	0.0011341476235850424	0.004170348334001186	0.005754169964658058	0.009655965778303877	0.0021514722764686117	0.0	0.0	0.0004155548654387385	0.003738571579926176	0.0	0.0	0.004357736240014794	0.0
ABCB1	0.0008142543181609022	0.0017470948222204682	0.0005791846364034954	0.005193876446387467	0.0005486620070725871	0.0038256927513307766	0.0	0.002640763367702271	0.004371534772733577	0.002402525944330782	0.001327829062582788	0.0	0.004687955860644675	0.0018037068799210427	0.0	0.0	0.0	0.0014407074919757046	0.0	0.0
ADAM22	0.0	0.0	0.000741978313031597	0.003923021853444933	0.0038177105881376243	0.0	0.000376250658609965	0.0025962957179555867	0.006565549935212674	0.0008186687215421055	0.005025533585496793	0.0003126602125419841	0.0	0.0	0.0030145276439636553	0.002699257727897632	0.0010854565258613458	0.0	0.0020555294522293195	0.0
ZNF394	0.0	0.0	0.0028085493249688214	0.001025411801670412	0.00047845228502885727	0.005411329046006502	0.0	0.0009797433697349182	0.0038929942635707883	0.0010153759632174335	0.002990833595869158	0.0018731784301423227	0.00038910264258163195	0.0021089885877666145	0.0	0.0012620292359209148	0.005562585082324689	0.0	0.004292752952297723	0.0024032588206508746
ZNF655	0.00222712623308316	0.00316756738610165	0.004339053288011313	0.0026370268296000065	0.0	0.0	0.0011440417557049675	0.0	0.0009268171242643807	0.004516676203528168	0.0	0.0012853332868046777	0.0018060275965642027	0.0	0.0003649066598419817	0.0	0.0026993391284571037	0.002125612874223525	0.003501553630986937	0.0013801831315499095
TRIM4	0.0	0.0035297958777576743	0.0	0.0	0.005386734372317114	0.001651498400154966	0.0011290538975182863	0.0	0.006115346386811294	0.0004088847266871777	0.0	0.0006162486172598744	0.0	0.0012807206114273096	0.0046326679581133855	0.004061234695902975	0.0	0.0003867803415526285	6.8408547071813e-05	0.0051239711123349276
CNPY4	0.00097128025574209	0.00015305719017544384	0.0	0.0	0.0	0.00772066513768737	0.001403215078276317	0.0007962386398247775	0.003817452830764449	0.0027587012714525654	0.0	0.003497131139385921	0.0034433087450561443	0.004633473687162679	0.0	0.0030964240591175815	0.0	0.0009965929922803097	0.001555922134220048	0.0
PILRB	0.0	0.002432318194498172	0.00206600244019672	0.0016704575270423227	0.005197528929689914	0.0030968084180860406	0.0007573353464044041	0.0025684574082364404	0.0007914137274438142	0.0	0.0	0.0027287264225636394	0.0	0.0	0.0016459915361871195	0.005438169732611257	0.00033690614739793684	0.0025454067374315998	0.0	0.0
MOSPD3	0.00012679087332787548	0.0	0.00455490882211418	0.0008982990596107483	0.0	0.002457617104554717	0.0	0.0028792246863991893	0.007952794095514608	0.002901760500238632	0.0040274386708740294	0.0	0.0	0.000603205891124006	0.00037458547289034204	0.0022922296670903064	0.0	0.0005024782675468192	0.00328361576879406	0.0015125102901142671
SLC12A9	0.002882214268285372	0.002149110207222684	0.00029865371077195124	0.0007531678933313236	0.0	0.0008795270376982599	0.0016499242282634024	0.0016262531034410468	0.0019798505264288038	0.00036739594129971684	0.002137613245253433	0.00011030410959635922	0.0	0.003321641495823209	0.0027913325688803726	0.008955544069703803	0.0006419255758379702	0.0	0.0028131952006594458	0.0001653459021555627
GPR22	0.00042620073953082276	4.4584217229073724e-05	0.0011879028236052081	0.0	0.0019672281997048756	0.005341574326379684	0.0	0.0029724149811981453	0.0	0.0033886127477297827	0.0023902970838453707	0.00533460212680652	0.0005295123905253568	0.0	0.0010993059538596693	0.0	0.004155262970568717	0.003249648735487072	0.004122596480758573	0.0
BCAP29	0.0	0.0	0.001157120200814511	0.0024419810187408745	0.004819366353181955	0.005815070421801131	0.0	0.0	0.0017604895754413632	0.0023795655055353923	0.00030554714692617184	0.0	0.0015706045564065204	0.0016615859573805845	0.0	0.004075430708917822	0.002465270247352765	0.0026023182394583014	0.0009890143819288424	0.002366205253356763
IRF5	0.0	0.0	0.002861442376310483	0.0012175514574294256	0.004062865723123924	0.0036274614993133426	0.0	0.0	0.0004868583383649591	0.0	0.005811222449494186	0.0004103139302728491	0.004352110252637472	0.0016845277240734918	0.0057274720921985595	0.0	0.00034748655684835886	0.002855759089055271	0.00029096059686423896	0.0
TRPV6	0.006979434402788703	0.0	0.0020893602599191736	0.0019063401523189039	0.002710354990802031	0.0	0.0022755046488077677	0.0020213749856585438	0.0006292878939358501	0.0	0.0	0.0	0.002682112054039424	0.0032419186406058686	0.0004479575773191846	0.0	0.0	0.0008133754363810775	0.002104795338224882	0.0017669247606894938
