	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15
CASP10	0.00411525552634488	0.0	0.0015834200920623197	0.002168693124411861	0.0	0.0	0.0027591395901173476	0.0031109667453379244	0.0016488217357734634	0.0	0.0019411039478679888	0.0035747505160682175	0.0002864187660303707	0.003069497758329925	0.00265039576548819
ABI2	0.0027228640571054013	0.000572468160527697	0.0005544857772791293	0.001960491398961536	0.00027966598298337163	0.000441901347744366	0.004831666714190199	0.0026677445080967015	0.0030312068405446255	0.002461476891392183	0.001978681073738248	0.000811209406864572	0.0014361498618520089	0.0019018605792715823	0.0008066243601022347
PECR	0.0	0.004437920561511839	0.0018899659592610302	0.0	0.0010600717973556673	0.002404103556531141	0.003793340340810172	0.0035227129707267155	0.00042568979199408873	0.0024714682619608255	0.0022949220619798995	0.000587853466835153	2.8787608781853607e-05	0.0	0.0033630599117835643
FARSB	0.0014450227760887631	0.0009341325799696607	0.0009540048853051529	0.0013765429905277583	0.0007897842497612741	0.0015960027985728652	0.007870207205365397	0.0012403974258404316	0.0019666538328654997	0.000930620060867952	0.0022607778015126725	0.0011767146008423714	0.0021611861371554557	0.0010413043538568935	0.0008151717050924064
FBXO36	0.0	0.004299138841284655	0.00046305307488958135	0.0018842694311189676	0.0017509003074710364	0.002522127769244908	0.0004808974221777617	0.0	0.002692746457039175	0.003662830339802785	0.0022678006742309427	0.0039522085905797115	0.0	0.0022639253550867278	0.00039806467960592926
CAB39	0.0	0.00554154126875734	0.001590618046802519	0.00048038610247230795	0.0	0.00267407545292724	0.0008059241155688666	0.0	0.003969535770939374	0.0012615683029974418	0.0021326019068659153	0.004733204573671322	0.0	0.0009932488496413126	0.0026573720980282525
ARL4C	0.0015762982426308003	0.0	0.0022574709524065357	0.0	0.0	0.006380280022404772	7.203024628497592e-05	0.0042815957046573715	0.001564775666971743	0.0037622421356977263	0.0	0.002871639197923419	0.00024216447406618286	0.001703367074812219	0.003061934584000961
ASB18	0.0011775709380111425	6.63899644131643e-05	0.004926461288610597	0.0017031175487120984	0.0	0.003011860265242444	0.0010931135384391985	0.0008652315766686743	0.0017755345336647214	0.0006890536609734746	0.0038111690377918756	0.0	0.00016877904948249146	0.004359904183572883	0.0038844192779834536
HES6	0.0009548436811749193	0.0024616577969929702	0.0030126257407957083	0.0	0.0015485481749216493	0.001055883868564239	0.0	0.0036937493483751595	0.0	0.0004657918760796248	0.004199909994525572	0.0050531051407841105	0.002590457798257668	0.0015021548396008495	0.0
DUSP28	0.0037429531319421705	0.00010794137132168198	0.0011951968639103876	0.0003287448519611729	0.0021265959486474638	0.0017664931146745483	0.0027661453041782657	0.0016373444276436301	0.0025000430461202894	0.0	0.004337993184866031	0.0017412051249175182	0.00130108344088213	0.0024301805370620373	0.0
