	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15
11319389	0.012316102462121767	0.0017020039464223174	0.0059537676695183344	0.014539270120445756	0.008716384892798527	0.008428611998601844	0.002192204487383324	0.00017262004825004362	0.008086671434088944	0.0	0.0012311976053113773	0.009522397712698758	0.0	0.011292510056516464	0.008341923654146561
11326252	0.0	0.010810465946443353	0.0	0.016773933957659963	0.0018710857563353851	0.011517671019048445	0.009571987829736285	0.008106274303525975	0.007780355413986904	0.014050401785969105	0.001520381308858177	0.0055331181417882834	0.0	0.0	0.0027481258041129005
11327005	0.0018513599512832892	0.013583275582179524	0.006842916041039399	0.00984860810385916	0.008281272844759754	0.009414427990451618	0.0060931877630739616	0.007481672536558562	0.006829042274467536	0.006040260917065782	0.003962840250596175	0.003754127321982333	0.0006181122162748361	0.003672446673776414	0.00573110641970354
11345331	0.0	0.004838427619082759	0.0	0.015944848710849537	0.002164138650721112	0.01050132723856	0.004453628651220583	0.013333448687809557	0.0	0.009236065786050634	0.011444178608485994	0.0147937849030561	0.0033193858293805996	0.001162334612117281	0.004116707095954067
11392518	0.001858438965033672	0.009907738329082701	0.0	0.01275831294558087	0.006511673484367682	0.01483245374838657	0.00362220639060768	0.013867064037681447	0.0	0.0029425503061590516	0.01874104567199521	0.0	0.0046664950457735565	0.0	0.0
11413170	0.0	0.009129680669856987	0.0	0.014342684820642913	0.0	0.007725499500643069	0.0	0.0	0.029607142136863416	0.00731366396850496	0.0	0.0	0.02361759578810254	0.0	0.0
11453772	0.0009696128351193988	0.018424159352770496	0.005859948065639719	0.004313301561639564	0.01904116727972705	0.016838211520958605	0.0	4.101811044745753e-05	0.002889348250986481	0.012037405748492706	0.0031562837756888263	0.0007901951153827058	0.0	0.008854440890709324	0.0015864340505771658
11606935	0.0	0.006764687035607301	0.0010312557017974275	0.015652717126023504	0.008153226483959854	0.013486633357087259	0.0015703333237493422	0.009080550171962739	0.0031600055112760363	0.007784503715981527	0.0	0.017752428053827447	0.00028245072866030994	0.001199777857938696	0.011955883590042167
11616707	0.009424014341774027	0.006675311043729732	0.0	0.010096794638911616	0.0015141052147457576	0.011906194433968188	0.008411373744593298	0.0047923522932202785	0.017050831993785542	0.001741601006347268	0.00565719775176786	0.002928684204763926	0.0	0.010466370136372508	0.0047284625182075265
11619606	0.008533354171312593	0.00807269440065886	0.006797476208051583	0.014907522602428577	0.0	0.011419189275270598	0.007087684966420088	0.0	0.005185381341889957	0.0	0.013422679496732719	0.0	0.002980042026904591	0.0024549880841604334	0.014525781707466923
