	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14
20706215	0.01324295949119993	0.008393413112618093	0.004232439225440395	0.0	0.0	0.01085045839409043	0.002465099948774757	0.0	0.010763998934496645	0.0	0.003419452203999089	0.008087899290468242	0.01403308552393115	0.012164825355741133
20819999	0.020946685329350304	0.0	0.005257369724194528	0.015629320065667914	0.0	0.016440158535215858	0.0	0.0	0.00032672095731373546	0.0	0.006313039931111141	0.013320357654271933	0.0010150998091664819	0.003452576200487394
20865035	0.0	0.012515414639546927	0.0048114410621848515	0.007759496848130726	0.005277428252810368	0.0017456634910593672	0.008803925113265835	0.011996105364277889	0.0	0.022714511791382508	0.0	0.013476333933567543	0.0	0.0
20892128	0.005856919515315231	0.0	0.0	0.0	0.0	0.0	0.005867647344457571	0.0	0.013342538904182348	0.047447267016521855	0.0	0.014155926488162133	0.0017078107368460097	0.0
20898476	0.02278487902938116	0.0028559131638277923	0.005613818084038249	0.01670054223650202	0.003452352403640309	0.004970179889520698	0.006631183691265996	0.0	0.0	0.0012706339257927274	0.0	0.0056161780026211	0.000940554023515678	0.0013082810618472538
20906079	0.0	0.012031391925294925	0.002107992827180547	0.012832297128100195	0.014854974791318665	0.0	0.0032198876236384875	0.007316033953897172	0.010140546372505456	0.0	0.013521123181026048	0.002394378170557961	0.013157085379501242	0.012276176663852605
20911508	0.02131443171179226	0.0	0.0022791447203896575	0.0138020813581312	0.0	0.0065183842089508405	0.0	0.0	0.0007851509088041504	0.0017442081869223343	0.015312220953988308	0.010320035598167016	0.004760332756417471	0.010059052212348193
20914669	0.0	0.023680362462147105	0.003639806106416541	0.00830685267404093	0.005866568271150058	0.013352309143443597	0.0	0.0065275463668699844	0.0	0.0	0.0	0.008874206569791336	0.019842292226321175	0.0
20920239	0.0038977588695500187	0.0	0.009376858427163657	0.004331722245211099	0.0014839956304169256	0.004620766388570067	0.02403926207342601	0.0	0.0	0.012700608271167401	0.0	0.015488784173238882	0.010818557011482603	0.0068484480436703426
20922259	0.004756888949617109	0.0	0.012704624921228121	0.018858843279811726	0.010101514087673309	0.008162505745072714	0.011799400166820332	0.0	0.0	0.0	0.002590202287110707	0.0041680571454603505	0.0058901459067821635	0.0
20925996	0.026760886847592022	0.0	0.0	0.007206535977809592	0.005381707584580463	0.009268491063440961	0.0	0.0	0.0	0.0012637508301373028	0.0029770748140815623	0.022743416150982725	0.001280006752607261	0.0
20933324	0.011205821259715254	0.0	0.016104336852042704	0.01903016018614068	0.0	0.0027680117677200485	0.008166120896375145	0.004325985359701726	0.014696173251545099	0.0	0.0025620247466862055	0.0	0.0012271866475033171	0.0
20946545	0.0	0.01958131570401045	0.005392201633567627	0.0	0.0	0.019606601614310496	0.0	0.0	0.019062992563005438	0.0	0.008098138752097271	0.008033131680365355	0.01029555139942921	0.015462887883451517
20964295	0.0	0.014698586917035527	0.005597413485043075	0.004835404641176988	0.008782330057571886	0.006076229083649506	0.004482713570156187	0.017001565511565744	0.018307563116948786	0.006666816942575532	0.005473417634597622	0.0	0.0016236387116566216	0.001457927009328557
20989910	0.0	0.0	0.0029909944525319627	0.0011961242258788204	0.02285471557403462	0.008145433849487543	0.009594913503101493	0.009256036620394854	0.014100937921406197	0.0	0.0	0.007166223105953	0.0075119425847225	0.0
21000180	0.0013786216225074878	0.0	0.0	0.009191466992264705	0.021671569842654354	0.00010937510722501796	0.020503853786049225	0.006975505227086992	0.00477011655505855	0.0	0.008707212614741002	0.0	0.0025140734173359075	0.022984662196715865
21000630	0.0	0.0	0.012402994668428166	0.0	0.002244400656898782	0.0	0.0	0.0	0.012660314105293701	0.030716957123579178	0.02333670060952865	6.587935111271621e-05	0.012638795916888336	0.0
21002524	0.0	0.0006260050969542924	0.017734283449634007	0.0060161930710069976	0.004931542621013354	0.007771570971885579	0.013720750493068468	0.002508134309303943	0.01522500705365217	0.011302920267556516	0.0	0.0	0.010115965394529507	0.005645846974534541
21125782	0.01871165942401367	0.0	0.0020184714635567594	0.005479728932089214	0.0	0.018048787814756682	0.0022899993814816115	0.0	0.0	0.0	0.009538523896548861	0.02003870801738964	0.0023821320660836285	0.00921619395089637
21176459	0.004189074707667595	0.0	0.0017202533151915987	0.0	0.023024951485553103	0.004858816742544292	0.0013208653646590682	0.00629217965037897	0.015232954916196811	0.0	0.01941268379006112	0.0	0.016947430711392295	0.0
21183160	0.0	0.009607794744350463	0.01960222582091168	0.011019462339752283	0.0	0.00612908521355426	0.0	0.006300323310412555	0.0	0.025599484027233974	0.0035266036201767794	0.0	0.0033540600352867387	0.007703524322653621
