	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17
KLF11	0.0	0.0039623763297718965	0.0	0.00249737490880087	0.004087242882290642	0.0003973438592237579	0.0012194952600932474	0.0012191480997601695	0.0032492885933814385	0.005005057416918092	0.0015612672995841644	7.435810070359344e-05	0.0	0.0018800584949271604	0.0014939409515693318	0.0009951385051099198	0.0037951921036325966
GREB1	0.003237012093684834	0.0	0.0	0.00022250783354695275	0.005577514566388865	0.0	0.002786641602195268	0.0006409624106391348	0.0010956970710081896	0.0029391393557641854	0.0010785115471749745	0.005980657121198585	0.0015534513147351678	0.0017753518928387542	0.0009892315253887736	0.0	0.0015363379009079132
NTSR2	0.0022707546572764696	9.333055818645333e-05	0.0013045934089173593	0.0034959803327446483	0.004014321466287856	0.0025639235277519607	0.001082895314110563	0.0005367421117275632	0.0	0.0	0.001157107047083957	0.0	0.004730569790989486	0.0	0.001209390237281214	0.0031317040697790154	0.0056553688089771
CENPO	0.0017933716245866853	0.0010170005877221853	0.0	0.0	0.0	0.001080873331170807	0.0037561939859406842	0.00800737808166188	0.0	0.0014275326408281555	0.002248975653306254	0.0012307361689044903	0.007018868071901284	0.0006475276005105993	0.0	0.0002612899783113092	0.0027655476991535065
ADGRF3	0.0007884081086775252	0.002622148695413156	0.0006257428500637067	0.0005537548826584084	0.004727876751075525	0.0022472751899213304	0.001385254900569822	0.003874357610637884	0.0006730097863467522	0.0017504918727181764	0.0005929330852888578	0.0005944943309860438	0.0018573969995496539	0.0033324451189365566	0.0006914523545254784	0.0	0.004579861848949995
FAM166C	0.00350461747860379	0.0007438752107673971	0.0	0.0	0.0	0.0	0.007978759869462245	0.0019014286895749975	0.0	0.0031332320355783273	0.0	0.0038495961632511524	0.0028779494586449413	0.0047797984883836174	0.00035960248858312366	0.0	0.0006881376124432448
KRTCAP3	0.0	0.0038692724179571125	0.0032998018923369914	0.0035201188806414816	0.0	0.0015200125303739816	0.0006263475211887465	0.007463201834994392	0.00043009385693109107	0.0009126253778871352	0.001315641607859804	0.0009312865100854117	0.0005750965429376849	0.003112401500446763	2.837457807081679e-05	0.0005444080472141949	0.0
TOGARAM2	0.003557811653401179	0.002213944758399731	0.002671343777519502	0.0	0.001913949327885809	0.0013862798394344504	0.002109145940063211	0.0	0.0	0.00023317388336235986	0.002453442024147176	0.004480340423111102	0.003943399092145415	0.0021425252996789467	0.0	0.0	0.0
PKDCC	0.002242824235047561	0.0024784108487885146	0.0	0.000925398642338462	0.002597269422054301	0.0	0.0014476970479751607	0.003662238945975509	0.0	0.004440522027759909	0.0	0.0008867228516256985	0.005805993860616466	0.0024477913243406407	0.0010433711627151445	0.0	0.0021668378251424093
HAAO	0.0	0.004460581818691839	0.0012335361920966835	0.0023616759381256424	0.0023556582691979817	0.0	0.0001669312016533458	0.0042313979956607505	0.0	0.00034116138468455096	0.0014059880752718716	0.003890926146213801	0.003428785097007644	0.0037517725115281332	0.0	0.0013271061760132838	0.0011820541978880127
