	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34
20173942	0.0	0.016978090653584875	0.027778418648799513	0.0	0.0	0.0	0.0	0.0	0.0047643156405714985	0.0	0.03491093816317852	0.0	0.0	0.026524653522528616	0.0	0.0	0.0	0.0	0.0	0.0	0.01575265532656879	0.0	0.0	0.0033288380695967023	0.0	0.0	0.0	0.02287805365897506	0.03168699481410854	0.01052685727216847	0.005268110573729307	0.0	0.0	0.0
20185860	0.0025896705852791364	0.0	0.005738210068653644	0.0	0.0	0.0	0.004286050961350801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013918943740723774	0.0	0.008140205327405612	0.0	0.041263557241962644	0.0	0.0	0.0	0.0029697539224768643	0.0	0.0034572634832602863	0.0	0.0	0.0	0.0	0.0	0.0	0.05053548398050203	0.21663925020901603	0.0
20187042	0.0	0.0	0.0049624642340238365	0.0	0.0	0.0	0.0	0.0	0.01009288568120736	0.03164816555463384	0.00047487191508388733	0.0	0.04305841948146007	0.0	0.0	0.004201384901006783	0.0231927381574714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00554948283843775	0.06810726562414067	0.0	0.0	0.012662639883005656	0.0008288232350286541	0.0	0.0031107969630513642	0.00044954457674866696
20195344	0.004441896435714093	0.0	0.00035318137634105336	0.0	0.0	0.0	0.008807198704701369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026118971161200696	0.012463766908079332	0.01049737529424894	0.008458189104797948	0.0	0.013756039029496398	0.04057356859809364	0.0	0.027348424563590372	0.014927422541650075	0.0	0.0	0.0	0.0	0.017957071195176262	0.0	0.05014499404014965	0.003071853469445111	0.01270143422347804
20197364	0.0	0.019796900236542778	0.00559028574354735	0.0	0.0	0.0029103982281840786	0.0	0.0	0.01472247338037534	0.0	0.0	0.01414874206404649	0.02846979424039714	0.0	0.0	0.0	0.0070407591958958175	0.0009311084787882023	0.006451376447078581	0.0	0.0	0.0	0.0	0.024285482734513652	0.006896141562423433	0.02128344392796477	0.031517542228142945	0.028233800014747328	0.0	0.0063475971991888815	0.0	0.0	0.0	0.0
20204538	0.0	0.006874112623183448	0.009515538944785028	0.0	0.024507994581074808	0.001004721616416652	0.017608114400372455	0.0	0.0	0.0	0.0007626878807202675	0.0	0.05430258928341631	0.02610138512294578	0.0	0.005368812842412364	0.0	0.0	0.0019086313042081787	0.0064423156897952276	0.0	0.0	0.0	0.0	0.01466346886947105	0.0	0.030691427567179554	0.007480133016604546	0.0	0.0	0.0	0.0	0.0	0.0
20214850	0.0	0.04296240198419142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033873110059874085	0.0	0.01803785659386415	0.0	0.0	0.0	0.01923612396521274	0.0	0.0	0.0	0.0	0.0	0.08601337354907228	0.0003455148695636051	0.020584127157458852	0.03209769547285842	0.0	0.0	0.0	0.0	0.0	0.0	0.0013897798390387235	0.0
20225925	0.0	0.0	0.0	0.0	0.0019576636391459455	0.0	0.01872711976722348	0.0	0.0	0.0	0.02446249221966749	0.0	0.0	0.016536573396427542	0.0	0.0	0.008832669644431725	0.036353417227923394	0.0	0.0	0.0351057523690162	0.0	0.0	0.0	0.0	0.042981271142743	0.0	0.0	0.0	0.010910746136789948	0.0	0.0	0.0	0.06275880800113176
20232474	0.0	0.0	0.0	0.0	0.0	0.0	0.0161737684750078	0.018722393375467175	0.0	0.0005836563426585677	0.0	0.0	0.0	0.006856725571408363	0.02731725281115711	0.0	0.0	0.00401729244898219	0.0	0.0	0.07598176168742482	0.0	0.0	0.0	0.06048379807785018	0.0	0.0	0.0	0.0	0.0	0.0	0.005920469921368254	0.0	0.0
20242958	0.03542023175705983	0.0	0.005976161434747065	0.03150566228047169	0.031242674775731193	0.0	0.00894780750491802	0.012104915684214646	0.0	0.0	0.0	0.0	0.0	0.024660753635989453	0.0	0.0	0.0	0.0	0.0	0.008647265504253189	0.0	0.009077794543147685	0.0	0.0	0.0	0.0	0.0	0.0	0.012189404747345147	0.0	0.0	0.0	0.0	0.0005325213121952919
20251553	0.02387295525984857	0.0	0.0	0.0	0.004006153378933155	0.0	0.005743752973163893	0.0	0.0	0.019939227150340313	0.0	0.002267065705546571	0.0	0.0	0.0	0.0	0.040392459468578765	0.0	0.0	0.0	0.00021783887572115557	0.0871793065042763	0.0	0.004349132498304256	0.0	0.0	0.0	0.004007479162570918	0.014186981135533029	0.0	0.0	0.0	0.0	0.0
20252720	0.027278023264854265	0.0	0.0	0.0	0.0	0.0	0.0204925802276239	0.0	0.0	0.002661248906920063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0373870052476451	0.0	0.0	0.07227835687861256	0.0	0.0	0.0	0.01948350445319633	0.0	0.0	0.008640915487975534	0.0	0.0	0.0	0.004957807393546146	0.011055394143855693	0.0
20254902	0.0036117083415794253	0.0	0.005279415605897682	0.0	0.0	0.008879444938345285	0.0009716523411687412	0.0045604163574611625	0.0	0.0	0.0	0.0	0.0002538413941298094	0.011938026832503543	0.0	0.03187528732237499	0.0032569649809023856	0.0	0.0	0.00919918022556951	0.0	0.017664454880751485	0.0	0.0	0.0	0.0	0.01657373946086887	0.020902951750198573	0.0	0.09545069237094442	0.01756376533276444	0.0	0.0	0.0
20260284	0.0	0.0	0.0	0.0	0.0	0.017252660987944392	0.0	0.023305151671497736	0.008226873223519294	0.0	0.0	0.0	0.0	0.006497815792558308	0.030496080838607022	0.0028191483720162954	0.0	0.00760825531004788	0.0	0.0015377861172941449	0.03962270300992174	0.0	0.0	0.0	0.0	0.0	0.018648054119692354	0.0	0.0	0.0622940168025203	0.0241068313801344	0.0	0.0	0.0
20267709	0.0	0.0064719433597160555	0.011469721166197102	0.0	0.0	0.0	0.03013908768015537	0.0	0.0	0.007887609223171901	0.0	0.0	0.0	0.0	0.005400597817732649	0.0	0.01737051403186759	0.024010421032101516	0.04388268500118731	0.012861811508175409	0.0	0.020212966469511866	0.0	0.0062029998006462896	0.0	0.0030602127031337236	0.004270150597291932	0.0	0.004350576121681084	0.0	0.0	0.01025480058910159	0.0004959999198315936	0.023393764207376
20271359	0.029660563663036113	0.0	0.0058168250408988705	0.01881119287361806	0.009327913077996713	0.0	0.03420978259515037	0.0	0.0	0.0	0.0	0.0	0.0	0.029858490288208153	0.0	0.0	0.004516068201834456	0.00812935716836387	0.005125289291194559	0.00568059642421213	0.0	0.0	0.0	0.0	0.0	0.0056286622077943126	0.0	0.0019742269063019523	0.0	0.0	0.0	0.021167676807245912	0.0	0.026274925471817867
20275399	0.006802508447716118	0.0004135321130472244	0.0	0.0	0.015156993920278212	0.018003564466533128	0.026933452542886982	0.004496487758669154	0.0	0.0	0.0	0.0	0.006046393898451641	0.01962554346082076	0.0	0.01177246943805575	0.02073621430572414	0.004221420067460847	0.0	0.008013980917795909	0.0	0.005445302043355058	0.0005205708329242117	0.0	0.0	0.0	0.0	0.0	0.007987504891655027	0.0	0.0	0.047835080052473056	0.0	0.016667180557312897
