	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14
10101327	0.014637424319492488	0.0	0.0007874471550036356	0.01902453246869084	0.004838416092023887	0.002626788840498481	0.004580526084664218	1.3720477976397402e-05	0.008161156288495584	0.013055619438510479	0.0	0.0024195963207520547	0.0	0.0
10101589	0.0012182129375461726	0.003072824103456518	0.009776409446327463	0.0008858816163563235	0.007802635467947459	0.009965999702714251	0.007908222425954336	0.013054244793139276	0.010055685037496463	0.01216430482718477	0.0	0.002844919748556813	0.004447255620280176	0.0
10221262	0.018065319024241137	0.0	0.0	0.0	0.009688151878163263	0.0	0.0	0.04207254242224702	0.0	0.0	0.0	0.0	1.6631570017913888e-07	0.0
10222853	0.0019875778044692104	0.011408997147113919	0.0030220333645547773	0.004308380659526089	0.0021330319356070186	0.017363294848008082	0.005959054228738572	0.011201536540038444	0.008404991507444531	0.0	0.0007761701945213689	0.01968938953259901	0.001917197058954314	0.0
10248033	0.0	0.007863372462988282	0.0	0.0029024951341288675	0.0	0.017195966573807633	0.011900386086733682	0.0035511481321010285	0.012571316853301349	0.019817419140505874	0.0	0.003980455626052893	0.0027508347473321716	0.0
10298957	0.016466237891330757	0.0	0.01370357013147541	0.017524910434768445	0.00023235264071076788	0.0	0.0010953218686156991	0.0	0.0	0.022136098054395786	0.0010178552823066696	0.0	0.010770654799933187	0.0
10435090	0.0015383556724782336	0.0198642821501894	0.002252013991318973	0.008605660319902422	0.0	0.007119453135109523	0.005993622528227374	0.011711734651128172	0.013448960992363751	0.0	0.0	0.015446400420165374	0.0	0.01135974098573473
10684501	0.0	0.0	0.0	0.0	0.008639749503254374	0.015031009247516908	0.017225196734749464	0.01217774918315031	0.0	0.015455696965474884	0.0	0.009329642938474674	0.0	0.001439879939484012
10866165	0.0	0.023215485632692583	0.003416990317394322	0.0	0.0	0.0	0.0	0.02275820892969385	0.0	0.004562057596567998	0.009089423503937384	0.0	0.03603957234655268	0.0030179388815653246
11157783	0.007707029486067475	0.002090773590795895	0.0	0.008212946657913167	0.0072002563996482315	0.00212669102665305	0.004020541367496879	0.006348842382954451	0.007013514623152222	0.006119980268922037	0.01130134575038044	0.008672306445187577	0.007562143767020948	0.01897055275219625
11319389	0.0124325778225092	0.0010925477146775675	0.0	0.012489619845741913	0.008036087509337915	0.0006557248847665519	0.008920205297540416	0.012973567048064896	0.0	0.0004308011924458779	0.006135279505025563	0.0060851223628436615	0.0	0.004491903243635411
11326252	0.0	0.003507226681133446	0.0	0.0	0.001458320614066779	0.020879095251331834	0.019224097821044093	0.00420430086065766	0.0	0.013038249740406257	0.0	0.0043634880506959505	0.008408439205688834	0.0
11327005	0.0016841070342985143	0.027514380893913965	0.0008989098496309762	0.0	0.006112448887481772	0.004404325336498646	0.0	0.018368121609410096	0.01757719273349894	0.0004071842054251395	0.004553307827514629	0.0	0.0015646555046338656	0.003586227822229045
11345331	0.0	0.0	0.00978412632434714	0.002960254452102524	0.004315705587423077	0.01827501168990028	0.0	0.0053460078380143435	0.006499541492224567	0.007545747010176968	0.004476251645009477	0.015284522898848508	0.0	0.00593998639571943
11392518	0.0	0.0007651703009881926	0.012481039132891081	0.0	0.0076668136705998965	0.012926941159640779	0.0	0.013392802296024806	0.0	0.016758058239183932	0.0	0.00695180857000315	0.0	0.008237241589472116
11413170	0.0	0.017544267471227525	0.0	0.0029162483520087457	0.0	0.011468634252089728	0.01632639148075134	0.007761631626365904	0.0	0.0	0.0	0.008250024888076869	0.013072027908905812	0.01698964246866248
11453772	0.0	0.023112432928849055	0.02162748494382859	0.0019871052630930294	0.0	0.014515420006841872	0.0	0.0071680501973738035	0.02246055821202945	0.0	0.0	0.0	0.001565125941914592	0.016371482663447963
11606935	0.0	0.0068795707109398	0.0	0.0	0.0	0.02199517377318623	0.0	0.013718154257184308	0.004281172556464522	0.0	0.016387403832251176	0.0	0.0	0.00010253025117462599
11616707	0.004376849275310676	0.004028090736554653	0.0026338210359448085	0.010497936286787616	0.010057929458358348	0.006890819059237919	0.012756553843480819	0.010266724865356243	0.0	0.008309070470825174	0.0	0.0	0.004880608374354561	0.015813717360305495
11619606	0.0037270381444234773	0.01287031647247266	0.003899517820759503	0.006291860452168558	0.010709898738043084	0.009691930562683106	0.009079415201282649	0.009167452012420838	0.004852810285960757	0.006183243123415527	0.0	0.0008200527526830806	0.00961114631122266	0.0014392494393002343
11652071	0.001120034490153182	0.005422961372043167	0.005563240591633503	0.009766946594814164	0.0	0.011949881057204013	0.01925288794421001	0.009069480366220802	0.0	0.0	0.0	0.012321966513663359	0.013509729020628207	0.01450437363178273
1243685	0.014898358960997988	0.001957441109697146	0.005512868584697686	0.013032198160776083	0.0013716138028902003	0.0	0.00029811330997830726	0.0003644935815586304	0.0	0.009845516330446403	0.02168522356580547	0.005673683409886147	0.0	0.016228440483502773
14498577	0.009189209225362068	0.011335926249666844	0.008773187778026614	0.013997189257912619	0.0	0.00185695864772745	0.00428637070874624	0.010764772753165166	0.011306661227944489	0.0	0.006067527785457904	0.0	0.00682513331441598	0.006988635174670014
14641578	0.008814353360812991	0.0	0.003313831614945658	0.0	0.014746245515742384	0.0	0.013169447411619652	0.007805228197000136	0.005194821298241992	0.010748928731034576	0.005449072166796882	0.014769732345379937	0.009115211006776773	0.0005091557560144521
15387421	0.0	0.0	0.0	0.001335997240209485	0.010948194250369005	0.024460396331121004	0.0	0.0	0.018343729598844886	0.008677777549146672	0.0	0.014165565062923007	0.021431592673860012	0.0
18414513	0.014719103967275637	0.0	0.0005603957349518551	0.009513308465232798	0.008072478438027702	0.0	0.004387924892063035	0.004631873404301592	0.012468425864167578	0.006074742095307081	0.008142310386660906	0.012083625051558125	0.0	0.009985797808473867
20112377	0.012518330837306333	0.006898189444116887	0.0017367388912293605	0.009581829355757018	0.00674522806283155	0.0011181925211410275	0.0018815159314734175	0.003948105115724304	0.016646593766155657	0.005805600739923487	0.006269810139343966	0.002843641676560827	0.0006811313939824709	0.0
20120255	0.0	0.0	0.009509139707002151	0.011689809102481824	0.0	0.030344941309447912	0.0013962519767320549	0.0	0.0	0.019238459090148107	0.0	0.0	0.0	0.0
20124619	0.0	0.015902680099265244	0.005619478782279924	0.0003941683482815529	0.009322161323888668	0.006774363047565244	0.009803529630520058	0.00811813358400181	0.00446301285500718	0.0	0.01664454145135058	0.0	0.021781973233365136	0.0
